# power spectrum of omega (curl v)
# redshift z=0.412800
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   1.369429e-17   4.915339e-03   2.987266e-18   18
  5.615613e-02   2.322202e-16   5.945059e-03   2.393962e-17   62
  7.815808e-02   1.374932e-15   4.112744e-03   1.054223e-16   90
  9.898783e-02   4.376304e-15   6.490772e-03   2.256353e-16   170
  1.206652e-01   1.687681e-14   6.746473e-03   8.603638e-16   246
  1.418326e-01   3.555346e-14   6.431734e-03   1.534865e-15   338
  1.627221e-01   8.449581e-14   5.529486e-03   2.904154e-15   432
  1.842373e-01   1.773811e-13   5.664946e-03   5.169159e-15   578
  2.072002e-01   3.326157e-13   6.772075e-03   8.599685e-15   810
  2.303547e-01   6.133994e-13   6.480384e-03   1.440333e-14   950
  2.517847e-01   1.078026e-12   5.785063e-03   2.434969e-14   1002
  2.732112e-01   1.697709e-12   6.616244e-03   3.305090e-14   1334
  2.948935e-01   2.603566e-12   6.196170e-03   5.092493e-14   1410
  3.155343e-01   3.734312e-12   6.190496e-03   6.633723e-14   1652
  3.371087e-01   5.289514e-12   6.109282e-03   8.846045e-14   1974
  3.592470e-01   7.109118e-12   5.988009e-03   1.066069e-13   2234
  3.814465e-01   9.617898e-12   6.299517e-03   1.292347e-13   2554
  4.040079e-01   1.365422e-11   6.593104e-03   1.810196e-13   2950
  4.261031e-01   1.782981e-11   6.171339e-03   2.275620e-13   3042
  4.475593e-01   2.258464e-11   6.293558e-03   2.812783e-13   3422
  4.688647e-01   2.885352e-11   6.073955e-03   3.484143e-13   3618
  4.903170e-01   3.635213e-11   6.323437e-03   3.908301e-13   4172
  5.121345e-01   4.386866e-11   6.117225e-03   4.874941e-13   4470
  5.340670e-01   5.618620e-11   6.251277e-03   5.595935e-13   4970
  5.560786e-01   6.888216e-11   6.280253e-03   6.834889e-13   5334
  5.781031e-01   8.474554e-11   6.450693e-03   8.015137e-13   5810
  5.998654e-01   9.837991e-11   6.409345e-03   8.766029e-13   6114
  6.217707e-01   1.177132e-10   6.530951e-03   1.022114e-12   6782
  6.431254e-01   1.372184e-10   5.957963e-03   1.193610e-12   6684
  6.642909e-01   1.552830e-10   6.157953e-03   1.274336e-12   7574
  6.862389e-01   1.869130e-10   6.219599e-03   1.445655e-12   8154
  7.081165e-01   2.143391e-10   6.187604e-03   1.656543e-12   8618
  7.303591e-01   2.429238e-10   6.484699e-03   1.762548e-12   9494
  7.523947e-01   2.832198e-10   6.256015e-03   2.029141e-12   9618
  7.741349e-01   3.224097e-10   6.355473e-03   2.313173e-12   10306
  7.959832e-01   3.601462e-10   6.413480e-03   2.423468e-12   10942
  8.177624e-01   4.028348e-10   6.261913e-03   2.638863e-12   11452
  8.395216e-01   4.569880e-10   6.152107e-03   2.894692e-12   12046
  8.610922e-01   5.099131e-10   6.044835e-03   3.241443e-12   12522
  8.829136e-01   5.602127e-10   6.318016e-03   3.449933e-12   13562
  9.049170e-01   6.299143e-10   6.428896e-03   3.711358e-12   14182
  9.269487e-01   6.926840e-10   6.491323e-03   4.009878e-12   14986
  9.486001e-01   7.616775e-10   6.173884e-03   4.406607e-12   14982
  9.702086e-01   8.217486e-10   6.417981e-03   4.513113e-12   16388
  9.919845e-01   9.054227e-10   6.166571e-03   4.989885e-12   16626
  1.013613e+00   9.739695e-10   6.255647e-03   5.301355e-12   17678
  1.035416e+00   1.069849e-09   6.158740e-03   5.666866e-12   18354
  1.057131e+00   1.146693e-09   6.210828e-03   5.925656e-12   19034
  1.078922e+00   1.245426e-09   6.366064e-03   6.274496e-12   20142
  1.101075e+00   1.337680e-09   6.512142e-03   6.524450e-12   21386
  1.122981e+00   1.451167e-09   6.235641e-03   6.971106e-12   21318
  1.144701e+00   1.554605e-09   6.300582e-03   7.318967e-12   22676
  1.166585e+00   1.672762e-09   6.235939e-03   7.876233e-12   23322
  1.188296e+00   1.787911e-09   6.158201e-03   8.179595e-12   24134
  1.210051e+00   1.897154e-09   6.266818e-03   8.479346e-12   25146
  1.231844e+00   2.008426e-09   6.237302e-03   8.907323e-12   26030
  1.253522e+00   2.128910e-09   6.271636e-03   9.285324e-12   26674
  1.275438e+00   2.259480e-09   6.447348e-03   9.438282e-12   28570
  1.297190e+00   2.418724e-09   6.231011e-03   1.020869e-11   28224
  1.319017e+00   2.578135e-09   6.443381e-03   1.041116e-11   30626
  1.340851e+00   2.694612e-09   6.030021e-03   1.097845e-11   30158
  1.362345e+00   2.820396e-09   6.179225e-03   1.125218e-11   31674
  1.384205e+00   2.969288e-09   6.384316e-03   1.150399e-11   33306
  1.405955e+00   3.126431e-09   6.184302e-03   1.209754e-11   33422
  1.427691e+00   3.264408e-09   6.346094e-03   1.228221e-11   35298
  1.449762e+00   3.477126e-09   6.349318e-03   1.285011e-11   36650
  1.471642e+00   3.634230e-09   6.289296e-03   1.347039e-11   36992
  1.493506e+00   3.769772e-09   6.346513e-03   1.353881e-11   38730
  1.515377e+00   3.961070e-09   6.190955e-03   1.428479e-11   39246
  1.537115e+00   4.114328e-09   6.289857e-03   1.455896e-11   40466
  1.558745e+00   4.326703e-09   6.132384e-03   1.518762e-11   41170
  1.580541e+00   4.482212e-09   6.399137e-03   1.523501e-11   43534
  1.602393e+00   4.647164e-09   6.163055e-03   1.594050e-11   43650
  1.624065e+00   4.828055e-09   6.238771e-03   1.613971e-11   45272
  1.646022e+00   4.987911e-09   6.349655e-03   1.624177e-11   47098
  1.667932e+00   5.194376e-09   6.240224e-03   1.690961e-11   47746
  1.689682e+00   5.373834e-09   6.278924e-03   1.732881e-11   48870
  1.711323e+00   5.620882e-09   6.125662e-03   1.792843e-11   49682
  1.732919e+00   5.783454e-09   6.164416e-03   1.802247e-11   51222
  1.754755e+00   6.016389e-09   6.389169e-03   1.840081e-11   53378
  1.776523e+00   6.232876e-09   6.140022e-03   1.897667e-11   53634
  1.798480e+00   6.444879e-09   6.464215e-03   1.909427e-11   56888
  1.820495e+00   6.625654e-09   6.231730e-03   1.972897e-11   56650
  1.842349e+00   6.860629e-09   6.370305e-03   2.015470e-11   58786
  1.864151e+00   7.082371e-09   6.197902e-03   2.057548e-11   59214
  1.885888e+00   7.239998e-09   6.417802e-03   2.075050e-11   61250
  1.907579e+00   7.481591e-09   6.228940e-03   2.139269e-11   61686
  1.929197e+00   7.628065e-09   6.249613e-03   2.155171e-11   63626
  1.951078e+00   7.889192e-09   6.365983e-03   2.178354e-11   66204
  1.973054e+00   8.100451e-09   6.381207e-03   2.206125e-11   67094
  1.994825e+00   8.254005e-09   6.239271e-03   2.247144e-11   67890
  2.016632e+00   8.524616e-09   6.200707e-03   2.283041e-11   70334
  2.038412e+00   8.725396e-09   6.101172e-03   2.342782e-11   70626
  2.060030e+00   8.962878e-09   6.354253e-03   2.376384e-11   72554
  2.081795e+00   9.141695e-09   6.375402e-03   2.363851e-11   74550
  2.103570e+00   9.357457e-09   6.253727e-03   2.397395e-11   75674
  2.125330e+00   9.639316e-09   6.210804e-03   2.459073e-11   77564
  2.147357e+00   9.733039e-09   6.387572e-03   2.427964e-11   80766
  2.169283e+00   1.004504e-08   6.159017e-03   2.510821e-11   80202
  2.191089e+00   1.023724e-08   6.253246e-03   2.514560e-11   83102
  2.212948e+00   1.044080e-08   6.281102e-03   2.556927e-11   83890
  2.234695e+00   1.066278e-08   6.313174e-03   2.559439e-11   85522
  2.256358e+00   1.085721e-08   6.125534e-03   2.596131e-11   86670
  2.278108e+00   1.106013e-08   6.224014e-03   2.615124e-11   89588
  2.300002e+00   1.133672e-08   6.388473e-03   2.663106e-11   91038
  2.321830e+00   1.156639e-08   6.236448e-03   2.678872e-11   92522
  2.343607e+00   1.173188e-08   6.173072e-03   2.723024e-11   94242
  2.365564e+00   1.197877e-08   6.402029e-03   2.725084e-11   97550
  2.387333e+00   1.220965e-08   6.431137e-03   2.790503e-11   96250
  2.408901e+00   1.238944e-08   6.337094e-03   2.786071e-11   99166
  2.430592e+00   1.262151e-08   6.135255e-03   2.823243e-11   100932
  2.452445e+00   1.285810e-08   6.421089e-03   2.820062e-11   104306
  2.474338e+00   1.303684e-08   6.360904e-03   2.831188e-11   104990
  2.496208e+00   1.332970e-08   6.142357e-03   2.872069e-11   107874
  2.518065e+00   1.347881e-08   5.812295e-03   2.910893e-11   108322
  2.539856e+00   1.384316e-08   5.664366e-03   0.000000e+00   111454
  2.561651e+00   1.395988e-08   6.173295e-03   0.000000e+00   112002
  2.583331e+00   1.424555e-08   6.246595e-03   0.000000e+00   114158
  2.605052e+00   1.443407e-08   6.125633e-03   0.000000e+00   116148
  2.626859e+00   1.456863e-08   6.370179e-03   0.000000e+00   118754
  2.648709e+00   1.488870e-08   6.407174e-03   0.000000e+00   120942
  2.670617e+00   1.500944e-08   6.179608e-03   0.000000e+00   123170
  2.692405e+00   1.526296e-08   6.480421e-03   0.000000e+00   123638
  2.714170e+00   1.552309e-08   5.995805e-03   0.000000e+00   126858
  2.735911e+00   1.569739e-08   6.303472e-03   0.000000e+00   127698
  2.757628e+00   1.596595e-08   6.333050e-03   0.000000e+00   130640
  2.779438e+00   1.608967e-08   6.273018e-03   0.000000e+00   132642
  2.801231e+00   1.635674e-08   6.189814e-03   0.000000e+00   134534
  2.823107e+00   1.651402e-08   6.284890e-03   0.000000e+00   137954
  2.845110e+00   1.688259e-08   6.240327e-03   0.000000e+00   140610
  2.866910e+00   1.700243e-08   6.354635e-03   0.000000e+00   139590
  2.888613e+00   1.718479e-08   6.422944e-03   0.000000e+00   143546
  2.910426e+00   1.734795e-08   6.057839e-03   0.000000e+00   145338
  2.932171e+00   1.760332e-08   6.314473e-03   0.000000e+00   147272
  2.953990e+00   1.774954e-08   6.396600e-03   0.000000e+00   150434
  2.975845e+00   1.804766e-08   6.116056e-03   0.000000e+00   152214
  2.997586e+00   1.813051e-08   6.337899e-03   0.000000e+00   153186
  3.019451e+00   1.836533e-08   6.440289e-03   0.000000e+00   158642
  3.041284e+00   1.855661e-08   5.867549e-03   0.000000e+00   157350
  3.063029e+00   1.885591e-08   6.271619e-03   0.000000e+00   161906
  3.084707e+00   1.896926e-08   6.149859e-03   0.000000e+00   160824
  3.106486e+00   1.920470e-08   6.806537e-03   0.000000e+00   167906
  3.128394e+00   1.944631e-08   6.209360e-03   0.000000e+00   167578
  3.150121e+00   1.963200e-08   6.207382e-03   0.000000e+00   169798
  3.171939e+00   1.985881e-08   6.324444e-03   0.000000e+00   173586
  3.193801e+00   2.000203e-08   6.451624e-03   0.000000e+00   175274
  3.215606e+00   2.018799e-08   6.419186e-03   0.000000e+00   177654
  3.237447e+00   2.037864e-08   6.351954e-03   0.000000e+00   180698
  3.259295e+00   2.072400e-08   6.246460e-03   0.000000e+00   182680
  3.281082e+00   2.080325e-08   6.623633e-03   0.000000e+00   184138
  3.302826e+00   2.099734e-08   6.258802e-03   0.000000e+00   187138
  3.324687e+00   2.115708e-08   6.249553e-03   0.000000e+00   191134
  3.346490e+00   2.139931e-08   6.304658e-03   0.000000e+00   191010
  3.368231e+00   2.167740e-08   5.397801e-03   0.000000e+00   195134
  3.389965e+00   2.175806e-08   6.430860e-03   0.000000e+00   195810
  3.411738e+00   2.196622e-08   6.438913e-03   0.000000e+00   201140
  3.433527e+00   2.207727e-08   6.539285e-03   0.000000e+00   201054
  3.455268e+00   2.232638e-08   6.296400e-03   0.000000e+00   205250
  3.477072e+00   2.256607e-08   5.944492e-03   0.000000e+00   207366
  3.498877e+00   2.273759e-08   6.806153e-03   0.000000e+00   210578
  3.520704e+00   2.290494e-08   6.161842e-03   0.000000e+00   213066
  3.542604e+00   2.313224e-08   6.471378e-03   0.000000e+00   217382
  3.564400e+00   2.325643e-08   6.231756e-03   0.000000e+00   216306
  3.586098e+00   2.351008e-08   6.209190e-03   0.000000e+00   220652
  3.607944e+00   2.363463e-08   6.497061e-03   0.000000e+00   224622
  3.629834e+00   2.385729e-08   5.631682e-03   0.000000e+00   227066
  3.651650e+00   2.410125e-08   6.100583e-03   0.000000e+00   228574
  3.673425e+00   2.421334e-08   5.412006e-03   0.000000e+00   231466
  3.695182e+00   2.433664e-08   6.099636e-03   0.000000e+00   233946
  3.717021e+00   2.458693e-08   6.699230e-03   0.000000e+00   238694
  3.738783e+00   2.471000e-08   6.448990e-03   0.000000e+00   238068
  3.760557e+00   2.488531e-08   6.333941e-03   0.000000e+00   244190
  3.782429e+00   2.511615e-08   6.151880e-03   0.000000e+00   245634
  3.804200e+00   2.521145e-08   6.653172e-03   0.000000e+00   248090
