# power spectrum of delta
# redshift z=1.504500
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   6.726111e-03   4.915339e-03   6.981526e-04   18
  5.615613e-02   2.448057e-02   5.945059e-03   1.149589e-03   62
  7.815808e-02   5.085800e-02   4.112744e-03   1.668766e-03   90
  9.898783e-02   6.701349e-02   6.490772e-03   1.746672e-03   170
  1.206652e-01   8.824917e-02   6.746473e-03   2.469508e-03   246
  1.418326e-01   1.251012e-01   6.431734e-03   3.160678e-03   338
  1.627221e-01   1.480749e-01   5.529486e-03   3.801916e-03   432
  1.842373e-01   1.819485e-01   5.664946e-03   4.550273e-03   578
  2.072002e-01   2.119931e-01   6.772075e-03   5.193583e-03   810
  2.303547e-01   2.349535e-01   6.480384e-03   0.000000e+00   950
  2.517847e-01   2.799511e-01   5.785063e-03   0.000000e+00   1002
  2.732112e-01   3.172094e-01   6.616244e-03   0.000000e+00   1334
  2.948935e-01   3.623709e-01   6.196170e-03   0.000000e+00   1410
  3.155343e-01   3.877333e-01   6.190496e-03   0.000000e+00   1652
  3.371087e-01   4.168108e-01   6.109282e-03   0.000000e+00   1974
  3.592470e-01   4.537138e-01   5.988009e-03   0.000000e+00   2234
  3.814465e-01   5.165070e-01   6.299517e-03   0.000000e+00   2554
  4.040079e-01   5.174094e-01   6.593104e-03   0.000000e+00   2950
  4.261031e-01   5.655847e-01   6.171339e-03   0.000000e+00   3042
  4.475593e-01   5.886651e-01   6.293558e-03   0.000000e+00   3422
  4.688647e-01   6.563344e-01   6.073955e-03   0.000000e+00   3618
  4.903170e-01   6.951351e-01   6.323437e-03   0.000000e+00   4172
  5.121345e-01   7.559473e-01   6.117225e-03   0.000000e+00   4470
  5.340670e-01   8.002523e-01   6.251277e-03   0.000000e+00   4970
  5.560786e-01   8.539981e-01   6.280253e-03   0.000000e+00   5334
  5.781031e-01   8.933059e-01   6.450693e-03   0.000000e+00   5810
  5.998654e-01   9.591197e-01   6.409345e-03   0.000000e+00   6114
  6.217707e-01   9.844549e-01   6.530951e-03   0.000000e+00   6782
  6.431254e-01   1.062325e+00   5.957963e-03   0.000000e+00   6684
  6.642909e-01   1.081264e+00   6.157953e-03   0.000000e+00   7574
  6.862389e-01   1.150959e+00   6.219599e-03   0.000000e+00   8154
  7.081165e-01   1.194368e+00   6.187604e-03   0.000000e+00   8618
  7.303591e-01   1.263144e+00   6.484699e-03   0.000000e+00   9494
  7.523947e-01   1.324441e+00   6.256015e-03   0.000000e+00   9618
  7.741349e-01   1.386193e+00   6.355473e-03   0.000000e+00   10306
  7.959832e-01   1.451235e+00   6.413480e-03   0.000000e+00   10942
  8.177624e-01   1.518437e+00   6.261913e-03   0.000000e+00   11452
  8.395216e-01   1.553232e+00   6.152107e-03   0.000000e+00   12046
  8.610922e-01   1.617738e+00   6.044835e-03   0.000000e+00   12522
  8.829136e-01   1.703989e+00   6.318016e-03   0.000000e+00   13562
  9.049170e-01   1.793083e+00   6.428896e-03   0.000000e+00   14182
  9.269487e-01   1.851037e+00   6.491323e-03   0.000000e+00   14986
  9.486001e-01   1.940556e+00   6.173884e-03   0.000000e+00   14982
  9.702086e-01   1.979580e+00   6.417981e-03   0.000000e+00   16388
  9.919845e-01   2.100422e+00   6.166571e-03   0.000000e+00   16626
  1.013613e+00   2.132372e+00   6.255647e-03   0.000000e+00   17678
  1.035416e+00   2.247472e+00   6.158740e-03   0.000000e+00   18354
  1.057131e+00   2.299839e+00   6.210828e-03   0.000000e+00   19034
  1.078922e+00   2.365529e+00   6.366064e-03   0.000000e+00   20142
  1.101075e+00   2.459418e+00   6.512142e-03   0.000000e+00   21386
  1.122981e+00   2.584728e+00   6.235641e-03   0.000000e+00   21318
  1.144701e+00   2.684891e+00   6.300582e-03   0.000000e+00   22676
  1.166585e+00   2.715667e+00   6.235939e-03   0.000000e+00   23322
  1.188296e+00   2.783872e+00   6.158201e-03   0.000000e+00   24134
  1.210051e+00   2.935046e+00   6.266818e-03   0.000000e+00   25146
  1.231844e+00   2.982326e+00   6.237302e-03   0.000000e+00   26030
  1.253522e+00   3.080623e+00   6.271636e-03   0.000000e+00   26674
  1.275438e+00   3.243583e+00   6.447348e-03   0.000000e+00   28570
  1.297190e+00   3.275629e+00   6.231011e-03   0.000000e+00   28224
  1.319017e+00   3.366992e+00   6.443381e-03   0.000000e+00   30626
