# power spectrum of velocity
# redshift z=1.903400
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   4.880005e-07   4.915339e-03   3.707429e-08   18
  5.615613e-02   5.808405e-07   5.945059e-03   1.906751e-08   62
  7.815808e-02   6.303550e-07   4.112744e-03   1.782472e-08   90
  9.898783e-02   5.298032e-07   6.490772e-03   1.223429e-08   170
  1.206652e-01   4.650185e-07   6.746473e-03   9.897409e-09   246
  1.418326e-01   4.659728e-07   6.431734e-03   9.760473e-09   338
  1.627221e-01   4.029543e-07   5.529486e-03   8.719470e-09   432
  1.842373e-01   3.902972e-07   5.664946e-03   7.991008e-09   578
  2.072002e-01   3.521056e-07   6.772075e-03   6.920618e-09   810
  2.303547e-01   3.071803e-07   6.480384e-03   6.318675e-09   950
  2.517847e-01   2.996839e-07   5.785063e-03   6.161451e-09   1002
  2.732112e-01   2.807791e-07   6.616244e-03   5.301796e-09   1334
  2.948935e-01   2.626158e-07   6.196170e-03   5.064381e-09   1410
  3.155343e-01   2.437136e-07   6.190496e-03   4.504600e-09   1652
  3.371087e-01   2.255126e-07   6.109282e-03   4.114457e-09   1974
  3.592470e-01   2.153455e-07   5.988009e-03   3.769003e-09   2234
  3.814465e-01   2.092102e-07   6.299517e-03   3.505069e-09   2554
  4.040079e-01   1.850804e-07   6.593104e-03   3.017833e-09   2950
  4.261031e-01   1.739341e-07   6.171339e-03   2.851840e-09   3042
  4.475593e-01   1.618410e-07   6.293558e-03   2.609987e-09   3422
  4.688647e-01   1.593191e-07   6.073955e-03   2.467499e-09   3618
  4.903170e-01   1.498107e-07   6.323437e-03   2.241653e-09   4172
  5.121345e-01   1.472683e-07   6.117225e-03   2.188497e-09   4470
  5.340670e-01   1.401000e-07   6.251277e-03   1.974874e-09   4970
  5.560786e-01   1.373315e-07   6.280253e-03   1.838293e-09   5334
  5.781031e-01   1.257118e-07   6.450693e-03   1.601203e-09   5810
  5.998654e-01   1.249313e-07   6.409345e-03   1.553630e-09   6114
  6.217707e-01   1.162440e-07   6.530951e-03   1.373600e-09   6782
  6.431254e-01   1.151733e-07   5.957963e-03   1.382556e-09   6684
  6.642909e-01   1.080672e-07   6.157953e-03   1.245539e-09   7574
  6.862389e-01   1.059011e-07   6.219599e-03   1.158063e-09   8154
  7.081165e-01   1.003620e-07   6.187604e-03   1.063682e-09   8618
  7.303591e-01   9.740200e-08   6.484699e-03   9.815512e-10   9494
  7.523947e-01   9.483256e-08   6.256015e-03   9.571945e-10   9618
  7.741349e-01   9.138997e-08   6.355473e-03   8.952582e-10   10306
  7.959832e-01   8.777787e-08   6.413480e-03   8.285215e-10   10942
  8.177624e-01   8.578093e-08   6.261913e-03   7.927072e-10   11452
  8.395216e-01   8.207962e-08   6.152107e-03   7.421505e-10   12046
  8.610922e-01   7.812915e-08   6.044835e-03   6.951828e-10   12522
  8.829136e-01   7.733972e-08   6.318016e-03   6.732267e-10   13562
  9.049170e-01   7.556167e-08   6.428896e-03   6.386144e-10   14182
  9.269487e-01   7.246634e-08   6.491323e-03   5.868611e-10   14986
  9.486001e-01   7.150100e-08   6.173884e-03   5.927422e-10   14982
  9.702086e-01   6.824799e-08   6.417981e-03   5.307493e-10   16388
  9.919845e-01   6.772063e-08   6.166571e-03   5.266338e-10   16626
  1.013613e+00   6.510533e-08   6.255647e-03   5.022538e-10   17678
  1.035416e+00   6.328933e-08   6.158740e-03   4.651916e-10   18354
  1.057131e+00   6.124976e-08   6.210828e-03   4.454698e-10   19034
  1.078922e+00   5.943296e-08   6.366064e-03   4.176604e-10   20142
  1.101075e+00   5.807457e-08   6.512142e-03   3.993314e-10   21386
  1.122981e+00   5.769782e-08   6.235641e-03   3.933360e-10   21318
  1.144701e+00   5.469450e-08   6.300582e-03   3.708452e-10   22676
  1.166585e+00   5.355441e-08   6.235939e-03   3.454191e-10   23322
  1.188296e+00   5.167262e-08   6.158201e-03   3.342880e-10   24134
  1.210051e+00   5.195423e-08   6.266818e-03   3.292765e-10   25146
  1.231844e+00   5.009563e-08   6.237302e-03   3.110769e-10   26030
  1.253522e+00   4.812992e-08   6.271636e-03   2.934600e-10   26674
  1.275438e+00   4.811422e-08   6.447348e-03   2.822686e-10   28570
  1.297190e+00   4.629324e-08   6.231011e-03   2.717034e-10   28224
  1.319017e+00   4.516236e-08   6.443381e-03   2.584881e-10   30626
  1.340851e+00   4.376098e-08   6.030021e-03   2.498811e-10   30158
  1.362345e+00   4.310739e-08   6.179225e-03   2.402560e-10   31674
  1.384205e+00   4.160622e-08   6.384316e-03   2.263334e-10   33306
  1.405955e+00   4.095260e-08   6.184302e-03   2.253419e-10   33422
  1.427691e+00   3.981651e-08   6.346094e-03   2.099977e-10   35298
  1.449762e+00   3.947208e-08   6.349318e-03   2.054283e-10   36650
  1.471642e+00   3.828072e-08   6.289296e-03   1.969426e-10   36992
  1.493506e+00   3.730337e-08   6.346513e-03   1.882058e-10   38730
  1.515377e+00   3.643686e-08   6.190955e-03   1.807037e-10   39246
  1.537115e+00   3.579502e-08   6.289857e-03   1.757597e-10   40466
  1.558745e+00   3.450882e-08   6.132384e-03   1.679536e-10   41170
  1.580541e+00   3.436870e-08   6.399137e-03   1.646959e-10   43534
  1.602393e+00   3.273356e-08   6.163055e-03   1.559983e-10   43650
  1.624065e+00   3.248368e-08   6.238771e-03   1.515623e-10   45272
  1.646022e+00   3.180473e-08   6.349655e-03   1.447362e-10   47098
  1.667932e+00   3.097669e-08   6.240224e-03   1.418189e-10   47746
  1.689682e+00   3.080278e-08   6.278924e-03   1.376547e-10   48870
  1.711323e+00   2.974281e-08   6.125662e-03   1.323859e-10   49682
  1.732919e+00   2.890325e-08   6.164416e-03   1.274343e-10   51222
  1.754755e+00   2.844706e-08   6.389169e-03   1.217546e-10   53378
  1.776523e+00   2.767895e-08   6.140022e-03   1.173978e-10   53634
  1.798480e+00   2.723921e-08   6.464215e-03   1.131983e-10   56888
  1.820495e+00   2.694433e-08   6.231730e-03   1.114954e-10   56650
  1.842349e+00   2.630695e-08   6.370305e-03   1.078518e-10   58786
  1.864151e+00   2.556237e-08   6.197902e-03   1.040071e-10   59214
  1.885888e+00   2.508441e-08   6.417802e-03   9.824467e-11   61250
  1.907579e+00   2.450702e-08   6.228940e-03   9.717262e-11   61686
  1.929197e+00   2.429558e-08   6.249613e-03   9.424521e-11   63626
  1.951078e+00   2.343788e-08   6.365983e-03   8.888820e-11   66204
  1.973054e+00   2.306203e-08   6.381207e-03   8.758894e-11   67094
  1.994825e+00   2.272394e-08   6.239271e-03   8.513487e-11   67890
