# power spectrum of omega (curl v)
# redshift z=1.504500
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   4.625250e-19   4.915339e-03   1.040723e-19   18
  5.615613e-02   1.138863e-17   5.945059e-03   1.269452e-18   62
  7.815808e-02   5.308173e-17   4.112744e-03   4.867532e-18   90
  9.898783e-02   2.192500e-16   6.490772e-03   1.366301e-17   170
  1.206652e-01   6.305669e-16   6.746473e-03   3.273305e-17   246
  1.418326e-01   1.466091e-15   6.431734e-03   5.971273e-17   338
  1.627221e-01   3.458002e-15   5.529486e-03   1.259909e-16   432
  1.842373e-01   7.178025e-15   5.664946e-03   2.063571e-16   578
  2.072002e-01   1.387465e-14   6.772075e-03   3.735158e-16   810
  2.303547e-01   2.727111e-14   6.480384e-03   6.593545e-16   950
  2.517847e-01   4.847184e-14   5.785063e-03   1.130848e-15   1002
  2.732112e-01   7.531015e-14   6.616244e-03   1.549867e-15   1334
  2.948935e-01   1.164034e-13   6.196170e-03   2.366644e-15   1410
  3.155343e-01   1.739936e-13   6.190496e-03   3.166535e-15   1652
  3.371087e-01   2.462203e-13   6.109282e-03   4.089977e-15   1974
  3.592470e-01   3.361714e-13   5.988009e-03   5.374440e-15   2234
  3.814465e-01   4.866498e-13   6.299517e-03   6.879640e-15   2554
  4.040079e-01   6.766169e-13   6.593104e-03   9.069806e-15   2950
  4.261031e-01   9.271461e-13   6.171339e-03   1.246015e-14   3042
  4.475593e-01   1.189425e-12   6.293558e-03   1.475278e-14   3422
  4.688647e-01   1.587804e-12   6.073955e-03   1.983530e-14   3618
  4.903170e-01   2.034292e-12   6.323437e-03   2.340404e-14   4172
  5.121345e-01   2.595261e-12   6.117225e-03   2.874864e-14   4470
  5.340670e-01   3.272723e-12   6.251277e-03   3.450615e-14   4970
  5.560786e-01   4.085723e-12   6.280253e-03   4.104477e-14   5334
  5.781031e-01   5.017240e-12   6.450693e-03   4.810756e-14   5810
  5.998654e-01   5.944534e-12   6.409345e-03   5.601966e-14   6114
  6.217707e-01   7.421698e-12   6.530951e-03   6.432389e-14   6782
  6.431254e-01   8.570433e-12   5.957963e-03   7.716267e-14   6684
