# power spectrum of omega (curl v)
# redshift z=0.314400
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   1.612780e-17   4.915339e-03   3.010874e-18   18
  5.615613e-02   3.083596e-16   5.945059e-03   2.991784e-17   62
  7.815808e-02   1.889533e-15   4.112744e-03   1.438344e-16   90
  9.898783e-02   5.908399e-15   6.490772e-03   3.300585e-16   170
  1.206652e-01   2.316311e-14   6.746473e-03   1.242338e-15   246
  1.418326e-01   4.551374e-14   6.431734e-03   2.042634e-15   338
  1.627221e-01   1.146861e-13   5.529486e-03   3.962276e-15   432
  1.842373e-01   2.341214e-13   5.664946e-03   6.811825e-15   578
  2.072002e-01   4.347668e-13   6.772075e-03   1.112001e-14   810
  2.303547e-01   8.152630e-13   6.480384e-03   1.887504e-14   950
  2.517847e-01   1.386022e-12   5.785063e-03   3.079504e-14   1002
  2.732112e-01   2.186610e-12   6.616244e-03   4.288831e-14   1334
  2.948935e-01   3.367134e-12   6.196170e-03   6.544487e-14   1410
  3.155343e-01   4.791874e-12   6.190496e-03   8.588141e-14   1652
  3.371087e-01   6.781085e-12   6.109282e-03   1.136311e-13   1974
  3.592470e-01   9.135578e-12   5.988009e-03   1.372990e-13   2234
  3.814465e-01   1.239473e-11   6.299517e-03   1.679654e-13   2554
  4.040079e-01   1.734922e-11   6.593104e-03   2.316665e-13   2950
  4.261031e-01   2.250157e-11   6.171339e-03   2.894752e-13   3042
  4.475593e-01   2.844563e-11   6.293558e-03   3.574211e-13   3422
  4.688647e-01   3.624212e-11   6.073955e-03   4.352549e-13   3618
  4.903170e-01   4.560509e-11   6.323437e-03   4.932185e-13   4172
  5.121345e-01   5.450233e-11   6.117225e-03   6.087962e-13   4470
  5.340670e-01   6.948758e-11   6.251277e-03   6.957043e-13   4970
  5.560786e-01   8.536463e-11   6.280253e-03   8.554379e-13   5334
  5.781031e-01   1.049255e-10   6.450693e-03   9.916905e-13   5810
  5.998654e-01   1.222040e-10   6.409345e-03   1.097115e-12   6114
  6.217707e-01   1.450740e-10   6.530951e-03   1.261254e-12   6782
  6.431254e-01   1.691155e-10   5.957963e-03   1.472160e-12   6684
  6.642909e-01   1.923498e-10   6.157953e-03   1.581918e-12   7574
  6.862389e-01   2.284718e-10   6.219599e-03   1.790639e-12   8154
  7.081165e-01   2.614904e-10   6.187604e-03   2.035839e-12   8618
  7.303591e-01   2.964562e-10   6.484699e-03   2.165415e-12   9494
  7.523947e-01   3.413716e-10   6.256015e-03   2.432017e-12   9618
  7.741349e-01   3.881456e-10   6.355473e-03   2.781637e-12   10306
  7.959832e-01   4.335048e-10   6.413480e-03   2.941776e-12   10942
  8.177624e-01   4.847001e-10   6.261913e-03   3.210412e-12   11452
  8.395216e-01   5.476886e-10   6.152107e-03   3.502108e-12   12046
  8.610922e-01   6.102634e-10   6.044835e-03   3.871702e-12   12522
  8.829136e-01   6.707548e-10   6.318016e-03   4.159226e-12   13562
  9.049170e-01   7.544660e-10   6.428896e-03   4.462526e-12   14182
  9.269487e-01   8.291782e-10   6.491323e-03   4.796242e-12   14986
  9.486001e-01   9.040217e-10   6.173884e-03   5.274251e-12   14982
  9.702086e-01   9.820857e-10   6.417981e-03   5.467197e-12   16388
  9.919845e-01   1.079734e-09   6.166571e-03   5.964690e-12   16626
  1.013613e+00   1.151913e-09   6.255647e-03   6.268676e-12   17678
  1.035416e+00   1.262534e-09   6.158740e-03   6.623042e-12   18354
  1.057131e+00   1.349623e-09   6.210828e-03   7.045312e-12   19034
  1.078922e+00   1.470131e-09   6.366064e-03   7.403436e-12   20142
  1.101075e+00   1.563374e-09   6.512142e-03   7.605498e-12   21386
  1.122981e+00   1.693655e-09   6.235641e-03   8.141940e-12   21318
  1.144701e+00   1.813617e-09   6.300582e-03   8.481676e-12   22676
  1.166585e+00   1.957196e-09   6.235939e-03   9.295143e-12   23322
  1.188296e+00   2.072345e-09   6.158201e-03   9.433705e-12   24134
  1.210051e+00   2.195556e-09   6.266818e-03   9.926507e-12   25146
  1.231844e+00   2.328970e-09   6.237302e-03   1.026277e-11   26030
  1.253522e+00   2.463099e-09   6.271636e-03   1.071248e-11   26674
  1.275438e+00   2.593751e-09   6.447348e-03   1.085422e-11   28570
  1.297190e+00   2.766360e-09   6.231011e-03   1.178801e-11   28224
  1.319017e+00   2.950895e-09   6.443381e-03   1.202466e-11   30626
  1.340851e+00   3.089809e-09   6.030021e-03   1.267025e-11   30158
  1.362345e+00   3.235253e-09   6.179225e-03   1.300342e-11   31674
  1.384205e+00   3.399597e-09   6.384316e-03   1.320943e-11   33306
  1.405955e+00   3.566414e-09   6.184302e-03   1.390829e-11   33422
  1.427691e+00   3.708304e-09   6.346094e-03   1.404329e-11   35298
