# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
    319   1.846791e+01   2.096718e-01   1.263837e+00   0.000000e+00   0.000000e+00
    320   1.851478e+01   2.107073e-01   1.260897e+00   0.000000e+00   0.000000e+00
    321   1.856166e+01   2.117455e-01   1.257973e+00   0.000000e+00   0.000000e+00
    322   1.860853e+01   2.127864e-01   1.255065e+00   0.000000e+00   0.000000e+00
    323   1.865541e+01   2.138300e-01   1.252173e+00   0.000000e+00   0.000000e+00
    324   1.870228e+01   2.148763e-01   1.249297e+00   0.000000e+00   0.000000e+00
    325   1.874916e+01   2.159253e-01   1.246437e+00   0.000000e+00   0.000000e+00
    326   1.879603e+01   2.169770e-01   1.243593e+00   0.000000e+00   0.000000e+00
    327   1.884291e+01   2.180315e-01   1.240764e+00   0.000000e+00   0.000000e+00
    328   1.888978e+01   2.190886e-01   1.237950e+00   0.000000e+00   0.000000e+00
    329   1.893666e+01   2.201484e-01   1.235152e+00   0.000000e+00   0.000000e+00
    330   1.898353e+01   2.212110e-01   1.232370e+00   0.000000e+00   0.000000e+00
    331   1.903041e+01   2.222763e-01   1.229602e+00   0.000000e+00   0.000000e+00
    332   1.907728e+01   2.233443e-01   1.226850e+00   0.000000e+00   0.000000e+00
    333   1.912416e+01   2.244151e-01   1.224113e+00   0.000000e+00   0.000000e+00
    334   1.917103e+01   2.254885e-01   1.221391e+00   0.000000e+00   0.000000e+00
    335   1.921791e+01   2.265647e-01   1.218683e+00   0.000000e+00   0.000000e+00
    336   1.926478e+01   2.276437e-01   1.215991e+00   0.000000e+00   0.000000e+00
    337   1.931166e+01   2.287254e-01   1.213313e+00   0.000000e+00   0.000000e+00
    338   1.935853e+01   2.298098e-01   1.210650e+00   0.000000e+00   0.000000e+00
    339   1.940541e+01   2.308970e-01   1.208001e+00   0.000000e+00   0.000000e+00
    340   1.945228e+01   2.319869e-01   1.205367e+00   0.000000e+00   0.000000e+00
    341   1.949916e+01   2.330796e-01   1.202747e+00   0.000000e+00   0.000000e+00
    342   1.954603e+01   2.341750e-01   1.200141e+00   0.000000e+00   0.000000e+00
    343   1.959291e+01   2.352732e-01   1.197550e+00   0.000000e+00   0.000000e+00
    344   1.963978e+01   2.363742e-01   1.194973e+00   0.000000e+00   0.000000e+00
    345   1.968666e+01   2.374780e-01   1.192410e+00   0.000000e+00   0.000000e+00
    346   1.973353e+01   2.385845e-01   1.189861e+00   0.000000e+00   0.000000e+00
    347   1.978041e+01   2.396938e-01   1.187325e+00   0.000000e+00   0.000000e+00
    348   1.982728e+01   2.408058e-01   1.184804e+00   0.000000e+00   0.000000e+00
    349   1.987416e+01   2.419207e-01   1.182296e+00   0.000000e+00   0.000000e+00
    350   1.992103e+01   2.430384e-01   1.179803e+00   0.000000e+00   0.000000e+00
    351   1.996791e+01   2.441588e-01   1.177322e+00   0.000000e+00   0.000000e+00
    352   2.001478e+01   2.452820e-01   1.174855e+00   0.000000e+00   0.000000e+00
    353   2.006166e+01   2.464081e-01   1.172402e+00   0.000000e+00   0.000000e+00
    354   2.010853e+01   2.475369e-01   1.169962e+00   0.000000e+00   0.000000e+00
    355   2.015541e+01   2.486686e-01   1.167536e+00   0.000000e+00   0.000000e+00
    356   2.020228e+01   2.498031e-01   1.165123e+00   0.000000e+00   0.000000e+00
    357   2.024916e+01   2.509404e-01   1.162723e+00   0.000000e+00   0.000000e+00
    358   2.029603e+01   2.520805e-01   1.160336e+00   0.000000e+00   0.000000e+00
    359   2.034291e+01   2.532234e-01   1.157962e+00   0.000000e+00   0.000000e+00
    360   2.038978e+01   2.543692e-01   1.155601e+00   0.000000e+00   0.000000e+00
    361   2.043666e+01   2.555178e-01   1.153253e+00   0.000000e+00   0.000000e+00
    362   2.048353e+01   2.566693e-01   1.150918e+00   0.000000e+00   0.000000e+00
    363   2.053041e+01   2.578236e-01   1.148596e+00   0.000000e+00   0.000000e+00
    364   2.057728e+01   2.589807e-01   1.146286e+00   0.000000e+00   0.000000e+00
    365   2.062416e+01   2.601407e-01   1.143990e+00   0.000000e+00   0.000000e+00
    366   2.067103e+01   2.613036e-01   1.141705e+00   0.000000e+00   0.000000e+00
    367   2.071791e+01   2.624693e-01   1.139434e+00   0.000000e+00   0.000000e+00
    368   2.076478e+01   2.636379e-01   1.137175e+00   0.000000e+00   0.000000e+00
    369   2.081166e+01   2.648094e-01   1.134928e+00   0.000000e+00   0.000000e+00
    370   2.085853e+01   2.659838e-01   1.132694e+00   0.000000e+00   0.000000e+00
    371   2.090541e+01   2.671610e-01   1.130472e+00   0.000000e+00   0.000000e+00
    372   2.095228e+01   2.683411e-01   1.128262e+00   0.000000e+00   0.000000e+00
    373   2.099916e+01   2.695242e-01   1.126065e+00   0.000000e+00   0.000000e+00
    374   2.104603e+01   2.707101e-01   1.123880e+00   0.000000e+00   0.000000e+00
    375   2.109291e+01   2.718989e-01   1.121707e+00   0.000000e+00   0.000000e+00
    376   2.113978e+01   2.730907e-01   1.119546e+00   0.000000e+00   0.000000e+00
    377   2.118666e+01   2.742853e-01   1.117396e+00   0.000000e+00   0.000000e+00
    378   2.123353e+01   2.754829e-01   1.115259e+00   0.000000e+00   0.000000e+00
    379   2.128041e+01   2.766834e-01   1.113134e+00   0.000000e+00   0.000000e+00
    380   2.132728e+01   2.778868e-01   1.111021e+00   0.000000e+00   0.000000e+00
    381   2.137416e+01   2.790932e-01   1.108919e+00   0.000000e+00   0.000000e+00
    382   2.142103e+01   2.803026e-01   1.106829e+00   0.000000e+00   0.000000e+00
    383   2.146791e+01   2.815148e-01   1.104751e+00   0.000000e+00   0.000000e+00
    384   2.151478e+01   2.827301e-01   1.102685e+00   0.000000e+00   0.000000e+00
    385   2.156166e+01   2.839483e-01   1.100630e+00   0.000000e+00   0.000000e+00
    386   2.160853e+01   2.851694e-01   1.098586e+00   0.000000e+00   0.000000e+00
    387   2.165541e+01   2.863936e-01   1.096554e+00   0.000000e+00   0.000000e+00
    388   2.170228e+01   2.876207e-01   1.094534e+00   0.000000e+00   0.000000e+00
    389   2.174916e+01   2.888508e-01   1.092525e+00   0.000000e+00   0.000000e+00
    390   2.179603e+01   2.900839e-01   1.090527e+00   0.000000e+00   0.000000e+00
    391   2.184291e+01   2.913200e-01   1.088541e+00   0.000000e+00   0.000000e+00
    392   2.188978e+01   2.925591e-01   1.086566e+00   0.000000e+00   0.000000e+00
    393   2.193666e+01   2.938012e-01   1.084602e+00   0.000000e+00   0.000000e+00
    394   2.198353e+01   2.950463e-01   1.082649e+00   0.000000e+00   0.000000e+00
    395   2.203041e+01   2.962945e-01   1.080708e+00   0.000000e+00   0.000000e+00
    396   2.207728e+01   2.975457e-01   1.078777e+00   0.000000e+00   0.000000e+00
    397   2.212416e+01   2.987999e-01   1.076858e+00   0.000000e+00   0.000000e+00
    398   2.217103e+01   3.000572e-01   1.074949e+00   0.000000e+00   0.000000e+00
    399   2.221791e+01   3.013175e-01   1.073052e+00   0.000000e+00   0.000000e+00
    400   2.226478e+01   3.025809e-01   1.071165e+00   0.000000e+00   0.000000e+00
    401   2.231166e+01   3.038473e-01   1.069290e+00   0.000000e+00   0.000000e+00
    402   2.235853e+01   3.051169e-01   1.067425e+00   0.000000e+00   0.000000e+00
    403   2.240541e+01   3.063895e-01   1.065571e+00   0.000000e+00   0.000000e+00
    404   2.245228e+01   3.076652e-01   1.063728e+00   0.000000e+00   0.000000e+00
    405   2.249916e+01   3.089440e-01   1.061896e+00   0.000000e+00   0.000000e+00
    406   2.254603e+01   3.102258e-01   1.060074e+00   0.000000e+00   0.000000e+00
    407   2.259291e+01   3.115109e-01   1.058263e+00   0.000000e+00   0.000000e+00
    408   2.263978e+01   3.127990e-01   1.056462e+00   0.000000e+00   0.000000e+00
    409   2.268666e+01   3.140902e-01   1.054672e+00   0.000000e+00   0.000000e+00
    410   2.273353e+01   3.153846e-01   1.052893e+00   0.000000e+00   0.000000e+00
    411   2.278041e+01   3.166821e-01   1.051124e+00   0.000000e+00   0.000000e+00
    412   2.282728e+01   3.179828e-01   1.049366e+00   0.000000e+00   0.000000e+00
    413   2.287416e+01   3.192866e-01   1.047618e+00   0.000000e+00   0.000000e+00
    414   2.292103e+01   3.205936e-01   1.045881e+00   0.000000e+00   0.000000e+00
    415   2.296791e+01   3.219038e-01   1.044154e+00   0.000000e+00   0.000000e+00
    416   2.301478e+01   3.232172e-01   1.042437e+00   0.000000e+00   0.000000e+00
    417   2.306166e+01   3.245337e-01   1.040731e+00   0.000000e+00   0.000000e+00
    418   2.310853e+01   3.258535e-01   1.039035e+00   0.000000e+00   0.000000e+00
    419   2.315541e+01   3.271764e-01   1.037349e+00   0.000000e+00   0.000000e+00
    420   2.320228e+01   3.285026e-01   1.035673e+00   0.000000e+00   0.000000e+00
    421   2.324916e+01   3.298320e-01   1.034008e+00   0.000000e+00   0.000000e+00
    422   2.329603e+01   3.311646e-01   1.032353e+00   0.000000e+00   0.000000e+00
    423   2.334291e+01   3.325005e-01   1.030707e+00   0.000000e+00   0.000000e+00
    424   2.338978e+01   3.338396e-01   1.029072e+00   0.000000e+00   0.000000e+00
    425   2.343666e+01   3.351820e-01   1.027448e+00   0.000000e+00   0.000000e+00
    426   2.348353e+01   3.365276e-01   1.025833e+00   0.000000e+00   0.000000e+00
    427   2.353041e+01   3.378766e-01   1.024228e+00   0.000000e+00   0.000000e+00
    428   2.357728e+01   3.392288e-01   1.022633e+00   0.000000e+00   0.000000e+00
    429   2.362416e+01   3.405843e-01   1.021048e+00   0.000000e+00   0.000000e+00
    430   2.367103e+01   3.419431e-01   1.019473e+00   0.000000e+00   0.000000e+00
    431   2.371791e+01   3.433053e-01   1.017908e+00   0.000000e+00   0.000000e+00
    432   2.376478e+01   3.446708e-01   1.016353e+00   0.000000e+00   0.000000e+00
    433   2.381166e+01   3.460396e-01   1.014808e+00   0.000000e+00   0.000000e+00
    434   2.385853e+01   3.474117e-01   1.013272e+00   0.000000e+00   0.000000e+00
    435   2.390541e+01   3.487872e-01   1.011747e+00   0.000000e+00   0.000000e+00
    436   2.395228e+01   3.501661e-01   1.010231e+00   0.000000e+00   0.000000e+00
    437   2.399916e+01   3.515484e-01   1.008725e+00   0.000000e+00   0.000000e+00
    438   2.404603e+01   3.529341e-01   1.007229e+00   0.000000e+00   0.000000e+00
    439   2.409291e+01   3.543231e-01   1.005742e+00   0.000000e+00   0.000000e+00
    440   2.413978e+01   3.557156e-01   1.004265e+00   0.000000e+00   0.000000e+00
    441   2.418666e+01   3.571114e-01   1.002798e+00   0.000000e+00   0.000000e+00
    442   2.423353e+01   3.585108e-01   1.001341e+00   0.000000e+00   0.000000e+00
    443   2.428041e+01   3.599135e-01   9.998929e-01   0.000000e+00   0.000000e+00
    444   2.432728e+01   3.613197e-01   9.984546e-01   0.000000e+00   0.000000e+00
    445   2.437416e+01   3.627294e-01   9.970260e-01   0.000000e+00   0.000000e+00
    446   2.442103e+01   3.641426e-01   9.956069e-01   0.000000e+00   0.000000e+00
    447   2.446791e+01   3.655592e-01   9.941974e-01   0.000000e+00   0.000000e+00
    448   2.451478e+01   3.669793e-01   9.927974e-01   0.000000e+00   0.000000e+00
    449   2.456166e+01   3.684030e-01   9.914069e-01   0.000000e+00   0.000000e+00
    450   2.460853e+01   3.698302e-01   9.900260e-01   0.000000e+00   0.000000e+00
    451   2.465541e+01   3.712609e-01   9.886545e-01   0.000000e+00   0.000000e+00
    452   2.470228e+01   3.726951e-01   9.872925e-01   0.000000e+00   0.000000e+00
    453   2.474916e+01   3.741329e-01   9.859399e-01   0.000000e+00   0.000000e+00
    454   2.479603e+01   3.755743e-01   9.845968e-01   0.000000e+00   0.000000e+00
    455   2.484291e+01   3.770193e-01   9.832631e-01   0.000000e+00   0.000000e+00
    456   2.488978e+01   3.784678e-01   9.819388e-01   0.000000e+00   0.000000e+00
    457   2.493666e+01   3.799200e-01   9.806238e-01   0.000000e+00   0.000000e+00
    458   2.498353e+01   3.813758e-01   9.793183e-01   0.000000e+00   0.000000e+00
    459   2.503041e+01   3.828352e-01   9.780221e-01   0.000000e+00   0.000000e+00
    460   2.507728e+01   3.842983e-01   9.767352e-01   0.000000e+00   0.000000e+00
    461   2.512416e+01   3.857651e-01   9.754577e-01   0.000000e+00   0.000000e+00
    462   2.517103e+01   3.872355e-01   9.741894e-01   0.000000e+00   0.000000e+00
    463   2.521791e+01   3.887096e-01   9.729305e-01   0.000000e+00   0.000000e+00
    464   2.526478e+01   3.901874e-01   9.716808e-01   0.000000e+00   0.000000e+00
    465   2.531166e+01   3.916689e-01   9.704404e-01   0.000000e+00   0.000000e+00
    466   2.535853e+01   3.931541e-01   9.692093e-01   0.000000e+00   0.000000e+00
    467   2.540541e+01   3.946431e-01   9.679874e-01   0.000000e+00   0.000000e+00
    468   2.545228e+01   3.961359e-01   9.667748e-01   0.000000e+00   0.000000e+00
    469   2.549916e+01   3.976324e-01   9.655714e-01   0.000000e+00   0.000000e+00
    470   2.554603e+01   3.991327e-01   9.643772e-01   0.000000e+00   0.000000e+00
    471   2.559291e+01   4.006368e-01   9.631922e-01   0.000000e+00   0.000000e+00
    472   2.563978e+01   4.021447e-01   9.620163e-01   0.000000e+00   0.000000e+00
    473   2.568666e+01   4.036565e-01   9.608497e-01   0.000000e+00   0.000000e+00
    474   2.573353e+01   4.051721e-01   9.596922e-01   0.000000e+00   0.000000e+00
    475   2.578041e+01   4.066915e-01   9.585439e-01   0.000000e+00   0.000000e+00
    476   2.582728e+01   4.082149e-01   9.574048e-01   0.000000e+00   0.000000e+00
    477   2.587416e+01   4.097421e-01   9.562748e-01   0.000000e+00   0.000000e+00
    478   2.592103e+01   4.112732e-01   9.551539e-01   0.000000e+00   0.000000e+00
    479   2.596791e+01   4.128083e-01   9.540422e-01   0.000000e+00   0.000000e+00
    480   2.601478e+01   4.143473e-01   9.529395e-01   0.000000e+00   0.000000e+00
    481   2.606166e+01   4.158902e-01   9.518460e-01   0.000000e+00   0.000000e+00
    482   2.610853e+01   4.174372e-01   9.507616e-01   0.000000e+00   0.000000e+00
    483   2.615541e+01   4.189881e-01   9.496863e-01   0.000000e+00   0.000000e+00
    484   2.620228e+01   4.205430e-01   9.486201e-01   0.000000e+00   0.000000e+00
    485   2.624916e+01   4.221019e-01   9.475630e-01   0.000000e+00   0.000000e+00
    486   2.629603e+01   4.236649e-01   9.465149e-01   0.000000e+00   0.000000e+00
    487   2.634291e+01   4.252319e-01   9.454760e-01   0.000000e+00   0.000000e+00
    488   2.638978e+01   4.268030e-01   9.444461e-01   0.000000e+00   0.000000e+00
    489   2.643666e+01   4.283782e-01   9.434252e-01   0.000000e+00   0.000000e+00
    490   2.648353e+01   4.299575e-01   9.424135e-01   0.000000e+00   0.000000e+00
    491   2.653041e+01   4.315410e-01   9.414108e-01   0.000000e+00   0.000000e+00
    492   2.657728e+01   4.331285e-01   9.404171e-01   0.000000e+00   0.000000e+00
    493   2.662416e+01   4.347203e-01   9.394325e-01   0.000000e+00   0.000000e+00
    494   2.667103e+01   4.363162e-01   9.384570e-01   0.000000e+00   0.000000e+00
    495   2.671791e+01   4.379163e-01   9.374905e-01   0.000000e+00   0.000000e+00
    496   2.676478e+01   4.395206e-01   9.365330e-01   0.000000e+00   0.000000e+00
    497   2.681166e+01   4.411292e-01   9.355846e-01   0.000000e+00   0.000000e+00
    498   2.685853e+01   4.427420e-01   9.346452e-01   0.000000e+00   0.000000e+00
    499   2.690541e+01   4.443591e-01   9.337149e-01   0.000000e+00   0.000000e+00
    500   2.695228e+01   4.459805e-01   9.327936e-01   0.000000e+00   0.000000e+00
    501   2.699916e+01   4.476062e-01   9.318813e-01   0.000000e+00   0.000000e+00
    502   2.704603e+01   4.492363e-01   9.309781e-01   0.000000e+00   0.000000e+00
    503   2.709291e+01   4.508707e-01   9.300839e-01   0.000000e+00   0.000000e+00
    504   2.713978e+01   4.525095e-01   9.291988e-01   0.000000e+00   0.000000e+00
    505   2.718666e+01   4.541526e-01   9.283227e-01   0.000000e+00   0.000000e+00
    506   2.723353e+01   4.558002e-01   9.274556e-01   0.000000e+00   0.000000e+00
    507   2.728041e+01   4.574523e-01   9.265976e-01   0.000000e+00   0.000000e+00
    508   2.732728e+01   4.591087e-01   9.257486e-01   0.000000e+00   0.000000e+00
    509   2.737416e+01   4.607697e-01   9.249087e-01   0.000000e+00   0.000000e+00
    510   2.742103e+01   4.624352e-01   9.240778e-01   0.000000e+00   0.000000e+00
    511   2.746791e+01   4.641052e-01   9.232559e-01   0.000000e+00   0.000000e+00
    512   2.751478e+01   4.657797e-01   9.224432e-01   0.000000e+00   0.000000e+00
    513   2.756166e+01   4.674588e-01   9.216394e-01   0.000000e+00   0.000000e+00
    514   2.760853e+01   4.691425e-01   9.208448e-01   0.000000e+00   0.000000e+00
    515   2.765541e+01   4.708308e-01   9.200592e-01   0.000000e+00   0.000000e+00
    516   2.770228e+01   4.725237e-01   9.192827e-01   0.000000e+00   0.000000e+00
    517   2.774916e+01   4.742213e-01   9.185152e-01   0.000000e+00   0.000000e+00
    518   2.779603e+01   4.759236e-01   9.177568e-01   0.000000e+00   0.000000e+00
    519   2.784291e+01   4.776306e-01   9.170076e-01   0.000000e+00   0.000000e+00
    520   2.788978e+01   4.793423e-01   9.162674e-01   0.000000e+00   0.000000e+00
    521   2.793666e+01   4.810588e-01   9.155363e-01   0.000000e+00   0.000000e+00
    522   2.798353e+01   4.827800e-01   9.148143e-01   0.000000e+00   0.000000e+00
    523   2.803041e+01   4.845060e-01   9.141014e-01   0.000000e+00   0.000000e+00
    524   2.807728e+01   4.862369e-01   9.133976e-01   0.000000e+00   0.000000e+00
    525   2.812416e+01   4.879726e-01   9.127030e-01   0.000000e+00   0.000000e+00
    526   2.817103e+01   4.897132e-01   9.120175e-01   0.000000e+00   0.000000e+00
    527   2.821791e+01   4.914588e-01   9.113411e-01   0.000000e+00   0.000000e+00
    528   2.826478e+01   4.932092e-01   9.106739e-01   0.000000e+00   0.000000e+00
    529   2.831166e+01   4.949646e-01   9.100159e-01   0.000000e+00   0.000000e+00
    530   2.835853e+01   4.967249e-01   9.093670e-01   0.000000e+00   0.000000e+00
    531   2.840541e+01   4.984903e-01   9.087273e-01   0.000000e+00   0.000000e+00
    532   2.845228e+01   5.002607e-01   9.080968e-01   0.000000e+00   0.000000e+00
    533   2.849916e+01   5.020362e-01   9.074755e-01   0.000000e+00   0.000000e+00
    534   2.854603e+01   5.038168e-01   9.068633e-01   0.000000e+00   0.000000e+00
    535   2.859291e+01   5.056024e-01   9.062605e-01   0.000000e+00   0.000000e+00
    536   2.863978e+01   5.073933e-01   9.056668e-01   0.000000e+00   0.000000e+00
    537   2.868666e+01   5.091892e-01   9.050824e-01   0.000000e+00   0.000000e+00
    538   2.873353e+01   5.109904e-01   9.045072e-01   0.000000e+00   0.000000e+00
    539   2.878041e+01   5.127969e-01   9.039413e-01   0.000000e+00   0.000000e+00
    540   2.882728e+01   5.146085e-01   9.033847e-01   0.000000e+00   0.000000e+00
    541   2.887416e+01   5.164255e-01   9.028374e-01   0.000000e+00   0.000000e+00
    542   2.892103e+01   5.182478e-01   9.022994e-01   0.000000e+00   0.000000e+00
    543   2.896791e+01   5.200754e-01   9.017707e-01   0.000000e+00   0.000000e+00
    544   2.901478e+01   5.219085e-01   9.012513e-01   0.000000e+00   0.000000e+00
    545   2.906166e+01   5.237469e-01   9.007413e-01   0.000000e+00   0.000000e+00
    546   2.910853e+01   5.255907e-01   9.002407e-01   0.000000e+00   0.000000e+00
    547   2.915541e+01   5.274401e-01   8.997494e-01   0.000000e+00   0.000000e+00
    548   2.920228e+01   5.292949e-01   8.992675e-01   0.000000e+00   0.000000e+00
    549   2.924916e+01   5.311553e-01   8.987951e-01   0.000000e+00   0.000000e+00
    550   2.929603e+01   5.330212e-01   8.983320e-01   0.000000e+00   0.000000e+00
    551   2.934291e+01   5.348927e-01   8.978785e-01   0.000000e+00   0.000000e+00
    552   2.938978e+01   5.367699e-01   8.974343e-01   0.000000e+00   0.000000e+00
    553   2.943666e+01   5.386527e-01   8.969997e-01   0.000000e+00   0.000000e+00
    554   2.948353e+01   5.405412e-01   8.965745e-01   0.000000e+00   0.000000e+00
    555   2.953041e+01   5.424355e-01   8.961589e-01   0.000000e+00   0.000000e+00
    556   2.957728e+01   5.443355e-01   8.957528e-01   0.000000e+00   0.000000e+00
    557   2.962416e+01   5.462413e-01   8.953562e-01   0.000000e+00   0.000000e+00
    558   2.967103e+01   5.481530e-01   8.949693e-01   0.000000e+00   0.000000e+00
    559   2.971791e+01   5.500705e-01   8.945919e-01   0.000000e+00   0.000000e+00
    560   2.976478e+01   5.519940e-01   8.942241e-01   0.000000e+00   0.000000e+00
    561   2.981166e+01   5.539233e-01   8.938660e-01   0.000000e+00   0.000000e+00
    562   2.985853e+01   5.558587e-01   8.935175e-01   0.000000e+00   0.000000e+00
    563   2.990541e+01   5.578000e-01   8.931787e-01   0.000000e+00   0.000000e+00
    564   2.995228e+01   5.597474e-01   8.928496e-01   0.000000e+00   0.000000e+00
    565   2.999916e+01   5.617009e-01   8.925302e-01   0.000000e+00   0.000000e+00
    566   3.004603e+01   5.636606e-01   8.922205e-01   0.000000e+00   0.000000e+00
    567   3.009291e+01   5.656264e-01   8.919206e-01   0.000000e+00   0.000000e+00
    568   3.013978e+01   5.675984e-01   8.916305e-01   0.000000e+00   0.000000e+00
    569   3.018666e+01   5.695766e-01   8.913503e-01   0.000000e+00   0.000000e+00
    570   3.023353e+01   5.715611e-01   8.910798e-01   0.000000e+00   0.000000e+00
    571   3.028041e+01   5.735519e-01   8.908192e-01   0.000000e+00   0.000000e+00
    572   3.032728e+01   5.755491e-01   8.905685e-01   0.000000e+00   0.000000e+00
    573   3.037416e+01   5.775527e-01   8.903277e-01   0.000000e+00   0.000000e+00
    574   3.042103e+01   5.795628e-01   8.900969e-01   0.000000e+00   0.000000e+00
    575   3.046791e+01   5.815793e-01   8.898760e-01   0.000000e+00   0.000000e+00
    576   3.051478e+01   5.836023e-01   8.896651e-01   0.000000e+00   0.000000e+00
    577   3.056166e+01   5.856319e-01   8.894642e-01   0.000000e+00   0.000000e+00
    578   3.060853e+01   5.876682e-01   8.892734e-01   0.000000e+00   0.000000e+00
    579   3.065541e+01   5.897110e-01   8.890926e-01   0.000000e+00   0.000000e+00
    580   3.070228e+01   5.917606e-01   8.889220e-01   0.000000e+00   0.000000e+00
    581   3.074916e+01   5.938169e-01   8.887614e-01   0.000000e+00   0.000000e+00
    582   3.079603e+01   5.958800e-01   8.886111e-01   0.000000e+00   0.000000e+00
    583   3.084291e+01   5.979499e-01   8.884709e-01   0.000000e+00   0.000000e+00
    584   3.088978e+01   6.000267e-01   8.883409e-01   0.000000e+00   0.000000e+00
    585   3.093666e+01   6.021104e-01   8.882212e-01   0.000000e+00   0.000000e+00
    586   3.098353e+01   6.042011e-01   8.881118e-01   0.000000e+00   0.000000e+00
    587   3.103041e+01   6.062988e-01   8.880127e-01   0.000000e+00   0.000000e+00
    588   3.107728e+01   6.084036e-01   8.879240e-01   0.000000e+00   0.000000e+00
    589   3.112416e+01   6.105154e-01   8.878456e-01   0.000000e+00   0.000000e+00
    590   3.117103e+01   6.126344e-01   8.877776e-01   0.000000e+00   0.000000e+00
    591   3.121791e+01   6.147606e-01   8.877201e-01   0.000000e+00   0.000000e+00
    592   3.126478e+01   6.168941e-01   8.876731e-01   0.000000e+00   0.000000e+00
    593   3.131166e+01   6.190349e-01   8.876366e-01   0.000000e+00   0.000000e+00
    594   3.135853e+01   6.211830e-01   8.876106e-01   0.000000e+00   0.000000e+00
    595   3.140541e+01   6.233386e-01   8.875952e-01   0.000000e+00   0.000000e+00
    596   3.145228e+01   6.255015e-01   8.875905e-01   0.000000e+00   0.000000e+00
    597   3.149916e+01   6.276720e-01   8.875964e-01   0.000000e+00   0.000000e+00
    598   3.154603e+01   6.298501e-01   8.876130e-01   0.000000e+00   0.000000e+00
    599   3.159291e+01   6.320358e-01   8.876403e-01   0.000000e+00   0.000000e+00
    600   3.163978e+01   6.342291e-01   8.876784e-01   0.000000e+00   0.000000e+00
    601   3.168666e+01   6.364302e-01   8.877273e-01   0.000000e+00   0.000000e+00
    602   3.173353e+01   6.386390e-01   8.877871e-01   0.000000e+00   0.000000e+00
    603   3.178041e+01   6.408556e-01   8.878577e-01   0.000000e+00   0.000000e+00
    604   3.182728e+01   6.430802e-01   8.879393e-01   0.000000e+00   0.000000e+00
    605   3.187416e+01   6.453127e-01   8.880319e-01   0.000000e+00   0.000000e+00
    606   3.192103e+01   6.475531e-01   8.881354e-01   0.000000e+00   0.000000e+00
    607   3.196791e+01   6.498017e-01   8.882500e-01   0.000000e+00   0.000000e+00
    608   3.201478e+01   6.520583e-01   8.883758e-01   0.000000e+00   0.000000e+00
    609   3.206166e+01   6.543231e-01   8.885126e-01   0.000000e+00   0.000000e+00
    610   3.210853e+01   6.565962e-01   8.886607e-01   0.000000e+00   0.000000e+00
    611   3.215541e+01   6.588775e-01   8.888199e-01   0.000000e+00   0.000000e+00
    612   3.220228e+01   6.611672e-01   8.889905e-01   0.000000e+00   0.000000e+00
    613   3.224916e+01   6.634653e-01   8.891723e-01   0.000000e+00   0.000000e+00
    614   3.229603e+01   6.657719e-01   8.893656e-01   0.000000e+00   0.000000e+00
    615   3.234291e+01   6.680870e-01   8.895702e-01   0.000000e+00   0.000000e+00
    616   3.238978e+01   6.704108e-01   8.897863e-01   0.000000e+00   0.000000e+00
    617   3.243666e+01   6.727432e-01   8.900139e-01   0.000000e+00   0.000000e+00
    618   3.248353e+01   6.750843e-01   8.902530e-01   0.000000e+00   0.000000e+00
    619   3.253041e+01   6.774342e-01   8.905038e-01   0.000000e+00   0.000000e+00
    620   3.257728e+01   6.797930e-01   8.907662e-01   0.000000e+00   0.000000e+00
    621   3.262416e+01   6.821606e-01   8.910403e-01   0.000000e+00   0.000000e+00
    622   3.267103e+01   6.845373e-01   8.913262e-01   0.000000e+00   0.000000e+00
    623   3.271791e+01   6.869231e-01   8.916239e-01   0.000000e+00   0.000000e+00
    624   3.276478e+01   6.893180e-01   8.919334e-01   0.000000e+00   0.000000e+00
    625   3.281166e+01   6.917221e-01   8.922548e-01   0.000000e+00   0.000000e+00
    626   3.285853e+01   6.941354e-01   8.925882e-01   0.000000e+00   0.000000e+00
    627   3.290541e+01   6.965581e-01   8.929337e-01   0.000000e+00   0.000000e+00
    628   3.295228e+01   6.989903e-01   8.932912e-01   0.000000e+00   0.000000e+00
    629   3.299916e+01   7.014319e-01   8.936608e-01   0.000000e+00   0.000000e+00
    630   3.304603e+01   7.038830e-01   8.940426e-01   0.000000e+00   0.000000e+00
    631   3.309291e+01   7.063438e-01   8.944367e-01   0.000000e+00   0.000000e+00
    632   3.313978e+01   7.088143e-01   8.948431e-01   0.000000e+00   0.000000e+00
    633   3.318666e+01   7.112946e-01   8.952618e-01   0.000000e+00   0.000000e+00
    634   3.323353e+01   7.137848e-01   8.956929e-01   0.000000e+00   0.000000e+00
    635   3.328041e+01   7.162849e-01   8.961365e-01   0.000000e+00   0.000000e+00
    636   3.332728e+01   7.187950e-01   8.965927e-01   0.000000e+00   0.000000e+00
    637   3.337416e+01   7.213152e-01   8.970615e-01   0.000000e+00   0.000000e+00
    638   3.342103e+01   7.238456e-01   8.975429e-01   0.000000e+00   0.000000e+00
    639   3.346791e+01   7.263863e-01   8.980370e-01   0.000000e+00   0.000000e+00
    640   3.351478e+01   7.289373e-01   8.985440e-01   0.000000e+00   0.000000e+00
    641   3.356166e+01   7.314987e-01   8.990638e-01   0.000000e+00   0.000000e+00
    642   3.360853e+01   7.340706e-01   8.995965e-01   0.000000e+00   0.000000e+00
