# power spectrum of velocity
# redshift z=1.803600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   5.030331e-07   4.915339e-03   3.824169e-08   18
  5.615613e-02   5.985059e-07   5.945059e-03   1.971388e-08   62
  7.815808e-02   6.495310e-07   4.112744e-03   1.853140e-08   90
  9.898783e-02   5.452532e-07   6.490772e-03   1.280699e-08   170
  1.206652e-01   4.775052e-07   6.746473e-03   1.043227e-08   246
  1.418326e-01   4.788118e-07   6.431734e-03   1.026822e-08   338
  1.627221e-01   4.140608e-07   5.529486e-03   9.191332e-09   432
  1.842373e-01   4.012169e-07   5.664946e-03   8.440193e-09   578
  2.072002e-01   3.611322e-07   6.772075e-03   7.297298e-09   810
  2.303547e-01   3.150218e-07   6.480384e-03   6.649990e-09   950
  2.517847e-01   3.078397e-07   5.785063e-03   6.476715e-09   1002
  2.732112e-01   2.881460e-07   6.616244e-03   5.559717e-09   1334
  2.948935e-01   2.697912e-07   6.196170e-03   5.303671e-09   1410
  3.155343e-01   2.502456e-07   6.190496e-03   4.723371e-09   1652
  3.371087e-01   2.313674e-07   6.109282e-03   4.291184e-09   1974
  3.592470e-01   2.208077e-07   5.988009e-03   3.929322e-09   2234
  3.814465e-01   2.146015e-07   6.299517e-03   3.650869e-09   2554
  4.040079e-01   1.895941e-07   6.593104e-03   3.132944e-09   2950
  4.261031e-01   1.782414e-07   6.171339e-03   2.951097e-09   3042
  4.475593e-01   1.660594e-07   6.293558e-03   2.708402e-09   3422
  4.688647e-01   1.632056e-07   6.073955e-03   2.561719e-09   3618
  4.903170e-01   1.535203e-07   6.323437e-03   2.313223e-09   4172
  5.121345e-01   1.509078e-07   6.117225e-03   2.255672e-09   4470
  5.340670e-01   1.434527e-07   6.251277e-03   2.033634e-09   4970
  5.560786e-01   1.406778e-07   6.280253e-03   1.889931e-09   5334
  5.781031e-01   1.289053e-07   6.450693e-03   1.648706e-09   5810
  5.998654e-01   1.278773e-07   6.409345e-03   1.593462e-09   6114
  6.217707e-01   1.189017e-07   6.530951e-03   1.409942e-09   6782
  6.431254e-01   1.181426e-07   5.957963e-03   1.423643e-09   6684
  6.642909e-01   1.106988e-07   6.157953e-03   1.279955e-09   7574
  6.862389e-01   1.083429e-07   6.219599e-03   1.184956e-09   8154
  7.081165e-01   1.028035e-07   6.187604e-03   1.086660e-09   8618
  7.303591e-01   9.960777e-08   6.484699e-03   1.005231e-09   9494
  7.523947e-01   9.685535e-08   6.256015e-03   9.794796e-10   9618
  7.741349e-01   9.349183e-08   6.355473e-03   9.154723e-10   10306
  7.959832e-01   8.990884e-08   6.413480e-03   8.473940e-10   10942
  8.177624e-01   8.766411e-08   6.261913e-03   8.085713e-10   11452
  8.395216e-01   8.378923e-08   6.152107e-03   7.585040e-10   12046
  8.610922e-01   7.980145e-08   6.044835e-03   7.112760e-10   12522
  8.829136e-01   7.906210e-08   6.318016e-03   6.855440e-10   13562
  9.049170e-01   7.696475e-08   6.428896e-03   6.501030e-10   14182
  9.269487e-01   7.396669e-08   6.491323e-03   5.986021e-10   14986
  9.486001e-01   7.307013e-08   6.173884e-03   6.062507e-10   14982
  9.702086e-01   6.964346e-08   6.417981e-03   5.412489e-10   16388
  9.919845e-01   6.900939e-08   6.166571e-03   5.373796e-10   16626
  1.013613e+00   6.630996e-08   6.255647e-03   5.117898e-10   17678
  1.035416e+00   6.455122e-08   6.158740e-03   4.745119e-10   18354
  1.057131e+00   6.253844e-08   6.210828e-03   4.544422e-10   19034
  1.078922e+00   6.050900e-08   6.366064e-03   4.256038e-10   20142
  1.101075e+00   5.915799e-08   6.512142e-03   4.073404e-10   21386
  1.122981e+00   5.867905e-08   6.235641e-03   3.996592e-10   21318
  1.144701e+00   5.574960e-08   6.300582e-03   3.781213e-10   22676
  1.166585e+00   5.446558e-08   6.235939e-03   3.499427e-10   23322
  1.188296e+00   5.252564e-08   6.158201e-03   3.404240e-10   24134
  1.210051e+00   5.285374e-08   6.266818e-03   3.350270e-10   25146
  1.231844e+00   5.082686e-08   6.237302e-03   3.149633e-10   26030
  1.253522e+00   4.893107e-08   6.271636e-03   2.979325e-10   26674
