# power spectrum of delta
# redshift z=1.803600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   5.448208e-03   4.915339e-03   5.634468e-04   18
  5.615613e-02   1.976108e-02   5.945059e-03   9.151400e-04   62
  7.815808e-02   4.099676e-02   4.112744e-03   1.296910e-03   90
  9.898783e-02   5.424498e-02   6.490772e-03   1.327679e-03   170
  1.206652e-01   7.167453e-02   6.746473e-03   1.839540e-03   246
  1.418326e-01   1.011321e-01   6.431734e-03   2.359231e-03   338
  1.627221e-01   1.191136e-01   5.529486e-03   2.821276e-03   432
  1.842373e-01   1.461632e-01   5.664946e-03   3.354050e-03   578
  2.072002e-01   1.708152e-01   6.772075e-03   3.824225e-03   810
  2.303547e-01   1.883069e-01   6.480384e-03   4.381101e-03   950
  2.517847e-01   2.226006e-01   5.785063e-03   0.000000e+00   1002
  2.732112e-01   2.521686e-01   6.616244e-03   0.000000e+00   1334
  2.948935e-01   2.853768e-01   6.196170e-03   0.000000e+00   1410
  3.155343e-01   3.052308e-01   6.190496e-03   0.000000e+00   1652
  3.371087e-01   3.276160e-01   6.109282e-03   0.000000e+00   1974
  3.592470e-01   3.570519e-01   5.988009e-03   0.000000e+00   2234
  3.814465e-01   4.036785e-01   6.299517e-03   0.000000e+00   2554
  4.040079e-01   4.048423e-01   6.593104e-03   0.000000e+00   2950
  4.261031e-01   4.393383e-01   6.171339e-03   0.000000e+00   3042
  4.475593e-01   4.539515e-01   6.293558e-03   0.000000e+00   3422
  4.688647e-01   5.080085e-01   6.073955e-03   0.000000e+00   3618
  4.903170e-01   5.323634e-01   6.323437e-03   0.000000e+00   4172
  5.121345e-01   5.787713e-01   6.117225e-03   0.000000e+00   4470
  5.340670e-01   6.096312e-01   6.251277e-03   0.000000e+00   4970
  5.560786e-01   6.510669e-01   6.280253e-03   0.000000e+00   5334
  5.781031e-01   6.748478e-01   6.450693e-03   0.000000e+00   5810
  5.998654e-01   7.285987e-01   6.409345e-03   0.000000e+00   6114
  6.217707e-01   7.414592e-01   6.530951e-03   0.000000e+00   6782
  6.431254e-01   7.973987e-01   5.957963e-03   0.000000e+00   6684
  6.642909e-01   8.118411e-01   6.157953e-03   0.000000e+00   7574
  6.862389e-01   8.631739e-01   6.219599e-03   0.000000e+00   8154
  7.081165e-01   8.913147e-01   6.187604e-03   0.000000e+00   8618
  7.303591e-01   9.438152e-01   6.484699e-03   0.000000e+00   9494
  7.523947e-01   9.900492e-01   6.256015e-03   0.000000e+00   9618
  7.741349e-01   1.026722e+00   6.355473e-03   0.000000e+00   10306
  7.959832e-01   1.069123e+00   6.413480e-03   0.000000e+00   10942
  8.177624e-01   1.123819e+00   6.261913e-03   0.000000e+00   11452
  8.395216e-01   1.143509e+00   6.152107e-03   0.000000e+00   12046
  8.610922e-01   1.180688e+00   6.044835e-03   0.000000e+00   12522
  8.829136e-01   1.246501e+00   6.318016e-03   0.000000e+00   13562
  9.049170e-01   1.319024e+00   6.428896e-03   0.000000e+00   14182
  9.269487e-01   1.347350e+00   6.491323e-03   0.000000e+00   14986
  9.486001e-01   1.410697e+00   6.173884e-03   0.000000e+00   14982
  9.702086e-01   1.432665e+00   6.417981e-03   0.000000e+00   16388
  9.919845e-01   1.518696e+00   6.166571e-03   0.000000e+00   16626
  1.013613e+00   1.553550e+00   6.255647e-03   0.000000e+00   17678
  1.035416e+00   1.617628e+00   6.158740e-03   0.000000e+00   18354
  1.057131e+00   1.647301e+00   6.210828e-03   0.000000e+00   19034
  1.078922e+00   1.709497e+00   6.366064e-03   0.000000e+00   20142
  1.101075e+00   1.756616e+00   6.512142e-03   0.000000e+00   21386
  1.122981e+00   1.852638e+00   6.235641e-03   0.000000e+00   21318
  1.144701e+00   1.891876e+00   6.300582e-03   0.000000e+00   22676
  1.166585e+00   1.933344e+00   6.235939e-03   0.000000e+00   23322
  1.188296e+00   1.975525e+00   6.158201e-03   0.000000e+00   24134
  1.210051e+00   2.086657e+00   6.266818e-03   0.000000e+00   25146
  1.231844e+00   2.121141e+00   6.237302e-03   0.000000e+00   26030
  1.253522e+00   2.172333e+00   6.271636e-03   0.000000e+00   26674
  1.275438e+00   2.285769e+00   6.447348e-03   0.000000e+00   28570
  1.297190e+00   2.302243e+00   6.231011e-03   0.000000e+00   28224
  1.319017e+00   2.354733e+00   6.443381e-03   0.000000e+00   30626
  1.340851e+00   2.413253e+00   6.030021e-03   0.000000e+00   30158
  1.362345e+00   2.518933e+00   6.179225e-03   0.000000e+00   31674
  1.384205e+00   2.546379e+00   6.384316e-03   0.000000e+00   33306
  1.405955e+00   2.629381e+00   6.184302e-03   0.000000e+00   33422
  1.427691e+00   2.671597e+00   6.346094e-03   0.000000e+00   35298
  1.449762e+00   2.798935e+00   6.349318e-03   0.000000e+00   36650
  1.471642e+00   2.823762e+00   6.289296e-03   0.000000e+00   36992
  1.493506e+00   2.898083e+00   6.346513e-03   0.000000e+00   38730
  1.515377e+00   3.000461e+00   6.190955e-03   0.000000e+00   39246
  1.537115e+00   3.057138e+00   6.289857e-03   0.000000e+00   40466
  1.558745e+00   3.103237e+00   6.132384e-03   0.000000e+00   41170
  1.580541e+00   3.221819e+00   6.399137e-03   0.000000e+00   43534
  1.602393e+00   3.217122e+00   6.163055e-03   0.000000e+00   43650
  1.624065e+00   3.345312e+00   6.238771e-03   0.000000e+00   45272
  1.646022e+00   3.407874e+00   6.349655e-03   0.000000e+00   47098
  1.667932e+00   3.505137e+00   6.240224e-03   0.000000e+00   47746
  1.689682e+00   3.550106e+00   6.278924e-03   0.000000e+00   48870
  1.711323e+00   3.667484e+00   6.125662e-03   0.000000e+00   49682
  1.732919e+00   3.701293e+00   6.164416e-03   0.000000e+00   51222
  1.754755e+00   3.741853e+00   6.389169e-03   0.000000e+00   53378
  1.776523e+00   3.836921e+00   6.140022e-03   0.000000e+00   53634
  1.798480e+00   3.944025e+00   6.464215e-03   0.000000e+00   56888
  1.820495e+00   4.033144e+00   6.231730e-03   0.000000e+00   56650
  1.842349e+00   4.115949e+00   6.370305e-03   0.000000e+00   58786
  1.864151e+00   4.191031e+00   6.197902e-03   0.000000e+00   59214
  1.885888e+00   4.297336e+00   6.417802e-03   0.000000e+00   61250
  1.907579e+00   4.378320e+00   6.228940e-03   0.000000e+00   61686
  1.929197e+00   4.468140e+00   6.249613e-03   0.000000e+00   63626
  1.951078e+00   4.503223e+00   6.365983e-03   0.000000e+00   66204
  1.973054e+00   4.623561e+00   6.381207e-03   0.000000e+00   67094
  1.994825e+00   4.728920e+00   6.239271e-03   0.000000e+00   67890
  2.016632e+00   4.754436e+00   6.200707e-03   0.000000e+00   70334
  2.038412e+00   4.891118e+00   6.101172e-03   0.000000e+00   70626
  2.060030e+00   5.012933e+00   6.354253e-03   0.000000e+00   72554
  2.081795e+00   5.042307e+00   6.375402e-03   0.000000e+00   74550
  2.103570e+00   5.125268e+00   6.253727e-03   0.000000e+00   75674
  2.125330e+00   5.252500e+00   6.210804e-03   0.000000e+00   77564
  2.147357e+00   5.335041e+00   6.387572e-03   0.000000e+00   80766
  2.169283e+00   5.394332e+00   6.159017e-03   0.000000e+00   80202
  2.191089e+00   5.502664e+00   6.253246e-03   0.000000e+00   83102
  2.212948e+00   5.651231e+00   6.281102e-03   0.000000e+00   83890
  2.234695e+00   5.654434e+00   6.313174e-03   0.000000e+00   85522
  2.256358e+00   5.748260e+00   6.125534e-03   0.000000e+00   86670
  2.278108e+00   5.831311e+00   6.224014e-03   0.000000e+00   89588
  2.300002e+00   5.955834e+00   6.388473e-03   0.000000e+00   91038
  2.321830e+00   6.079935e+00   6.236448e-03   0.000000e+00   92522
  2.343607e+00   6.153220e+00   6.173072e-03   0.000000e+00   94242
  2.365564e+00   6.215470e+00   6.402029e-03   0.000000e+00   97550
  2.387333e+00   6.307454e+00   6.431137e-03   0.000000e+00   96250
  2.408901e+00   6.459750e+00   6.337094e-03   0.000000e+00   99166
  2.430592e+00   6.532173e+00   6.135255e-03   0.000000e+00   100932
  2.452445e+00   6.604599e+00   6.421089e-03   0.000000e+00   104306
  2.474338e+00   6.711685e+00   6.360904e-03   0.000000e+00   104990
  2.496208e+00   6.810163e+00   6.142357e-03   0.000000e+00   107874
  2.518065e+00   6.898071e+00   5.812295e-03   0.000000e+00   108322
  2.539856e+00   7.017994e+00   5.664366e-03   0.000000e+00   111454
  2.561651e+00   7.107680e+00   6.173295e-03   0.000000e+00   112002
  2.583331e+00   7.165131e+00   6.246595e-03   0.000000e+00   114158
  2.605052e+00   7.290619e+00   6.125633e-03   0.000000e+00   116148
  2.626859e+00   7.385835e+00   6.370179e-03   0.000000e+00   118754
  2.648709e+00   7.526814e+00   6.407174e-03   0.000000e+00   120942
  2.670617e+00   7.555846e+00   6.179608e-03   0.000000e+00   123170
  2.692405e+00   7.680883e+00   6.480421e-03   0.000000e+00   123638
  2.714170e+00   7.776376e+00   5.995805e-03   0.000000e+00   126858
  2.735911e+00   7.877002e+00   6.303472e-03   0.000000e+00   127698
  2.757628e+00   7.959423e+00   6.333050e-03   0.000000e+00   130640
  2.779438e+00   8.086889e+00   6.273018e-03   0.000000e+00   132642
  2.801231e+00   8.164614e+00   6.189814e-03   0.000000e+00   134534
  2.823107e+00   8.271708e+00   6.284890e-03   0.000000e+00   137954
  2.845110e+00   8.348254e+00   6.240327e-03   0.000000e+00   140610
  2.866910e+00   8.463578e+00   6.354635e-03   0.000000e+00   139590
  2.888613e+00   8.560884e+00   6.422944e-03   0.000000e+00   143546
  2.910426e+00   8.681004e+00   6.057839e-03   0.000000e+00   145338
  2.932171e+00   8.782662e+00   6.314473e-03   0.000000e+00   147272
  2.953990e+00   8.873261e+00   6.396600e-03   0.000000e+00   150434
  2.975845e+00   8.974744e+00   6.116056e-03   0.000000e+00   152214
  2.997586e+00   9.013568e+00   6.337899e-03   0.000000e+00   153186
  3.019451e+00   9.170201e+00   6.440289e-03   0.000000e+00   158642
  3.041284e+00   9.234970e+00   5.867549e-03   0.000000e+00   157350
  3.063029e+00   9.402240e+00   6.271619e-03   0.000000e+00   161906
  3.084707e+00   9.431070e+00   6.149859e-03   0.000000e+00   160824
  3.106486e+00   9.592697e+00   6.806537e-03   0.000000e+00   167906
  3.128394e+00   9.574449e+00   6.209360e-03   0.000000e+00   167578
  3.150121e+00   9.763249e+00   6.207382e-03   0.000000e+00   169798
  3.171939e+00   9.849533e+00   6.324444e-03   0.000000e+00   173586
  3.193801e+00   9.877849e+00   6.451624e-03   0.000000e+00   175274
  3.215606e+00   1.004439e+01   6.419186e-03   0.000000e+00   177654
  3.237447e+00   1.009710e+01   6.351954e-03   0.000000e+00   180698
  3.259295e+00   1.016707e+01   6.246460e-03   0.000000e+00   182680
  3.281082e+00   1.030507e+01   6.623633e-03   0.000000e+00   184138
  3.302826e+00   1.041618e+01   6.258802e-03   0.000000e+00   187138
  3.324687e+00   1.051716e+01   6.249553e-03   0.000000e+00   191134
  3.346490e+00   1.057387e+01   6.304658e-03   0.000000e+00   191010
  3.368231e+00   1.063375e+01   5.397801e-03   0.000000e+00   195134
  3.389965e+00   1.081087e+01   6.430860e-03   0.000000e+00   195810
  3.411738e+00   1.086875e+01   6.438913e-03   0.000000e+00   201140
  3.433527e+00   1.095283e+01   6.539285e-03   0.000000e+00   201054
  3.455268e+00   1.104747e+01   6.296400e-03   0.000000e+00   205250
  3.477072e+00   1.111650e+01   5.944492e-03   0.000000e+00   207366
  3.498877e+00   1.125454e+01   6.806153e-03   0.000000e+00   210578
  3.520704e+00   1.132340e+01   6.161842e-03   0.000000e+00   213066
  3.542604e+00   1.150679e+01   6.471378e-03   0.000000e+00   217382
  3.564400e+00   1.144254e+01   6.231756e-03   0.000000e+00   216306
  3.586098e+00   1.163084e+01   6.209190e-03   0.000000e+00   220652
  3.607944e+00   1.169967e+01   6.497061e-03   0.000000e+00   224622
  3.629834e+00   1.182279e+01   5.631682e-03   0.000000e+00   227066
  3.651650e+00   1.189343e+01   6.100583e-03   0.000000e+00   228574
  3.673425e+00   1.204305e+01   5.412006e-03   0.000000e+00   231466
  3.695182e+00   1.208236e+01   6.099636e-03   0.000000e+00   233946
  3.717021e+00   1.219565e+01   6.699230e-03   0.000000e+00   238694
  3.738783e+00   1.223609e+01   6.448990e-03   0.000000e+00   238068
  3.760557e+00   1.238848e+01   6.333941e-03   0.000000e+00   244190
  3.782429e+00   1.239083e+01   6.151880e-03   0.000000e+00   245634
  3.804200e+00   1.250382e+01   6.653172e-03   0.000000e+00   248090
  3.826003e+00   1.260483e+01   6.124314e-03   0.000000e+00   251958
  3.847817e+00   1.268871e+01   6.526233e-03   0.000000e+00   254042
  3.869552e+00   1.288560e+01   6.126722e-03   0.000000e+00   255714
  3.891385e+00   1.283992e+01   6.664577e-03   0.000000e+00   262358
  3.913228e+00   1.294609e+01   5.960632e-03   0.000000e+00   261900
  3.935101e+00   1.302250e+01   6.415819e-03   0.000000e+00   268646
  3.956880e+00   1.312362e+01   6.129558e-03   0.000000e+00   265578
  3.978614e+00   1.320169e+01   6.129983e-03   0.000000e+00   273290
  4.000417e+00   1.325687e+01   6.235154e-03   0.000000e+00   273678
  4.022239e+00   1.338040e+01   6.520469e-03   0.000000e+00   279698
  4.044065e+00   1.340806e+01   7.261351e-03   0.000000e+00   279630
  4.065782e+00   1.354819e+01   5.874010e-03   0.000000e+00   283004
  4.087606e+00   1.366149e+01   5.914954e-03   0.000000e+00   288330
  4.109443e+00   1.375597e+01   6.319147e-03   0.000000e+00   289718
  4.131204e+00   1.377146e+01   6.293152e-03   0.000000e+00   292290
  4.152902e+00   1.381001e+01   6.065942e-03   0.000000e+00   294134
  4.174679e+00   1.392226e+01   6.161816e-03   0.000000e+00   300642
  4.196557e+00   1.399491e+01   6.574328e-03   0.000000e+00   303386
  4.218347e+00   1.410173e+01   6.962163e-03   0.000000e+00   304662
  4.240158e+00   1.420592e+01   6.045717e-03   0.000000e+00   309812
  4.261988e+00   1.421396e+01   6.257060e-03   0.000000e+00   311570
  4.283882e+00   1.436188e+01   6.075355e-03   0.000000e+00   318270
  4.305677e+00   1.441003e+01   6.733807e-03   0.000000e+00   315090
  4.327395e+00   1.445455e+01   5.878146e-03   0.000000e+00   322646
  4.349163e+00   1.458890e+01   6.066325e-03   0.000000e+00   322722
  4.370956e+00   1.463630e+01   6.663407e-03   0.000000e+00   329930
  4.392819e+00   1.465399e+01   6.658730e-03   0.000000e+00   331824
  4.414683e+00   1.477010e+01   6.065086e-03   0.000000e+00   336266
  4.436481e+00   1.480017e+01   6.318206e-03   0.000000e+00   336094
  4.458226e+00   1.489422e+01   6.015731e-03   0.000000e+00   341386
  4.480014e+00   1.500163e+01   6.351131e-03   0.000000e+00   344338
  4.501786e+00   1.501486e+01   6.483293e-03   0.000000e+00   347638
  4.523580e+00   1.514188e+01   6.063078e-03   0.000000e+00   351618
  4.545354e+00   1.515645e+01   6.303445e-03   0.000000e+00   353792
  4.567196e+00   1.527950e+01   6.167378e-03   0.000000e+00   360538
  4.589110e+00   1.530084e+01   6.023899e-03   0.000000e+00   363250
  4.610876e+00   1.537209e+01   6.571999e-03   0.000000e+00   362334
  4.632692e+00   1.541523e+01   5.403049e-03   0.000000e+00   371642
  4.654489e+00   1.555279e+01   6.219251e-03   0.000000e+00   368794
  4.676213e+00   1.554863e+01   6.223918e-03   0.000000e+00   376510
  4.698010e+00   1.565700e+01   6.017247e-03   0.000000e+00   377994
  4.719783e+00   1.562098e+01   6.153760e-03   0.000000e+00   382760
  4.741609e+00   1.581296e+01   6.934608e-03   0.000000e+00   386674
  4.763445e+00   1.579732e+01   6.245520e-03   0.000000e+00   390298
  4.785256e+00   1.591023e+01   6.638875e-03   0.000000e+00   393142
  4.807081e+00   1.595831e+01   6.334379e-03   0.000000e+00   397762
  4.828789e+00   1.606195e+01   6.085391e-03   0.000000e+00   396270
  4.850513e+00   1.602795e+01   6.330307e-03   0.000000e+00   405194
  4.872334e+00   1.616250e+01   5.768143e-03   0.000000e+00   407580
  4.894141e+00   1.614335e+01   6.731113e-03   0.000000e+00   411782
  4.915931e+00   1.618961e+01   6.057466e-03   0.000000e+00   414114
  4.937785e+00   1.631390e+01   6.541042e-03   0.000000e+00   421562
  4.959649e+00   1.633456e+01   6.350103e-03   0.000000e+00   421910
  4.981474e+00   1.651120e+01   6.038491e-03   0.000000e+00   427818
  5.003299e+00   1.646332e+01   7.074620e-03   0.000000e+00   429430
  5.025057e+00   1.655585e+01   6.634669e-03   0.000000e+00   432322
  5.046826e+00   1.649722e+01   5.278775e-03   0.000000e+00   437428
  5.068609e+00   1.660789e+01   5.312484e-03   0.000000e+00   440590
  5.090436e+00   1.667462e+01   6.296562e-03   0.000000e+00   446770
  5.112303e+00   1.670683e+01   5.934549e-03   0.000000e+00   449782
  5.134060e+00   1.678788e+01   6.385019e-03   0.000000e+00   449706
  5.155823e+00   1.681343e+01   6.348754e-03   0.000000e+00   458042
  5.177600e+00   1.687529e+01   5.962113e-03   0.000000e+00   458158
  5.199368e+00   1.689153e+01   5.949447e-03   0.000000e+00   465124
  5.221145e+00   1.694662e+01   6.302175e-03   0.000000e+00   466230
  5.242961e+00   1.702871e+01   6.654066e-03   0.000000e+00   474386
  5.264791e+00   1.701959e+01   5.973057e-03   0.000000e+00   475178
  5.286653e+00   1.705684e+01   6.649506e-03   0.000000e+00   483558
  5.308522e+00   1.715832e+01   5.351596e-03   0.000000e+00   483354
  5.330293e+00   1.716800e+01   5.190469e-03   0.000000e+00   487178
  5.352077e+00   1.724244e+01   6.476700e-03   0.000000e+00   492006
  5.373845e+00   1.724858e+01   6.155720e-03   0.000000e+00   494852
  5.395619e+00   1.730538e+01   6.142590e-03   0.000000e+00   499502
  5.417423e+00   1.732440e+01   5.674788e-03   0.000000e+00   504618
  5.439247e+00   1.741406e+01   6.816776e-03   0.000000e+00   508506
  5.461102e+00   1.742947e+01   6.862778e-03   0.000000e+00   514406
  5.482897e+00   1.752814e+01   5.757988e-03   0.000000e+00   514026
  5.504627e+00   1.746601e+01   6.566563e-03   0.000000e+00   519230
  5.526365e+00   1.759580e+01   5.945576e-03   0.000000e+00   522620
  5.548145e+00   1.752192e+01   6.170984e-03   0.000000e+00   529458
  5.569986e+00   1.761254e+01   6.451664e-03   0.000000e+00   534078
  5.591805e+00   1.762775e+01   6.587931e-03   0.000000e+00   536666
  5.613568e+00   1.769590e+01   6.385915e-03   0.000000e+00   539270
  5.635430e+00   1.773083e+01   6.174210e-03   0.000000e+00   550530
  5.657306e+00   1.771285e+01   6.803065e-03   0.000000e+00   548474
  5.679071e+00   1.777557e+01   6.362529e-03   0.000000e+00   553518
  5.700823e+00   1.775880e+01   6.559982e-03   0.000000e+00   556116
  5.722645e+00   1.781828e+01   5.918961e-03   0.000000e+00   564890
  5.744429e+00   1.785457e+01   6.164417e-03   0.000000e+00   563718
  5.766235e+00   1.790440e+01   6.268291e-03   0.000000e+00   574298
  5.788071e+00   1.791705e+01   7.445535e-03   0.000000e+00   573966
  5.809865e+00   1.801264e+01   5.913103e-03   0.000000e+00   580586
  5.831652e+00   1.801395e+01   6.394908e-03   0.000000e+00   582666
  5.853463e+00   1.802902e+01   6.437231e-03   0.000000e+00   590648
  5.875268e+00   1.800030e+01   6.142275e-03   0.000000e+00   590578
