# power spectrum of omega (curl v)
# redshift z=1.604100
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   3.895693e-19   4.915339e-03   8.950786e-20   18
  5.615613e-02   9.051026e-18   5.945059e-03   1.034357e-18   62
  7.815808e-02   4.088321e-17   4.112744e-03   3.640886e-18   90
  9.898783e-02   1.764198e-16   6.490772e-03   1.088981e-17   170
  1.206652e-01   4.798679e-16   6.746473e-03   2.415590e-17   246
  1.418326e-01   1.133076e-15   6.431734e-03   4.387392e-17   338
  1.627221e-01   2.610056e-15   5.529486e-03   9.523019e-17   432
  1.842373e-01   5.453275e-15   5.664946e-03   1.539168e-16   578
  2.072002e-01   1.060410e-14   6.772075e-03   2.756900e-16   810
  2.303547e-01   2.094285e-14   6.480384e-03   4.958469e-16   950
  2.517847e-01   3.694898e-14   5.785063e-03   8.465883e-16   1002
  2.732112e-01   5.731514e-14   6.616244e-03   1.162104e-15   1334
  2.948935e-01   8.953479e-14   6.196170e-03   1.765352e-15   1410
  3.155343e-01   1.334286e-13   6.190496e-03   2.416413e-15   1652
  3.371087e-01   1.886596e-13   6.109282e-03   3.075660e-15   1974
  3.592470e-01   2.594545e-13   5.988009e-03   4.090566e-15   2234
  3.814465e-01   3.739945e-13   6.299517e-03   5.188668e-15   2554
  4.040079e-01   5.184649e-13   6.593104e-03   6.729721e-15   2950
  4.261031e-01   7.146203e-13   6.171339e-03   9.537519e-15   3042
  4.475593e-01   9.165880e-13   6.293558e-03   1.130238e-14   3422
  4.688647e-01   1.228941e-12   6.073955e-03   1.515984e-14   3618
  4.903170e-01   1.575364e-12   6.323437e-03   1.773650e-14   4172
  5.121345e-01   2.006363e-12   6.117225e-03   2.180757e-14   4470
  5.340670e-01   2.534093e-12   6.251277e-03   2.625910e-14   4970
  5.560786e-01   3.153225e-12   6.280253e-03   3.114662e-14   5334
  5.781031e-01   3.892667e-12   6.450693e-03   3.682052e-14   5810
  5.998654e-01   4.606796e-12   6.409345e-03   4.269765e-14   6114
  6.217707e-01   5.742548e-12   6.530951e-03   4.879690e-14   6782
  6.431254e-01   6.673640e-12   5.957963e-03   5.935244e-14   6684
  6.642909e-01   8.089283e-12   6.157953e-03   6.644916e-14   7574
  6.862389e-01   9.647044e-12   6.219599e-03   7.463846e-14   8154
  7.081165e-01   1.122847e-11   6.187604e-03   8.591221e-14   8618
  7.303591e-01   1.325611e-11   6.484699e-03   9.790180e-14   9494
  7.523947e-01   1.578934e-11   6.256015e-03   1.150605e-13   9618
