# power spectrum of theta (div v)
# redshift z=2.003100
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   2.246405e-10   4.915339e-03   2.332439e-11   18
  5.615613e-02   7.882279e-10   5.945059e-03   3.521870e-11   62
  7.815808e-02   1.626969e-09   4.112744e-03   4.961736e-11   90
  9.898783e-02   2.180008e-09   6.490772e-03   4.996978e-11   170
  1.206652e-01   2.874379e-09   6.746473e-03   6.497958e-11   246
  1.418326e-01   3.955034e-09   6.431734e-03   8.283641e-11   338
  1.627221e-01   4.500700e-09   5.529486e-03   9.515860e-11   432
  1.842373e-01   5.559877e-09   5.664946e-03   1.089437e-10   578
  2.072002e-01   6.383965e-09   6.772075e-03   1.231655e-10   810
  2.303547e-01   6.879674e-09   6.480384e-03   1.376538e-10   950
  2.517847e-01   8.023874e-09   5.785063e-03   1.626974e-10   1002
  2.732112e-01   8.858325e-09   6.616244e-03   1.655625e-10   1334
  2.948935e-01   9.639245e-09   6.196170e-03   1.837346e-10   1410
  3.155343e-01   1.023060e-08   6.190496e-03   1.859726e-10   1652
  3.371087e-01   1.081577e-08   6.109282e-03   1.945612e-10   1974
  3.592470e-01   1.173532e-08   5.988009e-03   2.030405e-10   2234
  3.814465e-01   1.284878e-08   6.299517e-03   2.127628e-10   2554
  4.040079e-01   1.277417e-08   6.593104e-03   2.064266e-10   2950
  4.261031e-01   1.334054e-08   6.171339e-03   2.171398e-10   3042
  4.475593e-01   1.367879e-08   6.293558e-03   2.189393e-10   3422
  4.688647e-01   1.478100e-08   6.073955e-03   2.258382e-10   3618
  4.903170e-01   1.519480e-08   6.323437e-03   2.256618e-10   4172
  5.121345e-01   1.629486e-08   6.117225e-03   2.407597e-10   4470
  5.340670e-01   1.686595e-08   6.251277e-03   2.367104e-10   4970
  5.560786e-01   1.792796e-08   6.280253e-03   2.394665e-10   5334
  5.781031e-01   1.770761e-08   6.450693e-03   2.251080e-10   5810
  5.998654e-01   1.896846e-08   6.409345e-03   2.358872e-10   6114
  6.217707e-01   1.897319e-08   6.530951e-03   2.236922e-10   6782
  6.431254e-01   2.004709e-08   5.957963e-03   2.405188e-10   6684
  6.642909e-01   2.008654e-08   6.157953e-03   2.311281e-10   7574
  6.862389e-01   2.102054e-08   6.219599e-03   2.299110e-10   8154
  7.081165e-01   2.117782e-08   6.187604e-03   2.253855e-10   8618
  7.303591e-01   2.188401e-08   6.484699e-03   2.202893e-10   9494
  7.523947e-01   2.262670e-08   6.256015e-03   2.282778e-10   9618
  7.741349e-01   2.304143e-08   6.355473e-03   2.260201e-10   10306
  7.959832e-01   2.336318e-08   6.413480e-03   2.212266e-10   10942
  8.177624e-01   2.413745e-08   6.261913e-03   2.238345e-10   11452
  8.395216e-01   2.435367e-08   6.152107e-03   2.203265e-10   12046
  8.610922e-01   2.437330e-08   6.044835e-03   2.169680e-10   12522
  8.829136e-01   2.531981e-08   6.318016e-03   2.215138e-10   13562
  9.049170e-01   2.606245e-08   6.428896e-03   2.209637e-10   14182
  9.269487e-01   2.616302e-08   6.491323e-03   2.125568e-10   14986
  9.486001e-01   2.697796e-08   6.173884e-03   2.238193e-10   14982
  9.702086e-01   2.696605e-08   6.417981e-03   2.103113e-10   16388
  9.919845e-01   2.799193e-08   6.166571e-03   2.180101e-10   16626
  1.013613e+00   2.808432e-08   6.255647e-03   2.169890e-10   17678
  1.035416e+00   2.844031e-08   6.158740e-03   2.096140e-10   18354
  1.057131e+00   2.864436e-08   6.210828e-03   2.090287e-10   19034
  1.078922e+00   2.899728e-08   6.366064e-03   0.000000e+00   20142
  1.101075e+00   2.948786e-08   6.512142e-03   0.000000e+00   21386
  1.122981e+00   3.048446e-08   6.235641e-03   0.000000e+00   21318
  1.144701e+00   2.996002e-08   6.300582e-03   0.000000e+00   22676
  1.166585e+00   3.048350e-08   6.235939e-03   0.000000e+00   23322
  1.188296e+00   3.053062e-08   6.158201e-03   0.000000e+00   24134
  1.210051e+00   3.176810e-08   6.266818e-03   0.000000e+00   25146
  1.231844e+00   3.180273e-08   6.237302e-03   0.000000e+00   26030
  1.253522e+00   3.155690e-08   6.271636e-03   0.000000e+00   26674
  1.275438e+00   3.262051e-08   6.447348e-03   0.000000e+00   28570
  1.297190e+00   3.246721e-08   6.231011e-03   0.000000e+00   28224
  1.319017e+00   3.271911e-08   6.443381e-03   0.000000e+00   30626
  1.340851e+00   3.276011e-08   6.030021e-03   0.000000e+00   30158
  1.362345e+00   3.332158e-08   6.179225e-03   0.000000e+00   31674
  1.384205e+00   3.311740e-08   6.384316e-03   0.000000e+00   33306
  1.405955e+00   3.364844e-08   6.184302e-03   0.000000e+00   33422
  1.427691e+00   3.372067e-08   6.346094e-03   0.000000e+00   35298
  1.449762e+00   3.445426e-08   6.349318e-03   0.000000e+00   36650
  1.471642e+00   3.439711e-08   6.289296e-03   0.000000e+00   36992
  1.493506e+00   3.446133e-08   6.346513e-03   0.000000e+00   38730
  1.515377e+00   3.469466e-08   6.190955e-03   0.000000e+00   39246
  1.537115e+00   3.504378e-08   6.289857e-03   0.000000e+00   40466
  1.558745e+00   3.478374e-08   6.132384e-03   0.000000e+00   41170
  1.580541e+00   3.542594e-08   6.399137e-03   0.000000e+00   43534
