# power spectrum of omega (curl v)
# redshift z=0.118700
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   2.105179e-17   4.915339e-03   3.284900e-18   18
  5.615613e-02   4.647694e-16   5.945059e-03   5.007820e-17   62
  7.815808e-02   2.729125e-15   4.112744e-03   2.162859e-16   90
  9.898783e-02   1.022348e-14   6.490772e-03   6.047711e-16   170
  1.206652e-01   3.802801e-14   6.746473e-03   1.874720e-15   246
  1.418326e-01   7.297900e-14   6.431734e-03   3.238711e-15   338
  1.627221e-01   1.912663e-13   5.529486e-03   6.505443e-15   432
  1.842373e-01   3.997124e-13   5.664946e-03   1.167999e-14   578
  2.072002e-01   7.277301e-13   6.772075e-03   1.759353e-14   810
  2.303547e-01   1.334686e-12   6.480384e-03   3.113770e-14   950
  2.517847e-01   2.247376e-12   5.785063e-03   4.667632e-14   1002
  2.732112e-01   3.491944e-12   6.616244e-03   6.889433e-14   1334
  2.948935e-01   5.415156e-12   6.196170e-03   1.018747e-13   1410
  3.155343e-01   7.647639e-12   6.190496e-03   1.382139e-13   1652
  3.371087e-01   1.057703e-11   6.109282e-03   1.752250e-13   1974
  3.592470e-01   1.455045e-11   5.988009e-03   2.209328e-13   2234
  3.814465e-01   1.976943e-11   6.299517e-03   2.752494e-13   2554
  4.040079e-01   2.721342e-11   6.593104e-03   3.617816e-13   2950
  4.261031e-01   3.531589e-11   6.171339e-03   4.563742e-13   3042
  4.475593e-01   4.393932e-11   6.293558e-03   5.392143e-13   3422
  4.688647e-01   5.623781e-11   6.073955e-03   6.719917e-13   3618
  4.903170e-01   7.021587e-11   6.323437e-03   7.552762e-13   4172
  5.121345e-01   8.347695e-11   6.117225e-03   9.232127e-13   4470
  5.340670e-01   1.028717e-10   6.251277e-03   1.030048e-12   4970
  5.560786e-01   1.259215e-10   6.280253e-03   1.248948e-12   5334
  5.781031e-01   1.548236e-10   6.450693e-03   1.465747e-12   5810
  5.998654e-01   1.813951e-10   6.409345e-03   1.618569e-12   6114
  6.217707e-01   2.121114e-10   6.530951e-03   1.813564e-12   6782
  6.431254e-01   2.512770e-10   5.957963e-03   2.165443e-12   6684
  6.642909e-01   2.852993e-10   6.157953e-03   2.332701e-12   7574
  6.862389e-01   3.292518e-10   6.219599e-03   2.592092e-12   8154
  7.081165e-01   3.761326e-10   6.187604e-03   2.904330e-12   8618
  7.303591e-01   4.242824e-10   6.484699e-03   3.083019e-12   9494
  7.523947e-01   4.836521e-10   6.256015e-03   3.423113e-12   9618
  7.741349e-01   5.412693e-10   6.355473e-03   3.774585e-12   10306
  7.959832e-01   6.115743e-10   6.413480e-03   4.188820e-12   10942
  8.177624e-01   6.717457e-10   6.261913e-03   4.449544e-12   11452
  8.395216e-01   7.511641e-10   6.152107e-03   4.838076e-12   12046
  8.610922e-01   8.291634e-10   6.044835e-03   5.185398e-12   12522
  8.829136e-01   9.152833e-10   6.318016e-03   5.641863e-12   13562
  9.049170e-01   1.016377e-09   6.428896e-03   6.113753e-12   14182
  9.269487e-01   1.111398e-09   6.491323e-03   6.454631e-12   14986
  9.486001e-01   1.209767e-09   6.173884e-03   7.067625e-12   14982
  9.702086e-01   1.328318e-09   6.417981e-03   7.437364e-12   16388
  9.919845e-01   1.438920e-09   6.166571e-03   7.764551e-12   16626
  1.013613e+00   1.520355e-09   6.255647e-03   8.227123e-12   17678
  1.035416e+00   1.653327e-09   6.158740e-03   8.580812e-12   18354
  1.057131e+00   1.770692e-09   6.210828e-03   9.268777e-12   19034
  1.078922e+00   1.920924e-09   6.366064e-03   9.619521e-12   20142
  1.101075e+00   2.032688e-09   6.512142e-03   9.822053e-12   21386
  1.122981e+00   2.191396e-09   6.235641e-03   1.067488e-11   21318
  1.144701e+00   2.335709e-09   6.300582e-03   1.092371e-11   22676
  1.166585e+00   2.521184e-09   6.235939e-03   1.174142e-11   23322
  1.188296e+00   2.626864e-09   6.158201e-03   1.183715e-11   24134
  1.210051e+00   2.786977e-09   6.266818e-03   1.248966e-11   25146
  1.231844e+00   2.961933e-09   6.237302e-03   1.304600e-11   26030
  1.253522e+00   3.107303e-09   6.271636e-03   1.346578e-11   26674
  1.275438e+00   3.262231e-09   6.447348e-03   1.362854e-11   28570
  1.297190e+00   3.432403e-09   6.231011e-03   1.456958e-11   28224
  1.319017e+00   3.610985e-09   6.443381e-03   1.456710e-11   30626
  1.340851e+00   3.803698e-09   6.030021e-03   1.544878e-11   30158
  1.362345e+00   4.018231e-09   6.179225e-03   1.615015e-11   31674
  1.384205e+00   4.183887e-09   6.384316e-03   1.640944e-11   33306
  1.405955e+00   4.387290e-09   6.184302e-03   1.696314e-11   33422
  1.427691e+00   4.557665e-09   6.346094e-03   1.727848e-11   35298
  1.449762e+00   4.761591e-09   6.349318e-03   1.749149e-11   36650
  1.471642e+00   4.950157e-09   6.289296e-03   1.813008e-11   36992
  1.493506e+00   5.086855e-09   6.346513e-03   1.834537e-11   38730
  1.515377e+00   5.326752e-09   6.190955e-03   1.920465e-11   39246
  1.537115e+00   5.471371e-09   6.289857e-03   1.935773e-11   40466
  1.558745e+00   5.753710e-09   6.132384e-03   2.016067e-11   41170
  1.580541e+00   5.932997e-09   6.399137e-03   2.004557e-11   43534
  1.602393e+00   6.176345e-09   6.163055e-03   2.102386e-11   43650
  1.624065e+00   6.359068e-09   6.238771e-03   2.128475e-11   45272
  1.646022e+00   6.583895e-09   6.349655e-03   2.143923e-11   47098
  1.667932e+00   6.726258e-09   6.240224e-03   2.186208e-11   47746
  1.689682e+00   6.979859e-09   6.278924e-03   2.237827e-11   48870
  1.711323e+00   7.224967e-09   6.125662e-03   2.298039e-11   49682
  1.732919e+00   7.350129e-09   6.164416e-03   2.291922e-11   51222
  1.754755e+00   7.672772e-09   6.389169e-03   2.356721e-11   53378
  1.776523e+00   7.832671e-09   6.140022e-03   2.399827e-11   53634
  1.798480e+00   8.047142e-09   6.464215e-03   2.398727e-11   56888
  1.820495e+00   8.308922e-09   6.231730e-03   2.481016e-11   56650
