# power spectrum of theta (div v)
# redshift z=0.511400
# k              Pk             sigma(k)       sigma(Pk)      count
  3.212440e-02   3.605890e-10   4.915339e-03   3.732152e-11   18
  5.615613e-02   1.249623e-09   5.945059e-03   5.834214e-11   62
  7.815808e-02   2.566771e-09   4.112744e-03   9.402759e-11   90
  9.898783e-02   3.326297e-09   6.490772e-03   1.077276e-10   170
  1.206652e-01   4.204006e-09   6.746473e-03   1.476469e-10   246
  1.418326e-01   5.815513e-09   6.431734e-03   1.817092e-10   338
  1.627221e-01   6.621966e-09   5.529486e-03   2.165436e-10   432
  1.842373e-01   8.149880e-09   5.664946e-03   2.459706e-10   578
  2.072002e-01   8.906874e-09   6.772075e-03   2.667146e-10   810
  2.303547e-01   9.589677e-09   6.480384e-03   2.816183e-10   950
  2.517847e-01   1.151269e-08   5.785063e-03   3.223376e-10   1002
  2.732112e-01   1.245910e-08   6.616244e-03   3.092537e-10   1334
  2.948935e-01   1.377296e-08   6.196170e-03   3.329846e-10   1410
  3.155343e-01   1.459621e-08   6.190496e-03   3.496917e-10   1652
  3.371087e-01   1.536170e-08   6.109282e-03   3.399499e-10   1974
  3.592470e-01   1.592417e-08   5.988009e-03   3.367666e-10   2234
  3.814465e-01   1.733794e-08   6.299517e-03   3.386552e-10   2554
  4.040079e-01   1.700170e-08   6.593104e-03   3.078603e-10   2950
  4.261031e-01   1.818025e-08   6.171339e-03   3.302464e-10   3042
  4.475593e-01   1.877942e-08   6.293558e-03   3.170132e-10   3422
  4.688647e-01   1.921709e-08   6.073955e-03   3.442299e-10   3618
  4.903170e-01   2.060384e-08   6.323437e-03   3.141413e-10   4172
  5.121345e-01   2.107716e-08   6.117225e-03   3.154603e-10   4470
  5.340670e-01   2.178823e-08   6.251277e-03   3.160828e-10   4970
  5.560786e-01   2.287778e-08   6.280253e-03   3.057495e-10   5334
  5.781031e-01   2.325544e-08   6.450693e-03   3.026896e-10   5810
  5.998654e-01   2.343325e-08   6.409345e-03   2.976144e-10   6114
  6.217707e-01   2.400999e-08   6.530951e-03   2.913299e-10   6782
  6.431254e-01   2.485158e-08   5.957963e-03   3.161122e-10   6684
  6.642909e-01   2.496457e-08   6.157953e-03   2.868252e-10   7574
  6.862389e-01   2.585206e-08   6.219599e-03   2.798402e-10   8154
  7.081165e-01   2.598598e-08   6.187604e-03   2.778286e-10   8618
  7.303591e-01   2.590686e-08   6.484699e-03   2.621055e-10   9494
  7.523947e-01   2.635939e-08   6.256015e-03   2.665653e-10   9618
  7.741349e-01   2.715460e-08   6.355473e-03   2.602668e-10   10306
  7.959832e-01   2.746124e-08   6.413480e-03   2.637880e-10   10942
  8.177624e-01   2.731663e-08   6.261913e-03   2.517219e-10   11452
  8.395216e-01   2.778008e-08   6.152107e-03   2.503073e-10   12046
  8.610922e-01   2.729186e-08   6.044835e-03   2.434840e-10   12522
  8.829136e-01   2.783330e-08   6.318016e-03   2.377602e-10   13562
  9.049170e-01   2.828257e-08   6.428896e-03   2.407009e-10   14182
  9.269487e-01   2.786999e-08   6.491323e-03   2.304551e-10   14986
  9.486001e-01   2.798245e-08   6.173884e-03   2.277536e-10   14982
  9.702086e-01   2.870709e-08   6.417981e-03   2.245830e-10   16388
  9.919845e-01   2.920592e-08   6.166571e-03   2.255372e-10   16626
  1.013613e+00   2.828535e-08   6.255647e-03   2.149510e-10   17678
  1.035416e+00   2.882144e-08   6.158740e-03   2.126922e-10   18354
  1.057131e+00   2.852155e-08   6.210828e-03   2.076851e-10   19034
  1.078922e+00   2.861495e-08   6.366064e-03   0.000000e+00   20142
  1.101075e+00   2.804503e-08   6.512142e-03   0.000000e+00   21386
  1.122981e+00   2.833407e-08   6.235641e-03   0.000000e+00   21318
  1.144701e+00   2.881300e-08   6.300582e-03   0.000000e+00   22676
  1.166585e+00   2.811162e-08   6.235939e-03   0.000000e+00   23322
  1.188296e+00   2.774292e-08   6.158201e-03   0.000000e+00   24134
  1.210051e+00   2.811212e-08   6.266818e-03   0.000000e+00   25146
  1.231844e+00   2.802775e-08   6.237302e-03   0.000000e+00   26030
  1.253522e+00   2.803211e-08   6.271636e-03   0.000000e+00   26674
  1.275438e+00   2.771249e-08   6.447348e-03   0.000000e+00   28570
  1.297190e+00   2.753220e-08   6.231011e-03   0.000000e+00   28224
  1.319017e+00   2.762318e-08   6.443381e-03   0.000000e+00   30626
  1.340851e+00   2.750663e-08   6.030021e-03   0.000000e+00   30158
  1.362345e+00   2.687236e-08   6.179225e-03   0.000000e+00   31674
  1.384205e+00   2.723500e-08   6.384316e-03   0.000000e+00   33306
  1.405955e+00   2.691703e-08   6.184302e-03   0.000000e+00   33422
  1.427691e+00   2.677863e-08   6.346094e-03   0.000000e+00   35298
  1.449762e+00   2.675190e-08   6.349318e-03   0.000000e+00   36650
  1.471642e+00   2.670942e-08   6.289296e-03   0.000000e+00   36992
  1.493506e+00   2.623062e-08   6.346513e-03   0.000000e+00   38730
  1.515377e+00   2.628544e-08   6.190955e-03   0.000000e+00   39246
  1.537115e+00   2.609706e-08   6.289857e-03   0.000000e+00   40466
  1.558745e+00   2.572040e-08   6.132384e-03   0.000000e+00   41170
  1.580541e+00   2.589851e-08   6.399137e-03   0.000000e+00   43534
  1.602393e+00   2.550145e-08   6.163055e-03   0.000000e+00   43650
  1.624065e+00   2.533834e-08   6.238771e-03   0.000000e+00   45272
  1.646022e+00   2.541645e-08   6.349655e-03   0.000000e+00   47098
  1.667932e+00   2.529640e-08   6.240224e-03   0.000000e+00   47746
  1.689682e+00   2.510101e-08   6.278924e-03   0.000000e+00   48870
  1.711323e+00   2.496722e-08   6.125662e-03   0.000000e+00   49682
  1.732919e+00   2.468257e-08   6.164416e-03   0.000000e+00   51222
  1.754755e+00   2.447689e-08   6.389169e-03   0.000000e+00   53378
  1.776523e+00   2.460142e-08   6.140022e-03   0.000000e+00   53634
  1.798480e+00   2.455777e-08   6.464215e-03   0.000000e+00   56888
  1.820495e+00   2.428488e-08   6.231730e-03   0.000000e+00   56650
  1.842349e+00   2.420574e-08   6.370305e-03   0.000000e+00   58786
  1.864151e+00   2.425705e-08   6.197902e-03   0.000000e+00   59214
  1.885888e+00   2.417474e-08   6.417802e-03   0.000000e+00   61250
  1.907579e+00   2.408729e-08   6.228940e-03   0.000000e+00   61686
  1.929197e+00   2.412434e-08   6.249613e-03   0.000000e+00   63626
  1.951078e+00   2.382510e-08   6.365983e-03   0.000000e+00   66204
  1.973054e+00   2.388591e-08   6.381207e-03   0.000000e+00   67094
  1.994825e+00   2.409240e-08   6.239271e-03   0.000000e+00   67890
  2.016632e+00   2.374252e-08   6.200707e-03   0.000000e+00   70334
  2.038412e+00   2.370455e-08   6.101172e-03   0.000000e+00   70626
  2.060030e+00   2.380037e-08   6.354253e-03   0.000000e+00   72554
  2.081795e+00   2.376395e-08   6.375402e-03   0.000000e+00   74550
  2.103570e+00   2.382380e-08   6.253727e-03   0.000000e+00   75674
  2.125330e+00   2.391125e-08   6.210804e-03   0.000000e+00   77564
  2.147357e+00   2.391082e-08   6.387572e-03   0.000000e+00   80766
  2.169283e+00   2.402062e-08   6.159017e-03   0.000000e+00   80202
  2.191089e+00   2.400151e-08   6.253246e-03   0.000000e+00   83102
  2.212948e+00   2.397758e-08   6.281102e-03   0.000000e+00   83890
  2.234695e+00   2.385852e-08   6.313174e-03   0.000000e+00   85522
  2.256358e+00   2.388836e-08   6.125534e-03   0.000000e+00   86670
  2.278108e+00   2.406360e-08   6.224014e-03   0.000000e+00   89588
  2.300002e+00   2.426208e-08   6.388473e-03   0.000000e+00   91038
  2.321830e+00   2.420684e-08   6.236448e-03   0.000000e+00   92522
  2.343607e+00   2.456624e-08   6.173072e-03   0.000000e+00   94242
  2.365564e+00   2.441668e-08   6.402029e-03   0.000000e+00   97550
  2.387333e+00   2.455138e-08   6.431137e-03   0.000000e+00   96250
  2.408901e+00   2.494907e-08   6.337094e-03   0.000000e+00   99166
  2.430592e+00   2.488905e-08   6.135255e-03   0.000000e+00   100932
  2.452445e+00   2.495395e-08   6.421089e-03   0.000000e+00   104306
  2.474338e+00   2.492104e-08   6.360904e-03   0.000000e+00   104990
  2.496208e+00   2.543076e-08   6.142357e-03   0.000000e+00   107874
  2.518065e+00   2.520151e-08   5.812295e-03   0.000000e+00   108322
  2.539856e+00   2.552775e-08   5.664366e-03   0.000000e+00   111454
  2.561651e+00   2.571572e-08   6.173295e-03   0.000000e+00   112002
  2.583331e+00   2.599914e-08   6.246595e-03   0.000000e+00   114158
  2.605052e+00   2.615588e-08   6.125633e-03   0.000000e+00   116148
  2.626859e+00   2.621099e-08   6.370179e-03   0.000000e+00   118754
  2.648709e+00   2.656636e-08   6.407174e-03   0.000000e+00   120942
  2.670617e+00   2.680464e-08   6.179608e-03   0.000000e+00   123170
  2.692405e+00   2.674133e-08   6.480421e-03   0.000000e+00   123638
  2.714170e+00   2.699920e-08   5.995805e-03   0.000000e+00   126858
  2.735911e+00   2.725917e-08   6.303472e-03   0.000000e+00   127698
  2.757628e+00   2.769348e-08   6.333050e-03   0.000000e+00   130640
  2.779438e+00   2.769611e-08   6.273018e-03   0.000000e+00   132642
  2.801231e+00   2.802698e-08   6.189814e-03   0.000000e+00   134534
  2.823107e+00   2.810944e-08   6.284890e-03   0.000000e+00   137954
  2.845110e+00   2.847489e-08   6.240327e-03   0.000000e+00   140610
  2.866910e+00   2.872948e-08   6.354635e-03   0.000000e+00   139590
  2.888613e+00   2.892013e-08   6.422944e-03   0.000000e+00   143546
  2.910426e+00   2.911002e-08   6.057839e-03   0.000000e+00   145338
  2.932171e+00   2.945406e-08   6.314473e-03   0.000000e+00   147272
  2.953990e+00   2.959220e-08   6.396600e-03   0.000000e+00   150434
  2.975845e+00   2.988501e-08   6.116056e-03   0.000000e+00   152214
  2.997586e+00   3.005654e-08   6.337899e-03   0.000000e+00   153186
  3.019451e+00   3.035410e-08   6.440289e-03   0.000000e+00   158642
  3.041284e+00   3.068560e-08   5.867549e-03   0.000000e+00   157350
  3.063029e+00   3.119715e-08   6.271619e-03   0.000000e+00   161906
  3.084707e+00   3.139356e-08   6.149859e-03   0.000000e+00   160824
  3.106486e+00   3.126359e-08   6.806537e-03   0.000000e+00   167906
  3.128394e+00   3.186947e-08   6.209360e-03   0.000000e+00   167578
  3.150121e+00   3.181898e-08   6.207382e-03   0.000000e+00   169798
  3.171939e+00   3.199424e-08   6.324444e-03   0.000000e+00   173586
  3.193801e+00   3.247186e-08   6.451624e-03   0.000000e+00   175274
