# power spectrum of omega (curl v)
# redshift z=1.993500
# k              Pk             sigma(k)       sigma(Pk)      count
  2.982968e-02   1.536832e-19   4.564224e-03   2.450171e-20   18
  5.214475e-02   3.420348e-18   5.520388e-03   3.820155e-19   62
  7.257506e-02   1.623580e-17   3.818960e-03   1.256464e-18   90
  9.191687e-02   6.584503e-17   6.027119e-03   3.817898e-18   170
  1.120458e-01   1.790950e-16   6.264555e-03   9.521185e-18   246
  1.317012e-01   4.349576e-16   5.972299e-03   1.624896e-17   338
  1.510985e-01   1.041828e-15   5.134501e-03   3.799633e-17   432
  1.710768e-01   2.060606e-15   5.260284e-03   5.967211e-17   578
  1.923993e-01   4.108206e-15   6.288329e-03   1.090852e-16   810
  2.138999e-01   7.859275e-15   6.017474e-03   1.803325e-16   950
  2.337991e-01   1.359807e-14   5.371822e-03   3.182082e-16   1002
  2.536950e-01   2.051697e-14   6.143628e-03   4.265567e-16   1334
  2.738285e-01   3.294420e-14   5.753562e-03   6.703389e-16   1410
  2.929949e-01   4.958300e-14   5.748293e-03   8.923632e-16   1652
  3.130282e-01   7.019325e-14   5.672880e-03   1.144271e-15   1974
  3.335851e-01   9.520845e-14   5.560270e-03   1.477322e-15   2234
  3.541988e-01   1.381237e-13   5.849526e-03   1.902003e-15   2554
  3.751486e-01   1.880401e-13   6.122142e-03   2.406500e-15   2950
  3.956655e-01   2.640339e-13   5.730505e-03   3.535571e-15   3042
  4.155890e-01   3.363440e-13   5.843993e-03   4.229129e-15   3422
  4.353725e-01   4.529949e-13   5.640077e-03   5.525432e-15   3618
  4.552924e-01   5.850979e-13   5.871737e-03   6.562994e-15   4172
  4.755514e-01   7.499097e-13   5.680256e-03   8.075814e-15   4470
  4.959172e-01   9.419881e-13   5.804732e-03   9.813915e-15   4970
  5.163564e-01   1.181972e-12   5.831639e-03   1.164544e-14   5334
  5.368078e-01   1.475668e-12   5.989903e-03   1.424726e-14   5810
  5.570155e-01   1.754270e-12   5.951509e-03   1.613309e-14   6114
  5.773560e-01   2.193339e-12   6.064428e-03   1.853803e-14   6782
  5.971853e-01   2.584848e-12   5.532370e-03   2.313661e-14   6684
  6.168389e-01   3.174882e-12   5.718075e-03   2.684824e-14   7574
  6.372191e-01   3.731057e-12   5.775318e-03   2.957296e-14   8154
  6.575339e-01   4.400073e-12   5.745608e-03   3.414526e-14   8618
  6.781877e-01   5.183192e-12   6.021480e-03   3.823156e-14   9494
  6.986492e-01   6.233263e-12   5.809132e-03   4.595555e-14   9618
  7.188365e-01   7.255960e-12   5.901485e-03   5.193635e-14   10306
  7.391241e-01   8.245093e-12   5.955349e-03   5.720595e-14   10942
  7.593476e-01   9.508725e-12   5.814609e-03   6.354425e-14   11452
  7.795524e-01   1.096697e-11   5.712647e-03   7.313540e-14   12046
  7.995822e-01   1.269974e-11   5.613036e-03   8.111803e-14   12522
  8.198448e-01   1.456608e-11   5.866704e-03   9.239050e-14   13562
  8.402765e-01   1.666821e-11   5.969664e-03   9.964784e-14   14182
  8.607344e-01   1.879322e-11   6.027631e-03   1.108256e-13   14986
  8.808391e-01   2.103940e-11   5.732868e-03   1.233053e-13   14982
  9.009042e-01   2.360668e-11   5.959528e-03   1.319329e-13   16388
  9.211245e-01   2.659748e-11   5.726077e-03   1.501823e-13   16626
  9.412080e-01   2.992330e-11   5.808790e-03   1.619035e-13   17678
  9.614536e-01   3.331891e-11   5.718805e-03   1.758932e-13   18354
  9.816171e-01   3.676621e-11   5.767173e-03   1.891895e-13   19034
  1.001851e+00   4.055353e-11   5.911320e-03   2.047659e-13   20142
  1.022422e+00   4.523132e-11   6.046963e-03   2.189695e-13   21386
  1.042764e+00   5.021326e-11   5.790214e-03   2.482142e-13   21318
  1.062932e+00   5.435326e-11   5.850515e-03   2.586884e-13   22676
  1.083253e+00   6.026478e-11   5.790490e-03   2.850944e-13   23322
  1.103413e+00   6.566024e-11   5.718305e-03   2.996754e-13   24134
  1.123614e+00   7.266109e-11   5.819163e-03   3.320236e-13   25146
  1.143850e+00   7.887458e-11   5.791756e-03   3.532506e-13   26030
  1.163980e+00   8.631448e-11   5.823637e-03   3.739601e-13   26674
  1.184331e+00   9.249114e-11   5.986797e-03   3.976552e-13   28570
  1.204528e+00   1.014130e-10   5.785914e-03   4.317155e-13   28224
  1.224797e+00   1.095684e-10   5.983114e-03   4.529699e-13   30626
  1.245070e+00   1.193380e-10   5.599281e-03   4.965774e-13   30158
  1.265029e+00   1.290262e-10   5.737827e-03   5.170063e-13   31674
  1.285327e+00   1.387950e-10   5.928269e-03   5.431082e-13   33306
  1.305524e+00   1.478658e-10   5.742541e-03   5.810502e-13   33422
  1.325707e+00   1.591926e-10   5.892777e-03   6.091392e-13   35298
  1.346202e+00   1.712883e-10   5.895770e-03   6.410379e-13   36650
  1.366519e+00   1.824684e-10   5.840035e-03   6.861606e-13   36992
  1.386821e+00   1.953930e-10   5.893165e-03   7.121264e-13   38730
  1.407130e+00   2.103645e-10   5.748719e-03   7.581450e-13   39246
  1.427315e+00   2.234764e-10   5.840556e-03   8.014638e-13   40466
  1.447400e+00   2.381917e-10   5.694333e-03   8.404915e-13   41170
  1.467639e+00   2.551588e-10   5.942031e-03   8.680059e-13   43534
  1.487930e+00   2.712514e-10   5.722812e-03   9.296817e-13   43650
  1.508054e+00   2.855300e-10   5.793120e-03   9.599130e-13   45272
  1.528442e+00   3.056048e-10   5.896083e-03   1.008838e-12   47098
  1.548787e+00   3.242377e-10   5.794469e-03   1.070650e-12   47746
  1.568983e+00   3.429108e-10   5.830404e-03   1.107369e-12   48870
  1.589078e+00   3.600630e-10   5.688090e-03   1.150331e-12   49682
  1.609132e+00   3.832442e-10   5.724076e-03   1.210106e-12   51222
  1.629408e+00   4.038758e-10   5.932774e-03   1.248836e-12   53378
  1.649621e+00   4.242779e-10   5.701424e-03   1.316985e-12   53634
  1.670009e+00   4.498198e-10   6.002460e-03   1.354491e-12   56888
  1.690452e+00   4.707134e-10   5.786581e-03   1.403338e-12   56650
  1.710745e+00   4.987452e-10   5.915258e-03   1.477686e-12   58786
  1.730990e+00   5.224808e-10   5.755170e-03   1.537935e-12   59214
  1.751174e+00   5.507876e-10   5.959362e-03   1.595155e-12   61250
  1.771315e+00   5.810094e-10   5.783991e-03   1.665412e-12   61686
  1.791390e+00   6.038636e-10   5.803187e-03   1.707373e-12   63626
  1.811707e+00   6.362738e-10   5.911245e-03   1.778101e-12   66204
  1.832113e+00   6.680843e-10   5.925381e-03   1.852431e-12   67094
  1.852330e+00   6.947030e-10   5.793584e-03   1.911552e-12   67890
  1.872578e+00   7.286058e-10   5.757774e-03   1.960343e-12   70334
  1.892803e+00   7.593294e-10   5.665350e-03   2.030313e-12   70626
  1.912877e+00   7.939222e-10   5.900353e-03   2.114739e-12   72554
  1.933087e+00   8.339874e-10   5.919991e-03   2.186792e-12   74550
  1.953307e+00   8.639333e-10   5.807007e-03   2.245199e-12   75674
  1.973512e+00   9.014728e-10   5.767151e-03   2.315000e-12   77564
  1.993966e+00   9.404666e-10   5.931291e-03   2.361994e-12   80766
  2.014325e+00   9.753378e-10   5.719062e-03   2.486991e-12   80202
  2.034574e+00   1.017041e-09   5.806561e-03   2.531754e-12   83102
  2.054872e+00   1.057437e-09   5.832426e-03   2.610918e-12   83890
  2.075065e+00   1.097418e-09   5.862207e-03   2.672846e-12   85522
  2.095181e+00   1.139909e-09   5.687972e-03   2.765597e-12   86670
  2.115377e+00   1.192729e-09   5.779417e-03   2.838886e-12   89588
