# power spectrum of omega (curl v)
# redshift z=1.188200
# k              Pk             sigma(k)       sigma(Pk)      count
  2.982968e-02   1.176743e-18   4.564224e-03   2.096987e-19   18
  5.214475e-02   2.663775e-17   5.520388e-03   3.955053e-18   62
  7.257506e-02   1.296292e-16   3.818960e-03   1.540791e-17   90
  9.191687e-02   4.758263e-16   6.027119e-03   2.716710e-17   170
  1.120458e-01   1.537129e-15   6.264555e-03   8.811785e-17   246
  1.317012e-01   3.351801e-15   5.972299e-03   1.315816e-16   338
  1.510985e-01   8.081023e-15   5.134501e-03   2.726979e-16   432
  1.710768e-01   1.548478e-14   5.260284e-03   4.500587e-16   578
  1.923993e-01   3.179595e-14   6.288329e-03   8.582790e-16   810
  2.138999e-01   6.066995e-14   6.017474e-03   1.550510e-15   950
  2.337991e-01   1.104676e-13   5.371822e-03   2.631930e-15   1002
  2.536950e-01   1.731881e-13   6.143628e-03   3.507744e-15   1334
  2.738285e-01   2.655666e-13   5.753562e-03   5.602448e-15   1410
  2.929949e-01   3.936420e-13   5.748293e-03   6.859426e-15   1652
  3.130282e-01   5.563431e-13   5.672880e-03   9.106069e-15   1974
  3.335851e-01   7.518744e-13   5.560270e-03   1.186027e-14   2234
  3.541988e-01   1.053534e-12   5.849526e-03   1.478673e-14   2554
  3.751486e-01   1.510622e-12   6.122142e-03   2.077971e-14   2950
  3.956655e-01   2.048030e-12   5.730505e-03   2.702592e-14   3042
  4.155890e-01   2.621553e-12   5.843993e-03   3.240964e-14   3422
  4.353725e-01   3.477853e-12   5.640077e-03   4.290674e-14   3618
  4.552924e-01   4.401799e-12   5.871737e-03   4.943090e-14   4172
  4.755514e-01   5.609688e-12   5.680256e-03   6.196893e-14   4470
  4.959172e-01   7.012743e-12   5.804732e-03   7.263141e-14   4970
  5.163564e-01   8.850452e-12   5.831639e-03   8.863936e-14   5334
  5.368078e-01   1.072799e-11   5.989903e-03   1.020815e-13   5810
  5.570155e-01   1.266319e-11   5.951509e-03   1.186335e-13   6114
  5.773560e-01   1.594322e-11   6.064428e-03   1.381363e-13   6782
  5.971853e-01   1.827298e-11   5.532370e-03   1.627765e-13   6684
  6.168389e-01   2.174329e-11   5.718075e-03   1.800991e-13   7574
  6.372191e-01   2.616225e-11   5.775318e-03   2.038097e-13   8154
  6.575339e-01   3.017733e-11   5.745608e-03   2.289215e-13   8618
  6.781877e-01   3.551977e-11   6.021480e-03   2.625002e-13   9494
  6.986492e-01   4.150516e-11   5.809132e-03   3.089895e-13   9618
  7.188365e-01   4.883854e-11   5.901485e-03   3.501614e-13   10306
  7.391241e-01   5.489321e-11   5.955349e-03   3.759689e-13   10942
  7.593476e-01   6.175201e-11   5.814609e-03   4.146492e-13   11452
  7.795524e-01   7.047660e-11   5.712647e-03   4.655269e-13   12046
  7.995822e-01   8.020156e-11   5.613036e-03   5.121609e-13   12522
  8.198448e-01   9.087724e-11   5.866704e-03   5.634212e-13   13562
  8.402765e-01   1.030120e-10   5.969664e-03   6.080792e-13   14182
  8.607344e-01   1.153618e-10   6.027631e-03   6.728014e-13   14986
  8.808391e-01   1.271853e-10   5.732868e-03   7.488893e-13   14982
  9.009042e-01   1.401740e-10   5.959528e-03   8.030853e-13   16388
  9.211245e-01   1.585218e-10   5.726077e-03   9.078079e-13   16626
  9.412080e-01   1.729699e-10   5.808790e-03   9.440746e-13   17678
  9.614536e-01   1.915918e-10   5.718805e-03   1.020477e-12   18354
  9.816171e-01   2.116906e-10   5.767173e-03   1.093948e-12   19034
  1.001851e+00   2.322157e-10   5.911320e-03   1.179619e-12   20142
  1.022422e+00   2.554102e-10   6.046963e-03   1.242246e-12   21386
  1.042764e+00   2.764241e-10   5.790214e-03   1.365257e-12   21318
  1.062932e+00   3.014745e-10   5.850515e-03   1.441612e-12   22676
  1.083253e+00   3.320397e-10   5.790490e-03   1.550875e-12   23322
  1.103413e+00   3.539687e-10   5.718305e-03   1.643867e-12   24134
  1.123614e+00   3.884989e-10   5.819163e-03   1.779691e-12   25146
  1.143850e+00   4.164244e-10   5.791756e-03   1.852915e-12   26030
  1.163980e+00   4.510634e-10   5.823637e-03   1.985175e-12   26674
  1.184331e+00   4.860850e-10   5.986797e-03   2.064216e-12   28570
  1.204528e+00   5.254749e-10   5.785914e-03   2.266269e-12   28224
  1.224797e+00   5.599349e-10   5.983114e-03   2.263738e-12   30626
  1.245070e+00   6.005132e-10   5.599281e-03   2.491052e-12   30158
  1.265029e+00   6.380402e-10   5.737827e-03   2.581785e-12   31674
  1.285327e+00   6.905072e-10   5.928269e-03   2.712115e-12   33306
