# power spectrum of omega (curl v)
# redshift z=0.165400
# k              Pk             sigma(k)       sigma(Pk)      count
  2.982968e-02   1.507633e-17   4.564224e-03   2.187038e-18   18
  5.214475e-02   3.379790e-16   5.520388e-03   3.257863e-17   62
  7.257506e-02   2.098833e-15   3.818960e-03   1.573656e-16   90
  9.191687e-02   7.304186e-15   6.027119e-03   4.423906e-16   170
  1.120458e-01   2.725824e-14   6.264555e-03   1.427967e-15   246
  1.317012e-01   5.155702e-14   5.972299e-03   2.323033e-15   338
  1.510985e-01   1.387088e-13   5.134501e-03   4.716861e-15   432
  1.710768e-01   2.832216e-13   5.260284e-03   8.269640e-15   578
  1.923993e-01   5.162412e-13   6.288329e-03   1.295358e-14   810
  2.138999e-01   9.638160e-13   6.017474e-03   2.201661e-14   950
  2.337991e-01   1.631521e-12   5.371822e-03   3.502339e-14   1002
  2.536950e-01   2.552294e-12   6.143628e-03   5.019748e-14   1334
  2.738285e-01   3.949612e-12   5.753562e-03   7.604582e-14   1410
  2.929949e-01   5.559264e-12   5.748293e-03   9.926406e-14   1652
  3.130282e-01   7.823493e-12   5.672880e-03   1.302638e-13   1974
  3.335851e-01   1.062385e-11   5.560270e-03   1.607178e-13   2234
  3.541988e-01   1.441695e-11   5.849526e-03   1.992530e-13   2554
  3.751486e-01   2.001150e-11   6.122142e-03   2.665588e-13   2950
  3.956655e-01   2.580334e-11   5.730505e-03   3.323394e-13   3042
  4.155890e-01   3.237467e-11   5.843993e-03   4.052631e-13   3422
  4.353725e-01   4.119299e-11   5.640077e-03   4.952659e-13   3618
  4.552924e-01   5.168038e-11   5.871737e-03   5.600589e-13   4172
  4.755514e-01   6.165622e-11   5.680256e-03   6.880734e-13   4470
  4.959172e-01   7.748450e-11   5.804732e-03   7.779926e-13   4970
  5.163564e-01   9.489717e-11   5.831639e-03   9.481252e-13   5334
  5.368078e-01   1.167304e-10   5.989903e-03   1.110373e-12   5810
  5.570155e-01   1.365012e-10   5.951509e-03   1.226354e-12   6114
  5.773560e-01   1.610599e-10   6.064428e-03   1.396931e-12   6782
  5.971853e-01   1.892019e-10   5.532370e-03   1.637443e-12   6684
  6.168389e-01   2.154616e-10   5.718075e-03   1.769980e-12   7574
  6.372191e-01   2.512351e-10   5.775318e-03   1.983040e-12   8154
  6.575339e-01   2.875347e-10   5.745608e-03   2.235074e-12   8618
  6.781877e-01   3.245741e-10   6.021480e-03   2.381201e-12   9494
  6.986492e-01   3.710837e-10   5.809132e-03   2.640546e-12   9618
  7.188365e-01   4.191412e-10   5.901485e-03   2.978268e-12   10306
  7.391241e-01   4.700013e-10   5.955349e-03   3.222705e-12   10942
  7.593476e-01   5.230900e-10   5.814609e-03   3.462941e-12   11452
