# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     59   6.280406e+00   2.757232e-02   3.221031e+00   0.000000e+00   0.000000e+00
     60   6.327281e+00   2.794684e-02   3.199153e+00   0.000000e+00   0.000000e+00
     61   6.374156e+00   2.832386e-02   3.177573e+00   0.000000e+00   0.000000e+00
     62   6.421031e+00   2.870338e-02   3.156286e+00   0.000000e+00   0.000000e+00
     63   6.467906e+00   2.908539e-02   3.135285e+00   0.000000e+00   0.000000e+00
     64   6.514781e+00   2.946991e-02   3.114564e+00   0.000000e+00   0.000000e+00
     65   6.561656e+00   2.985693e-02   3.094118e+00   0.000000e+00   0.000000e+00
     66   6.608531e+00   3.024645e-02   3.073941e+00   0.000000e+00   0.000000e+00
     67   6.655406e+00   3.063847e-02   3.054028e+00   0.000000e+00   0.000000e+00
     68   6.702281e+00   3.103299e-02   3.034375e+00   0.000000e+00   0.000000e+00
     69   6.749156e+00   3.143001e-02   3.014974e+00   0.000000e+00   0.000000e+00
     70   6.796031e+00   3.182954e-02   2.995823e+00   0.000000e+00   0.000000e+00
     71   6.842906e+00   3.223156e-02   2.976916e+00   0.000000e+00   0.000000e+00
     72   6.889781e+00   3.263608e-02   2.958248e+00   0.000000e+00   0.000000e+00
     73   6.936656e+00   3.304311e-02   2.939815e+00   0.000000e+00   0.000000e+00
     74   6.983531e+00   3.345263e-02   2.921613e+00   0.000000e+00   0.000000e+00
     75   7.030406e+00   3.386466e-02   2.903636e+00   0.000000e+00   0.000000e+00
     76   7.077281e+00   3.427918e-02   2.885882e+00   0.000000e+00   0.000000e+00
     77   7.124156e+00   3.469621e-02   2.868345e+00   0.000000e+00   0.000000e+00
     78   7.171031e+00   3.511574e-02   2.851022e+00   0.000000e+00   0.000000e+00
     79   7.217906e+00   3.553777e-02   2.833909e+00   0.000000e+00   0.000000e+00
     80   7.264781e+00   3.596230e-02   2.817002e+00   0.000000e+00   0.000000e+00
     81   7.311656e+00   3.638933e-02   2.800297e+00   0.000000e+00   0.000000e+00
     82   7.358531e+00   3.681886e-02   2.783791e+00   0.000000e+00   0.000000e+00
     83   7.405406e+00   3.725089e-02   2.767480e+00   0.000000e+00   0.000000e+00
     84   7.452281e+00   3.768543e-02   2.751360e+00   0.000000e+00   0.000000e+00
     85   7.499156e+00   3.812246e-02   2.735429e+00   0.000000e+00   0.000000e+00
     86   7.546031e+00   3.856200e-02   2.719683e+00   0.000000e+00   0.000000e+00
     87   7.592906e+00   3.900403e-02   2.704119e+00   0.000000e+00   0.000000e+00
     88   7.639781e+00   3.944857e-02   2.688733e+00   0.000000e+00   0.000000e+00
     89   7.686656e+00   3.989561e-02   2.673523e+00   0.000000e+00   0.000000e+00
     90   7.733531e+00   4.034516e-02   2.658486e+00   0.000000e+00   0.000000e+00
     91   7.780406e+00   4.079720e-02   2.643618e+00   0.000000e+00   0.000000e+00
     92   7.827281e+00   4.125174e-02   2.628917e+00   0.000000e+00   0.000000e+00
     93   7.874156e+00   4.170879e-02   2.614380e+00   0.000000e+00   0.000000e+00
     94   7.921031e+00   4.216834e-02   2.600004e+00   0.000000e+00   0.000000e+00
     95   7.967906e+00   4.263039e-02   2.585787e+00   0.000000e+00   0.000000e+00
     96   8.014781e+00   4.309494e-02   2.571726e+00   0.000000e+00   0.000000e+00
     97   8.061656e+00   4.356199e-02   2.557818e+00   0.000000e+00   0.000000e+00
     98   8.108531e+00   4.403155e-02   2.544060e+00   0.000000e+00   0.000000e+00
     99   8.155406e+00   4.450361e-02   2.530452e+00   0.000000e+00   0.000000e+00
    100   8.202281e+00   4.497817e-02   2.516989e+00   0.000000e+00   0.000000e+00
    101   8.249156e+00   4.545523e-02   2.503670e+00   0.000000e+00   0.000000e+00
    102   8.296031e+00   4.593479e-02   2.490492e+00   0.000000e+00   0.000000e+00
    103   8.342906e+00   4.641686e-02   2.477454e+00   0.000000e+00   0.000000e+00
    104   8.389781e+00   4.690143e-02   2.464552e+00   0.000000e+00   0.000000e+00
    105   8.436656e+00   4.738850e-02   2.451786e+00   0.000000e+00   0.000000e+00
    106   8.483531e+00   4.787807e-02   2.439152e+00   0.000000e+00   0.000000e+00
    107   8.530406e+00   4.837015e-02   2.426648e+00   0.000000e+00   0.000000e+00
    108   8.577281e+00   4.886473e-02   2.414273e+00   0.000000e+00   0.000000e+00
    109   8.624156e+00   4.936181e-02   2.402025e+00   0.000000e+00   0.000000e+00
    110   8.671031e+00   4.986139e-02   2.389902e+00   0.000000e+00   0.000000e+00
    111   8.717906e+00   5.036348e-02   2.377901e+00   0.000000e+00   0.000000e+00
    112   8.764781e+00   5.086807e-02   2.366021e+00   0.000000e+00   0.000000e+00
    113   8.811656e+00   5.137516e-02   2.354260e+00   0.000000e+00   0.000000e+00
    114   8.858531e+00   5.188476e-02   2.342617e+00   0.000000e+00   0.000000e+00
    115   8.905406e+00   5.239686e-02   2.331089e+00   0.000000e+00   0.000000e+00
    116   8.952281e+00   5.291147e-02   2.319675e+00   0.000000e+00   0.000000e+00
    117   8.999156e+00   5.342857e-02   2.308374e+00   0.000000e+00   0.000000e+00
    118   9.046031e+00   5.394818e-02   2.297183e+00   0.000000e+00   0.000000e+00
    119   9.092906e+00   5.447030e-02   2.286100e+00   0.000000e+00   0.000000e+00
    120   9.139781e+00   5.499492e-02   2.275126e+00   0.000000e+00   0.000000e+00
    121   9.186656e+00   5.552204e-02   2.264257e+00   0.000000e+00   0.000000e+00
    122   9.233531e+00   5.605167e-02   2.253492e+00   0.000000e+00   0.000000e+00
    123   9.280406e+00   5.658380e-02   2.242830e+00   0.000000e+00   0.000000e+00
    124   9.327281e+00   5.711843e-02   2.232269e+00   0.000000e+00   0.000000e+00
    125   9.374156e+00   5.765557e-02   2.221809e+00   0.000000e+00   0.000000e+00
    126   9.421031e+00   5.819522e-02   2.211446e+00   0.000000e+00   0.000000e+00
    127   9.467906e+00   5.873737e-02   2.201181e+00   0.000000e+00   0.000000e+00
    128   9.514781e+00   5.928202e-02   2.191012e+00   0.000000e+00   0.000000e+00
    129   9.561656e+00   5.982918e-02   2.180937e+00   0.000000e+00   0.000000e+00
    130   9.608531e+00   6.037885e-02   2.170955e+00   0.000000e+00   0.000000e+00
    131   9.655406e+00   6.093102e-02   2.161065e+00   0.000000e+00   0.000000e+00
    132   9.702281e+00   6.148569e-02   2.151265e+00   0.000000e+00   0.000000e+00
    133   9.749156e+00   6.204288e-02   2.141555e+00   0.000000e+00   0.000000e+00
    134   9.796031e+00   6.260256e-02   2.131933e+00   0.000000e+00   0.000000e+00
    135   9.842906e+00   6.316476e-02   2.122398e+00   0.000000e+00   0.000000e+00
    136   9.889781e+00   6.372946e-02   2.112949e+00   0.000000e+00   0.000000e+00
    137   9.936656e+00   6.429666e-02   2.103585e+00   0.000000e+00   0.000000e+00
    138   9.983531e+00   6.486638e-02   2.094303e+00   0.000000e+00   0.000000e+00
    139   1.003041e+01   6.543860e-02   2.085105e+00   0.000000e+00   0.000000e+00
    140   1.007728e+01   6.601332e-02   2.075987e+00   0.000000e+00   0.000000e+00
    141   1.012416e+01   6.659056e-02   2.066950e+00   0.000000e+00   0.000000e+00
    142   1.017103e+01   6.717030e-02   2.057992e+00   0.000000e+00   0.000000e+00
    143   1.021791e+01   6.775254e-02   2.049112e+00   0.000000e+00   0.000000e+00
    144   1.026478e+01   6.833730e-02   2.040310e+00   0.000000e+00   0.000000e+00
    145   1.031166e+01   6.892456e-02   2.031583e+00   0.000000e+00   0.000000e+00
    146   1.035853e+01   6.951434e-02   2.022932e+00   0.000000e+00   0.000000e+00
    147   1.040541e+01   7.010662e-02   2.014355e+00   0.000000e+00   0.000000e+00
    148   1.045228e+01   7.070141e-02   2.005851e+00   0.000000e+00   0.000000e+00
    149   1.049916e+01   7.129870e-02   1.997420e+00   0.000000e+00   0.000000e+00
    150   1.054603e+01   7.189851e-02   1.989060e+00   0.000000e+00   0.000000e+00
    151   1.059291e+01   7.250083e-02   1.980770e+00   0.000000e+00   0.000000e+00
    152   1.063978e+01   7.310565e-02   1.972550e+00   0.000000e+00   0.000000e+00
    153   1.068666e+01   7.371299e-02   1.964399e+00   0.000000e+00   0.000000e+00
    154   1.073353e+01   7.432283e-02   1.956316e+00   0.000000e+00   0.000000e+00
    155   1.078041e+01   7.493519e-02   1.948301e+00   0.000000e+00   0.000000e+00
    156   1.082728e+01   7.555005e-02   1.940351e+00   0.000000e+00   0.000000e+00
    157   1.087416e+01   7.616743e-02   1.932467e+00   0.000000e+00   0.000000e+00
    158   1.092103e+01   7.678732e-02   1.924647e+00   0.000000e+00   0.000000e+00
    159   1.096791e+01   7.740972e-02   1.916892e+00   0.000000e+00   0.000000e+00
    160   1.101478e+01   7.803463e-02   1.909199e+00   0.000000e+00   0.000000e+00
    161   1.106166e+01   7.866205e-02   1.901569e+00   0.000000e+00   0.000000e+00
    162   1.110853e+01   7.929198e-02   1.894001e+00   0.000000e+00   0.000000e+00
    163   1.115541e+01   7.992443e-02   1.886494e+00   0.000000e+00   0.000000e+00
    164   1.120228e+01   8.055939e-02   1.879046e+00   0.000000e+00   0.000000e+00
    165   1.124916e+01   8.119686e-02   1.871658e+00   0.000000e+00   0.000000e+00
    166   1.129603e+01   8.183685e-02   1.864329e+00   0.000000e+00   0.000000e+00
    167   1.134291e+01   8.247935e-02   1.857058e+00   0.000000e+00   0.000000e+00
    168   1.138978e+01   8.312436e-02   1.849845e+00   0.000000e+00   0.000000e+00
    169   1.143666e+01   8.377189e-02   1.842688e+00   0.000000e+00   0.000000e+00
    170   1.148353e+01   8.442193e-02   1.835587e+00   0.000000e+00   0.000000e+00
    171   1.153041e+01   8.507449e-02   1.828542e+00   0.000000e+00   0.000000e+00
    172   1.157728e+01   8.572957e-02   1.821551e+00   0.000000e+00   0.000000e+00
    173   1.162416e+01   8.638716e-02   1.814615e+00   0.000000e+00   0.000000e+00
    174   1.167103e+01   8.704726e-02   1.807732e+00   0.000000e+00   0.000000e+00
    175   1.171791e+01   8.770988e-02   1.800903e+00   0.000000e+00   0.000000e+00
    176   1.176478e+01   8.837502e-02   1.794125e+00   0.000000e+00   0.000000e+00
    177   1.181166e+01   8.904268e-02   1.787399e+00   0.000000e+00   0.000000e+00
    178   1.185853e+01   8.971285e-02   1.780725e+00   0.000000e+00   0.000000e+00
    179   1.190541e+01   9.038554e-02   1.774101e+00   0.000000e+00   0.000000e+00
    180   1.195228e+01   9.106075e-02   1.767528e+00   0.000000e+00   0.000000e+00
    181   1.199916e+01   9.173848e-02   1.761003e+00   0.000000e+00   0.000000e+00
    182   1.204603e+01   9.241873e-02   1.754528e+00   0.000000e+00   0.000000e+00
    183   1.209291e+01   9.310150e-02   1.748101e+00   0.000000e+00   0.000000e+00
    184   1.213978e+01   9.378679e-02   1.741722e+00   0.000000e+00   0.000000e+00
    185   1.218666e+01   9.447460e-02   1.735391e+00   0.000000e+00   0.000000e+00
    186   1.223353e+01   9.516493e-02   1.729106e+00   0.000000e+00   0.000000e+00
    187   1.228041e+01   9.585778e-02   1.722868e+00   0.000000e+00   0.000000e+00
    188   1.232728e+01   9.655316e-02   1.716676e+00   0.000000e+00   0.000000e+00
    189   1.237416e+01   9.725105e-02   1.710529e+00   0.000000e+00   0.000000e+00
    190   1.242103e+01   9.795148e-02   1.704427e+00   0.000000e+00   0.000000e+00
    191   1.246791e+01   9.865442e-02   1.698369e+00   0.000000e+00   0.000000e+00
    192   1.251478e+01   9.935989e-02   1.692356e+00   0.000000e+00   0.000000e+00
    193   1.256166e+01   1.000679e-01   1.686385e+00   0.000000e+00   0.000000e+00
    194   1.260853e+01   1.007784e-01   1.680458e+00   0.000000e+00   0.000000e+00
    195   1.265541e+01   1.014914e-01   1.674574e+00   0.000000e+00   0.000000e+00
    196   1.270228e+01   1.022070e-01   1.668732e+00   0.000000e+00   0.000000e+00
    197   1.274916e+01   1.029251e-01   1.662931e+00   0.000000e+00   0.000000e+00
    198   1.279603e+01   1.036457e-01   1.657172e+00   0.000000e+00   0.000000e+00
    199   1.284291e+01   1.043689e-01   1.651453e+00   0.000000e+00   0.000000e+00
    200   1.288978e+01   1.050946e-01   1.645775e+00   0.000000e+00   0.000000e+00
    201   1.293666e+01   1.058228e-01   1.640137e+00   0.000000e+00   0.000000e+00
    202   1.298353e+01   1.065535e-01   1.634539e+00   0.000000e+00   0.000000e+00
    203   1.303041e+01   1.072868e-01   1.628980e+00   0.000000e+00   0.000000e+00
    204   1.307728e+01   1.080226e-01   1.623460e+00   0.000000e+00   0.000000e+00
    205   1.312416e+01   1.087609e-01   1.617978e+00   0.000000e+00   0.000000e+00
    206   1.317103e+01   1.095018e-01   1.612535e+00   0.000000e+00   0.000000e+00
    207   1.321791e+01   1.102452e-01   1.607129e+00   0.000000e+00   0.000000e+00
    208   1.326478e+01   1.109911e-01   1.601760e+00   0.000000e+00   0.000000e+00
    209   1.331166e+01   1.117396e-01   1.596428e+00   0.000000e+00   0.000000e+00
    210   1.335853e+01   1.124906e-01   1.591133e+00   0.000000e+00   0.000000e+00
    211   1.340541e+01   1.132441e-01   1.585874e+00   0.000000e+00   0.000000e+00
    212   1.345228e+01   1.140002e-01   1.580651e+00   0.000000e+00   0.000000e+00
    213   1.349916e+01   1.147588e-01   1.575464e+00   0.000000e+00   0.000000e+00
    214   1.354603e+01   1.155200e-01   1.570312e+00   0.000000e+00   0.000000e+00
    215   1.359291e+01   1.162837e-01   1.565194e+00   0.000000e+00   0.000000e+00
    216   1.363978e+01   1.170499e-01   1.560112e+00   0.000000e+00   0.000000e+00
    217   1.368666e+01   1.178187e-01   1.555063e+00   0.000000e+00   0.000000e+00
    218   1.373353e+01   1.185900e-01   1.550048e+00   0.000000e+00   0.000000e+00
    219   1.378041e+01   1.193638e-01   1.545067e+00   0.000000e+00   0.000000e+00
    220   1.382728e+01   1.201402e-01   1.540119e+00   0.000000e+00   0.000000e+00
    221   1.387416e+01   1.209191e-01   1.535204e+00   0.000000e+00   0.000000e+00
    222   1.392103e+01   1.217006e-01   1.530322e+00   0.000000e+00   0.000000e+00
    223   1.396791e+01   1.224847e-01   1.525471e+00   0.000000e+00   0.000000e+00
    224   1.401478e+01   1.232712e-01   1.520653e+00   0.000000e+00   0.000000e+00
    225   1.406166e+01   1.240604e-01   1.515867e+00   0.000000e+00   0.000000e+00
    226   1.410853e+01   1.248520e-01   1.511112e+00   0.000000e+00   0.000000e+00
    227   1.415541e+01   1.256463e-01   1.506388e+00   0.000000e+00   0.000000e+00
    228   1.420228e+01   1.264430e-01   1.501695e+00   0.000000e+00   0.000000e+00
    229   1.424916e+01   1.272423e-01   1.497033e+00   0.000000e+00   0.000000e+00
    230   1.429603e+01   1.280442e-01   1.492401e+00   0.000000e+00   0.000000e+00
    231   1.434291e+01   1.288486e-01   1.487799e+00   0.000000e+00   0.000000e+00
    232   1.438978e+01   1.296556e-01   1.483226e+00   0.000000e+00   0.000000e+00
    233   1.443666e+01   1.304652e-01   1.478683e+00   0.000000e+00   0.000000e+00
    234   1.448353e+01   1.312773e-01   1.474170e+00   0.000000e+00   0.000000e+00
    235   1.453041e+01   1.320919e-01   1.469685e+00   0.000000e+00   0.000000e+00
    236   1.457728e+01   1.329091e-01   1.465229e+00   0.000000e+00   0.000000e+00
    237   1.462416e+01   1.337289e-01   1.460802e+00   0.000000e+00   0.000000e+00
    238   1.467103e+01   1.345512e-01   1.456402e+00   0.000000e+00   0.000000e+00
    239   1.471791e+01   1.353761e-01   1.452031e+00   0.000000e+00   0.000000e+00
    240   1.476478e+01   1.362035e-01   1.447687e+00   0.000000e+00   0.000000e+00
    241   1.481166e+01   1.370336e-01   1.443371e+00   0.000000e+00   0.000000e+00
    242   1.485853e+01   1.378661e-01   1.439083e+00   0.000000e+00   0.000000e+00
    243   1.490541e+01   1.387013e-01   1.434821e+00   0.000000e+00   0.000000e+00
    244   1.495228e+01   1.395390e-01   1.430586e+00   0.000000e+00   0.000000e+00
    245   1.499916e+01   1.403793e-01   1.426377e+00   0.000000e+00   0.000000e+00
    246   1.504603e+01   1.412221e-01   1.422195e+00   0.000000e+00   0.000000e+00
    247   1.509291e+01   1.420675e-01   1.418039e+00   0.000000e+00   0.000000e+00
    248   1.513978e+01   1.429155e-01   1.413908e+00   0.000000e+00   0.000000e+00
    249   1.518666e+01   1.437661e-01   1.409804e+00   0.000000e+00   0.000000e+00
    250   1.523353e+01   1.446193e-01   1.405725e+00   0.000000e+00   0.000000e+00
    251   1.528041e+01   1.454750e-01   1.401671e+00   0.000000e+00   0.000000e+00
    252   1.532728e+01   1.463333e-01   1.397642e+00   0.000000e+00   0.000000e+00
    253   1.537416e+01   1.471941e-01   1.393638e+00   0.000000e+00   0.000000e+00
    254   1.542103e+01   1.480576e-01   1.389659e+00   0.000000e+00   0.000000e+00
    255   1.546791e+01   1.489236e-01   1.385704e+00   0.000000e+00   0.000000e+00
    256   1.551478e+01   1.497923e-01   1.381773e+00   0.000000e+00   0.000000e+00
    257   1.556166e+01   1.506635e-01   1.377866e+00   0.000000e+00   0.000000e+00
    258   1.560853e+01   1.515373e-01   1.373983e+00   0.000000e+00   0.000000e+00
    259   1.565541e+01   1.524137e-01   1.370124e+00   0.000000e+00   0.000000e+00
    260   1.570228e+01   1.532926e-01   1.366288e+00   0.000000e+00   0.000000e+00
    261   1.574916e+01   1.541742e-01   1.362476e+00   0.000000e+00   0.000000e+00
    262   1.579603e+01   1.550583e-01   1.358687e+00   0.000000e+00   0.000000e+00
    263   1.584291e+01   1.559451e-01   1.354920e+00   0.000000e+00   0.000000e+00
    264   1.588978e+01   1.568344e-01   1.351176e+00   0.000000e+00   0.000000e+00
    265   1.593666e+01   1.577264e-01   1.347455e+00   0.000000e+00   0.000000e+00
    266   1.598353e+01   1.586209e-01   1.343756e+00   0.000000e+00   0.000000e+00
    267   1.603041e+01   1.595181e-01   1.340079e+00   0.000000e+00   0.000000e+00
    268   1.607728e+01   1.604178e-01   1.336425e+00   0.000000e+00   0.000000e+00
    269   1.612416e+01   1.613202e-01   1.332792e+00   0.000000e+00   0.000000e+00
    270   1.617103e+01   1.622251e-01   1.329180e+00   0.000000e+00   0.000000e+00
    271   1.621791e+01   1.631327e-01   1.325591e+00   0.000000e+00   0.000000e+00
    272   1.626478e+01   1.640429e-01   1.322023e+00   0.000000e+00   0.000000e+00
    273   1.631166e+01   1.649557e-01   1.318475e+00   0.000000e+00   0.000000e+00
    274   1.635853e+01   1.658711e-01   1.314949e+00   0.000000e+00   0.000000e+00
    275   1.640541e+01   1.667891e-01   1.311444e+00   0.000000e+00   0.000000e+00
    276   1.645228e+01   1.677097e-01   1.307960e+00   0.000000e+00   0.000000e+00
    277   1.649916e+01   1.686330e-01   1.304496e+00   0.000000e+00   0.000000e+00
    278   1.654603e+01   1.695588e-01   1.301052e+00   0.000000e+00   0.000000e+00
    279   1.659291e+01   1.704873e-01   1.297629e+00   0.000000e+00   0.000000e+00
    280   1.663978e+01   1.714184e-01   1.294226e+00   0.000000e+00   0.000000e+00
    281   1.668666e+01   1.723522e-01   1.290843e+00   0.000000e+00   0.000000e+00
    282   1.673353e+01   1.732886e-01   1.287479e+00   0.000000e+00   0.000000e+00
    283   1.678041e+01   1.742276e-01   1.284136e+00   0.000000e+00   0.000000e+00
    284   1.682728e+01   1.751692e-01   1.280811e+00   0.000000e+00   0.000000e+00
    285   1.687416e+01   1.761135e-01   1.277507e+00   0.000000e+00   0.000000e+00
    286   1.692103e+01   1.770604e-01   1.274221e+00   0.000000e+00   0.000000e+00
    287   1.696791e+01   1.780100e-01   1.270955e+00   0.000000e+00   0.000000e+00
    288   1.701478e+01   1.789622e-01   1.267707e+00   0.000000e+00   0.000000e+00
    289   1.706166e+01   1.799170e-01   1.264479e+00   0.000000e+00   0.000000e+00
    290   1.710853e+01   1.808745e-01   1.261269e+00   0.000000e+00   0.000000e+00
    291   1.715541e+01   1.818347e-01   1.258078e+00   0.000000e+00   0.000000e+00
    292   1.720228e+01   1.827975e-01   1.254905e+00   0.000000e+00   0.000000e+00
    293   1.724916e+01   1.837629e-01   1.251751e+00   0.000000e+00   0.000000e+00
    294   1.729603e+01   1.847310e-01   1.248615e+00   0.000000e+00   0.000000e+00
    295   1.734291e+01   1.857018e-01   1.245496e+00   0.000000e+00   0.000000e+00
    296   1.738978e+01   1.866752e-01   1.242396e+00   0.000000e+00   0.000000e+00
    297   1.743666e+01   1.876513e-01   1.239314e+00   0.000000e+00   0.000000e+00
    298   1.748353e+01   1.886301e-01   1.236249e+00   0.000000e+00   0.000000e+00
    299   1.753041e+01   1.896115e-01   1.233202e+00   0.000000e+00   0.000000e+00
    300   1.757728e+01   1.905956e-01   1.230173e+00   0.000000e+00   0.000000e+00
    301   1.762416e+01   1.915824e-01   1.227161e+00   0.000000e+00   0.000000e+00
    302   1.767103e+01   1.925718e-01   1.224166e+00   0.000000e+00   0.000000e+00
    303   1.771791e+01   1.935640e-01   1.221188e+00   0.000000e+00   0.000000e+00
    304   1.776478e+01   1.945588e-01   1.218227e+00   0.000000e+00   0.000000e+00
    305   1.781166e+01   1.955563e-01   1.215283e+00   0.000000e+00   0.000000e+00
    306   1.785853e+01   1.965565e-01   1.212356e+00   0.000000e+00   0.000000e+00
    307   1.790541e+01   1.975594e-01   1.209446e+00   0.000000e+00   0.000000e+00
    308   1.795228e+01   1.985650e-01   1.206552e+00   0.000000e+00   0.000000e+00
    309   1.799916e+01   1.995733e-01   1.203675e+00   0.000000e+00   0.000000e+00
    310   1.804603e+01   2.005842e-01   1.200814e+00   0.000000e+00   0.000000e+00
    311   1.809291e+01   2.015979e-01   1.197970e+00   0.000000e+00   0.000000e+00
    312   1.813978e+01   2.026143e-01   1.195141e+00   0.000000e+00   0.000000e+00
    313   1.818666e+01   2.036334e-01   1.192329e+00   0.000000e+00   0.000000e+00
    314   1.823353e+01   2.046552e-01   1.189532e+00   0.000000e+00   0.000000e+00
    315   1.828041e+01   2.056798e-01   1.186752e+00   0.000000e+00   0.000000e+00
    316   1.832728e+01   2.067070e-01   1.183987e+00   0.000000e+00   0.000000e+00
    317   1.837416e+01   2.077370e-01   1.181238e+00   0.000000e+00   0.000000e+00
    318   1.842103e+01   2.087697e-01   1.178505e+00   0.000000e+00   0.000000e+00
    319   1.846791e+01   2.098051e-01   1.175787e+00   0.000000e+00   0.000000e+00
    320   1.851478e+01   2.108433e-01   1.173084e+00   0.000000e+00   0.000000e+00
    321   1.856166e+01   2.118842e-01   1.170397e+00   0.000000e+00   0.000000e+00
    322   1.860853e+01   2.129279e-01   1.167725e+00   0.000000e+00   0.000000e+00
