# power spectrum of velocity
# redshift z=1.390000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.982968e-02   5.659707e-07   4.564224e-03   4.311610e-08   18
  5.214475e-02   6.720152e-07   5.520388e-03   2.249350e-08   62
  7.257506e-02   7.290670e-07   3.818960e-03   2.169120e-08   90
  9.191687e-02   6.084377e-07   6.027119e-03   1.544365e-08   170
  1.120458e-01   5.273886e-07   6.264555e-03   1.291036e-08   246
  1.317012e-01   5.302661e-07   5.972299e-03   1.258132e-08   338
  1.510985e-01   4.585974e-07   5.134501e-03   1.135223e-08   432
  1.710768e-01   4.449863e-07   5.260284e-03   1.048023e-08   578
  1.923993e-01   3.961603e-07   6.288329e-03   8.982379e-09   810
  2.138999e-01   3.454739e-07   6.017474e-03   8.106273e-09   950
  2.337991e-01   3.401248e-07   5.371822e-03   7.847596e-09   1002
  2.536950e-01   3.169300e-07   6.143628e-03   6.654962e-09   1334
  2.738285e-01   2.980911e-07   5.753562e-03   6.311522e-09   1410
  2.929949e-01   2.760974e-07   5.748293e-03   5.654382e-09   1652
  3.130282e-01   2.543406e-07   5.672880e-03   5.016926e-09   1974
  3.335851e-01   2.415986e-07   5.560270e-03   4.575419e-09   2234
  3.541988e-01   2.350884e-07   5.849526e-03   4.230503e-09   2554
  3.751486e-01   2.065883e-07   6.122142e-03   3.577351e-09   2950
  3.956655e-01   1.946093e-07   5.730505e-03   3.326958e-09   3042
  4.155890e-01   1.825019e-07   5.843993e-03   3.085029e-09   3422
  4.353725e-01   1.777554e-07   5.640077e-03   2.941311e-09   3618
  4.552924e-01   1.677059e-07   5.871737e-03   2.578791e-09   4172
  4.755514e-01   1.642196e-07   5.680256e-03   2.483636e-09   4470
  4.959172e-01   1.558323e-07   5.804732e-03   2.241295e-09   4970
  5.163564e-01   1.528541e-07   5.831639e-03   2.060120e-09   5334
  5.368078e-01   1.409205e-07   5.989903e-03   1.823858e-09   5810
  5.570155e-01   1.382149e-07   5.951509e-03   1.724739e-09   6114
  5.773560e-01   1.286560e-07   6.064428e-03   1.539226e-09   6782
  5.971853e-01   1.288544e-07   5.532370e-03   1.583737e-09   6684
  6.168389e-01   1.202053e-07   5.718075e-03   1.408995e-09   7574
  6.372191e-01   1.169605e-07   5.775318e-03   1.275369e-09   8154
  6.575339e-01   1.117368e-07   5.745608e-03   1.162740e-09   8618
  6.781877e-01   1.072279e-07   6.021480e-03   1.078461e-09   9494
  6.986492e-01   1.037061e-07   5.809132e-03   1.058776e-09   9618
  7.188365e-01   1.008637e-07   5.901485e-03   9.814338e-10   10306
  7.391241e-01   9.741309e-08   5.955349e-03   9.099633e-10   10942
  7.593476e-01   9.381974e-08   5.814609e-03   8.641561e-10   11452
  7.795524e-01   8.938333e-08   5.712647e-03   8.148153e-10   12046
  7.995822e-01   8.566100e-08   5.613036e-03   7.695207e-10   12522
  8.198448e-01   8.474131e-08   5.866704e-03   7.218197e-10   13562
  8.402765e-01   8.118342e-08   5.969664e-03   6.835768e-10   14182
  8.607344e-01   7.881655e-08   6.027631e-03   6.389045e-10   14986
  8.808391e-01   7.786240e-08   5.732868e-03   6.399915e-10   14982
  9.009042e-01   7.394879e-08   5.959528e-03   5.720418e-10   16388
  9.211245e-01   7.290157e-08   5.726077e-03   5.689415e-10   16626
  9.412080e-01   6.964519e-08   5.808790e-03   5.333949e-10   17678
  9.614536e-01   6.840689e-08   5.718805e-03   5.047161e-10   18354
  9.816171e-01   6.622022e-08   5.767173e-03   4.780464e-10   19034
  1.001851e+00   6.330593e-08   5.911320e-03   4.429770e-10   20142
  1.022422e+00   6.214059e-08   6.046963e-03   4.273376e-10   21386
  1.042764e+00   6.104958e-08   5.790214e-03   4.157472e-10   21318
  1.062932e+00   5.883914e-08   5.850515e-03   3.955509e-10   22676
  1.083253e+00   5.652569e-08   5.790490e-03   3.586773e-10   23322
  1.103413e+00   5.483222e-08   5.718305e-03   3.572613e-10   24134
  1.123614e+00   5.474653e-08   5.819163e-03   3.450491e-10   25146
  1.143850e+00   5.247150e-08   5.791756e-03   3.205781e-10   26030
  1.163980e+00   5.086488e-08   5.823637e-03   3.070661e-10   26674
  1.184331e+00   5.062252e-08   5.986797e-03   2.932623e-10   28570
  1.204528e+00   4.856454e-08   5.785914e-03   2.843417e-10   28224
  1.224797e+00   4.714136e-08   5.983114e-03   2.700035e-10   30626
  1.245070e+00   4.597429e-08   5.599281e-03   2.625736e-10   30158
  1.265029e+00   4.446250e-08   5.737827e-03   2.469941e-10   31674
  1.285327e+00   4.344341e-08   5.928269e-03   2.339839e-10   33306
  1.305524e+00   4.252883e-08   5.742541e-03   2.313589e-10   33422
  1.325707e+00   4.114816e-08   5.892777e-03   2.180770e-10   35298
  1.346202e+00   4.058237e-08   5.895770e-03   2.081720e-10   36650
  1.366519e+00   3.948075e-08   5.840035e-03   2.009689e-10   36992
  1.386821e+00   3.827439e-08   5.893165e-03   1.930463e-10   38730
  1.407130e+00   3.693070e-08   5.748719e-03   1.797848e-10   39246
  1.427315e+00   3.615440e-08   5.840556e-03   1.754444e-10   40466
  1.447400e+00   3.466992e-08   5.694333e-03   1.688021e-10   41170
  1.467639e+00   3.471908e-08   5.942031e-03   1.652321e-10   43534
  1.487930e+00   3.335618e-08   5.722812e-03   1.557506e-10   43650
  1.508054e+00   3.280666e-08   5.793120e-03   1.499808e-10   45272
  1.528442e+00   3.184477e-08   5.896083e-03   1.435611e-10   47098
  1.548787e+00   3.100575e-08   5.794469e-03   1.391023e-10   47746
  1.568983e+00   3.080404e-08   5.830404e-03   1.359108e-10   48870
  1.589078e+00   2.958270e-08   5.688090e-03   1.294834e-10   49682
  1.609132e+00   2.892737e-08   5.724076e-03   1.246107e-10   51222
  1.629408e+00   2.837160e-08   5.932774e-03   1.193090e-10   53378
  1.649621e+00   2.759684e-08   5.701424e-03   1.149697e-10   53634
  1.670009e+00   2.680370e-08   6.002460e-03   1.081895e-10   56888
  1.690452e+00   2.654960e-08   5.786581e-03   1.066173e-10   56650
  1.710745e+00   2.563225e-08   5.915258e-03   1.009938e-10   58786
  1.730990e+00   2.510264e-08   5.755170e-03   9.895813e-11   59214
  1.751174e+00   2.447677e-08   5.959362e-03   9.357159e-11   61250
  1.771315e+00   2.396959e-08   5.783991e-03   9.252498e-11   61686
  1.791390e+00   2.353095e-08   5.803187e-03   8.954218e-11   63626
  1.811707e+00   2.282729e-08   5.911245e-03   8.476319e-11   66204
  1.832113e+00   2.267063e-08   5.925381e-03   8.330600e-11   67094
  1.852330e+00   2.163410e-08   5.793584e-03   7.822862e-11   67890
  1.872578e+00   2.124966e-08   5.757774e-03   7.530677e-11   70334
  1.892803e+00   2.092787e-08   5.665350e-03   7.369020e-11   70626
  1.912877e+00   2.048622e-08   5.900353e-03   7.148717e-11   72554
  1.933087e+00   2.006091e-08   5.919991e-03   6.877099e-11   74550
  1.953307e+00   1.959309e-08   5.807007e-03   6.628730e-11   75674
  1.973512e+00   1.941633e-08   5.767151e-03   6.510853e-11   77564
  1.993966e+00   1.859537e-08   5.931291e-03   6.127080e-11   80766
  2.014325e+00   1.829394e-08   5.719062e-03   5.978404e-11   80202
  2.034574e+00   1.794247e-08   5.806561e-03   5.716602e-11   83102
  2.054872e+00   1.770300e-08   5.832426e-03   5.651581e-11   83890
  2.075065e+00   1.722054e-08   5.862207e-03   5.417865e-11   85522
  2.095181e+00   1.679532e-08   5.687972e-03   5.197115e-11   86670
  2.115377e+00   1.661611e-08   5.779417e-03   5.056177e-11   89588
  2.135707e+00   1.625147e-08   5.932128e-03   4.876972e-11   91038
  2.155976e+00   1.594874e-08   5.790963e-03   4.772002e-11   92522
  2.176198e+00   1.561526e-08   5.732114e-03   4.595038e-11   94242
  2.196586e+00   1.528906e-08   5.944716e-03   4.432626e-11   97550
  2.216800e+00   1.504665e-08   5.971745e-03   4.348701e-11   96250
