# power spectrum of delta
# redshift z=1.490700
# k              Pk             sigma(k)       sigma(Pk)      count
  2.982968e-02   6.726211e-03   4.564224e-03   6.965188e-04   18
  5.214475e-02   2.448178e-02   5.520388e-03   1.146805e-03   62
  7.257506e-02   5.086059e-02   3.818960e-03   1.664287e-03   90
  9.191687e-02   6.701696e-02   6.027119e-03   1.741580e-03   170
  1.120458e-01   8.825400e-02   6.264555e-03   2.461841e-03   246
  1.317012e-01   1.251089e-01   5.972299e-03   3.150979e-03   338
  1.510985e-01   1.480855e-01   5.134501e-03   3.790057e-03   432
  1.710768e-01   1.819616e-01   5.260284e-03   4.535828e-03   578
  1.923993e-01   2.120096e-01   6.288329e-03   5.177078e-03   810
  2.138999e-01   2.349743e-01   6.017474e-03   5.881412e-03   950
  2.337991e-01   2.799786e-01   5.371822e-03   0.000000e+00   1002
  2.536950e-01   3.172415e-01   6.143628e-03   0.000000e+00   1334
  2.738285e-01   3.624128e-01   5.753562e-03   0.000000e+00   1410
  2.929949e-01   3.877797e-01   5.748293e-03   0.000000e+00   1652
  3.130282e-01   4.168649e-01   5.672880e-03   0.000000e+00   1974
  3.335851e-01   4.537743e-01   5.560270e-03   0.000000e+00   2234
  3.541988e-01   5.165814e-01   5.849526e-03   0.000000e+00   2554
  3.751486e-01   5.174872e-01   6.122142e-03   0.000000e+00   2950
  3.956655e-01   5.656773e-01   5.730505e-03   0.000000e+00   3042
  4.155890e-01   5.887665e-01   5.843993e-03   0.000000e+00   3422
  4.353725e-01   6.564546e-01   5.640077e-03   0.000000e+00   3618
  4.552924e-01   6.952735e-01   5.871737e-03   0.000000e+00   4172
  4.755514e-01   7.561028e-01   5.680256e-03   0.000000e+00   4470
  4.959172e-01   8.004265e-01   5.804732e-03   0.000000e+00   4970
  5.163564e-01   8.541848e-01   5.831639e-03   0.000000e+00   5334
  5.368078e-01   8.935208e-01   5.989903e-03   0.000000e+00   5810
  5.570155e-01   9.593509e-01   5.951509e-03   0.000000e+00   6114
  5.773560e-01   9.847118e-01   6.064428e-03   0.000000e+00   6782
  5.971853e-01   1.062606e+00   5.532370e-03   0.000000e+00   6684
  6.168389e-01   1.081559e+00   5.718075e-03   0.000000e+00   7574
  6.372191e-01   1.151284e+00   5.775318e-03   0.000000e+00   8154
  6.575339e-01   1.194721e+00   5.745608e-03   0.000000e+00   8618
  6.781877e-01   1.263535e+00   6.021480e-03   0.000000e+00   9494
  6.986492e-01   1.324866e+00   5.809132e-03   0.000000e+00   9618
  7.188365e-01   1.386656e+00   5.901485e-03   0.000000e+00   10306
  7.391241e-01   1.451738e+00   5.955349e-03   0.000000e+00   10942
  7.593476e-01   1.518972e+00   5.814609e-03   0.000000e+00   11452
  7.795524e-01   1.553810e+00   5.712647e-03   0.000000e+00   12046
  7.995822e-01   1.618368e+00   5.613036e-03   0.000000e+00   12522
  8.198448e-01   1.704659e+00   5.866704e-03   0.000000e+00   13562
  8.402765e-01   1.793816e+00   5.969664e-03   0.000000e+00   14182
  8.607344e-01   1.851824e+00   6.027631e-03   0.000000e+00   14986
  8.808391e-01   1.941404e+00   5.732868e-03   0.000000e+00   14982
  9.009042e-01   1.980477e+00   5.959528e-03   0.000000e+00   16388
  9.211245e-01   2.101399e+00   5.726077e-03   0.000000e+00   16626
  9.412080e-01   2.133389e+00   5.808790e-03   0.000000e+00   17678
  9.614536e-01   2.248581e+00   5.718805e-03   0.000000e+00   18354
  9.816171e-01   2.301008e+00   5.767173e-03   0.000000e+00   19034
  1.001851e+00   2.366758e+00   5.911320e-03   0.000000e+00   20142
  1.022422e+00   2.460744e+00   6.046963e-03   0.000000e+00   21386
  1.042764e+00   2.586159e+00   5.790214e-03   0.000000e+00   21318
  1.062932e+00   2.686443e+00   5.850515e-03   0.000000e+00   22676
  1.083253e+00   2.717259e+00   5.790490e-03   0.000000e+00   23322
  1.103413e+00   2.785549e+00   5.718305e-03   0.000000e+00   24134
  1.123614e+00   2.936838e+00   5.819163e-03   0.000000e+00   25146
  1.143850e+00   2.984203e+00   5.791756e-03   0.000000e+00   26030
  1.163980e+00   3.082625e+00   5.823637e-03   0.000000e+00   26674
  1.184331e+00   3.245728e+00   5.986797e-03   0.000000e+00   28570
  1.204528e+00   3.277857e+00   5.785914e-03   0.000000e+00   28224
  1.224797e+00   3.369334e+00   5.983114e-03   0.000000e+00   30626
  1.245070e+00   3.445016e+00   5.599281e-03   0.000000e+00   30158
  1.265029e+00   3.595270e+00   5.737827e-03   0.000000e+00   31674
  1.285327e+00   3.660861e+00   5.928269e-03   0.000000e+00   33306
  1.305524e+00   3.771558e+00   5.742541e-03   0.000000e+00   33422
  1.325707e+00   3.840102e+00   5.892777e-03   0.000000e+00   35298
  1.346202e+00   4.001994e+00   5.895770e-03   0.000000e+00   36650
  1.366519e+00   4.091241e+00   5.840035e-03   0.000000e+00   36992
  1.386821e+00   4.189133e+00   5.893165e-03   0.000000e+00   38730
  1.407130e+00   4.312806e+00   5.748719e-03   0.000000e+00   39246
  1.427315e+00   4.414884e+00   5.840556e-03   0.000000e+00   40466
  1.447400e+00   4.469508e+00   5.694333e-03   0.000000e+00   41170
  1.467639e+00   4.638888e+00   5.942031e-03   0.000000e+00   43534
  1.487930e+00   4.710715e+00   5.722812e-03   0.000000e+00   43650
  1.508054e+00   4.864069e+00   5.793120e-03   0.000000e+00   45272
