# power spectrum of velocity
# redshift z=0.285100
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   4.916608e-07   1.569186e-05   1.774516e-07   6
  6.772678e-02   1.221541e-06   0.000000e+00   2.838284e-07   12
  8.844750e-02   6.881440e-07   6.350197e-03   1.342919e-07   14
  1.121958e-01   7.040618e-07   5.110132e-03   7.047315e-08   48
  1.413226e-01   5.663704e-07   3.711993e-03   6.277565e-08   42
  1.551375e-01   4.237621e-07   3.695504e-03   5.451527e-08   48
  1.759035e-01   5.092635e-07   4.430317e-03   5.402313e-08   80
  1.993525e-01   4.938544e-07   3.439775e-03   4.514247e-08   90
  2.172926e-01   3.417688e-07   5.401395e-03   3.252234e-08   120
  2.427789e-01   3.708508e-07   4.539269e-03   2.540229e-08   158
  2.596594e-01   3.536268e-07   2.154172e-03   3.656296e-08   120
  2.799969e-01   3.171150e-07   4.814837e-03   2.079653e-08   186
  3.024673e-01   2.951691e-07   6.584405e-03   1.937021e-08   264
  3.207263e-01   3.211452e-07   3.554717e-03   2.299246e-08   168
  3.440233e-01   2.703377e-07   6.353114e-03   1.382279e-08   386
  3.635186e-01   2.213998e-07   3.844319e-03   1.680828e-08   192
  3.827000e-01   2.558624e-07   6.302989e-03   1.362267e-08   390
  4.042493e-01   2.103766e-07   6.599222e-03   9.837552e-09   396
  4.244941e-01   2.118308e-07   6.547168e-03   9.933600e-09   398
  4.467496e-01   1.921723e-07   6.417329e-03   7.552247e-09   576
  4.686509e-01   1.756202e-07   6.510439e-03   7.926359e-09   444
  4.878078e-01   1.955345e-07   5.874003e-03   7.324534e-09   590
  5.096214e-01   1.571481e-07   6.432479e-03   6.356353e-09   648
  5.308979e-01   1.550220e-07   5.692893e-03   6.015455e-09   654
  5.498012e-01   1.484993e-07   4.722042e-03   5.430112e-09   636
  5.709321e-01   1.449148e-07   7.079544e-03   4.977037e-09   830
  5.907593e-01   1.288878e-07   5.095999e-03   4.262669e-09   792
  6.110328e-01   1.303652e-07   5.241142e-03   4.549240e-09   804
  6.317957e-01   1.368149e-07   6.468770e-03   4.747581e-09   1038
  6.518970e-01   1.096601e-07   5.066866e-03   3.541617e-09   936
  6.736844e-01   1.109599e-07   5.920520e-03   3.386354e-09   1130
  6.934320e-01   1.004883e-07   5.498096e-03   3.026041e-09   1104
  7.151093e-01   9.737180e-08   6.112917e-03   2.761476e-09   1230
  7.349322e-01   9.538778e-08   6.212201e-03   2.488649e-09   1260
  7.550713e-01   8.867922e-08   5.367123e-03   2.541582e-09   1286
  7.778485e-01   8.685944e-08   6.513251e-03   1.936730e-09   1728
  7.994312e-01   8.598172e-08   5.761882e-03   2.267092e-09   1392
  8.199441e-01   7.868433e-08   5.472268e-03   1.956404e-09   1626
  8.409694e-01   7.900699e-08   6.470306e-03   1.765322e-09   1760
  8.620805e-01   7.295073e-08   5.346546e-03   1.708069e-09   1686
  8.819823e-01   6.756932e-08   5.438430e-03   1.511581e-09   1812
  9.023318e-01   6.809029e-08   6.263135e-03   1.596773e-09   1862
  9.231285e-01   6.386356e-08   5.577898e-03   1.286883e-09   2160
  9.440529e-01   6.135147e-08   5.701804e-03   1.348341e-09   1956
  9.651054e-01   5.790278e-08   6.405607e-03   1.122768e-09   2454
  9.856496e-01   5.695947e-08   4.996224e-03   1.232766e-09   2048
  1.006269e+00   5.717292e-08   6.514920e-03   1.072430e-09   2538
  1.026621e+00   5.124534e-08   5.450501e-03   9.997456e-10   2400
  1.047192e+00   4.959872e-08   6.493922e-03   8.855594e-10   2526
  1.067717e+00   4.318634e-08   6.428646e-03   7.520264e-10   2856
  1.089126e+00   4.613852e-08   6.025686e-03   8.541708e-10   2804
  1.110271e+00   4.552441e-08   6.270330e-03   7.879742e-10   2958
  1.130394e+00   4.389358e-08   6.090740e-03   7.140776e-10   2976
  1.151629e+00   3.964144e-08   6.085785e-03   6.367752e-10   3194
  1.171511e+00   3.897908e-08   6.080364e-03   6.344664e-10   3120
  1.193046e+00   3.782350e-08   6.161446e-03   5.593974e-10   3606
  1.213599e+00   3.648015e-08   5.612012e-03   5.852898e-10   3276
  1.233622e+00   3.581879e-08   6.332641e-03   5.397039e-10   3600
  1.254220e+00   3.427043e-08   5.572771e-03   5.123086e-10   3638
  1.274050e+00   3.386831e-08   5.957277e-03   5.051971e-10   3744
  1.295503e+00   3.123730e-08   6.160694e-03   4.238125e-10   4170
  1.316011e+00   3.090041e-08   5.820608e-03   4.276979e-10   3984
  1.336899e+00   3.103112e-08   5.888187e-03   4.148591e-10   4334
  1.357509e+00   2.903110e-08   5.433735e-03   3.969131e-10   4284
  1.377862e+00   2.828360e-08   6.586002e-03   3.775708e-10   4374
  1.399143e+00   2.783890e-08   5.823545e-03   3.475799e-10   5016
  1.420103e+00   2.689172e-08   5.618773e-03   3.437750e-10   4580
  1.440995e+00   2.681261e-08   6.615990e-03   3.198354e-10   5142
  1.462308e+00   2.560125e-08   6.394166e-03   3.059438e-10   5184
  1.483176e+00   2.496814e-08   4.947565e-03   2.987832e-10   5058
  1.503228e+00   2.443453e-08   5.852682e-03   2.770063e-10   5384
  1.524670e+00   2.384491e-08   6.731560e-03   2.598795e-10   5622
  1.545353e+00   2.317299e-08   5.626483e-03   2.469664e-10   5736
  1.565950e+00   2.258470e-08   5.187539e-03   2.499889e-10   5596
  1.586643e+00   2.196849e-08   6.383125e-03   2.275323e-10   6070
  1.607167e+00   2.130822e-08   4.962312e-03   2.136715e-10   6096
  1.628581e+00   2.084641e-08   6.065405e-03   2.102957e-10   6474
  1.648392e+00   2.118111e-08   5.864426e-03   2.202545e-10   6024
  1.669580e+00   2.045012e-08   5.902786e-03   1.908854e-10   7070
  1.690573e+00   2.040334e-08   4.838632e-03   2.030729e-10   6516
  1.710708e+00   2.028439e-08   5.863701e-03   1.880908e-10   6936
  1.731727e+00   1.922084e-08   5.905101e-03   1.791107e-10   7110
  1.752060e+00   1.934856e-08   4.445653e-03   1.728416e-10   7244
  1.773569e+00   1.905102e-08   6.386844e-03   1.649257e-10   7878
  1.794402e+00   1.849964e-08   6.096063e-03   1.635062e-10   7344
  1.814575e+00   1.830334e-08   6.397680e-03   1.610150e-10   7694
  1.835593e+00   1.817708e-08   6.177224e-03   1.468259e-10   8412
  1.856699e+00   1.794042e-08   6.414349e-03   1.545029e-10   7920
  1.876759e+00   1.726430e-08   5.459516e-03   1.446553e-10   8118
