# power spectrum of velocity
# redshift z=1.495400
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   3.499851e-07   1.569186e-05   1.270151e-07   6
  6.772678e-02   9.056913e-07   0.000000e+00   2.064073e-07   12
  8.844750e-02   5.631408e-07   6.350197e-03   1.112069e-07   14
  1.121958e-01   5.425182e-07   5.110132e-03   5.871841e-08   48
  1.413226e-01   4.282257e-07   3.711993e-03   4.647395e-08   42
  1.551375e-01   3.339409e-07   3.695504e-03   4.398478e-08   48
  1.759035e-01   3.916316e-07   4.430317e-03   4.433008e-08   80
  1.993525e-01   4.043526e-07   3.439775e-03   3.399843e-08   90
  2.172926e-01   2.838091e-07   5.401395e-03   2.863612e-08   120
  2.427789e-01   3.224954e-07   4.539269e-03   2.200897e-08   158
  2.596594e-01   2.929680e-07   2.154172e-03   3.034942e-08   120
  2.799969e-01   2.717958e-07   4.814837e-03   1.856745e-08   186
  3.024673e-01   2.581700e-07   6.584405e-03   1.600221e-08   264
  3.207263e-01   2.789403e-07   3.554717e-03   2.050476e-08   168
  3.440233e-01   2.408765e-07   6.353114e-03   1.273232e-08   386
  3.635186e-01   1.783263e-07   3.844319e-03   1.175760e-08   192
  3.827000e-01   2.196071e-07   6.302989e-03   1.036206e-08   390
  4.042493e-01   1.676936e-07   6.599222e-03   8.743354e-09   396
  4.244941e-01   1.910466e-07   6.547168e-03   9.685297e-09   398
  4.467496e-01   1.658322e-07   6.417329e-03   6.536437e-09   576
  4.686509e-01   1.625096e-07   6.510439e-03   7.754065e-09   444
  4.878078e-01   1.780146e-07   5.874003e-03   7.035478e-09   590
  5.096214e-01   1.497288e-07   6.432479e-03   5.854962e-09   648
  5.308979e-01   1.443689e-07   5.692893e-03   5.987051e-09   654
  5.498012e-01   1.422111e-07   4.722042e-03   5.249871e-09   636
  5.709321e-01   1.317417e-07   7.079544e-03   4.578668e-09   830
  5.907593e-01   1.265583e-07   5.095999e-03   4.243736e-09   792
  6.110328e-01   1.266199e-07   5.241142e-03   4.720126e-09   804
  6.317957e-01   1.187597e-07   6.468770e-03   4.004869e-09   1038
  6.518970e-01   1.146875e-07   5.066866e-03   3.613676e-09   936
  6.736843e-01   1.062037e-07   5.928384e-03   3.069681e-09   1130
  6.934320e-01   1.050657e-07   5.498096e-03   3.123107e-09   1104
  7.151093e-01   1.041486e-07   6.112917e-03   3.042002e-09   1230
  7.349322e-01   1.038505e-07   6.212201e-03   2.934434e-09   1260
  7.550713e-01   9.637802e-08   5.367123e-03   2.675417e-09   1286
  7.778485e-01   8.828442e-08   6.513251e-03   2.105304e-09   1728
  7.994312e-01   8.969197e-08   5.758260e-03   2.474878e-09   1392
  8.199441e-01   8.720189e-08   5.472268e-03   2.204424e-09   1626
  8.409694e-01   8.060599e-08   6.465203e-03   1.894144e-09   1760
  8.620805e-01   7.861394e-08   5.346546e-03   1.864646e-09   1686
  8.819824e-01   7.352245e-08   5.425087e-03   1.692346e-09   1812
  9.023318e-01   7.377870e-08   6.253163e-03   1.690628e-09   1862
  9.231285e-01   7.038606e-08   5.568747e-03   1.463657e-09   2160
  9.440529e-01   7.066105e-08   5.701804e-03   1.750428e-09   1956
  9.651054e-01   6.562221e-08   6.405607e-03   1.285688e-09   2454
  9.856496e-01   6.951473e-08   4.996224e-03   1.505612e-09   2048
  1.006269e+00   6.445865e-08   6.503570e-03   1.290356e-09   2538
  1.026621e+00   6.354689e-08   5.450501e-03   1.267553e-09   2400
  1.047192e+00   6.257687e-08   6.493922e-03   1.245072e-09   2526
  1.067717e+00   5.851091e-08   6.428646e-03   1.127258e-09   2856
  1.089126e+00   5.730852e-08   6.038885e-03   1.100255e-09   2804
  1.110271e+00   5.506910e-08   6.270330e-03   9.888559e-10   2958
  1.130394e+00   5.578032e-08   6.090740e-03   9.687130e-10   2976
  1.151629e+00   5.199508e-08   6.085785e-03   9.311245e-10   3194
  1.171511e+00   5.303731e-08   6.051968e-03   9.340311e-10   3120
  1.193046e+00   4.990464e-08   6.150978e-03   8.300765e-10   3606
  1.213599e+00   4.816265e-08   5.612012e-03   8.629328e-10   3276
  1.233622e+00   4.606025e-08   6.332641e-03   7.719841e-10   3600
  1.254220e+00   4.668210e-08   5.572771e-03   7.576523e-10   3638
  1.274050e+00   4.687713e-08   5.957277e-03   7.457090e-10   3744
  1.295503e+00   4.509817e-08   6.160694e-03   6.940790e-10   4170
