# power spectrum of theta (div v)
# redshift z=1.595800
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   3.727131e-10   1.569186e-05   1.350222e-10   6
  6.772678e-02   1.932417e-09   0.000000e+00   4.390526e-10   12
  8.844750e-02   2.057012e-09   6.350197e-03   3.934971e-10   14
  1.121958e-01   3.170423e-09   5.110132e-03   3.572313e-10   48
  1.413226e-01   4.055487e-09   3.711993e-03   4.502672e-10   42
  1.551375e-01   3.784696e-09   3.695504e-03   5.063723e-10   48
  1.759035e-01   5.543896e-09   4.430317e-03   5.937635e-10   80
  1.993525e-01   7.509001e-09   3.439775e-03   6.298534e-10   90
  2.172926e-01   6.374948e-09   5.401395e-03   6.525655e-10   120
  2.427789e-01   8.924042e-09   4.539269e-03   6.109194e-10   158
  2.596594e-01   9.198438e-09   2.154172e-03   9.468356e-10   120
  2.799969e-01   9.939330e-09   4.814837e-03   6.775246e-10   186
  3.024673e-01   1.104294e-08   6.584405e-03   6.866962e-10   264
  3.207263e-01   1.341269e-08   3.554717e-03   9.883510e-10   168
  3.440233e-01   1.324526e-08   6.353114e-03   6.899883e-10   386
  3.635186e-01   1.100748e-08   3.844319e-03   7.209752e-10   192
  3.827000e-01   1.497718e-08   6.302989e-03   7.027578e-10   390
  4.042493e-01   1.270965e-08   6.599222e-03   6.629384e-10   396
  4.244941e-01   1.606822e-08   6.547168e-03   8.128683e-10   398
  4.467496e-01   1.553621e-08   6.417329e-03   6.143230e-10   576
  4.686509e-01   1.677941e-08   6.510439e-03   8.040351e-10   444
  4.878077e-01   1.976063e-08   5.879455e-03   7.763552e-10   590
  5.096214e-01   1.822722e-08   6.432479e-03   7.173767e-10   648
  5.308979e-01   1.904337e-08   5.692893e-03   7.875504e-10   654
  5.498012e-01   2.012325e-08   4.722042e-03   7.435394e-10   636
  5.709321e-01   2.003794e-08   7.079544e-03   6.978672e-10   830
  5.907593e-01   2.062505e-08   5.095999e-03   6.920953e-10   792
  6.110328e-01   2.203178e-08   5.241142e-03   8.175883e-10   804
  6.317957e-01   2.204554e-08   6.468770e-03   7.444340e-10   1038
  6.518970e-01   2.278512e-08   5.066866e-03   7.175900e-10   936
  6.736844e-01   2.255354e-08   5.920520e-03   6.459099e-10   1130
