# power spectrum of theta (div v)
# redshift z=0.386800
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   5.339117e-10   1.569186e-05   1.927508e-10   6
  6.772678e-02   2.667300e-09   0.000000e+00   6.182405e-10   12
  8.844750e-02   2.584416e-09   6.350197e-03   4.779941e-10   14
  1.121958e-01   4.193875e-09   5.110132e-03   4.338190e-10   48
  1.413226e-01   5.486765e-09   3.711993e-03   6.194489e-10   42
  1.551375e-01   4.945347e-09   3.695504e-03   6.445163e-10   48
  1.759035e-01   7.410891e-09   4.430317e-03   7.508602e-10   80
  1.993525e-01   9.426535e-09   3.439775e-03   8.456307e-10   90
  2.172926e-01   7.868401e-09   5.401395e-03   7.656465e-10   120
  2.427789e-01   1.062126e-08   4.539269e-03   7.299842e-10   158
  2.596594e-01   1.149570e-08   2.154172e-03   1.177912e-09   120
  2.799969e-01   1.202793e-08   4.814837e-03   7.861742e-10   186
  3.024673e-01   1.310684e-08   6.584405e-03   8.490918e-10   264
  3.207263e-01   1.608112e-08   3.554717e-03   1.155726e-09   168
  3.440233e-01   1.550411e-08   6.353114e-03   7.908983e-10   386
  3.635186e-01   1.399329e-08   3.844319e-03   1.041348e-09   192
  3.827000e-01   1.826026e-08   6.302989e-03   9.595427e-10   390
  4.042493e-01   1.660803e-08   6.599222e-03   7.863950e-10   396
  4.244941e-01   1.860417e-08   6.547168e-03   8.754355e-10   398
  4.467496e-01   1.849112e-08   6.417329e-03   7.229357e-10   576
  4.686509e-01   1.867854e-08   6.510439e-03   8.526390e-10   444
  4.878078e-01   2.281846e-08   5.874003e-03   8.540284e-10   590
  5.096214e-01   1.991349e-08   6.432479e-03   7.990235e-10   648
  5.308979e-01   2.126289e-08   5.692893e-03   8.355906e-10   654
  5.498012e-01   2.185572e-08   4.722042e-03   8.013168e-10   636
  5.709321e-01   2.312430e-08   7.079544e-03   7.973003e-10   830
  5.907593e-01   2.211917e-08   5.095999e-03   7.323011e-10   792
  6.110328e-01   2.367558e-08   5.241142e-03   8.369776e-10   804
  6.317957e-01   2.652483e-08   6.468770e-03   9.296182e-10   1038
  6.518970e-01   2.296317e-08   5.066866e-03   7.412507e-10   936
  6.736844e-01   2.424570e-08   5.920520e-03   7.458920e-10   1130
  6.934320e-01   2.384511e-08   5.498096e-03   7.268266e-10   1104
  7.151093e-01   2.445322e-08   6.112917e-03   7.058771e-10   1230
  7.349322e-01   2.515024e-08   6.212201e-03   6.536015e-10   1260
  7.550713e-01   2.517550e-08   5.373821e-03   7.317743e-10   1286
  7.778485e-01   2.574229e-08   6.513251e-03   5.879747e-10   1728
  7.994312e-01   2.706049e-08   5.761882e-03   7.231181e-10   1392
  8.199441e-01   2.614764e-08   5.472268e-03   6.642986e-10   1626
  8.409694e-01   2.718693e-08   6.465203e-03   6.260878e-10   1760
  8.620805e-01   2.659416e-08   5.346546e-03   6.325087e-10   1686
  8.819823e-01   2.555136e-08   5.438430e-03   5.742452e-10   1812
  9.023318e-01   2.704439e-08   6.253163e-03   6.496542e-10   1862
  9.231285e-01   2.627781e-08   5.577898e-03   5.342449e-10   2160
  9.440529e-01   2.662141e-08   5.701804e-03   6.092143e-10   1956
  9.651054e-01   2.626791e-08   6.405607e-03   5.297406e-10   2454
  9.856496e-01   2.669425e-08   4.996224e-03   5.977260e-10   2048
  1.006269e+00   2.787817e-08   6.514920e-03   5.442219e-10   2538
  1.026621e+00   2.614642e-08   5.450501e-03   5.324549e-10   2400
  1.047192e+00   2.608689e-08   6.493922e-03   4.991435e-10   2526
  1.067717e+00   2.317481e-08   6.428646e-03   4.257397e-10   2856
  1.089126e+00   2.595827e-08   6.025686e-03   5.106399e-10   2804
  1.110271e+00   2.677587e-08   6.270330e-03   5.017378e-10   2958
  1.130394e+00   2.685666e-08   6.081912e-03   4.702834e-10   2976
  1.151629e+00   2.488476e-08   6.085785e-03   4.307970e-10   3194
  1.171511e+00   2.537007e-08   6.068103e-03   4.437705e-10   3120
  1.193046e+00   2.512650e-08   6.150978e-03   4.020873e-10   3606
  1.213599e+00   2.525282e-08   5.612012e-03   4.393450e-10   3276
  1.233621e+00   2.509251e-08   6.355793e-03   4.157985e-10   3600
  1.254220e+00   2.491870e-08   5.572771e-03   4.135330e-10   3638
  1.274050e+00   2.524228e-08   5.946849e-03   4.189740e-10   3744
  1.295503e+00   2.373982e-08   6.160694e-03   3.648785e-10   4170
  1.316011e+00   2.381846e-08   5.820608e-03   3.666733e-10   3984
  1.336899e+00   2.483992e-08   5.905373e-03   3.755599e-10   4334
  1.357509e+00   2.385707e-08   5.453663e-03   3.738545e-10   4284
  1.377862e+00   2.365568e-08   6.569849e-03   3.637370e-10   4374
  1.399143e+00   2.368180e-08   5.839434e-03   3.393717e-10   5016
  1.420102e+00   2.335186e-08   5.667020e-03   3.495311e-10   4580
