# power spectrum of theta (div v)
# redshift z=1.395000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   3.975585e-10   1.569186e-05   1.442785e-10   6
  6.772678e-02   2.053645e-09   0.000000e+00   4.686795e-10   12
  8.844750e-02   2.164459e-09   6.350197e-03   4.128535e-10   14
  1.121958e-01   3.353742e-09   5.110132e-03   3.748506e-10   48
  1.413226e-01   4.298658e-09   3.711993e-03   4.772373e-10   42
  1.551375e-01   3.996657e-09   3.695504e-03   5.334936e-10   48
  1.759035e-01   5.881483e-09   4.430317e-03   6.269055e-10   80
  1.993525e-01   7.897671e-09   3.439775e-03   6.663782e-10   90
  2.172926e-01   6.676615e-09   5.401395e-03   6.836077e-10   120
  2.427789e-01   9.331552e-09   4.539269e-03   6.392309e-10   158
  2.596594e-01   9.700438e-09   2.154172e-03   9.970895e-10   120
  2.799969e-01   1.041730e-08   4.814837e-03   7.064011e-10   186
  3.024673e-01   1.156955e-08   6.584405e-03   7.178834e-10   264
  3.207263e-01   1.406140e-08   3.554717e-03   1.033317e-09   168
  3.440233e-01   1.387259e-08   6.353114e-03   7.248917e-10   386
  3.635186e-01   1.154316e-08   3.844319e-03   7.631236e-10   192
  3.827000e-01   1.583398e-08   6.302989e-03   7.519717e-10   390
  4.042493e-01   1.350271e-08   6.599222e-03   7.048249e-10   396
  4.244941e-01   1.682901e-08   6.547168e-03   8.463760e-10   398
  4.467496e-01   1.610355e-08   6.417329e-03   6.325492e-10   576
  4.686509e-01   1.736355e-08   6.510439e-03   8.312076e-10   444
  4.878078e-01   2.070867e-08   5.874003e-03   8.162164e-10   590
  5.096214e-01   1.890277e-08   6.432479e-03   7.329994e-10   648
  5.308979e-01   1.978311e-08   5.692893e-03   8.223835e-10   654
  5.498012e-01   2.093199e-08   4.722042e-03   7.723006e-10   636
  5.709321e-01   2.100043e-08   7.079544e-03   7.311808e-10   830
  5.907593e-01   2.155123e-08   5.095999e-03   7.264011e-10   792
  6.110328e-01   2.303688e-08   5.241142e-03   8.602775e-10   804
  6.317957e-01   2.317690e-08   6.468770e-03   7.869782e-10   1038
  6.518970e-01   2.358208e-08   5.066866e-03   7.402686e-10   936
  6.736844e-01   2.332164e-08   5.920520e-03   6.774443e-10   1130
  6.934320e-01   2.453596e-08   5.498096e-03   7.319534e-10   1104
  7.151093e-01   2.575425e-08   6.116133e-03   7.542001e-10   1230
  7.349322e-01   2.702547e-08   6.212201e-03   7.611254e-10   1260
  7.550713e-01   2.667401e-08   5.367123e-03   7.430759e-10   1286
  7.778485e-01   2.596748e-08   6.513251e-03   6.187946e-10   1728
  7.994312e-01   2.766066e-08   5.761882e-03   7.631103e-10   1392
  8.199441e-01   2.843809e-08   5.478794e-03   7.213097e-10   1626
