# power spectrum of theta (div v)
# redshift z=1.093600
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   4.388273e-10   1.569186e-05   1.588809e-10   6
  6.772678e-02   2.251387e-09   0.000000e+00   5.150800e-10   12
  8.844750e-02   2.329711e-09   6.350197e-03   4.404021e-10   14
  1.121958e-01   3.645104e-09   5.110132e-03   3.998608e-10   48
  1.413226e-01   4.690773e-09   3.711993e-03   5.197273e-10   42
  1.551375e-01   4.332686e-09   3.695504e-03   5.738278e-10   48
  1.759035e-01   6.418502e-09   4.430317e-03   6.751581e-10   80
  1.993525e-01   8.495403e-09   3.439775e-03   7.230600e-10   90
  2.172926e-01   7.135193e-09   5.401395e-03   7.255411e-10   120
  2.427789e-01   9.931964e-09   4.539269e-03   6.790785e-10   158
  2.596594e-01   1.045963e-08   2.154172e-03   1.069692e-09   120
  2.799969e-01   1.112587e-08   4.814837e-03   7.452235e-10   186
  3.024673e-01   1.233538e-08   6.584405e-03   7.641044e-10   264
  3.207263e-01   1.503480e-08   3.554717e-03   1.095869e-09   168
  3.440233e-01   1.476513e-08   6.353114e-03   7.699656e-10   386
  3.635186e-01   1.239617e-08   3.844319e-03   8.352310e-10   192
  3.827000e-01   1.709528e-08   6.302989e-03   8.292547e-10   390
  4.042493e-01   1.476759e-08   6.599222e-03   7.625273e-10   396
  4.244941e-01   1.790261e-08   6.547168e-03   8.882873e-10   398
  4.467496e-01   1.699262e-08   6.417329e-03   6.600749e-10   576
  4.686509e-01   1.813372e-08   6.510439e-03   8.619498e-10   444
  4.878078e-01   2.205496e-08   5.874003e-03   8.624678e-10   590
  5.096214e-01   1.977290e-08   6.432479e-03   7.535041e-10   648
  5.308979e-01   2.078305e-08   5.692893e-03   8.600518e-10   654
  5.498012e-01   2.189593e-08   4.722042e-03   8.045281e-10   636
  5.709321e-01   2.234547e-08   7.079544e-03   7.762990e-10   830
  5.907593e-01   2.272964e-08   5.095999e-03   7.645763e-10   792
  6.110328e-01   2.422067e-08   5.241142e-03   9.074311e-10   804
  6.317957e-01   2.485729e-08   6.468770e-03   8.486760e-10   1038
  6.518970e-01   2.443608e-08   5.066866e-03   7.642298e-10   936
  6.736843e-01   2.421382e-08   5.928384e-03   7.184794e-10   1130
  6.934320e-01   2.567034e-08   5.498096e-03   7.650855e-10   1104
  7.151093e-01   2.652791e-08   6.112917e-03   7.727628e-10   1230
  7.349322e-01   2.756369e-08   6.212201e-03   7.581607e-10   1260
