# power spectrum of omega (curl v)
# redshift z=1.495400
# k              Pk             sigma(k)       sigma(Pk)      count
  4.789006e-02   4.830464e-18   1.569186e-05   7.458302e-19   6
  6.772678e-02   3.275789e-17   0.000000e+00   5.898684e-18   12
  8.844750e-02   2.284199e-16   6.350197e-03   4.024895e-17   14
  1.121958e-01   4.360075e-16   5.110132e-03   5.118653e-17   48
  1.413226e-01   1.913671e-15   3.711993e-03   2.263056e-16   42
  1.551375e-01   3.418135e-15   3.695504e-03   2.544570e-16   48
  1.759035e-01   5.378586e-15   4.430317e-03   3.687676e-16   80
  1.993525e-01   1.218182e-14   3.439775e-03   9.514367e-16   90
  2.172926e-01   2.114510e-14   5.401395e-03   1.238142e-15   120
  2.427789e-01   4.162258e-14   4.539269e-03   2.415095e-15   158
  2.596594e-01   6.941953e-14   2.154172e-03   3.889856e-15   120
  2.799969e-01   8.545459e-14   4.814837e-03   5.471614e-15   186
  3.024673e-01   1.325736e-13   6.584405e-03   5.707561e-15   264
  3.207263e-01   1.731618e-13   3.554717e-03   8.775791e-15   168
  3.440233e-01   3.206613e-13   6.353114e-03   1.302986e-14   386
  3.635186e-01   4.061396e-13   3.844319e-03   1.788212e-14   192
  3.827000e-01   5.497180e-13   6.302989e-03   2.307689e-14   390
  4.042493e-01   7.105476e-13   6.599222e-03   2.338618e-14   396
  4.244941e-01   9.065377e-13   6.547168e-03   3.317680e-14   398
  4.467496e-01   1.429023e-12   6.417329e-03   4.594151e-14   576
  4.686509e-01   1.850580e-12   6.510439e-03   6.489696e-14   444
  4.878078e-01   2.165113e-12   5.874003e-03   6.625309e-14   590
  5.096214e-01   2.833314e-12   6.432479e-03   7.388896e-14   648
  5.308979e-01   3.245891e-12   5.692893e-03   8.989448e-14   654
  5.498012e-01   4.358592e-12   4.722042e-03   1.212667e-13   636
  5.709321e-01   4.831368e-12   7.079544e-03   1.217786e-13   830
  5.907593e-01   6.104350e-12   5.103191e-03   1.561188e-13   792
  6.110328e-01   6.763327e-12   5.241142e-03   1.671094e-13   804
  6.317957e-01   8.736206e-12   6.468770e-03   1.931937e-13   1038
  6.518970e-01   1.074237e-11   5.066866e-03   2.615949e-13   936
  6.736844e-01   1.232703e-11   5.916177e-03   2.563718e-13   1130
  6.934320e-01   1.374928e-11   5.498096e-03   2.959714e-13   1104
  7.151093e-01   1.620266e-11   6.112917e-03   3.294477e-13   1230
  7.349322e-01   1.854583e-11   6.212201e-03   3.446861e-13   1260
  7.550713e-01   2.209818e-11   5.373821e-03   4.430839e-13   1286
