# power spectrum of velocity
# redshift z=1.006800
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   4.166901e-07   1.649661e-05   1.507517e-07   6
  7.120015e-02   1.065919e-06   0.000000e+00   2.441463e-07   12
  9.298354e-02   6.433997e-07   6.675868e-03   1.262788e-07   14
  1.179498e-01   6.307187e-07   5.372206e-03   6.647836e-08   48
  1.485703e-01   5.002328e-07   3.902364e-03   5.413453e-08   42
  1.630938e-01   3.853980e-07   3.885028e-03   5.019187e-08   48
  1.849248e-01   4.576506e-07   4.657527e-03   5.067691e-08   80
  2.095764e-01   4.612731e-07   3.616184e-03   3.951898e-08   90
  2.284365e-01   3.201852e-07   5.678407e-03   3.201284e-08   120
  2.552299e-01   3.611923e-07   4.772066e-03   2.456589e-08   158
  2.729761e-01   3.354297e-07   2.264649e-03   3.448553e-08   120
  2.943566e-01   3.059102e-07   5.061767e-03   2.048141e-08   186
  3.179794e-01   2.899565e-07   6.922087e-03   1.798046e-08   264
  3.371748e-01   3.147800e-07   3.737021e-03   2.283984e-08   168
  3.616666e-01   2.696129e-07   6.678935e-03   1.419668e-08   386
  3.821617e-01   2.027985e-07   4.041476e-03   1.383841e-08   192
  4.023269e-01   2.519289e-07   6.626239e-03   1.235607e-08   390
  4.249813e-01   1.964356e-07   6.937664e-03   1.006820e-08   396
  4.462644e-01   2.137650e-07   6.882941e-03   1.063254e-08   398
  4.696612e-01   1.830789e-07   6.746443e-03   7.082763e-09   576
  4.926857e-01   1.762729e-07   6.844329e-03   8.302572e-09   444
  5.128251e-01   1.994363e-07   6.175253e-03   7.774645e-09   590
  5.357574e-01   1.629136e-07   6.762370e-03   6.199611e-09   648
  5.581250e-01   1.582612e-07   5.984853e-03   6.516560e-09   654
  5.779979e-01   1.548072e-07   4.964212e-03   5.675680e-09   636
  6.002125e-01   1.475684e-07   7.442619e-03   5.115207e-09   830
  6.210565e-01   1.395228e-07   5.357348e-03   4.666470e-09   792
  6.423697e-01   1.389739e-07   5.509935e-03   5.209280e-09   804
  6.641974e-01   1.347830e-07   6.800522e-03   4.587044e-09   1038
  6.853297e-01   1.228081e-07   5.326721e-03   3.843323e-09   936
  7.082343e-01   1.142509e-07   6.232422e-03   3.417434e-09   1130
  7.289948e-01   1.142437e-07   5.780067e-03   3.392833e-09   1104
  7.517839e-01   1.105235e-07   6.426420e-03   3.202237e-09   1230
  7.726234e-01   1.084686e-07   6.530794e-03   2.942005e-09   1260
  7.937953e-01   1.053041e-07   5.642377e-03   2.973832e-09   1286
  8.177406e-01   9.765181e-08   6.847285e-03   2.315314e-09   1728
  8.404302e-01   9.658667e-08   6.057382e-03   2.572971e-09   1392
  8.619953e-01   9.524813e-08   5.731261e-03   2.414184e-09   1626
  8.840987e-01   8.665572e-08   6.796772e-03   2.042961e-09   1760
  9.062925e-01   8.531831e-08   5.620745e-03   2.044276e-09   1686
  9.272150e-01   7.742115e-08   5.711139e-03   1.704192e-09   1812
  9.486081e-01   7.819641e-08   6.573858e-03   1.814888e-09   1862
  9.704713e-01   7.436046e-08   5.858890e-03   1.517752e-09   2160
  9.924689e-01   7.476248e-08   5.988744e-03   1.801335e-09   1956
  1.014601e+00   7.019062e-08   6.734120e-03   1.354694e-09   2454
  1.036199e+00   7.095708e-08   5.252456e-03   1.531585e-09   2048
  1.057875e+00   6.740993e-08   6.841648e-03   1.326621e-09   2538
  1.079272e+00   6.488212e-08   5.730031e-03   1.287097e-09   2400
  1.100898e+00   6.406687e-08   6.819514e-03   1.300283e-09   2526
  1.122475e+00   5.612335e-08   6.758341e-03   1.053057e-09   2856
  1.144982e+00   5.896485e-08   6.348590e-03   1.098503e-09   2804
  1.167211e+00   5.795867e-08   6.591905e-03   1.071443e-09   2958
  1.188366e+00   5.796362e-08   6.403105e-03   1.035406e-09   2976
  1.210691e+00   5.285947e-08   6.397896e-03   9.249647e-10   3194
  1.231592e+00   5.322167e-08   6.362345e-03   9.275056e-10   3120
  1.254232e+00   4.912105e-08   6.466432e-03   8.042912e-10   3606
  1.275838e+00   4.932780e-08   5.899826e-03   8.234789e-10   3276
  1.296888e+00   4.551578e-08   6.681751e-03   7.455635e-10   3600
  1.318543e+00   4.681619e-08   5.870609e-03   7.698493e-10   3638
  1.339390e+00   4.635580e-08   6.262796e-03   7.402106e-10   3744
  1.361944e+00   4.383323e-08   6.476647e-03   6.559450e-10   4170
  1.383503e+00   4.104054e-08   6.129645e-03   6.395522e-10   3984
  1.405462e+00   4.013188e-08   6.190164e-03   6.043546e-10   4334
  1.427130e+00   3.937621e-08   5.733355e-03   5.911039e-10   4284
  1.448526e+00   3.884075e-08   6.891928e-03   5.669421e-10   4374
  1.470898e+00   3.793997e-08   6.152516e-03   5.141054e-10   5016
  1.492933e+00   3.590543e-08   5.940795e-03   5.254288e-10   4580
  1.514897e+00   3.561973e-08   6.943843e-03   4.873047e-10   5142
