# power spectrum of delta
# redshift z=1.803600
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   7.831652e-03   1.649661e-05   2.940759e-03   6
  7.120015e-02   4.223137e-02   0.000000e+00   9.214900e-03   12
  9.298354e-02   4.664084e-02   6.675868e-03   8.620418e-03   14
  1.179498e-01   7.507770e-02   5.372206e-03   8.601296e-03   48
  1.485703e-01   9.616482e-02   3.902364e-03   1.047669e-02   42
  1.630938e-01   8.992355e-02   3.885028e-03   1.233159e-02   48
  1.849248e-01   1.284654e-01   4.657527e-03   1.383338e-02   80
  2.095764e-01   1.792598e-01   3.616184e-03   1.492728e-02   90
  2.284365e-01   1.600397e-01   5.678407e-03   1.636899e-02   120
  2.552299e-01   2.244983e-01   4.772066e-03   1.628539e-02   158
  2.729761e-01   2.358177e-01   2.264649e-03   2.468698e-02   120
  2.943566e-01   2.599547e-01   5.061767e-03   1.802124e-02   186
  3.179794e-01   2.972463e-01   6.922087e-03   1.778437e-02   264
  3.371748e-01   3.565890e-01   3.737021e-03   2.572431e-02   168
  3.616666e-01   3.706912e-01   6.678935e-03   2.030843e-02   386
  3.821617e-01   2.936533e-01   4.041476e-03   1.991505e-02   192
  4.023269e-01   4.263270e-01   6.626239e-03   2.045663e-02   390
  4.249813e-01   3.785534e-01   6.937664e-03   1.999940e-02   396
  4.462644e-01   4.630517e-01   6.882941e-03   2.444380e-02   398
  4.696612e-01   4.766150e-01   6.746443e-03   1.878557e-02   576
  4.926857e-01   4.914856e-01   6.844329e-03   2.415797e-02   444
  5.128250e-01   6.110437e-01   6.180984e-03   2.462525e-02   590
  5.357574e-01   5.992368e-01   6.762370e-03   2.381988e-02   648
  5.581250e-01   6.415938e-01   5.989668e-03   2.640715e-02   654
  5.779979e-01   6.885967e-01   4.964212e-03   2.613358e-02   636
  6.002125e-01   7.024097e-01   7.442619e-03   2.361819e-02   830
  6.210565e-01   7.520988e-01   5.357348e-03   2.617397e-02   792
  6.423697e-01   7.897139e-01   5.509935e-03   3.045136e-02   804
  6.641974e-01   8.185752e-01   6.800522e-03   2.741368e-02   1038
  6.853297e-01   8.734693e-01   5.326721e-03   2.787957e-02   936
  7.082344e-01   8.288936e-01   6.224155e-03   2.401423e-02   1130
  7.289948e-01   9.189637e-01   5.780067e-03   2.734824e-02   1104
  7.517839e-01   9.859211e-01   6.422357e-03   2.921492e-02   1230
  7.726234e-01   1.058213e+00   6.530794e-03   2.909895e-02   1260
  7.937952e-01   1.030597e+00   5.649419e-03   2.825316e-02   1286
  8.177406e-01   1.004114e+00   6.847285e-03   2.427639e-02   1728
  8.404302e-01   1.136379e+00   6.057382e-03   3.221408e-02   1392
  8.619952e-01   1.228436e+00   5.746808e-03   3.063026e-02   1626
  8.840987e-01   1.155087e+00   6.802137e-03   2.861307e-02   1760
  9.062925e-01   1.223258e+00   5.620745e-03   2.950198e-02   1686
  9.272150e-01   1.267848e+00   5.717340e-03   3.084344e-02   1812
  9.486081e-01   1.326497e+00   6.584341e-03   2.907744e-02   1862
  9.704713e-01   1.379607e+00   5.863962e-03   2.936449e-02   2160
  9.924689e-01   1.425038e+00   5.994222e-03   3.338521e-02   1956
  1.014601e+00   1.424475e+00   6.734120e-03   2.831493e-02   2454
  1.036199e+00   1.560927e+00   5.252456e-03   3.403131e-02   2048
  1.057875e+00   1.635435e+00   6.837107e-03   3.351801e-02   2538
  1.079272e+00   1.692650e+00   5.730031e-03   3.458684e-02   2400
  1.100898e+00   1.780899e+00   6.826964e-03   3.654242e-02   2526
  1.122475e+00   1.736282e+00   6.758341e-03   3.310378e-02   2856
  1.144982e+00   1.796950e+00   6.348590e-03   3.501968e-02   2804
  1.167211e+00   1.834693e+00   6.585316e-03   3.413673e-02   2958
  1.188366e+00   1.972473e+00   6.396363e-03   3.485400e-02   2976
  1.210691e+00   1.936838e+00   6.397896e-03   3.456672e-02   3194
