# power spectrum of velocity
# redshift z=0.709100
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   4.602040e-07   1.649661e-05   1.663569e-07   6
  7.120015e-02   1.165145e-06   0.000000e+00   2.683921e-07   12
  9.298354e-02   6.860631e-07   6.675868e-03   1.342991e-07   14
  1.179498e-01   6.826600e-07   5.372206e-03   7.056448e-08   48
  1.485703e-01   5.438680e-07   3.902364e-03   5.920756e-08   42
  1.630938e-01   4.148563e-07   3.885028e-03   5.369347e-08   48
  1.849248e-01   4.960011e-07   4.657527e-03   5.405335e-08   80
  2.095764e-01   4.914621e-07   3.616184e-03   4.306756e-08   90
  2.284365e-01   3.396385e-07   5.678407e-03   3.347824e-08   120
  2.552299e-01   3.791334e-07   4.772066e-03   2.578968e-08   158
  2.729761e-01   3.566391e-07   2.264649e-03   3.665691e-08   120
  2.943566e-01   3.222026e-07   5.061767e-03   2.132211e-08   186
  3.179794e-01   3.038443e-07   6.921022e-03   1.912423e-08   264
  3.371748e-01   3.315746e-07   3.737021e-03   2.390619e-08   168
  3.616666e-01   2.810781e-07   6.678935e-03   1.467363e-08   386
  3.821617e-01   2.171981e-07   4.041476e-03   1.546516e-08   192
  4.023269e-01   2.661722e-07   6.626239e-03   1.354725e-08   390
  4.249813e-01   2.117169e-07   6.937664e-03   1.052495e-08   396
  4.462644e-01   2.224016e-07   6.882941e-03   1.084395e-08   398
  4.696612e-01   1.933095e-07   6.746443e-03   7.466151e-09   576
  4.926857e-01   1.813732e-07   6.844329e-03   8.395756e-09   444
  5.128251e-01   2.076763e-07   6.175253e-03   7.894076e-09   590
  5.357574e-01   1.670222e-07   6.762370e-03   6.442983e-09   648
  5.581250e-01   1.634864e-07   5.984853e-03   6.584665e-09   654
  5.779979e-01   1.580956e-07   4.964212e-03   5.779802e-09   636
  6.002125e-01   1.538355e-07   7.442619e-03   5.319541e-09   830
  6.210565e-01   1.419805e-07   5.357348e-03   4.694697e-09   792
  6.423697e-01   1.408032e-07   5.509935e-03   5.196504e-09   804
  6.641974e-01   1.424509e-07   6.800522e-03   4.897459e-09   1038
  6.853297e-01   1.228863e-07   5.326721e-03   3.869445e-09   936
  7.082344e-01   1.165563e-07   6.220018e-03   3.552825e-09   1130
  7.289949e-01   1.145602e-07   5.770727e-03   3.444275e-09   1104
  7.517839e-01   1.095729e-07   6.426420e-03   3.172397e-09   1230
  7.726234e-01   1.069462e-07   6.526892e-03   2.783937e-09   1260
  7.937953e-01   1.051497e-07   5.642377e-03   3.017373e-09   1286
  8.177406e-01   9.852827e-08   6.847285e-03   2.317361e-09   1728
  8.404302e-01   9.762768e-08   6.053573e-03   2.541959e-09   1392
  8.619953e-01   9.389844e-08   5.731261e-03   2.376932e-09   1626
  8.840987e-01   8.795980e-08   6.802137e-03   2.072655e-09   1760
  9.062925e-01   8.521602e-08   5.620745e-03   2.015851e-09   1686
  9.272150e-01   7.705391e-08   5.703314e-03   1.649788e-09   1812
  9.486081e-01   7.805153e-08   6.584341e-03   1.824879e-09   1862
  9.704714e-01   7.324848e-08   5.854341e-03   1.469030e-09   2160
  9.924689e-01   7.274135e-08   5.994222e-03   1.689156e-09   1956
  1.014601e+00   6.940060e-08   6.734120e-03   1.378577e-09   2454
  1.036199e+00   6.782007e-08   5.252456e-03   1.448427e-09   2048
  1.057875e+00   6.632323e-08   6.829703e-03   1.301211e-09   2538
  1.079272e+00   6.251496e-08   5.730031e-03   1.240376e-09   2400
  1.100898e+00   6.045115e-08   6.812055e-03   1.224763e-09   2526
  1.122475e+00   5.137503e-08   6.758341e-03   9.446496e-10   2856
  1.144982e+00   5.626772e-08   6.355800e-03   1.054062e-09   2804
  1.167211e+00   5.611452e-08   6.591905e-03   1.036276e-09   2958
  1.188366e+00   5.574505e-08   6.403105e-03   9.847338e-10   2976
  1.210691e+00   4.999563e-08   6.397896e-03   8.479600e-10   3194
  1.231592e+00   4.993177e-08   6.362345e-03   8.635977e-10   3120
  1.254232e+00   4.614921e-08   6.477437e-03   7.126030e-10   3606
  1.275838e+00   4.648062e-08   5.899826e-03   7.484167e-10   3276
  1.296888e+00   4.305070e-08   6.703070e-03   6.586118e-10   3600
  1.318543e+00   4.349046e-08   5.858571e-03   7.030951e-10   3638
  1.339390e+00   4.253650e-08   6.262796e-03   6.550791e-10   3744
  1.361943e+00   3.933983e-08   6.504607e-03   5.893247e-10   4170
  1.383503e+00   3.803901e-08   6.086540e-03   5.502229e-10   3984
  1.405462e+00   3.767653e-08   6.180583e-03   5.457380e-10   4334
  1.427130e+00   3.631068e-08   5.713326e-03   5.346513e-10   4284
  1.448526e+00   3.567369e-08   6.923767e-03   5.030358e-10   4374
  1.470898e+00   3.402864e-08   6.138910e-03   4.470910e-10   5016
  1.492933e+00   3.281033e-08   5.906933e-03   4.563919e-10   4580
  1.514897e+00   3.327202e-08   6.992436e-03   4.364286e-10   5142
  1.537303e+00   3.323379e-08   6.704965e-03   4.351330e-10   5184
  1.559241e+00   3.020916e-08   5.240205e-03   3.910783e-10   5058
  1.580321e+00   3.008945e-08   6.199842e-03   3.823967e-10   5384
  1.602863e+00   2.946165e-08   7.039064e-03   3.647684e-10   5622
  1.624607e+00   2.746998e-08   5.979550e-03   3.265381e-10   5736
  1.646260e+00   2.823568e-08   5.319725e-03   3.435779e-10   5596
  1.668015e+00   2.693800e-08   6.624845e-03   3.162747e-10   6070
  1.689591e+00   2.566557e-08   5.173212e-03   2.943242e-10   6096
  1.712103e+00   2.447688e-08   6.376470e-03   2.715225e-10   6474
  1.732930e+00   2.492011e-08   6.165185e-03   2.819795e-10   6024
  1.755205e+00   2.373975e-08   6.182053e-03   2.526092e-10   7070
  1.777274e+00   2.376645e-08   5.047667e-03   2.601621e-10   6516
  1.798442e+00   2.312940e-08   6.225227e-03   2.416130e-10   6936
  1.820539e+00   2.211148e-08   6.231176e-03   2.245453e-10   7110
  1.841914e+00   2.227934e-08   4.604510e-03   2.316334e-10   7244
  1.864527e+00   2.132719e-08   6.734559e-03   2.124903e-10   7878
  1.886428e+00   2.170906e-08   6.507843e-03   2.175883e-10   7344
  1.907636e+00   2.040222e-08   6.765374e-03   1.995874e-10   7694
  1.929732e+00   1.999351e-08   6.494024e-03   1.805764e-10   8412
  1.951920e+00   1.937484e-08   6.743310e-03   1.852275e-10   7920
  1.973009e+00   1.939508e-08   5.783436e-03   1.826650e-10   8118
  1.994475e+00   1.891355e-08   6.628308e-03   1.722076e-10   8548
  2.016313e+00   1.839875e-08   6.745298e-03   1.621075e-10   8710
  2.037968e+00   1.803173e-08   5.945213e-03   1.562099e-10   8928
  2.060198e+00   1.809257e-08   6.518456e-03   1.547331e-10   9186
  2.081524e+00   1.748569e-08   6.960096e-03   1.437725e-10   9200
  2.103507e+00   1.777208e-08   5.998171e-03   1.462340e-10   9438
  2.124939e+00   1.675083e-08   8.334498e-03   1.400850e-10   9564
  2.146967e+00   1.659371e-08   6.495124e-03   1.278073e-10   10296
  2.169518e+00   1.614886e-08   5.557618e-03   1.274800e-10   10126
  2.190644e+00   1.597477e-08   6.927016e-03   1.276919e-10   10024
  2.213114e+00   1.593937e-08   4.991252e-03   1.201399e-10   11082
  2.235177e+00   1.555084e-08   7.644461e-03   1.167503e-10   10632
  2.256740e+00   1.551752e-08   5.477413e-03   1.185692e-10   10734
  2.278524e+00   1.524263e-08   6.776087e-03   1.089735e-10   11276
  2.300301e+00   1.486763e-08   6.085791e-03   1.088786e-10   11352
  2.322279e+00   1.467429e-08   6.460001e-03   1.041348e-10   11550
  2.343853e+00   1.452259e-08   5.930154e-03   1.017244e-10   11772
  2.365747e+00   1.435657e-08   7.354822e-03   1.007055e-10   12038
  2.387372e+00   1.425695e-08   9.106151e-03   9.957922e-11   12096
  2.409296e+00   1.434874e-08   7.323510e-03   9.539355e-11   12582
  2.430977e+00   1.401654e-08   2.113344e-03   9.357243e-11   12620
  2.453158e+00   1.370910e-08   7.613777e-03   8.928166e-11   13320
  2.474864e+00   1.364313e-08   6.972525e-03   9.049589e-11   12654
  2.496156e+00   1.345053e-08   0.000000e+00   8.761835e-11   13236
  2.517766e+00   1.323811e-08   1.003223e-02   8.395263e-11   13438
  2.539602e+00   1.312415e-08   9.766396e-03   8.224881e-11   14344
  2.562231e+00   1.305569e-08   6.003022e-03   8.058852e-11   14226
  2.583610e+00   1.303325e-08   4.912386e-03   8.211741e-11   14088
  2.605268e+00   1.307269e-08   0.000000e+00   8.074087e-11   14328
  2.626979e+00   1.272926e-08   6.865998e-03   7.462450e-11   14954
  2.648987e+00   1.261727e-08   5.241713e-03   7.435349e-11   15480
  2.671080e+00   1.254774e-08   7.297401e-03   7.575443e-11   14862
  2.692014e+00   1.234659e-08   8.315653e-03   7.167173e-11   15296
  2.713996e+00   1.241513e-08   7.958737e-03   7.115958e-11   15954
  2.735535e+00   1.228729e-08   6.812715e-03   6.966406e-11   15720
  2.757079e+00   1.210655e-08   2.654904e-03   6.656770e-11   16296
  2.779273e+00   1.209880e-08   4.296618e-03   6.682297e-11   17010
  2.800823e+00   1.210619e-08   3.481452e-03   6.773931e-11   16328
  2.822502e+00   1.199137e-08   3.325309e-03   6.358527e-11   17094
  2.844247e+00   1.192781e-08   9.061230e-03   6.401931e-11   17436
  2.866241e+00   1.179690e-08   9.161641e-03   6.283677e-11   17862
  2.888325e+00   1.178697e-08   7.960387e-03   6.016944e-11   18200
  2.910572e+00   1.175933e-08   1.616010e-03   6.028040e-11   18450
  2.932337e+00   1.165780e-08   3.799456e-03   6.073193e-11   18384
  2.954048e+00   1.165775e-08   5.946300e-03   6.063391e-11   18504
  2.975734e+00   1.149942e-08   4.693861e-03   5.773974e-11   19142
