# power spectrum of theta (div v)
# redshift z=0.907500
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   4.739801e-10   1.649661e-05   1.716629e-10   6
  7.120015e-02   2.417540e-09   0.000000e+00   5.554059e-10   12
  9.298354e-02   2.464301e-09   6.675868e-03   4.633674e-10   14
  1.179498e-01   3.886180e-09   5.372206e-03   4.206106e-10   48
  1.485703e-01   5.018885e-09   3.902364e-03   5.576263e-10   42
  1.630938e-01   4.612085e-09   3.885028e-03   6.083062e-10   48
  1.849248e-01   6.860235e-09   4.657527e-03   7.154360e-10   80
  2.095764e-01   8.978922e-09   3.616184e-03   7.729505e-10   90
  2.284365e-01   7.516124e-09   5.678407e-03   7.586976e-10   120
  2.552299e-01   1.040954e-08   4.772066e-03   7.120447e-10   158
  2.729761e-01   1.105629e-08   2.264649e-03   1.129268e-09   120
  2.943566e-01   1.169116e-08   5.061767e-03   7.768242e-10   186
  3.179794e-01   1.292694e-08   6.922087e-03   8.048714e-10   264
  3.371748e-01   1.581162e-08   3.737021e-03   1.147928e-09   168
  3.616666e-01   1.543959e-08   6.678935e-03   8.028097e-10   386
  3.821617e-01   1.312608e-08   4.041476e-03   9.053026e-10   192
  4.023269e-01   1.804633e-08   6.626239e-03   8.944275e-10   390
  4.249813e-01   1.576538e-08   6.937664e-03   8.026329e-10   396
  4.462644e-01   1.869589e-08   6.882941e-03   9.172916e-10   398
  4.696612e-01   1.780619e-08   6.746443e-03   6.895439e-10   576
  4.926857e-01   1.873270e-08   6.844329e-03   8.827254e-10   444
  5.128251e-01   2.306808e-08   6.175253e-03   8.913742e-10   590
  5.357574e-01   2.042034e-08   6.762370e-03   7.786035e-10   648
  5.581250e-01   2.155707e-08   5.984853e-03   8.842741e-10   654
  5.779979e-01   2.255929e-08   4.964212e-03   8.284901e-10   636
  6.002125e-01   2.334960e-08   7.442619e-03   8.116792e-10   830
  6.210565e-01   2.348161e-08   5.357348e-03   7.861117e-10   792
  6.423697e-01   2.491821e-08   5.509935e-03   9.312891e-10   804
  6.641974e-01   2.616890e-08   6.800522e-03   9.001895e-10   1038
  6.853297e-01   2.491469e-08   5.326721e-03   7.805664e-10   936
  7.082344e-01   2.484752e-08   6.224155e-03   7.495024e-10   1130
  7.289948e-01   2.630869e-08   5.780067e-03   7.886006e-10   1104
  7.517838e-01   2.689981e-08   6.429799e-03   7.835479e-10   1230
  7.726234e-01   2.775787e-08   6.530794e-03   7.443073e-10   1260
  7.937952e-01   2.863429e-08   5.649419e-03   8.146794e-10   1286
  8.177406e-01   2.825017e-08   6.847285e-03   6.728348e-10   1728
  8.404302e-01   2.942043e-08   6.057382e-03   7.789967e-10   1392
  8.619953e-01   3.036086e-08   5.731261e-03   7.742370e-10   1626
  8.840987e-01   2.919018e-08   6.802137e-03   6.951621e-10   1760
  9.062925e-01   3.003973e-08   5.620745e-03   7.221968e-10   1686
  9.272150e-01   2.845016e-08   5.717340e-03   6.245115e-10   1812
  9.486080e-01   3.006872e-08   6.585387e-03   7.023169e-10   1862
  9.704713e-01   2.976731e-08   5.863962e-03   6.102237e-10   2160
  9.924689e-01   3.120498e-08   5.994222e-03   7.512616e-10   1956
  1.014601e+00   3.071886e-08   6.734120e-03   6.044933e-10   2454
  1.036199e+00   3.202247e-08   5.252456e-03   6.949677e-10   2048
  1.057875e+00   3.189095e-08   6.837107e-03   6.351471e-10   2538
  1.079272e+00   3.170233e-08   5.730031e-03   6.382688e-10   2400
  1.100898e+00   3.235478e-08   6.826964e-03   6.715923e-10   2526
  1.122475e+00   2.893952e-08   6.758341e-03   5.501338e-10   2856
  1.144982e+00   3.229822e-08   6.355800e-03   6.105313e-10   2804
  1.167211e+00   3.304262e-08   6.591905e-03   6.234668e-10   2958
  1.188366e+00   3.414913e-08   6.393824e-03   6.219621e-10   2976
  1.210691e+00   3.197712e-08   6.397896e-03   5.675900e-10   3194
  1.231592e+00   3.322839e-08   6.379307e-03   5.906106e-10   3120
  1.254232e+00   3.152734e-08   6.466432e-03   5.189957e-10   3606
  1.275838e+00   3.295755e-08   5.913098e-03   5.518512e-10   3276
  1.296888e+00   3.119093e-08   6.681751e-03   5.110613e-10   3600
  1.318543e+00   3.306564e-08   5.899131e-03   5.578950e-10   3638
  1.339390e+00   3.352939e-08   6.251833e-03   5.475314e-10   3744
  1.361944e+00   3.242667e-08   6.439006e-03   5.013402e-10   4170
  1.383503e+00   3.158900e-08   6.119119e-03   4.993448e-10   3984
  1.405462e+00   3.181661e-08   6.190164e-03   4.921421e-10   4334
  1.427130e+00   3.199136e-08   5.733355e-03   4.952089e-10   4284
  1.448526e+00   3.248546e-08   6.874868e-03   4.842161e-10   4374
  1.470898e+00   3.229909e-08   6.122207e-03   4.507717e-10   5016
  1.492933e+00   3.147506e-08   5.887916e-03   4.722604e-10   4580
  1.514897e+00   3.243300e-08   6.943843e-03   4.615668e-10   5142
  1.537303e+00   3.403704e-08   6.736816e-03   4.714130e-10   5184
  1.559241e+00   3.128067e-08   5.220789e-03   4.363997e-10   5058
  1.580321e+00   3.230620e-08   6.152838e-03   4.421237e-10   5384
  1.602863e+00   3.210309e-08   7.039064e-03   4.277282e-10   5622
  1.624607e+00   3.006567e-08   5.930158e-03   3.954178e-10   5736
  1.646260e+00   3.220259e-08   5.319725e-03   4.311390e-10   5596
  1.668015e+00   3.172685e-08   6.710485e-03   4.099512e-10   6070
  1.689591e+00   3.067738e-08   5.216804e-03   3.898163e-10   6096
  1.712103e+00   2.993761e-08   6.401307e-03   3.619433e-10   6474
  1.732930e+00   3.008634e-08   6.127453e-03   3.801201e-10   6024
