# power spectrum of omega (curl v)
# redshift z=0.907500
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   1.814677e-17   1.649661e-05   1.200073e-18   6
  7.120015e-02   1.441745e-16   0.000000e+00   2.819483e-17   12
  9.298354e-02   8.716919e-16   6.675868e-03   1.999267e-16   14
  1.179498e-01   1.797304e-15   5.372206e-03   1.819680e-16   48
  1.485703e-01   7.105346e-15   3.902364e-03   7.130816e-16   42
  1.630938e-01   1.747770e-14   3.885028e-03   1.583585e-15   48
  1.849248e-01   2.506755e-14   4.657527e-03   1.732441e-15   80
  2.095764e-01   5.764523e-14   3.616184e-03   3.453948e-15   90
  2.284365e-01   8.883478e-14   5.678407e-03   5.022335e-15   120
  2.552299e-01   2.040305e-13   4.772066e-03   1.221338e-14   158
  2.729761e-01   3.077928e-13   2.264649e-03   1.995891e-14   120
  2.943566e-01   3.957723e-13   5.061767e-03   2.286040e-14   186
  3.179794e-01   6.326857e-13   6.922087e-03   2.630599e-14   264
  3.371748e-01   8.985317e-13   3.737021e-03   5.122652e-14   168
  3.616666e-01   1.574828e-12   6.678935e-03   6.547967e-14   386
  3.821617e-01   1.947153e-12   4.041476e-03   8.101853e-14   192
  4.023269e-01   2.641711e-12   6.626239e-03   1.045875e-13   390
  4.249813e-01   3.366755e-12   6.937664e-03   1.205761e-13   396
  4.462644e-01   4.394107e-12   6.882941e-03   1.686117e-13   398
  4.696612e-01   6.999997e-12   6.746443e-03   2.162227e-13   576
  4.926857e-01   8.608552e-12   6.844329e-03   3.162787e-13   444
  5.128251e-01   9.546679e-12   6.175253e-03   2.912534e-13   590
  5.357574e-01   1.301500e-11   6.762370e-03   3.743811e-13   648
  5.581250e-01   1.603307e-11   5.984853e-03   4.865571e-13   654
  5.779979e-01   2.079109e-11   4.964212e-03   6.226485e-13   636
  6.002125e-01   2.233178e-11   7.442619e-03   5.619421e-13   830
  6.210565e-01   2.786134e-11   5.357348e-03   7.392911e-13   792
  6.423697e-01   3.070253e-11   5.509935e-03   7.553482e-13   804
  6.641974e-01   4.019189e-11   6.800522e-03   8.657141e-13   1038
  6.853297e-01   4.698002e-11   5.326721e-03   1.170635e-12   936
  7.082344e-01   5.544607e-11   6.224155e-03   1.282172e-12   1130
  7.289948e-01   6.055140e-11   5.780067e-03   1.326937e-12   1104
  7.517839e-01   7.197049e-11   6.426420e-03   1.473226e-12   1230
  7.726234e-01   8.620330e-11   6.530794e-03   1.625119e-12   1260
  7.937952e-01   9.988040e-11   5.649419e-03   2.141333e-12   1286
  8.177406e-01   1.090730e-10   6.847285e-03   1.912074e-12   1728
  8.404302e-01   1.234973e-10   6.057382e-03   2.602096e-12   1392
  8.619952e-01   1.451307e-10   5.746808e-03   2.651301e-12   1626
  8.840987e-01   1.584120e-10   6.796772e-03   2.735641e-12   1760
  9.062925e-01   1.782465e-10   5.620745e-03   3.050814e-12   1686
  9.272150e-01   2.012904e-10   5.717340e-03   3.426239e-12   1812
  9.486081e-01   2.164255e-10   6.579102e-03   3.613651e-12   1862
  9.704714e-01   2.479357e-10   5.854341e-03   3.751529e-12   2160
  9.924689e-01   2.666946e-10   5.994222e-03   4.709806e-12   1956
  1.014601e+00   3.108106e-10   6.734120e-03   4.534233e-12   2454
  1.036199e+00   3.166834e-10   5.252456e-03   5.035834e-12   2048
  1.057875e+00   3.547670e-10   6.837107e-03   5.010644e-12   2538
  1.079272e+00   4.068496e-10   5.730031e-03   5.961881e-12   2400
  1.100898e+00   4.383345e-10   6.826964e-03   6.084667e-12   2526
  1.122475e+00   4.626150e-10   6.758341e-03   6.276754e-12   2856
  1.144982e+00   5.011430e-10   6.334715e-03   6.750533e-12   2804
  1.167211e+00   5.518905e-10   6.585316e-03   7.446508e-12   2958
  1.188366e+00   5.951884e-10   6.368449e-03   8.045852e-12   2976
  1.210691e+00   6.680490e-10   6.397896e-03   8.528580e-12   3194
  1.231592e+00   6.769999e-10   6.379307e-03   8.864211e-12   3120
  1.254232e+00   7.644396e-10   6.466432e-03   9.043100e-12   3606
  1.275838e+00   7.962158e-10   5.929652e-03   1.015845e-11   3276
  1.296888e+00   8.528193e-10   6.657411e-03   1.021148e-11   3600
  1.318543e+00   9.312583e-10   5.858571e-03   1.119761e-11   3638
  1.339390e+00   9.968010e-10   6.262796e-03   1.248526e-11   3744
  1.361944e+00   1.044180e-09   6.457600e-03   1.154550e-11   4170
  1.383503e+00   1.102464e-09   6.086540e-03   1.251083e-11   3984
  1.405462e+00   1.207909e-09   6.180583e-03   1.330339e-11   4334
  1.427130e+00   1.250032e-09   5.712404e-03   1.349299e-11   4284
  1.448526e+00   1.308791e-09   6.923767e-03   1.383954e-11   4374
  1.470898e+00   1.406882e-09   6.138910e-03   1.424061e-11   5016
  1.492933e+00   1.490425e-09   5.940795e-03   1.510821e-11   4580
  1.514897e+00   1.567881e-09   6.955293e-03   1.546102e-11   5142
  1.537303e+00   1.681200e-09   6.675345e-03   1.694946e-11   5184
  1.559241e+00   1.763565e-09   5.240205e-03   1.809054e-11   5058
  1.580321e+00   1.860291e-09   6.199842e-03   1.833422e-11   5384
  1.602863e+00   1.916196e-09   7.063868e-03   1.885495e-11   5622
  1.624607e+00   2.040601e-09   5.915039e-03   1.883316e-11   5736
  1.646260e+00   2.142152e-09   5.319725e-03   2.069795e-11   5596
  1.668015e+00   2.265063e-09   6.710485e-03   2.062138e-11   6070
  1.689591e+00   2.457081e-09   5.173212e-03   2.269025e-11   6096
  1.712103e+00   2.408321e-09   6.448186e-03   2.182184e-11   6474
  1.732930e+00   2.553846e-09   6.137461e-03   2.342413e-11   6024
  1.755205e+00   2.720007e-09   6.205512e-03   2.362089e-11   7070
  1.777274e+00   2.888232e-09   5.055694e-03   2.530774e-11   6516
  1.798443e+00   3.024653e-09   6.078693e-03   2.701011e-11   6936
  1.820539e+00   3.082913e-09   6.207945e-03   2.615573e-11   7110
  1.841915e+00   3.215496e-09   4.600478e-03   2.696140e-11   7244
  1.864527e+00   3.310564e-09   6.673882e-03   2.702967e-11   7878
  1.886428e+00   3.506161e-09   6.483822e-03   2.937926e-11   7344
  1.907636e+00   3.600464e-09   6.725786e-03   2.926497e-11   7694
  1.929732e+00   3.748333e-09   6.476178e-03   2.929557e-11   8412
  1.951920e+00   3.939417e-09   6.782985e-03   3.105995e-11   7920
  1.973009e+00   3.974062e-09   5.694837e-03   3.172456e-11   8118
  1.994475e+00   4.166028e-09   6.628308e-03   3.286135e-11   8548
  2.016314e+00   4.234419e-09   6.643782e-03   3.317034e-11   8710
  2.037968e+00   4.446823e-09   5.906378e-03   3.345758e-11   8928
  2.060199e+00   4.569339e-09   6.324550e-03   3.488998e-11   9186
  2.081524e+00   4.693722e-09   6.960096e-03   3.481984e-11   9200
  2.103507e+00   4.857203e-09   5.998171e-03   3.630571e-11   9438
  2.124939e+00   4.983096e-09   8.429660e-03   3.730091e-11   9564
  2.146967e+00   5.175337e-09   6.464327e-03   3.729437e-11   10296
  2.169518e+00   5.347564e-09   5.703385e-03   3.875014e-11   10126
  2.190644e+00   5.421061e-09   7.075913e-03   3.961915e-11   10024
  2.213114e+00   5.635965e-09   4.953969e-03   3.848142e-11   11082
  2.235177e+00   5.802267e-09   7.677543e-03   4.037534e-11   10632
  2.256740e+00   5.958718e-09   5.530495e-03   4.140010e-11   10734
  2.278524e+00   6.124722e-09   6.776087e-03   4.131539e-11   11276
  2.300301e+00   6.331259e-09   6.085791e-03   4.206429e-11   11352
  2.322280e+00   6.413059e-09   6.341735e-03   4.322330e-11   11550
  2.343853e+00   6.696312e-09   5.870997e-03   4.431518e-11   11772
  2.365747e+00   6.799279e-09   7.323171e-03   4.495992e-11   12038
  2.387372e+00   7.018564e-09   9.092916e-03   4.622164e-11   12096
  2.409296e+00   7.188513e-09   7.265207e-03   4.564979e-11   12582
  2.430977e+00   7.301386e-09   2.113344e-03   4.683779e-11   12620
  2.453157e+00   7.312110e-09   7.638656e-03   4.499464e-11   13320
  2.474864e+00   7.598160e-09   7.018943e-03   4.830316e-11   12654
  2.496156e+00   7.929173e-09   1.062650e-03   4.971281e-11   13236
  2.517765e+00   7.898255e-09   1.010628e-02   4.800101e-11   13438
  2.539602e+00   8.121553e-09   9.766396e-03   4.899806e-11   14344
  2.562230e+00   8.369263e-09   6.159921e-03   5.056156e-11   14226
  2.583610e+00   8.583420e-09   4.852647e-03   5.145114e-11   14088
  2.605269e+00   8.655648e-09   0.000000e+00   5.152001e-11   14328
  2.626980e+00   8.904107e-09   6.777734e-03   5.146135e-11   14954
  2.648987e+00   9.008614e-09   5.241713e-03   5.181318e-11   15480
  2.671080e+00   9.300596e-09   7.171000e-03   5.420919e-11   14862
  2.692014e+00   9.324126e-09   8.518501e-03   5.374505e-11   15296
  2.713995e+00   9.602406e-09   8.154856e-03   5.479856e-11   15954
  2.735535e+00   9.710102e-09   6.774237e-03   5.452143e-11   15720
  2.757079e+00   9.823332e-09   2.557098e-03   5.420878e-11   16296
  2.779273e+00   1.009452e-08   4.124498e-03   5.580989e-11   17010
  2.800823e+00   1.036380e-08   3.553003e-03   5.837340e-11   16328
  2.822502e+00   1.057725e-08   3.466875e-03   5.678291e-11   17094
  2.844247e+00   1.059894e-08   8.956592e-03   5.740082e-11   17436
