# power spectrum of omega (curl v)
# redshift z=1.106200
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   7.627050e-18   1.649661e-05   7.778985e-19   6
  7.120015e-02   8.988432e-17   0.000000e+00   1.308805e-17   12
  9.298354e-02   5.363583e-16   6.675868e-03   1.311815e-16   14
  1.179498e-01   1.046595e-15   5.372206e-03   1.106954e-16   48
  1.485703e-01   4.551075e-15   3.902364e-03   5.208101e-16   42
  1.630938e-01   1.018057e-14   3.885028e-03   8.388451e-16   48
  1.849248e-01   1.579456e-14   4.657527e-03   1.149073e-15   80
  2.095764e-01   3.683905e-14   3.616184e-03   2.228678e-15   90
  2.284365e-01   5.753959e-14   5.678407e-03   3.153105e-15   120
  2.552299e-01   1.223396e-13   4.772066e-03   7.111698e-15   158
  2.729761e-01   1.901553e-13   2.264649e-03   1.135578e-14   120
  2.943566e-01   2.347606e-13   5.061767e-03   1.458640e-14   186
  3.179794e-01   3.924256e-13   6.922087e-03   1.698356e-14   264
  3.371748e-01   5.530346e-13   3.737021e-03   3.071428e-14   168
  3.616666e-01   9.490985e-13   6.678935e-03   3.771246e-14   386
  3.821617e-01   1.106184e-12   4.041476e-03   4.709764e-14   192
  4.023269e-01   1.573998e-12   6.626239e-03   6.310829e-14   390
  4.249813e-01   2.059305e-12   6.937664e-03   7.235101e-14   396
  4.462644e-01   2.578813e-12   6.882941e-03   9.439569e-14   398
  4.696612e-01   4.165140e-12   6.746443e-03   1.285661e-13   576
  4.926857e-01   5.203078e-12   6.844329e-03   1.846071e-13   444
  5.128251e-01   5.910534e-12   6.175253e-03   1.842173e-13   590
  5.357574e-01   7.782199e-12   6.762370e-03   2.173650e-13   648
  5.581250e-01   9.445342e-12   5.984853e-03   2.753746e-13   654
  5.779979e-01   1.238285e-11   4.964212e-03   3.621887e-13   636
  6.002125e-01   1.365804e-11   7.442619e-03   3.478892e-13   830
  6.210565e-01   1.692619e-11   5.357348e-03   4.356229e-13   792
  6.423697e-01   1.889228e-11   5.509935e-03   4.716164e-13   804
  6.641974e-01   2.412819e-11   6.800522e-03   5.272522e-13   1038
  6.853297e-01   2.941372e-11   5.326721e-03   7.299526e-13   936
  7.082344e-01   3.416699e-11   6.224155e-03   7.605409e-13   1130
  7.289948e-01   3.722373e-11   5.780067e-03   8.444052e-13   1104
  7.517839e-01   4.513092e-11   6.426420e-03   9.374604e-13   1230
  7.726234e-01   5.151346e-11   6.530794e-03   9.906985e-13   1260
  7.937953e-01   6.174326e-11   5.642377e-03   1.304575e-12   1286
  8.177406e-01   6.866679e-11   6.847285e-03   1.176746e-12   1728
  8.404302e-01   7.775386e-11   6.057382e-03   1.574146e-12   1392
  8.619952e-01   8.857103e-11   5.746808e-03   1.597646e-12   1626
  8.840987e-01   9.944826e-11   6.802137e-03   1.710851e-12   1760
  9.062925e-01   1.115990e-10   5.620745e-03   1.859121e-12   1686
  9.272150e-01   1.261654e-10   5.711139e-03   2.133040e-12   1812
  9.486081e-01   1.382943e-10   6.584341e-03   2.282293e-12   1862
  9.704714e-01   1.574248e-10   5.854341e-03   2.400376e-12   2160
