# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
    322   3.721706e+01   2.127864e-01   1.255065e+00   0.000000e+00   0.000000e+00
    323   3.731081e+01   2.138300e-01   1.252173e+00   0.000000e+00   0.000000e+00
    324   3.740456e+01   2.148763e-01   1.249297e+00   0.000000e+00   0.000000e+00
    325   3.749831e+01   2.159253e-01   1.246437e+00   0.000000e+00   0.000000e+00
    326   3.759206e+01   2.169770e-01   1.243593e+00   0.000000e+00   0.000000e+00
    327   3.768581e+01   2.180315e-01   1.240764e+00   0.000000e+00   0.000000e+00
    328   3.777956e+01   2.190886e-01   1.237950e+00   0.000000e+00   0.000000e+00
    329   3.787331e+01   2.201484e-01   1.235152e+00   0.000000e+00   0.000000e+00
    330   3.796706e+01   2.212110e-01   1.232370e+00   0.000000e+00   0.000000e+00
    331   3.806081e+01   2.222763e-01   1.229602e+00   0.000000e+00   0.000000e+00
    332   3.815456e+01   2.233443e-01   1.226850e+00   0.000000e+00   0.000000e+00
    333   3.824831e+01   2.244151e-01   1.224113e+00   0.000000e+00   0.000000e+00
    334   3.834206e+01   2.254885e-01   1.221391e+00   0.000000e+00   0.000000e+00
    335   3.843581e+01   2.265647e-01   1.218683e+00   0.000000e+00   0.000000e+00
    336   3.852956e+01   2.276437e-01   1.215991e+00   0.000000e+00   0.000000e+00
    337   3.862331e+01   2.287254e-01   1.213313e+00   0.000000e+00   0.000000e+00
    338   3.871706e+01   2.298098e-01   1.210650e+00   0.000000e+00   0.000000e+00
    339   3.881081e+01   2.308970e-01   1.208001e+00   0.000000e+00   0.000000e+00
    340   3.890456e+01   2.319869e-01   1.205367e+00   0.000000e+00   0.000000e+00
    341   3.899831e+01   2.330796e-01   1.202747e+00   0.000000e+00   0.000000e+00
    342   3.909206e+01   2.341750e-01   1.200141e+00   0.000000e+00   0.000000e+00
    343   3.918581e+01   2.352732e-01   1.197550e+00   0.000000e+00   0.000000e+00
    344   3.927956e+01   2.363742e-01   1.194973e+00   0.000000e+00   0.000000e+00
    345   3.937331e+01   2.374780e-01   1.192410e+00   0.000000e+00   0.000000e+00
    346   3.946706e+01   2.385845e-01   1.189861e+00   0.000000e+00   0.000000e+00
    347   3.956081e+01   2.396938e-01   1.187325e+00   0.000000e+00   0.000000e+00
    348   3.965456e+01   2.408058e-01   1.184804e+00   0.000000e+00   0.000000e+00
    349   3.974831e+01   2.419207e-01   1.182296e+00   0.000000e+00   0.000000e+00
    350   3.984206e+01   2.430384e-01   1.179803e+00   0.000000e+00   0.000000e+00
    351   3.993581e+01   2.441588e-01   1.177322e+00   0.000000e+00   0.000000e+00
    352   4.002956e+01   2.452820e-01   1.174855e+00   0.000000e+00   0.000000e+00
    353   4.012331e+01   2.464081e-01   1.172402e+00   0.000000e+00   0.000000e+00
    354   4.021706e+01   2.475369e-01   1.169962e+00   0.000000e+00   0.000000e+00
    355   4.031081e+01   2.486686e-01   1.167536e+00   0.000000e+00   0.000000e+00
    356   4.040456e+01   2.498031e-01   1.165123e+00   0.000000e+00   0.000000e+00
    357   4.049831e+01   2.509404e-01   1.162723e+00   0.000000e+00   0.000000e+00
    358   4.059206e+01   2.520805e-01   1.160336e+00   0.000000e+00   0.000000e+00
    359   4.068581e+01   2.532234e-01   1.157962e+00   0.000000e+00   0.000000e+00
    360   4.077956e+01   2.543692e-01   1.155601e+00   0.000000e+00   0.000000e+00
    361   4.087331e+01   2.555178e-01   1.153253e+00   0.000000e+00   0.000000e+00
    362   4.096706e+01   2.566693e-01   1.150918e+00   0.000000e+00   0.000000e+00
    363   4.106081e+01   2.578236e-01   1.148596e+00   0.000000e+00   0.000000e+00
    364   4.115456e+01   2.589807e-01   1.146286e+00   0.000000e+00   0.000000e+00
    365   4.124831e+01   2.601407e-01   1.143990e+00   0.000000e+00   0.000000e+00
    366   4.134206e+01   2.613036e-01   1.141705e+00   0.000000e+00   0.000000e+00
    367   4.143581e+01   2.624693e-01   1.139434e+00   0.000000e+00   0.000000e+00
    368   4.152956e+01   2.636379e-01   1.137175e+00   0.000000e+00   0.000000e+00
    369   4.162331e+01   2.648094e-01   1.134928e+00   0.000000e+00   0.000000e+00
    370   4.171706e+01   2.659838e-01   1.132694e+00   0.000000e+00   0.000000e+00
    371   4.181081e+01   2.671610e-01   1.130472e+00   0.000000e+00   0.000000e+00
    372   4.190456e+01   2.683411e-01   1.128262e+00   0.000000e+00   0.000000e+00
    373   4.199831e+01   2.695242e-01   1.126065e+00   0.000000e+00   0.000000e+00
    374   4.209206e+01   2.707101e-01   1.123880e+00   0.000000e+00   0.000000e+00
    375   4.218581e+01   2.718989e-01   1.121707e+00   0.000000e+00   0.000000e+00
    376   4.227956e+01   2.730907e-01   1.119546e+00   0.000000e+00   0.000000e+00
    377   4.237331e+01   2.742853e-01   1.117396e+00   0.000000e+00   0.000000e+00
    378   4.246706e+01   2.754829e-01   1.115259e+00   0.000000e+00   0.000000e+00
    379   4.256081e+01   2.766834e-01   1.113134e+00   0.000000e+00   0.000000e+00
    380   4.265456e+01   2.778868e-01   1.111021e+00   0.000000e+00   0.000000e+00
    381   4.274831e+01   2.790932e-01   1.108919e+00   0.000000e+00   0.000000e+00
    382   4.284206e+01   2.803026e-01   1.106829e+00   0.000000e+00   0.000000e+00
    383   4.293581e+01   2.815148e-01   1.104751e+00   0.000000e+00   0.000000e+00
    384   4.302956e+01   2.827301e-01   1.102685e+00   0.000000e+00   0.000000e+00
    385   4.312331e+01   2.839483e-01   1.100630e+00   0.000000e+00   0.000000e+00
    386   4.321706e+01   2.851694e-01   1.098586e+00   0.000000e+00   0.000000e+00
    387   4.331081e+01   2.863936e-01   1.096554e+00   0.000000e+00   0.000000e+00
    388   4.340456e+01   2.876207e-01   1.094534e+00   0.000000e+00   0.000000e+00
    389   4.349831e+01   2.888508e-01   1.092525e+00   0.000000e+00   0.000000e+00
    390   4.359206e+01   2.900839e-01   1.090527e+00   0.000000e+00   0.000000e+00
    391   4.368581e+01   2.913200e-01   1.088541e+00   0.000000e+00   0.000000e+00
    392   4.377956e+01   2.925591e-01   1.086566e+00   0.000000e+00   0.000000e+00
    393   4.387331e+01   2.938012e-01   1.084602e+00   0.000000e+00   0.000000e+00
    394   4.396706e+01   2.950463e-01   1.082649e+00   0.000000e+00   0.000000e+00
    395   4.406081e+01   2.962945e-01   1.080708e+00   0.000000e+00   0.000000e+00
    396   4.415456e+01   2.975457e-01   1.078777e+00   0.000000e+00   0.000000e+00
    397   4.424831e+01   2.987999e-01   1.076858e+00   0.000000e+00   0.000000e+00
    398   4.434206e+01   3.000572e-01   1.074949e+00   0.000000e+00   0.000000e+00
    399   4.443581e+01   3.013175e-01   1.073052e+00   0.000000e+00   0.000000e+00
    400   4.452956e+01   3.025809e-01   1.071165e+00   0.000000e+00   0.000000e+00
    401   4.462331e+01   3.038473e-01   1.069290e+00   0.000000e+00   0.000000e+00
    402   4.471706e+01   3.051169e-01   1.067425e+00   0.000000e+00   0.000000e+00
    403   4.481081e+01   3.063895e-01   1.065571e+00   0.000000e+00   0.000000e+00
    404   4.490456e+01   3.076652e-01   1.063728e+00   0.000000e+00   0.000000e+00
    405   4.499831e+01   3.089440e-01   1.061896e+00   0.000000e+00   0.000000e+00
    406   4.509206e+01   3.102258e-01   1.060074e+00   0.000000e+00   0.000000e+00
    407   4.518581e+01   3.115109e-01   1.058263e+00   0.000000e+00   0.000000e+00
    408   4.527956e+01   3.127990e-01   1.056462e+00   0.000000e+00   0.000000e+00
    409   4.537331e+01   3.140902e-01   1.054672e+00   0.000000e+00   0.000000e+00
    410   4.546706e+01   3.153846e-01   1.052893e+00   0.000000e+00   0.000000e+00
    411   4.556081e+01   3.166821e-01   1.051124e+00   0.000000e+00   0.000000e+00
    412   4.565456e+01   3.179828e-01   1.049366e+00   0.000000e+00   0.000000e+00
    413   4.574831e+01   3.192866e-01   1.047618e+00   0.000000e+00   0.000000e+00
    414   4.584206e+01   3.205936e-01   1.045881e+00   0.000000e+00   0.000000e+00
    415   4.593581e+01   3.219038e-01   1.044154e+00   0.000000e+00   0.000000e+00
    416   4.602956e+01   3.232172e-01   1.042437e+00   0.000000e+00   0.000000e+00
    417   4.612331e+01   3.245337e-01   1.040731e+00   0.000000e+00   0.000000e+00
    418   4.621706e+01   3.258535e-01   1.039035e+00   0.000000e+00   0.000000e+00
    419   4.631081e+01   3.271764e-01   1.037349e+00   0.000000e+00   0.000000e+00
    420   4.640456e+01   3.285026e-01   1.035673e+00   0.000000e+00   0.000000e+00
    421   4.649831e+01   3.298320e-01   1.034008e+00   0.000000e+00   0.000000e+00
    422   4.659206e+01   3.311646e-01   1.032353e+00   0.000000e+00   0.000000e+00
    423   4.668581e+01   3.325005e-01   1.030707e+00   0.000000e+00   0.000000e+00
    424   4.677956e+01   3.338396e-01   1.029072e+00   0.000000e+00   0.000000e+00
    425   4.687331e+01   3.351820e-01   1.027448e+00   0.000000e+00   0.000000e+00
    426   4.696706e+01   3.365276e-01   1.025833e+00   0.000000e+00   0.000000e+00
    427   4.706081e+01   3.378766e-01   1.024228e+00   0.000000e+00   0.000000e+00
    428   4.715456e+01   3.392288e-01   1.022633e+00   0.000000e+00   0.000000e+00
    429   4.724831e+01   3.405843e-01   1.021048e+00   0.000000e+00   0.000000e+00
    430   4.734206e+01   3.419431e-01   1.019473e+00   0.000000e+00   0.000000e+00
    431   4.743581e+01   3.433053e-01   1.017908e+00   0.000000e+00   0.000000e+00
    432   4.752956e+01   3.446708e-01   1.016353e+00   0.000000e+00   0.000000e+00
    433   4.762331e+01   3.460396e-01   1.014808e+00   0.000000e+00   0.000000e+00
    434   4.771706e+01   3.474117e-01   1.013272e+00   0.000000e+00   0.000000e+00
    435   4.781081e+01   3.487872e-01   1.011747e+00   0.000000e+00   0.000000e+00
    436   4.790456e+01   3.501661e-01   1.010231e+00   0.000000e+00   0.000000e+00
    437   4.799831e+01   3.515484e-01   1.008725e+00   0.000000e+00   0.000000e+00
    438   4.809206e+01   3.529341e-01   1.007229e+00   0.000000e+00   0.000000e+00
    439   4.818581e+01   3.543231e-01   1.005742e+00   0.000000e+00   0.000000e+00
    440   4.827956e+01   3.557156e-01   1.004265e+00   0.000000e+00   0.000000e+00
    441   4.837331e+01   3.571114e-01   1.002798e+00   0.000000e+00   0.000000e+00
    442   4.846706e+01   3.585108e-01   1.001341e+00   0.000000e+00   0.000000e+00
    443   4.856081e+01   3.599135e-01   9.998929e-01   0.000000e+00   0.000000e+00
    444   4.865456e+01   3.613197e-01   9.984546e-01   0.000000e+00   0.000000e+00
    445   4.874831e+01   3.627294e-01   9.970260e-01   0.000000e+00   0.000000e+00
    446   4.884206e+01   3.641426e-01   9.956069e-01   0.000000e+00   0.000000e+00
    447   4.893581e+01   3.655592e-01   9.941974e-01   0.000000e+00   0.000000e+00
    448   4.902956e+01   3.669793e-01   9.927974e-01   0.000000e+00   0.000000e+00
    449   4.912331e+01   3.684030e-01   9.914069e-01   0.000000e+00   0.000000e+00
    450   4.921706e+01   3.698302e-01   9.900260e-01   0.000000e+00   0.000000e+00
    451   4.931081e+01   3.712609e-01   9.886545e-01   0.000000e+00   0.000000e+00
    452   4.940456e+01   3.726951e-01   9.872925e-01   0.000000e+00   0.000000e+00
    453   4.949831e+01   3.741329e-01   9.859399e-01   0.000000e+00   0.000000e+00
    454   4.959206e+01   3.755743e-01   9.845968e-01   0.000000e+00   0.000000e+00
    455   4.968581e+01   3.770193e-01   9.832631e-01   0.000000e+00   0.000000e+00
    456   4.977956e+01   3.784678e-01   9.819388e-01   0.000000e+00   0.000000e+00
    457   4.987331e+01   3.799200e-01   9.806238e-01   0.000000e+00   0.000000e+00
    458   4.996706e+01   3.813758e-01   9.793183e-01   0.000000e+00   0.000000e+00
    459   5.006081e+01   3.828352e-01   9.780221e-01   0.000000e+00   0.000000e+00
    460   5.015456e+01   3.842983e-01   9.767352e-01   0.000000e+00   0.000000e+00
    461   5.024831e+01   3.857651e-01   9.754577e-01   0.000000e+00   0.000000e+00
    462   5.034206e+01   3.872355e-01   9.741894e-01   0.000000e+00   0.000000e+00
    463   5.043581e+01   3.887096e-01   9.729305e-01   0.000000e+00   0.000000e+00
    464   5.052956e+01   3.901874e-01   9.716808e-01   0.000000e+00   0.000000e+00
    465   5.062331e+01   3.916689e-01   9.704404e-01   0.000000e+00   0.000000e+00
    466   5.071706e+01   3.931541e-01   9.692093e-01   0.000000e+00   0.000000e+00
    467   5.081081e+01   3.946431e-01   9.679874e-01   0.000000e+00   0.000000e+00
    468   5.090456e+01   3.961359e-01   9.667748e-01   0.000000e+00   0.000000e+00
    469   5.099831e+01   3.976324e-01   9.655714e-01   0.000000e+00   0.000000e+00
    470   5.109206e+01   3.991327e-01   9.643772e-01   0.000000e+00   0.000000e+00
    471   5.118581e+01   4.006368e-01   9.631922e-01   0.000000e+00   0.000000e+00
    472   5.127956e+01   4.021447e-01   9.620163e-01   0.000000e+00   0.000000e+00
    473   5.137331e+01   4.036565e-01   9.608497e-01   0.000000e+00   0.000000e+00
    474   5.146706e+01   4.051721e-01   9.596922e-01   0.000000e+00   0.000000e+00
    475   5.156081e+01   4.066915e-01   9.585439e-01   0.000000e+00   0.000000e+00
    476   5.165456e+01   4.082149e-01   9.574048e-01   0.000000e+00   0.000000e+00
    477   5.174831e+01   4.097421e-01   9.562748e-01   0.000000e+00   0.000000e+00
    478   5.184206e+01   4.112732e-01   9.551539e-01   0.000000e+00   0.000000e+00
    479   5.193581e+01   4.128083e-01   9.540422e-01   0.000000e+00   0.000000e+00
    480   5.202956e+01   4.143473e-01   9.529395e-01   0.000000e+00   0.000000e+00
    481   5.212331e+01   4.158902e-01   9.518460e-01   0.000000e+00   0.000000e+00
    482   5.221706e+01   4.174372e-01   9.507616e-01   0.000000e+00   0.000000e+00
    483   5.231081e+01   4.189881e-01   9.496863e-01   0.000000e+00   0.000000e+00
    484   5.240456e+01   4.205430e-01   9.486201e-01   0.000000e+00   0.000000e+00
    485   5.249831e+01   4.221019e-01   9.475630e-01   0.000000e+00   0.000000e+00
    486   5.259206e+01   4.236649e-01   9.465149e-01   0.000000e+00   0.000000e+00
    487   5.268581e+01   4.252319e-01   9.454760e-01   0.000000e+00   0.000000e+00
    488   5.277956e+01   4.268030e-01   9.444461e-01   0.000000e+00   0.000000e+00
    489   5.287331e+01   4.283782e-01   9.434252e-01   0.000000e+00   0.000000e+00
    490   5.296706e+01   4.299575e-01   9.424135e-01   0.000000e+00   0.000000e+00
    491   5.306081e+01   4.315410e-01   9.414108e-01   0.000000e+00   0.000000e+00
    492   5.315456e+01   4.331285e-01   9.404171e-01   0.000000e+00   0.000000e+00
    493   5.324831e+01   4.347203e-01   9.394325e-01   0.000000e+00   0.000000e+00
    494   5.334206e+01   4.363162e-01   9.384570e-01   0.000000e+00   0.000000e+00
    495   5.343581e+01   4.379163e-01   9.374905e-01   0.000000e+00   0.000000e+00
    496   5.352956e+01   4.395206e-01   9.365330e-01   0.000000e+00   0.000000e+00
    497   5.362331e+01   4.411292e-01   9.355846e-01   0.000000e+00   0.000000e+00
    498   5.371706e+01   4.427420e-01   9.346452e-01   0.000000e+00   0.000000e+00
    499   5.381081e+01   4.443591e-01   9.337149e-01   0.000000e+00   0.000000e+00
    500   5.390456e+01   4.459805e-01   9.327936e-01   0.000000e+00   0.000000e+00
    501   5.399831e+01   4.476062e-01   9.318813e-01   0.000000e+00   0.000000e+00
    502   5.409206e+01   4.492363e-01   9.309781e-01   0.000000e+00   0.000000e+00
    503   5.418581e+01   4.508707e-01   9.300839e-01   0.000000e+00   0.000000e+00
    504   5.427956e+01   4.525095e-01   9.291988e-01   0.000000e+00   0.000000e+00
    505   5.437331e+01   4.541526e-01   9.283227e-01   0.000000e+00   0.000000e+00
    506   5.446706e+01   4.558002e-01   9.274556e-01   0.000000e+00   0.000000e+00
    507   5.456081e+01   4.574523e-01   9.265976e-01   0.000000e+00   0.000000e+00
    508   5.465456e+01   4.591087e-01   9.257486e-01   0.000000e+00   0.000000e+00
    509   5.474831e+01   4.607697e-01   9.249087e-01   0.000000e+00   0.000000e+00
    510   5.484206e+01   4.624352e-01   9.240778e-01   0.000000e+00   0.000000e+00
    511   5.493581e+01   4.641052e-01   9.232559e-01   0.000000e+00   0.000000e+00
    512   5.502956e+01   4.657797e-01   9.224432e-01   0.000000e+00   0.000000e+00
    513   5.512331e+01   4.674588e-01   9.216394e-01   0.000000e+00   0.000000e+00
    514   5.521706e+01   4.691425e-01   9.208448e-01   0.000000e+00   0.000000e+00
    515   5.531081e+01   4.708308e-01   9.200592e-01   0.000000e+00   0.000000e+00
    516   5.540456e+01   4.725237e-01   9.192827e-01   0.000000e+00   0.000000e+00
    517   5.549831e+01   4.742213e-01   9.185152e-01   0.000000e+00   0.000000e+00
    518   5.559206e+01   4.759236e-01   9.177568e-01   0.000000e+00   0.000000e+00
    519   5.568581e+01   4.776306e-01   9.170076e-01   0.000000e+00   0.000000e+00
    520   5.577956e+01   4.793423e-01   9.162674e-01   0.000000e+00   0.000000e+00
    521   5.587331e+01   4.810588e-01   9.155363e-01   0.000000e+00   0.000000e+00
    522   5.596706e+01   4.827800e-01   9.148143e-01   0.000000e+00   0.000000e+00
    523   5.606081e+01   4.845060e-01   9.141014e-01   0.000000e+00   0.000000e+00
    524   5.615456e+01   4.862369e-01   9.133976e-01   0.000000e+00   0.000000e+00
    525   5.624831e+01   4.879726e-01   9.127030e-01   0.000000e+00   0.000000e+00
    526   5.634206e+01   4.897132e-01   9.120175e-01   0.000000e+00   0.000000e+00
    527   5.643581e+01   4.914588e-01   9.113411e-01   0.000000e+00   0.000000e+00
    528   5.652956e+01   4.932092e-01   9.106739e-01   0.000000e+00   0.000000e+00
    529   5.662331e+01   4.949646e-01   9.100159e-01   0.000000e+00   0.000000e+00
    530   5.671706e+01   4.967249e-01   9.093670e-01   0.000000e+00   0.000000e+00
    531   5.681081e+01   4.984903e-01   9.087273e-01   0.000000e+00   0.000000e+00
    532   5.690456e+01   5.002607e-01   9.080968e-01   0.000000e+00   0.000000e+00
    533   5.699831e+01   5.020362e-01   9.074755e-01   0.000000e+00   0.000000e+00
    534   5.709206e+01   5.038168e-01   9.068633e-01   0.000000e+00   0.000000e+00
    535   5.718581e+01   5.056024e-01   9.062605e-01   0.000000e+00   0.000000e+00
    536   5.727956e+01   5.073933e-01   9.056668e-01   0.000000e+00   0.000000e+00
    537   5.737331e+01   5.091892e-01   9.050824e-01   0.000000e+00   0.000000e+00
    538   5.746706e+01   5.109904e-01   9.045072e-01   0.000000e+00   0.000000e+00
    539   5.756081e+01   5.127969e-01   9.039413e-01   0.000000e+00   0.000000e+00
    540   5.765456e+01   5.146085e-01   9.033847e-01   0.000000e+00   0.000000e+00
    541   5.774831e+01   5.164255e-01   9.028374e-01   0.000000e+00   0.000000e+00
    542   5.784206e+01   5.182478e-01   9.022994e-01   0.000000e+00   0.000000e+00
    543   5.793581e+01   5.200754e-01   9.017707e-01   0.000000e+00   0.000000e+00
    544   5.802956e+01   5.219085e-01   9.012513e-01   0.000000e+00   0.000000e+00
    545   5.812331e+01   5.237469e-01   9.007413e-01   0.000000e+00   0.000000e+00
    546   5.821706e+01   5.255907e-01   9.002407e-01   0.000000e+00   0.000000e+00
    547   5.831081e+01   5.274401e-01   8.997494e-01   0.000000e+00   0.000000e+00
    548   5.840456e+01   5.292949e-01   8.992675e-01   0.000000e+00   0.000000e+00
    549   5.849831e+01   5.311553e-01   8.987951e-01   0.000000e+00   0.000000e+00
    550   5.859206e+01   5.330212e-01   8.983320e-01   0.000000e+00   0.000000e+00
    551   5.868581e+01   5.348927e-01   8.978785e-01   0.000000e+00   0.000000e+00
    552   5.877956e+01   5.367699e-01   8.974343e-01   0.000000e+00   0.000000e+00
    553   5.887331e+01   5.386527e-01   8.969997e-01   0.000000e+00   0.000000e+00
    554   5.896706e+01   5.405412e-01   8.965745e-01   0.000000e+00   0.000000e+00
    555   5.906081e+01   5.424355e-01   8.961589e-01   0.000000e+00   0.000000e+00
    556   5.915456e+01   5.443355e-01   8.957528e-01   0.000000e+00   0.000000e+00
    557   5.924831e+01   5.462413e-01   8.953562e-01   0.000000e+00   0.000000e+00
    558   5.934206e+01   5.481530e-01   8.949693e-01   0.000000e+00   0.000000e+00
    559   5.943581e+01   5.500705e-01   8.945919e-01   0.000000e+00   0.000000e+00
    560   5.952956e+01   5.519940e-01   8.942241e-01   0.000000e+00   0.000000e+00
    561   5.962331e+01   5.539233e-01   8.938660e-01   0.000000e+00   0.000000e+00
    562   5.971706e+01   5.558587e-01   8.935175e-01   0.000000e+00   0.000000e+00
    563   5.981081e+01   5.578000e-01   8.931787e-01   0.000000e+00   0.000000e+00
    564   5.990456e+01   5.597474e-01   8.928496e-01   0.000000e+00   0.000000e+00
    565   5.999831e+01   5.617009e-01   8.925302e-01   0.000000e+00   0.000000e+00
    566   6.009206e+01   5.636606e-01   8.922205e-01   0.000000e+00   0.000000e+00
    567   6.018581e+01   5.656264e-01   8.919206e-01   0.000000e+00   0.000000e+00
    568   6.027956e+01   5.675984e-01   8.916305e-01   0.000000e+00   0.000000e+00
    569   6.037331e+01   5.695766e-01   8.913503e-01   0.000000e+00   0.000000e+00
    570   6.046706e+01   5.715611e-01   8.910798e-01   0.000000e+00   0.000000e+00
    571   6.056081e+01   5.735519e-01   8.908192e-01   0.000000e+00   0.000000e+00
    572   6.065456e+01   5.755491e-01   8.905685e-01   0.000000e+00   0.000000e+00
    573   6.074831e+01   5.775527e-01   8.903277e-01   0.000000e+00   0.000000e+00
    574   6.084206e+01   5.795628e-01   8.900969e-01   0.000000e+00   0.000000e+00
    575   6.093581e+01   5.815793e-01   8.898760e-01   0.000000e+00   0.000000e+00
    576   6.102956e+01   5.836023e-01   8.896651e-01   0.000000e+00   0.000000e+00
    577   6.112331e+01   5.856319e-01   8.894642e-01   0.000000e+00   0.000000e+00
    578   6.121706e+01   5.876682e-01   8.892734e-01   0.000000e+00   0.000000e+00
    579   6.131081e+01   5.897110e-01   8.890926e-01   0.000000e+00   0.000000e+00
    580   6.140456e+01   5.917606e-01   8.889220e-01   0.000000e+00   0.000000e+00
    581   6.149831e+01   5.938169e-01   8.887614e-01   0.000000e+00   0.000000e+00
    582   6.159206e+01   5.958800e-01   8.886111e-01   0.000000e+00   0.000000e+00
    583   6.168581e+01   5.979499e-01   8.884709e-01   0.000000e+00   0.000000e+00
    584   6.177956e+01   6.000267e-01   8.883409e-01   0.000000e+00   0.000000e+00
    585   6.187331e+01   6.021104e-01   8.882212e-01   0.000000e+00   0.000000e+00
    586   6.196706e+01   6.042011e-01   8.881118e-01   0.000000e+00   0.000000e+00
    587   6.206081e+01   6.062988e-01   8.880127e-01   0.000000e+00   0.000000e+00
    588   6.215456e+01   6.084036e-01   8.879240e-01   0.000000e+00   0.000000e+00
    589   6.224831e+01   6.105154e-01   8.878456e-01   0.000000e+00   0.000000e+00
    590   6.234206e+01   6.126344e-01   8.877776e-01   0.000000e+00   0.000000e+00
    591   6.243581e+01   6.147606e-01   8.877201e-01   0.000000e+00   0.000000e+00
    592   6.252956e+01   6.168941e-01   8.876731e-01   0.000000e+00   0.000000e+00
    593   6.262331e+01   6.190349e-01   8.876366e-01   0.000000e+00   0.000000e+00
    594   6.271706e+01   6.211830e-01   8.876106e-01   0.000000e+00   0.000000e+00
    595   6.281081e+01   6.233386e-01   8.875952e-01   0.000000e+00   0.000000e+00
    596   6.290456e+01   6.255015e-01   8.875905e-01   0.000000e+00   0.000000e+00
    597   6.299831e+01   6.276720e-01   8.875964e-01   0.000000e+00   0.000000e+00
    598   6.309206e+01   6.298501e-01   8.876130e-01   0.000000e+00   0.000000e+00
    599   6.318581e+01   6.320358e-01   8.876403e-01   0.000000e+00   0.000000e+00
    600   6.327956e+01   6.342291e-01   8.876784e-01   0.000000e+00   0.000000e+00
    601   6.337331e+01   6.364302e-01   8.877273e-01   0.000000e+00   0.000000e+00
    602   6.346706e+01   6.386390e-01   8.877871e-01   0.000000e+00   0.000000e+00
    603   6.356081e+01   6.408556e-01   8.878577e-01   0.000000e+00   0.000000e+00
    604   6.365456e+01   6.430802e-01   8.879393e-01   0.000000e+00   0.000000e+00
    605   6.374831e+01   6.453127e-01   8.880319e-01   0.000000e+00   0.000000e+00
    606   6.384206e+01   6.475531e-01   8.881354e-01   0.000000e+00   0.000000e+00
    607   6.393581e+01   6.498017e-01   8.882500e-01   0.000000e+00   0.000000e+00
    608   6.402956e+01   6.520583e-01   8.883758e-01   0.000000e+00   0.000000e+00
    609   6.412331e+01   6.543231e-01   8.885126e-01   0.000000e+00   0.000000e+00
    610   6.421706e+01   6.565962e-01   8.886607e-01   0.000000e+00   0.000000e+00
    611   6.431081e+01   6.588775e-01   8.888199e-01   0.000000e+00   0.000000e+00
    612   6.440456e+01   6.611672e-01   8.889905e-01   0.000000e+00   0.000000e+00
    613   6.449831e+01   6.634653e-01   8.891723e-01   0.000000e+00   0.000000e+00
    614   6.459206e+01   6.657719e-01   8.893656e-01   0.000000e+00   0.000000e+00
    615   6.468581e+01   6.680870e-01   8.895702e-01   0.000000e+00   0.000000e+00
    616   6.477956e+01   6.704108e-01   8.897863e-01   0.000000e+00   0.000000e+00
    617   6.487331e+01   6.727432e-01   8.900139e-01   0.000000e+00   0.000000e+00
    618   6.496706e+01   6.750843e-01   8.902530e-01   0.000000e+00   0.000000e+00
    619   6.506081e+01   6.774342e-01   8.905038e-01   0.000000e+00   0.000000e+00
    620   6.515456e+01   6.797930e-01   8.907662e-01   0.000000e+00   0.000000e+00
    621   6.524831e+01   6.821606e-01   8.910403e-01   0.000000e+00   0.000000e+00
    622   6.534206e+01   6.845373e-01   8.913262e-01   0.000000e+00   0.000000e+00
    623   6.543581e+01   6.869231e-01   8.916239e-01   0.000000e+00   0.000000e+00
    624   6.552956e+01   6.893180e-01   8.919334e-01   0.000000e+00   0.000000e+00
    625   6.562331e+01   6.917221e-01   8.922548e-01   0.000000e+00   0.000000e+00
    626   6.571706e+01   6.941354e-01   8.925882e-01   0.000000e+00   0.000000e+00
    627   6.581081e+01   6.965581e-01   8.929337e-01   0.000000e+00   0.000000e+00
    628   6.590456e+01   6.989903e-01   8.932912e-01   0.000000e+00   0.000000e+00
    629   6.599831e+01   7.014319e-01   8.936608e-01   0.000000e+00   0.000000e+00
    630   6.609206e+01   7.038830e-01   8.940426e-01   0.000000e+00   0.000000e+00
    631   6.618581e+01   7.063438e-01   8.944367e-01   0.000000e+00   0.000000e+00
    632   6.627956e+01   7.088143e-01   8.948431e-01   0.000000e+00   0.000000e+00
    633   6.637331e+01   7.112946e-01   8.952618e-01   0.000000e+00   0.000000e+00
    634   6.646706e+01   7.137848e-01   8.956929e-01   0.000000e+00   0.000000e+00
    635   6.656081e+01   7.162849e-01   8.961365e-01   0.000000e+00   0.000000e+00
    636   6.665456e+01   7.187950e-01   8.965927e-01   0.000000e+00   0.000000e+00
    637   6.674831e+01   7.213152e-01   8.970615e-01   0.000000e+00   0.000000e+00
    638   6.684206e+01   7.238456e-01   8.975429e-01   0.000000e+00   0.000000e+00
    639   6.693581e+01   7.263863e-01   8.980370e-01   0.000000e+00   0.000000e+00
    640   6.702956e+01   7.289373e-01   8.985440e-01   0.000000e+00   0.000000e+00
    641   6.712331e+01   7.314987e-01   8.990638e-01   0.000000e+00   0.000000e+00
    642   6.721706e+01   7.340706e-01   8.995965e-01   0.000000e+00   0.000000e+00
    643   6.731081e+01   7.366532e-01   9.001422e-01   0.000000e+00   0.000000e+00
    644   6.740456e+01   7.392464e-01   9.007009e-01   0.000000e+00   0.000000e+00
    645   6.749831e+01   7.418503e-01   9.012728e-01   0.000000e+00   0.000000e+00
