# power spectrum of delta
# redshift z=0.412800
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   2.508887e-02   1.649661e-05   9.614347e-03   6
  7.120015e-02   1.352722e-01   0.000000e+00   2.923576e-02   12
  9.298354e-02   1.410907e-01   6.675868e-03   2.445573e-02   14
  1.179498e-01   2.529933e-01   5.372206e-03   2.694612e-02   48
  1.485703e-01   3.317620e-01   3.902364e-03   3.950171e-02   42
  1.630938e-01   3.071959e-01   3.885028e-03   3.974487e-02   48
  1.849248e-01   4.502789e-01   4.657527e-03   4.405300e-02   80
  2.095764e-01   6.006207e-01   3.616184e-03   5.318591e-02   90
  2.284365e-01   5.606180e-01   5.678407e-03   5.323307e-02   120
  2.552299e-01   7.449464e-01   4.772066e-03   5.348423e-02   158
  2.729761e-01   8.946165e-01   2.264649e-03   9.344656e-02   120
  2.943566e-01   9.530458e-01   5.061767e-03   6.759331e-02   186
  3.179794e-01   1.112737e+00   6.922087e-03   6.637296e-02   264
  3.371748e-01   1.318451e+00   3.737021e-03   9.008369e-02   168
  3.616666e-01   1.436803e+00   6.678935e-03   7.602735e-02   386
  3.821617e-01   1.327045e+00   4.041476e-03   1.032851e-01   192
  4.023269e-01   1.896155e+00   6.626239e-03   9.593541e-02   390
  4.249813e-01   1.796598e+00   6.937664e-03   8.650189e-02   396
  4.462644e-01   2.002485e+00   6.882941e-03   9.788859e-02   398
  4.696612e-01   2.194763e+00   6.746443e-03   8.920924e-02   576
  4.926857e-01   2.095404e+00   6.844329e-03   9.940719e-02   444
  5.128251e-01   2.830601e+00   6.175253e-03   1.064591e-01   590
  5.357574e-01   2.770859e+00   6.762370e-03   1.069210e-01   648
  5.581250e-01   3.134412e+00   5.984853e-03   1.236153e-01   654
  5.779979e-01   3.108361e+00   4.964212e-03   1.167354e-01   636
  6.002125e-01   3.551835e+00   7.442619e-03   1.234240e-01   830
  6.210565e-01   3.732457e+00   5.357348e-03   1.264586e-01   792
  6.423697e-01   4.020851e+00   5.509935e-03   1.336300e-01   804
  6.641974e-01   4.760335e+00   6.800522e-03   1.621457e-01   1038
  6.853297e-01   4.537575e+00   5.326721e-03   1.422577e-01   936
  7.082344e-01   4.804193e+00   6.224155e-03   1.339101e-01   1130
  7.289948e-01   5.042193e+00   5.780067e-03   1.499281e-01   1104
  7.517839e-01   5.303477e+00   6.426420e-03   1.578028e-01   1230
  7.726234e-01   6.011093e+00   6.530794e-03   1.618619e-01   1260
  7.937952e-01   6.089818e+00   5.649419e-03   1.743290e-01   1286
  8.177406e-01   6.277111e+00   6.847285e-03   1.483849e-01   1728
  8.404302e-01   7.063943e+00   6.057382e-03   1.809826e-01   1392
  8.619953e-01   6.996713e+00   5.738147e-03   1.739325e-01   1626
  8.840987e-01   7.617379e+00   6.802137e-03   1.740383e-01   1760
  9.062925e-01   7.678478e+00   5.620745e-03   1.771825e-01   1686
  9.272150e-01   8.119205e+00   5.717340e-03   0.000000e+00   1812
  9.486081e-01   8.784641e+00   6.573858e-03   0.000000e+00   1862
  9.704714e-01   8.779607e+00   5.854341e-03   0.000000e+00   2160
  9.924689e-01   9.176561e+00   5.988744e-03   0.000000e+00   1956
  1.014601e+00   9.713592e+00   6.734120e-03   0.000000e+00   2454
  1.036199e+00   1.014826e+01   5.264380e-03   0.000000e+00   2048
  1.057875e+00   1.010793e+01   6.841648e-03   0.000000e+00   2538
  1.079272e+00   1.076890e+01   5.730031e-03   0.000000e+00   2400
  1.100898e+00   1.125443e+01   6.814878e-03   0.000000e+00   2526
  1.122475e+00   1.092752e+01   6.758341e-03   0.000000e+00   2856
  1.144982e+00   1.160737e+01   6.313559e-03   0.000000e+00   2804
  1.167211e+00   1.225758e+01   6.591905e-03   0.000000e+00   2958
  1.188366e+00   1.313317e+01   6.387072e-03   0.000000e+00   2976
  1.210691e+00   1.340328e+01   6.397896e-03   0.000000e+00   3194
  1.231592e+00   1.310255e+01   6.362345e-03   0.000000e+00   3120
  1.254232e+00   1.403712e+01   6.441362e-03   0.000000e+00   3606
  1.275838e+00   1.486870e+01   5.899826e-03   0.000000e+00   3276
  1.296888e+00   1.537078e+01   6.681751e-03   0.000000e+00   3600
  1.318543e+00   1.553209e+01   5.899131e-03   0.000000e+00   3638
  1.339390e+00   1.586713e+01   6.251833e-03   0.000000e+00   3744
