# power spectrum of theta (div v)
# redshift z=1.604100
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   3.745458e-10   1.649661e-05   1.357617e-10   6
  7.120015e-02   1.941872e-09   0.000000e+00   4.414592e-10   12
  9.298354e-02   2.067041e-09   6.675868e-03   3.955917e-10   14
  1.179498e-01   3.185830e-09   5.372206e-03   3.591193e-10   48
  1.485703e-01   4.075199e-09   3.902364e-03   4.526896e-10   42
  1.630938e-01   3.803089e-09   3.885028e-03   5.090603e-10   48
  1.849248e-01   5.570922e-09   4.657527e-03   5.969425e-10   80
  2.095764e-01   7.545518e-09   3.616184e-03   6.332307e-10   90
  2.284365e-01   6.405818e-09   5.678407e-03   6.559972e-10   120
  2.552299e-01   8.967267e-09   4.772066e-03   6.141149e-10   158
  2.729761e-01   9.242969e-09   2.264649e-03   9.518420e-10   120
  2.943566e-01   9.987359e-09   5.061767e-03   6.810525e-10   186
  3.179794e-01   1.109616e-08   6.922087e-03   6.902925e-10   264
  3.371748e-01   1.347742e-08   3.737021e-03   9.935253e-10   168
  3.616666e-01   1.330888e-08   6.678935e-03   6.935990e-10   386
  3.821617e-01   1.106069e-08   4.041476e-03   7.248041e-10   192
  4.023269e-01   1.504920e-08   6.626239e-03   7.065399e-10   390
  4.249813e-01   1.277057e-08   6.937664e-03   6.664744e-10   396
  4.462644e-01   1.614537e-08   6.882941e-03   8.170606e-10   398
  4.696612e-01   1.561056e-08   6.746443e-03   6.174346e-10   576
  4.926857e-01   1.686001e-08   6.844329e-03   8.081442e-10   444
  5.128250e-01   1.985500e-08   6.180984e-03   7.804197e-10   590
  5.357574e-01   1.831382e-08   6.762370e-03   7.209365e-10   648
  5.581250e-01   1.913379e-08   5.984853e-03   7.916174e-10   654
  5.779979e-01   2.021864e-08   4.964212e-03   7.473299e-10   636
  6.002125e-01   2.013281e-08   7.442619e-03   7.014817e-10   830
  6.210565e-01   2.072218e-08   5.357348e-03   6.956587e-10   792
  6.423697e-01   2.213581e-08   5.509935e-03   8.218217e-10   804
  6.641974e-01   2.214936e-08   6.800522e-03   7.483034e-10   1038
  6.853297e-01   2.289212e-08   5.326721e-03   7.211700e-10   936
  7.082344e-01   2.265998e-08   6.219589e-03   6.492307e-10   1130
  7.289948e-01   2.372517e-08   5.780067e-03   7.092779e-10   1104
  7.517839e-01   2.505103e-08   6.426420e-03   7.342882e-10   1230
  7.726234e-01   2.641266e-08   6.530794e-03   7.488873e-10   1260
  7.937953e-01   2.567670e-08   5.642377e-03   7.102054e-10   1286
  8.177406e-01   2.493366e-08   6.847285e-03   5.977350e-10   1728
  8.404302e-01   2.684794e-08   6.057382e-03   7.408763e-10   1392
  8.619953e-01   2.727797e-08   5.738147e-03   6.903035e-10   1626
  8.840987e-01   2.669649e-08   6.802137e-03   6.295773e-10   1760
  9.062925e-01   2.725187e-08   5.620745e-03   6.464284e-10   1686
  9.272150e-01   2.683016e-08   5.717340e-03   6.232473e-10   1812
  9.486081e-01   2.810629e-08   6.584341e-03   6.411428e-10   1862
