# power spectrum of velocity
# redshift z=0.907500
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   4.310369e-07   1.649661e-05   1.561099e-07   6
  7.120015e-02   1.099253e-06   0.000000e+00   2.525426e-07   12
  9.298354e-02   6.585242e-07   6.675868e-03   1.292320e-07   14
  1.179498e-01   6.484273e-07   5.372206e-03   6.798490e-08   48
  1.485703e-01   5.149952e-07   3.902364e-03   5.586885e-08   42
  1.630938e-01   3.956137e-07   3.885028e-03   5.146308e-08   48
  1.849248e-01   4.708432e-07   4.657527e-03   5.192690e-08   80
  2.095764e-01   4.718853e-07   3.616184e-03   4.074203e-08   90
  2.284365e-01   3.270248e-07   5.678407e-03   3.259274e-08   120
  2.552299e-01   3.678460e-07   4.772066e-03   2.503310e-08   158
  2.729761e-01   3.430938e-07   2.264649e-03   3.527871e-08   120
  2.943566e-01   3.118968e-07   5.061767e-03   2.080797e-08   186
  3.179794e-01   2.952563e-07   6.922087e-03   1.838562e-08   264
  3.371748e-01   3.211427e-07   3.737021e-03   2.326686e-08   168
  3.616666e-01   2.741606e-07   6.678935e-03   1.441257e-08   386
  3.821617e-01   2.077083e-07   4.041476e-03   1.437432e-08   192
  4.023269e-01   2.574726e-07   6.626239e-03   1.279097e-08   390
  4.249813e-01   2.019244e-07   6.937664e-03   1.027564e-08   396
  4.462644e-01   2.172776e-07   6.882941e-03   1.074931e-08   398
  4.696612e-01   1.865720e-07   6.746443e-03   7.211624e-09   576
  4.926857e-01   1.782069e-07   6.844329e-03   8.354088e-09   444
  5.128251e-01   2.028391e-07   6.175253e-03   7.851795e-09   590
  5.357574e-01   1.646890e-07   6.762370e-03   6.276803e-09   648
  5.581250e-01   1.603777e-07   5.984853e-03   6.569588e-09   654
  5.779979e-01   1.563142e-07   4.964212e-03   5.729120e-09   636
  6.002125e-01   1.500916e-07   7.442619e-03   5.206079e-09   830
  6.210565e-01   1.409990e-07   5.357348e-03   4.703357e-09   792
  6.423697e-01   1.401536e-07   5.509935e-03   5.244982e-09   804
  6.641974e-01   1.376486e-07   6.800522e-03   4.704107e-09   1038
  6.853297e-01   1.232958e-07   5.326721e-03   3.862642e-09   936
  7.082344e-01   1.151865e-07   6.224155e-03   3.472270e-09   1130
  7.289948e-01   1.149897e-07   5.780067e-03   3.426772e-09   1104
  7.517839e-01   1.106788e-07   6.426420e-03   3.206657e-09   1230
  7.726234e-01   1.082974e-07   6.530794e-03   2.896162e-09   1260
  7.937953e-01   1.059467e-07   5.642377e-03   3.008906e-09   1286
  8.177406e-01   9.852543e-08   6.847285e-03   2.336902e-09   1728
  8.404302e-01   9.728636e-08   6.057382e-03   2.564014e-09   1392
  8.619952e-01   9.553046e-08   5.746808e-03   2.422675e-09   1626
  8.840987e-01   8.733964e-08   6.796772e-03   2.066788e-09   1760
  9.062925e-01   8.571407e-08   5.620745e-03   2.051968e-09   1686
  9.272150e-01   7.758690e-08   5.717340e-03   1.691204e-09   1812
  9.486081e-01   7.842724e-08   6.573858e-03   1.821894e-09   1862
  9.704713e-01   7.431940e-08   5.863962e-03   1.512177e-09   2160
  9.924688e-01   7.451175e-08   5.999953e-03   1.776362e-09   1956
  1.014601e+00   7.037094e-08   6.734120e-03   1.372413e-09   2454
  1.036199e+00   7.029305e-08   5.252456e-03   1.509829e-09   2048
  1.057875e+00   6.732558e-08   6.837107e-03   1.326651e-09   2538
  1.079272e+00   6.442458e-08   5.730031e-03   1.280201e-09   2400
  1.100898e+00   6.321557e-08   6.826964e-03   1.292796e-09   2526
  1.122475e+00   5.459699e-08   6.758341e-03   1.020854e-09   2856
  1.144982e+00   5.854440e-08   6.355800e-03   1.089138e-09   2804
  1.167211e+00   5.777356e-08   6.591905e-03   1.072063e-09   2958
  1.188366e+00   5.766280e-08   6.393824e-03   1.032749e-09   2976
  1.210691e+00   5.224945e-08   6.397896e-03   9.080623e-10   3194
  1.231592e+00   5.246546e-08   6.392197e-03   9.154629e-10   3120
  1.254232e+00   4.821258e-08   6.441362e-03   7.745482e-10   3606
  1.275838e+00   4.873570e-08   5.899826e-03   7.978103e-10   3276
  1.296888e+00   4.477607e-08   6.681751e-03   7.139715e-10   3600
