# power spectrum of delta
# redshift z=1.504500
# k              Pk             sigma(k)       sigma(Pk)      count
  5.034611e-02   9.659546e-03   1.649661e-05   3.652672e-03   6
  7.120015e-02   5.210208e-02   0.000000e+00   1.139600e-02   12
  9.298354e-02   5.709321e-02   6.675868e-03   1.048024e-02   14
  1.179498e-01   9.319793e-02   5.372206e-03   1.060400e-02   48
  1.485703e-01   1.197269e-01   3.902364e-03   1.313291e-02   42
  1.630938e-01   1.116410e-01   3.885028e-03   1.527445e-02   48
  1.849248e-01   1.604303e-01   4.657527e-03   1.713870e-02   80
  2.095764e-01   2.220575e-01   3.616184e-03   1.865577e-02   90
  2.284365e-01   1.988913e-01   5.678407e-03   2.034794e-02   120
  2.552299e-01   2.777253e-01   4.772066e-03   2.028586e-02   158
  2.729761e-01   2.982787e-01   2.264649e-03   3.118537e-02   120
  2.943566e-01   3.257667e-01   5.061767e-03   2.254045e-02   186
  3.179794e-01   3.740303e-01   6.922087e-03   2.222723e-02   264
  3.371748e-01   4.478971e-01   3.737021e-03   3.200967e-02   168
  3.616666e-01   4.707429e-01   6.678935e-03   2.607991e-02   386
  3.821617e-01   3.735825e-01   4.041476e-03   2.602455e-02   192
  4.023269e-01   5.521675e-01   6.626239e-03   2.683419e-02   390
  4.249813e-01   4.948390e-01   6.937664e-03   2.614723e-02   396
  4.462644e-01   5.929288e-01   6.882941e-03   3.106863e-02   398
  4.696612e-01   6.073700e-01   6.746443e-03   2.390043e-02   576
  4.926857e-01   6.192293e-01   6.844329e-03   3.049536e-02   444
  5.128250e-01   7.912754e-01   6.180984e-03   3.189248e-02   590
  5.357574e-01   7.768500e-01   6.762370e-03   3.011887e-02   648
  5.581250e-01   8.311819e-01   5.984853e-03   3.493620e-02   654
  5.779979e-01   8.903039e-01   4.964212e-03   3.366151e-02   636
  6.002125e-01   9.228138e-01   7.442619e-03   3.083918e-02   830
  6.210565e-01   9.989508e-01   5.357348e-03   3.495254e-02   792
  6.423697e-01   1.041702e+00   5.509935e-03   4.030999e-02   804
  6.641974e-01   1.104972e+00   6.800522e-03   3.681565e-02   1038
  6.853297e-01   1.151456e+00   5.326721e-03   3.670326e-02   936
  7.082344e-01   1.104204e+00   6.224155e-03   3.237215e-02   1130
  7.289948e-01   1.238190e+00   5.780067e-03   3.717573e-02   1104
  7.517839e-01   1.300916e+00   6.426420e-03   3.840415e-02   1230
  7.726234e-01   1.406067e+00   6.530794e-03   3.839446e-02   1260
  7.937952e-01   1.403649e+00   5.649419e-03   3.885187e-02   1286
  8.177406e-01   1.368631e+00   6.847285e-03   3.325110e-02   1728
  8.404302e-01   1.523350e+00   6.057382e-03   4.330394e-02   1392
  8.619952e-01   1.671552e+00   5.746808e-03   4.091597e-02   1626
  8.840987e-01   1.572894e+00   6.802137e-03   3.868851e-02   1760
  9.062925e-01   1.681095e+00   5.620745e-03   4.171637e-02   1686
  9.272150e-01   1.724646e+00   5.717340e-03   4.149077e-02   1812
  9.486081e-01   1.821729e+00   6.573858e-03   4.024030e-02   1862
  9.704714e-01   1.899061e+00   5.854341e-03   4.009873e-02   2160
  9.924689e-01   1.969009e+00   5.994222e-03   4.683210e-02   1956
  1.014601e+00   1.954551e+00   6.734120e-03   3.877780e-02   2454
  1.036199e+00   2.142152e+00   5.252456e-03   4.605539e-02   2048
  1.057875e+00   2.243038e+00   6.849039e-03   4.546814e-02   2538
  1.079272e+00   2.354745e+00   5.730031e-03   4.748441e-02   2400
  1.100898e+00   2.501227e+00   6.826964e-03   5.126559e-02   2526
  1.122475e+00   2.403088e+00   6.758341e-03   4.551078e-02   2856
  1.144982e+00   2.505003e+00   6.306301e-03   4.793536e-02   2804
  1.167211e+00   2.615698e+00   6.610118e-03   4.993943e-02   2958
  1.188366e+00   2.801485e+00   6.393824e-03   5.015341e-02   2976
  1.210691e+00   2.750042e+00   6.397896e-03   4.908073e-02   3194
  1.231592e+00   2.958953e+00   6.379307e-03   5.361343e-02   3120
  1.254232e+00   2.960914e+00   6.466432e-03   5.091862e-02   3606
  1.275838e+00   3.016243e+00   5.916416e-03   5.326845e-02   3276
  1.296888e+00   3.041352e+00   6.657411e-03   5.091546e-02   3600
  1.318543e+00   3.213651e+00   5.858571e-03   5.409078e-02   3638
  1.339390e+00   3.380967e+00   6.262796e-03   5.352565e-02   3744
  1.361944e+00   3.455933e+00   6.476647e-03   5.513212e-02   4170
  1.383503e+00   3.443797e+00   6.119119e-03   5.568340e-02   3984
  1.405462e+00   3.589823e+00   6.180583e-03   5.617595e-02   4334
  1.427130e+00   3.614905e+00   5.733355e-03   5.553120e-02   4284
  1.448526e+00   3.756371e+00   6.891928e-03   5.694965e-02   4374
  1.470898e+00   3.916623e+00   6.138910e-03   5.651984e-02   5016
  1.492933e+00   3.959098e+00   5.906933e-03   6.228544e-02   4580
  1.514897e+00   4.042109e+00   6.943843e-03   5.822245e-02   5142
  1.537303e+00   4.163715e+00   6.675345e-03   6.000612e-02   5184
  1.559241e+00   4.256242e+00   5.220789e-03   6.091764e-02   5058
  1.580321e+00   4.375242e+00   6.152838e-03   5.873924e-02   5384
