# power spectrum of theta (div v)
# redshift z=0.690600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   3.352174e-10   4.675553e-03   3.470496e-11   18
  5.341665e-02   1.165534e-09   5.655040e-03   5.378534e-11   62
  7.434527e-02   2.398781e-09   3.912110e-03   8.451710e-11   90
  9.415887e-02   3.130995e-09   6.174130e-03   9.512610e-11   170
  1.147788e-01   3.985681e-09   6.417357e-03   1.302646e-10   246
  1.349136e-01   5.516075e-09   6.117973e-03   1.621820e-10   338
  1.547840e-01   6.278579e-09   5.259740e-03   1.921666e-10   432
  1.752496e-01   7.747627e-09   5.388591e-03   2.202259e-10   578
  1.970923e-01   8.545049e-09   6.441711e-03   2.412375e-10   810
  2.191172e-01   9.199261e-09   6.164249e-03   2.574282e-10   950
  2.395018e-01   1.101095e-08   5.502849e-03   2.970761e-10   1002
  2.598830e-01   1.195634e-08   6.293481e-03   2.877145e-10   1334
  2.805077e-01   1.319433e-08   5.893900e-03   3.120914e-10   1410
  3.001415e-01   1.398124e-08   5.888504e-03   3.247825e-10   1652
  3.206634e-01   1.465875e-08   5.811251e-03   3.168167e-10   1974
  3.417217e-01   1.542221e-08   5.695893e-03   3.201330e-10   2234
  3.628382e-01   1.686035e-08   5.992205e-03   3.255512e-10   2554
  3.842991e-01   1.651439e-08   6.271470e-03   2.988562e-10   2950
  4.053164e-01   1.750636e-08   5.870280e-03   3.125842e-10   3042
  4.257258e-01   1.822665e-08   5.986537e-03   3.111244e-10   3422
  4.459920e-01   1.887610e-08   5.777647e-03   3.365125e-10   3618
  4.663977e-01   1.995570e-08   6.014958e-03   3.070560e-10   4172
  4.871509e-01   2.067239e-08   5.818807e-03   3.091805e-10   4470
  5.080134e-01   2.139896e-08   5.946319e-03   3.104906e-10   4970
  5.289512e-01   2.253907e-08   5.973882e-03   2.989570e-10   5334
  5.499014e-01   2.284971e-08   6.136007e-03   2.981991e-10   5810
  5.706020e-01   2.322904e-08   6.096676e-03   2.923343e-10   6114
  5.914387e-01   2.367796e-08   6.212350e-03   2.854990e-10   6782
  6.117516e-01   2.489122e-08   5.667314e-03   3.159904e-10   6684
  6.318846e-01   2.489656e-08   5.857548e-03   2.898615e-10   7574
  6.527619e-01   2.569618e-08   5.916187e-03   2.777488e-10   8154
  6.735722e-01   2.611482e-08   5.885752e-03   2.748755e-10   8618
  6.947297e-01   2.606913e-08   6.168353e-03   2.612360e-10   9494
  7.156903e-01   2.662938e-08   5.950826e-03   2.721674e-10   9618
  7.363700e-01   2.752515e-08   6.045432e-03   2.641661e-10   10306
  7.571525e-01   2.797733e-08   6.100609e-03   2.654079e-10   10942
  7.778692e-01   2.771518e-08   5.956436e-03   2.569550e-10   11452
  7.985669e-01   2.822276e-08   5.851987e-03   2.555703e-10   12046
  8.190852e-01   2.808665e-08   5.749947e-03   2.506828e-10   12522
  8.398421e-01   2.876509e-08   6.009802e-03   2.448089e-10   13562
  8.607721e-01   2.912040e-08   6.115273e-03   2.476678e-10   14182
  8.817291e-01   2.903212e-08   6.174655e-03   2.417934e-10   14986
  9.023242e-01   2.938109e-08   5.872702e-03   2.379359e-10   14982
  9.228786e-01   2.979374e-08   6.104890e-03   2.324020e-10   16388
