# power spectrum of omega (curl v)
# redshift z=1.796300
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   2.582149e-19   4.675553e-03   4.242579e-20   18
  5.341665e-02   5.455250e-18   5.655040e-03   6.542704e-19   62
  7.434527e-02   2.551821e-17   3.912110e-03   2.118133e-18   90
  9.415887e-02   1.134305e-16   6.174130e-03   6.651763e-18   170
  1.147788e-01   2.886885e-16   6.417357e-03   1.506205e-17   246
  1.349136e-01   7.119111e-16   6.117973e-03   2.771629e-17   338
  1.547840e-01   1.615469e-15   5.259740e-03   6.153113e-17   432
  1.752496e-01   3.325067e-15   5.388591e-03   9.455727e-17   578
  1.970923e-01   6.572600e-15   6.441711e-03   1.725148e-16   810
  2.191172e-01   1.261841e-14   6.164249e-03   2.903949e-16   950
  2.395018e-01   2.212243e-14   5.502849e-03   5.110736e-16   1002
  2.598830e-01   3.382041e-14   6.293481e-03   6.996714e-16   1334
  2.805077e-01   5.352320e-14   5.893900e-03   1.061789e-15   1410
  3.001415e-01   8.093287e-14   5.888504e-03   1.469061e-15   1652
  3.206634e-01   1.142176e-13   5.811251e-03   1.862708e-15   1974
  3.417217e-01   1.557010e-13   5.695893e-03   2.425299e-15   2234
  3.628382e-01   2.245032e-13   5.992205e-03   3.075281e-15   2554
  3.842991e-01   3.069911e-13   6.271470e-03   3.890567e-15   2950
  4.053164e-01   4.287311e-13   5.870280e-03   5.749169e-15   3042
  4.257258e-01   5.476327e-13   5.986537e-03   6.819435e-15   3422
  4.459920e-01   7.373431e-13   5.777647e-03   9.058865e-15   3618
  4.663977e-01   9.500165e-13   6.014958e-03   1.070503e-14   4172
  4.871509e-01   1.208985e-12   5.818807e-03   1.304601e-14   4470
  5.080134e-01   1.525348e-12   5.946319e-03   1.589154e-14   4970
  5.289512e-01   1.900061e-12   5.973882e-03   1.859924e-14   5334
  5.499014e-01   2.367924e-12   6.136007e-03   2.260438e-14   5810
  5.706020e-01   2.809653e-12   6.096676e-03   2.590584e-14   6114
  5.914387e-01   3.510683e-12   6.212350e-03   2.960783e-14   6782
  6.117516e-01   4.118767e-12   5.667314e-03   3.656217e-14   6684
  6.318846e-01   5.017600e-12   5.857548e-03   4.155196e-14   7574
  6.527619e-01   5.952861e-12   5.916187e-03   4.626097e-14   8154
  6.735722e-01   6.975465e-12   5.885752e-03   5.339925e-14   8618
  6.947297e-01   8.197031e-12   6.168353e-03   6.021688e-14   9494
  7.156903e-01   9.847716e-12   5.950826e-03   7.187220e-14   9618
  7.363700e-01   1.147133e-11   6.045432e-03   8.187693e-14   10306
  7.571525e-01   1.296747e-11   6.100609e-03   8.883267e-14   10942
  7.778692e-01   1.484707e-11   5.956436e-03   9.866252e-14   11452
  7.985669e-01   1.709484e-11   5.851987e-03   1.117994e-13   12046
  8.190852e-01   1.968462e-11   5.749947e-03   1.245239e-13   12522
  8.398421e-01   2.262429e-11   6.009802e-03   1.420638e-13   13562
  8.607721e-01   2.578879e-11   6.115273e-03   1.526932e-13   14182
  8.817291e-01   2.909549e-11   6.174655e-03   1.701819e-13   14986
  9.023242e-01   3.255941e-11   5.872702e-03   1.904076e-13   14982
  9.228786e-01   3.638051e-11   6.104890e-03   2.032267e-13   16388
  9.435923e-01   4.094876e-11   5.865745e-03   2.303398e-13   16626
  9.641656e-01   4.594591e-11   5.950476e-03   2.450842e-13   17678
  9.849050e-01   5.085839e-11   5.858296e-03   2.670447e-13   18354
  1.005560e+00   5.626265e-11   5.907843e-03   2.867032e-13   19034
  1.026288e+00   6.201113e-11   6.055506e-03   3.108226e-13   20142
  1.047361e+00   6.926105e-11   6.194458e-03   3.333334e-13   21386
  1.068199e+00   7.622419e-11   5.931446e-03   3.749022e-13   21318
  1.088858e+00   8.254294e-11   5.993218e-03   3.885703e-13   22676
  1.109675e+00   9.153955e-11   5.931729e-03   4.298784e-13   23322
