# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     91   7.780406e+00   4.079714e-02   2.708087e+00   0.000000e+00   0.000000e+00
     92   7.827281e+00   4.125168e-02   2.693027e+00   0.000000e+00   0.000000e+00
     93   7.874156e+00   4.170872e-02   2.678135e+00   0.000000e+00   0.000000e+00
     94   7.921031e+00   4.216827e-02   2.663408e+00   0.000000e+00   0.000000e+00
     95   7.967906e+00   4.263031e-02   2.648844e+00   0.000000e+00   0.000000e+00
     96   8.014781e+00   4.309486e-02   2.634439e+00   0.000000e+00   0.000000e+00
     97   8.061656e+00   4.356191e-02   2.620192e+00   0.000000e+00   0.000000e+00
     98   8.108531e+00   4.403146e-02   2.606098e+00   0.000000e+00   0.000000e+00
     99   8.155406e+00   4.450352e-02   2.592157e+00   0.000000e+00   0.000000e+00
    100   8.202281e+00   4.497807e-02   2.578366e+00   0.000000e+00   0.000000e+00
    101   8.249156e+00   4.545513e-02   2.564722e+00   0.000000e+00   0.000000e+00
    102   8.296031e+00   4.593469e-02   2.551222e+00   0.000000e+00   0.000000e+00
    103   8.342906e+00   4.641675e-02   2.537865e+00   0.000000e+00   0.000000e+00
    104   8.389781e+00   4.690131e-02   2.524648e+00   0.000000e+00   0.000000e+00
    105   8.436656e+00   4.738838e-02   2.511570e+00   0.000000e+00   0.000000e+00
    106   8.483531e+00   4.787795e-02   2.498627e+00   0.000000e+00   0.000000e+00
    107   8.530406e+00   4.837002e-02   2.485818e+00   0.000000e+00   0.000000e+00
    108   8.577281e+00   4.886459e-02   2.473141e+00   0.000000e+00   0.000000e+00
    109   8.624156e+00   4.936167e-02   2.460593e+00   0.000000e+00   0.000000e+00
    110   8.671031e+00   4.986125e-02   2.448174e+00   0.000000e+00   0.000000e+00
    111   8.717906e+00   5.036333e-02   2.435880e+00   0.000000e+00   0.000000e+00
    112   8.764781e+00   5.086791e-02   2.423710e+00   0.000000e+00   0.000000e+00
    113   8.811656e+00   5.137500e-02   2.411661e+00   0.000000e+00   0.000000e+00
    114   8.858531e+00   5.188459e-02   2.399734e+00   0.000000e+00   0.000000e+00
    115   8.905406e+00   5.239669e-02   2.387924e+00   0.000000e+00   0.000000e+00
    116   8.952281e+00   5.291128e-02   2.376231e+00   0.000000e+00   0.000000e+00
    117   8.999156e+00   5.342838e-02   2.364653e+00   0.000000e+00   0.000000e+00
    118   9.046031e+00   5.394799e-02   2.353189e+00   0.000000e+00   0.000000e+00
    119   9.092906e+00   5.447009e-02   2.341835e+00   0.000000e+00   0.000000e+00
    120   9.139781e+00   5.499470e-02   2.330592e+00   0.000000e+00   0.000000e+00
    121   9.186656e+00   5.552182e-02   2.319457e+00   0.000000e+00   0.000000e+00
    122   9.233531e+00   5.605144e-02   2.308429e+00   0.000000e+00   0.000000e+00
    123   9.280406e+00   5.658356e-02   2.297507e+00   0.000000e+00   0.000000e+00
    124   9.327281e+00   5.711818e-02   2.286688e+00   0.000000e+00   0.000000e+00
    125   9.374156e+00   5.765531e-02   2.275971e+00   0.000000e+00   0.000000e+00
    126   9.421031e+00   5.819495e-02   2.265355e+00   0.000000e+00   0.000000e+00
    127   9.467906e+00   5.873709e-02   2.254839e+00   0.000000e+00   0.000000e+00
    128   9.514781e+00   5.928173e-02   2.244421e+00   0.000000e+00   0.000000e+00
    129   9.561656e+00   5.982888e-02   2.234100e+00   0.000000e+00   0.000000e+00
    130   9.608531e+00   6.037854e-02   2.223873e+00   0.000000e+00   0.000000e+00
    131   9.655406e+00   6.093069e-02   2.213741e+00   0.000000e+00   0.000000e+00
    132   9.702281e+00   6.148536e-02   2.203702e+00   0.000000e+00   0.000000e+00
    133   9.749156e+00   6.204253e-02   2.193754e+00   0.000000e+00   0.000000e+00
    134   9.796031e+00   6.260220e-02   2.183897e+00   0.000000e+00   0.000000e+00
    135   9.842906e+00   6.316438e-02   2.174128e+00   0.000000e+00   0.000000e+00
    136   9.889781e+00   6.372907e-02   2.164448e+00   0.000000e+00   0.000000e+00
    137   9.936656e+00   6.429626e-02   2.154854e+00   0.000000e+00   0.000000e+00
    138   9.983531e+00   6.486596e-02   2.145345e+00   0.000000e+00   0.000000e+00
    139   1.003041e+01   6.543816e-02   2.135921e+00   0.000000e+00   0.000000e+00
    140   1.007728e+01   6.601288e-02   2.126581e+00   0.000000e+00   0.000000e+00
    141   1.012416e+01   6.659009e-02   2.117322e+00   0.000000e+00   0.000000e+00
    142   1.017103e+01   6.716982e-02   2.108145e+00   0.000000e+00   0.000000e+00
    143   1.021791e+01   6.775205e-02   2.099047e+00   0.000000e+00   0.000000e+00
    144   1.026478e+01   6.833679e-02   2.090029e+00   0.000000e+00   0.000000e+00
    145   1.031166e+01   6.892403e-02   2.081089e+00   0.000000e+00   0.000000e+00
    146   1.035853e+01   6.951379e-02   2.072225e+00   0.000000e+00   0.000000e+00
    147   1.040541e+01   7.010605e-02   2.063438e+00   0.000000e+00   0.000000e+00
    148   1.045228e+01   7.070082e-02   2.054726e+00   0.000000e+00   0.000000e+00
    149   1.049916e+01   7.129809e-02   2.046087e+00   0.000000e+00   0.000000e+00
    150   1.054603e+01   7.189788e-02   2.037522e+00   0.000000e+00   0.000000e+00
    151   1.059291e+01   7.250018e-02   2.029030e+00   0.000000e+00   0.000000e+00
    152   1.063978e+01   7.310498e-02   2.020608e+00   0.000000e+00   0.000000e+00
    153   1.068666e+01   7.371229e-02   2.012257e+00   0.000000e+00   0.000000e+00
    154   1.073353e+01   7.432211e-02   2.003976e+00   0.000000e+00   0.000000e+00
    155   1.078041e+01   7.493444e-02   1.995763e+00   0.000000e+00   0.000000e+00
    156   1.082728e+01   7.554929e-02   1.987619e+00   0.000000e+00   0.000000e+00
    157   1.087416e+01   7.616664e-02   1.979541e+00   0.000000e+00   0.000000e+00
    158   1.092103e+01   7.678650e-02   1.971529e+00   0.000000e+00   0.000000e+00
    159   1.096791e+01   7.740887e-02   1.963583e+00   0.000000e+00   0.000000e+00
    160   1.101478e+01   7.803375e-02   1.955702e+00   0.000000e+00   0.000000e+00
    161   1.106166e+01   7.866115e-02   1.947885e+00   0.000000e+00   0.000000e+00
    162   1.110853e+01   7.929105e-02   1.940130e+00   0.000000e+00   0.000000e+00
    163   1.115541e+01   7.992347e-02   1.932438e+00   0.000000e+00   0.000000e+00
    164   1.120228e+01   8.055840e-02   1.924808e+00   0.000000e+00   0.000000e+00
    165   1.124916e+01   8.119584e-02   1.917238e+00   0.000000e+00   0.000000e+00
    166   1.129603e+01   8.183579e-02   1.909729e+00   0.000000e+00   0.000000e+00
    167   1.134291e+01   8.247826e-02   1.902279e+00   0.000000e+00   0.000000e+00
    168   1.138978e+01   8.312324e-02   1.894888e+00   0.000000e+00   0.000000e+00
    169   1.143666e+01   8.377073e-02   1.887555e+00   0.000000e+00   0.000000e+00
    170   1.148353e+01   8.442074e-02   1.880280e+00   0.000000e+00   0.000000e+00
    171   1.153041e+01   8.507326e-02   1.873061e+00   0.000000e+00   0.000000e+00
    172   1.157728e+01   8.572829e-02   1.865899e+00   0.000000e+00   0.000000e+00
    173   1.162416e+01   8.638584e-02   1.858792e+00   0.000000e+00   0.000000e+00
    174   1.167103e+01   8.704591e-02   1.851739e+00   0.000000e+00   0.000000e+00
    175   1.171791e+01   8.770849e-02   1.844741e+00   0.000000e+00   0.000000e+00
    176   1.176478e+01   8.837358e-02   1.837797e+00   0.000000e+00   0.000000e+00
    177   1.181166e+01   8.904119e-02   1.830905e+00   0.000000e+00   0.000000e+00
    178   1.185853e+01   8.971132e-02   1.824066e+00   0.000000e+00   0.000000e+00
    179   1.190541e+01   9.038397e-02   1.817279e+00   0.000000e+00   0.000000e+00
    180   1.195228e+01   9.105913e-02   1.810543e+00   0.000000e+00   0.000000e+00
    181   1.199916e+01   9.173681e-02   1.803858e+00   0.000000e+00   0.000000e+00
    182   1.204603e+01   9.241701e-02   1.797223e+00   0.000000e+00   0.000000e+00
    183   1.209291e+01   9.309973e-02   1.790638e+00   0.000000e+00   0.000000e+00
    184   1.213978e+01   9.378496e-02   1.784102e+00   0.000000e+00   0.000000e+00
    185   1.218666e+01   9.447272e-02   1.777614e+00   0.000000e+00   0.000000e+00
    186   1.223353e+01   9.516299e-02   1.771174e+00   0.000000e+00   0.000000e+00
    187   1.228041e+01   9.585579e-02   1.764781e+00   0.000000e+00   0.000000e+00
    188   1.232728e+01   9.655111e-02   1.758436e+00   0.000000e+00   0.000000e+00
    189   1.237416e+01   9.724894e-02   1.752137e+00   0.000000e+00   0.000000e+00
    190   1.242103e+01   9.794930e-02   1.745884e+00   0.000000e+00   0.000000e+00
    191   1.246791e+01   9.865218e-02   1.739677e+00   0.000000e+00   0.000000e+00
    192   1.251478e+01   9.935759e-02   1.733514e+00   0.000000e+00   0.000000e+00
    193   1.256166e+01   1.000655e-01   1.727396e+00   0.000000e+00   0.000000e+00
    194   1.260853e+01   1.007760e-01   1.721323e+00   0.000000e+00   0.000000e+00
    195   1.265541e+01   1.014889e-01   1.715292e+00   0.000000e+00   0.000000e+00
    196   1.270228e+01   1.022044e-01   1.709305e+00   0.000000e+00   0.000000e+00
    197   1.274916e+01   1.029225e-01   1.703361e+00   0.000000e+00   0.000000e+00
    198   1.279603e+01   1.036430e-01   1.697459e+00   0.000000e+00   0.000000e+00
    199   1.284291e+01   1.043661e-01   1.691599e+00   0.000000e+00   0.000000e+00
    200   1.288978e+01   1.050917e-01   1.685780e+00   0.000000e+00   0.000000e+00
    201   1.293666e+01   1.058198e-01   1.680002e+00   0.000000e+00   0.000000e+00
    202   1.298353e+01   1.065505e-01   1.674265e+00   0.000000e+00   0.000000e+00
    203   1.303041e+01   1.072837e-01   1.668568e+00   0.000000e+00   0.000000e+00
    204   1.307728e+01   1.080194e-01   1.662910e+00   0.000000e+00   0.000000e+00
    205   1.312416e+01   1.087576e-01   1.657292e+00   0.000000e+00   0.000000e+00
    206   1.317103e+01   1.094984e-01   1.651713e+00   0.000000e+00   0.000000e+00
    207   1.321791e+01   1.102417e-01   1.646173e+00   0.000000e+00   0.000000e+00
    208   1.326478e+01   1.109875e-01   1.640670e+00   0.000000e+00   0.000000e+00
    209   1.331166e+01   1.117359e-01   1.635206e+00   0.000000e+00   0.000000e+00
    210   1.335853e+01   1.124868e-01   1.629779e+00   0.000000e+00   0.000000e+00
    211   1.340541e+01   1.132402e-01   1.624389e+00   0.000000e+00   0.000000e+00
    212   1.345228e+01   1.139962e-01   1.619036e+00   0.000000e+00   0.000000e+00
    213   1.349916e+01   1.147547e-01   1.613719e+00   0.000000e+00   0.000000e+00
    214   1.354603e+01   1.155158e-01   1.608439e+00   0.000000e+00   0.000000e+00
    215   1.359291e+01   1.162793e-01   1.603193e+00   0.000000e+00   0.000000e+00
    216   1.363978e+01   1.170454e-01   1.597984e+00   0.000000e+00   0.000000e+00
    217   1.368666e+01   1.178141e-01   1.592809e+00   0.000000e+00   0.000000e+00
    218   1.373353e+01   1.185853e-01   1.587669e+00   0.000000e+00   0.000000e+00
    219   1.378041e+01   1.193590e-01   1.582563e+00   0.000000e+00   0.000000e+00
    220   1.382728e+01   1.201353e-01   1.577491e+00   0.000000e+00   0.000000e+00
    221   1.387416e+01   1.209141e-01   1.572453e+00   0.000000e+00   0.000000e+00
    222   1.392103e+01   1.216955e-01   1.567448e+00   0.000000e+00   0.000000e+00
    223   1.396791e+01   1.224793e-01   1.562477e+00   0.000000e+00   0.000000e+00
    224   1.401478e+01   1.232658e-01   1.557538e+00   0.000000e+00   0.000000e+00
    225   1.406166e+01   1.240548e-01   1.552631e+00   0.000000e+00   0.000000e+00
    226   1.410853e+01   1.248463e-01   1.547757e+00   0.000000e+00   0.000000e+00
    227   1.415541e+01   1.256404e-01   1.542915e+00   0.000000e+00   0.000000e+00
    228   1.420228e+01   1.264370e-01   1.538104e+00   0.000000e+00   0.000000e+00
    229   1.424916e+01   1.272362e-01   1.533324e+00   0.000000e+00   0.000000e+00
    230   1.429603e+01   1.280379e-01   1.528575e+00   0.000000e+00   0.000000e+00
    231   1.434291e+01   1.288421e-01   1.523857e+00   0.000000e+00   0.000000e+00
    232   1.438978e+01   1.296489e-01   1.519170e+00   0.000000e+00   0.000000e+00
    233   1.443666e+01   1.304583e-01   1.514513e+00   0.000000e+00   0.000000e+00
    234   1.448353e+01   1.312702e-01   1.509885e+00   0.000000e+00   0.000000e+00
    235   1.453041e+01   1.320847e-01   1.505287e+00   0.000000e+00   0.000000e+00
    236   1.457728e+01   1.329017e-01   1.500719e+00   0.000000e+00   0.000000e+00
    237   1.462416e+01   1.337213e-01   1.496180e+00   0.000000e+00   0.000000e+00
    238   1.467103e+01   1.345435e-01   1.491669e+00   0.000000e+00   0.000000e+00
    239   1.471791e+01   1.353682e-01   1.487187e+00   0.000000e+00   0.000000e+00
    240   1.476478e+01   1.361954e-01   1.482734e+00   0.000000e+00   0.000000e+00
    241   1.481166e+01   1.370252e-01   1.478308e+00   0.000000e+00   0.000000e+00
    242   1.485853e+01   1.378576e-01   1.473911e+00   0.000000e+00   0.000000e+00
    243   1.490541e+01   1.386925e-01   1.469541e+00   0.000000e+00   0.000000e+00
    244   1.495228e+01   1.395300e-01   1.465198e+00   0.000000e+00   0.000000e+00
    245   1.499916e+01   1.403701e-01   1.460883e+00   0.000000e+00   0.000000e+00
    246   1.504603e+01   1.412127e-01   1.456594e+00   0.000000e+00   0.000000e+00
    247   1.509291e+01   1.420579e-01   1.452332e+00   0.000000e+00   0.000000e+00
    248   1.513978e+01   1.429057e-01   1.448097e+00   0.000000e+00   0.000000e+00
    249   1.518666e+01   1.437560e-01   1.443888e+00   0.000000e+00   0.000000e+00
    250   1.523353e+01   1.446089e-01   1.439705e+00   0.000000e+00   0.000000e+00
    251   1.528041e+01   1.454644e-01   1.435547e+00   0.000000e+00   0.000000e+00
    252   1.532728e+01   1.463224e-01   1.431416e+00   0.000000e+00   0.000000e+00
    253   1.537416e+01   1.471831e-01   1.427309e+00   0.000000e+00   0.000000e+00
    254   1.542103e+01   1.480463e-01   1.423228e+00   0.000000e+00   0.000000e+00
    255   1.546791e+01   1.489120e-01   1.419172e+00   0.000000e+00   0.000000e+00
    256   1.551478e+01   1.497804e-01   1.415140e+00   0.000000e+00   0.000000e+00
    257   1.556166e+01   1.506513e-01   1.411133e+00   0.000000e+00   0.000000e+00
    258   1.560853e+01   1.515248e-01   1.407151e+00   0.000000e+00   0.000000e+00
    259   1.565541e+01   1.524009e-01   1.403192e+00   0.000000e+00   0.000000e+00
    260   1.570228e+01   1.532796e-01   1.399258e+00   0.000000e+00   0.000000e+00
    261   1.574916e+01   1.541609e-01   1.395347e+00   0.000000e+00   0.000000e+00
    262   1.579603e+01   1.550447e-01   1.391460e+00   0.000000e+00   0.000000e+00
    263   1.584291e+01   1.559311e-01   1.387597e+00   0.000000e+00   0.000000e+00
    264   1.588978e+01   1.568202e-01   1.383756e+00   0.000000e+00   0.000000e+00
    265   1.593666e+01   1.577118e-01   1.379939e+00   0.000000e+00   0.000000e+00
    266   1.598353e+01   1.586060e-01   1.376144e+00   0.000000e+00   0.000000e+00
    267   1.603041e+01   1.595028e-01   1.372372e+00   0.000000e+00   0.000000e+00
    268   1.607728e+01   1.604022e-01   1.368623e+00   0.000000e+00   0.000000e+00
    269   1.612416e+01   1.613042e-01   1.364896e+00   0.000000e+00   0.000000e+00
    270   1.617103e+01   1.622088e-01   1.361191e+00   0.000000e+00   0.000000e+00
    271   1.621791e+01   1.631160e-01   1.357508e+00   0.000000e+00   0.000000e+00
    272   1.626478e+01   1.640258e-01   1.353847e+00   0.000000e+00   0.000000e+00
    273   1.631166e+01   1.649382e-01   1.350207e+00   0.000000e+00   0.000000e+00
    274   1.635853e+01   1.658532e-01   1.346589e+00   0.000000e+00   0.000000e+00
    275   1.640541e+01   1.667708e-01   1.342992e+00   0.000000e+00   0.000000e+00
    276   1.645228e+01   1.676910e-01   1.339417e+00   0.000000e+00   0.000000e+00
    277   1.649916e+01   1.686139e-01   1.335862e+00   0.000000e+00   0.000000e+00
    278   1.654603e+01   1.695393e-01   1.332328e+00   0.000000e+00   0.000000e+00
    279   1.659291e+01   1.704674e-01   1.328815e+00   0.000000e+00   0.000000e+00
    280   1.663978e+01   1.713981e-01   1.325323e+00   0.000000e+00   0.000000e+00
    281   1.668666e+01   1.723314e-01   1.321851e+00   0.000000e+00   0.000000e+00
    282   1.673353e+01   1.732673e-01   1.318399e+00   0.000000e+00   0.000000e+00
    283   1.678041e+01   1.742059e-01   1.314967e+00   0.000000e+00   0.000000e+00
    284   1.682728e+01   1.751470e-01   1.311555e+00   0.000000e+00   0.000000e+00
    285   1.687416e+01   1.760908e-01   1.308163e+00   0.000000e+00   0.000000e+00
    286   1.692103e+01   1.770373e-01   1.304791e+00   0.000000e+00   0.000000e+00
    287   1.696791e+01   1.779863e-01   1.301438e+00   0.000000e+00   0.000000e+00
    288   1.701478e+01   1.789380e-01   1.298104e+00   0.000000e+00   0.000000e+00
    289   1.706166e+01   1.798923e-01   1.294790e+00   0.000000e+00   0.000000e+00
    290   1.710853e+01   1.808493e-01   1.291495e+00   0.000000e+00   0.000000e+00
    291   1.715541e+01   1.818089e-01   1.288219e+00   0.000000e+00   0.000000e+00
    292   1.720228e+01   1.827711e-01   1.284961e+00   0.000000e+00   0.000000e+00
    293   1.724916e+01   1.837360e-01   1.281723e+00   0.000000e+00   0.000000e+00
    294   1.729603e+01   1.847036e-01   1.278502e+00   0.000000e+00   0.000000e+00
    295   1.734291e+01   1.856738e-01   1.275301e+00   0.000000e+00   0.000000e+00
    296   1.738978e+01   1.866466e-01   1.272117e+00   0.000000e+00   0.000000e+00
    297   1.743666e+01   1.876221e-01   1.268952e+00   0.000000e+00   0.000000e+00
    298   1.748353e+01   1.886002e-01   1.265805e+00   0.000000e+00   0.000000e+00
    299   1.753041e+01   1.895810e-01   1.262676e+00   0.000000e+00   0.000000e+00
    300   1.757728e+01   1.905645e-01   1.259565e+00   0.000000e+00   0.000000e+00
    301   1.762416e+01   1.915506e-01   1.256471e+00   0.000000e+00   0.000000e+00
    302   1.767103e+01   1.925394e-01   1.253395e+00   0.000000e+00   0.000000e+00
    303   1.771791e+01   1.935309e-01   1.250337e+00   0.000000e+00   0.000000e+00
    304   1.776478e+01   1.945250e-01   1.247296e+00   0.000000e+00   0.000000e+00
    305   1.781166e+01   1.955219e-01   1.244272e+00   0.000000e+00   0.000000e+00
    306   1.785853e+01   1.965213e-01   1.241265e+00   0.000000e+00   0.000000e+00
    307   1.790541e+01   1.975235e-01   1.238275e+00   0.000000e+00   0.000000e+00
    308   1.795228e+01   1.985284e-01   1.235302e+00   0.000000e+00   0.000000e+00
    309   1.799916e+01   1.995359e-01   1.232346e+00   0.000000e+00   0.000000e+00
    310   1.804603e+01   2.005461e-01   1.229407e+00   0.000000e+00   0.000000e+00
    311   1.809291e+01   2.015590e-01   1.226484e+00   0.000000e+00   0.000000e+00
    312   1.813978e+01   2.025746e-01   1.223578e+00   0.000000e+00   0.000000e+00
    313   1.818666e+01   2.035929e-01   1.220688e+00   0.000000e+00   0.000000e+00
    314   1.823353e+01   2.046139e-01   1.217814e+00   0.000000e+00   0.000000e+00
    315   1.828041e+01   2.056377e-01   1.214956e+00   0.000000e+00   0.000000e+00
    316   1.832728e+01   2.066641e-01   1.212115e+00   0.000000e+00   0.000000e+00
    317   1.837416e+01   2.076932e-01   1.209290e+00   0.000000e+00   0.000000e+00
    318   1.842103e+01   2.087250e-01   1.206480e+00   0.000000e+00   0.000000e+00
    319   1.846791e+01   2.097596e-01   1.203686e+00   0.000000e+00   0.000000e+00
    320   1.851478e+01   2.107968e-01   1.200908e+00   0.000000e+00   0.000000e+00
    321   1.856166e+01   2.118368e-01   1.198145e+00   0.000000e+00   0.000000e+00
    322   1.860853e+01   2.128795e-01   1.195398e+00   0.000000e+00   0.000000e+00
