# power spectrum of omega (curl v)
# redshift z=0.386800
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   1.316557e-17   4.675553e-03   2.877146e-18   18
  5.341665e-02   2.228862e-16   5.655040e-03   2.286623e-17   62
  7.434527e-02   1.321637e-15   3.912110e-03   1.008635e-16   90
  9.415887e-02   4.202050e-15   6.174130e-03   2.160215e-16   170
  1.147788e-01   1.619803e-14   6.417357e-03   8.202894e-16   246
  1.349136e-01   3.409249e-14   6.117973e-03   1.464425e-15   338
  1.547840e-01   8.103034e-14   5.259740e-03   2.768044e-15   432
  1.752496e-01   1.700317e-13   5.388591e-03   4.930802e-15   578
  1.970923e-01   3.189286e-13   6.441711e-03   8.206923e-15   810
  2.191172e-01   5.882035e-13   6.164249e-03   1.373962e-14   950
  2.395018e-01   1.033827e-12   5.502849e-03   2.323867e-14   1002
  2.598830e-01   1.628063e-12   6.293481e-03   3.156025e-14   1334
  2.805077e-01   2.497067e-12   5.893900e-03   4.861111e-14   1410
  3.001415e-01   3.582252e-12   5.888504e-03   6.331727e-14   1652
  3.206634e-01   5.073202e-12   5.811251e-03   8.442650e-14   1974
  3.417217e-01   6.819898e-12   5.695893e-03   1.017729e-13   2234
  3.628382e-01   9.226940e-12   5.992205e-03   1.234134e-13   2554
  3.842991e-01   1.309865e-11   6.271470e-03   1.728924e-13   2950
  4.053164e-01   1.710483e-11   5.870280e-03   2.173163e-13   3042
  4.257258e-01   2.167028e-11   5.986537e-03   2.686008e-13   3422
  4.459920e-01   2.768542e-11   5.777647e-03   3.328939e-13   3618
  4.663977e-01   3.488027e-11   6.014958e-03   3.734258e-13   4172
  4.871509e-01   4.209407e-11   5.818807e-03   4.658387e-13   4470
  5.080134e-01   5.390474e-11   5.946319e-03   5.345930e-13   4970
  5.289512e-01   6.610191e-11   5.973882e-03   6.530196e-13   5334
  5.499014e-01   8.132159e-11   6.136007e-03   7.659090e-13   5810
  5.706020e-01   9.441645e-11   6.096676e-03   8.377139e-13   6114
  5.914387e-01   1.129907e-10   6.212350e-03   9.771045e-13   6782
  6.117516e-01   1.317242e-10   5.667314e-03   1.141066e-12   6684
  6.318846e-01   1.490972e-10   5.857548e-03   1.218615e-12   7574
  6.527619e-01   1.794706e-10   5.916187e-03   1.382584e-12   8154
  6.735722e-01   2.057915e-10   5.885752e-03   1.583861e-12   8618
  6.947297e-01   2.332933e-10   6.168353e-03   1.685932e-12   9494
  7.156903e-01   2.719592e-10   5.950826e-03   1.941433e-12   9618
  7.363700e-01   3.096231e-10   6.045432e-03   2.213215e-12   10306
  7.571525e-01   3.458988e-10   6.100609e-03   2.318971e-12   10942
  7.778692e-01   3.869397e-10   5.956436e-03   2.525350e-12   11452
  7.985669e-01   4.390003e-10   5.851987e-03   2.770588e-12   12046
  8.190852e-01   4.898339e-10   5.749947e-03   3.102687e-12   12522
  8.398421e-01   5.382109e-10   6.009802e-03   3.302511e-12   13562
  8.607721e-01   6.052551e-10   6.115273e-03   3.553496e-12   14182
  8.817291e-01   6.656594e-10   6.174655e-03   3.840071e-12   14986
  9.023242e-01   7.319202e-10   5.872702e-03   4.219727e-12   14982
  9.228786e-01   7.898192e-10   6.104890e-03   4.321928e-12   16388
  9.435923e-01   8.703657e-10   5.865745e-03   4.780162e-12   16626
  9.641656e-01   9.362998e-10   5.950476e-03   5.079598e-12   17678
  9.849050e-01   1.028591e-09   5.858296e-03   5.431038e-12   18354
  1.005560e+00   1.102577e-09   5.907843e-03   5.678670e-12   19034
  1.026288e+00   1.197566e-09   6.055506e-03   6.014096e-12   20142
  1.047361e+00   1.286429e-09   6.194458e-03   6.255695e-12   21386
  1.068199e+00   1.395709e-09   5.931446e-03   6.684872e-12   21318
  1.088858e+00   1.495370e-09   5.993218e-03   7.020867e-12   22676
  1.109675e+00   1.609108e-09   5.931729e-03   7.553192e-12   23322
  1.130327e+00   1.720091e-09   5.857783e-03   7.845732e-12   24134
  1.151021e+00   1.825367e-09   5.961102e-03   8.133667e-12   25146
  1.171751e+00   1.932493e-09   5.933026e-03   8.547330e-12   26030
  1.192371e+00   2.048557e-09   5.965685e-03   8.910164e-12   26674
  1.213218e+00   2.174571e-09   6.132824e-03   9.059207e-12   28570
  1.233909e+00   2.327614e-09   5.927042e-03   9.797329e-12   28224
  1.254671e+00   2.481640e-09   6.129052e-03   9.994315e-12   30626
  1.275440e+00   2.593991e-09   5.735857e-03   1.053901e-11   30158
  1.295885e+00   2.715257e-09   5.877782e-03   1.080466e-11   31674
  1.316679e+00   2.858877e-09   6.072868e-03   1.104762e-11   33306
  1.337368e+00   3.010571e-09   5.882611e-03   1.161961e-11   33422
  1.358043e+00   3.143583e-09   6.036511e-03   1.179848e-11   35298
  1.379037e+00   3.348658e-09   6.039578e-03   1.234709e-11   36650
  1.399851e+00   3.500255e-09   5.982483e-03   1.294538e-11   36992
  1.420647e+00   3.631052e-09   6.036908e-03   1.300795e-11   38730
  1.441452e+00   3.815834e-09   5.888940e-03   1.372471e-11   39246
  1.462129e+00   3.963868e-09   5.983017e-03   1.399252e-11   40466
  1.482704e+00   4.168739e-09   5.833226e-03   1.459798e-11   41170
  1.503437e+00   4.319091e-09   6.086966e-03   1.464789e-11   43534
  1.524223e+00   4.478836e-09   5.862400e-03   1.532755e-11   43650
  1.544837e+00   4.652995e-09   5.934423e-03   1.552089e-11   45272
