# power spectrum of velocity
# redshift z=1.194200
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   6.057434e-07   4.675553e-03   4.611047e-08   18
  5.341665e-02   7.181804e-07   5.655040e-03   2.424210e-08   62
  7.434527e-02   7.787647e-07   3.912110e-03   2.372066e-08   90
  9.415887e-02   6.475256e-07   6.174130e-03   1.715512e-08   170
  1.147788e-01   5.579061e-07   6.417357e-03   1.450021e-08   246
  1.349136e-01   5.616545e-07   6.117973e-03   1.403852e-08   338
  1.547840e-01   4.857434e-07   5.259740e-03   1.271725e-08   432
  1.752496e-01   4.715648e-07   5.388591e-03   1.174743e-08   578
  1.970923e-01   4.169728e-07   6.441711e-03   1.001133e-08   810
  2.191172e-01   3.635965e-07   6.164249e-03   8.980864e-09   950
  2.395018e-01   3.594561e-07   5.502849e-03   8.660547e-09   1002
  2.598830e-01   3.340412e-07   6.293481e-03   7.286818e-09   1334
  2.805077e-01   3.148956e-07   5.893900e-03   6.888838e-09   1410
  3.001415e-01   2.916216e-07   5.888504e-03   6.194322e-09   1652
  3.206634e-01   2.681610e-07   5.811251e-03   5.430236e-09   1974
  3.417217e-01   2.535928e-07   5.695893e-03   4.930244e-09   2234
  3.628382e-01   2.468096e-07   5.992205e-03   4.543857e-09   2554
  3.842991e-01   2.163111e-07   6.271470e-03   3.809386e-09   2950
  4.053164e-01   2.041441e-07   5.870280e-03   3.528888e-09   3042
  4.257258e-01   1.921457e-07   5.986537e-03   3.278564e-09   3422
  4.459920e-01   1.859269e-07   5.777647e-03   3.152619e-09   3618
  4.663977e-01   1.760219e-07   6.014958e-03   2.717503e-09   4172
  4.871509e-01   1.714409e-07   5.818807e-03   2.588238e-09   4470
  5.080134e-01   1.627561e-07   5.946319e-03   2.346552e-09   4970
  5.289512e-01   1.594240e-07   5.973882e-03   2.136386e-09   5334
  5.499014e-01   1.476498e-07   6.136007e-03   1.915862e-09   5810
  5.706020e-01   1.435351e-07   6.096676e-03   1.787996e-09   6114
  5.914387e-01   1.341124e-07   6.212350e-03   1.605963e-09   6782
  6.117516e-01   1.343414e-07   5.667314e-03   1.668755e-09   6684
  6.318846e-01   1.252196e-07   5.857548e-03   1.473317e-09   7574
  6.527619e-01   1.214667e-07   5.916187e-03   1.320615e-09   8154
  6.735722e-01   1.164802e-07   5.885752e-03   1.202692e-09   8618
  6.947297e-01   1.110253e-07   6.168353e-03   1.110004e-09   9494
  7.156903e-01   1.071746e-07   5.950826e-03   1.098930e-09   9618
  7.363700e-01   1.045913e-07   6.045432e-03   1.011484e-09   10306
  7.571525e-01   1.011139e-07   6.100609e-03   9.408708e-10   10942
  7.778692e-01   9.657386e-08   5.956436e-03   8.937601e-10   11452
  7.985669e-01   9.216226e-08   5.851987e-03   8.408767e-10   12046
  8.190852e-01   8.859588e-08   5.749947e-03   7.964502e-10   12522
  8.398421e-01   8.727488e-08   6.009802e-03   7.376573e-10   13562
  8.607721e-01   8.322797e-08   6.115273e-03   6.996447e-10   14182
  8.817291e-01   8.095531e-08   6.174655e-03   6.591949e-10   14986
  9.023242e-01   7.968049e-08   5.872702e-03   6.461522e-10   14982
  9.228786e-01   7.571946e-08   6.104890e-03   5.850810e-10   16388
  9.435923e-01   7.466451e-08   5.865745e-03   5.813127e-10   16626
  9.641656e-01   7.092656e-08   5.950476e-03   5.387480e-10   17678
  9.849050e-01   6.991185e-08   5.858296e-03   5.166389e-10   18354
  1.005560e+00   6.736686e-08   5.907843e-03   4.836807e-10   19034
  1.026288e+00   6.425049e-08   6.055506e-03   4.468021e-10   20142
  1.047361e+00   6.298527e-08   6.194458e-03   4.297746e-10   21386
  1.068199e+00   6.169108e-08   5.931446e-03   4.181863e-10   21318
  1.088858e+00   5.988628e-08   5.993218e-03   3.980895e-10   22676
  1.109675e+00   5.691042e-08   5.931729e-03   3.599861e-10   23322
  1.130327e+00   5.556508e-08   5.857783e-03   3.609830e-10   24134
  1.151021e+00   5.495525e-08   5.961102e-03   3.434255e-10   25146
  1.171751e+00   5.282446e-08   5.933026e-03   3.194365e-10   26030
  1.192371e+00   5.124969e-08   5.965685e-03   3.089122e-10   26674
  1.213218e+00   5.073807e-08   6.132824e-03   2.899073e-10   28570
  1.233909e+00   4.864890e-08   5.927042e-03   2.825412e-10   28224
  1.254671e+00   4.704154e-08   6.129052e-03   2.670482e-10   30626
  1.275440e+00   4.628305e-08   5.735857e-03   2.641833e-10   30158
  1.295885e+00   4.407320e-08   5.877782e-03   2.434213e-10   31674
  1.316679e+00   4.346331e-08   6.072868e-03   2.324569e-10   33306
  1.337368e+00   4.250613e-08   5.882611e-03   2.296760e-10   33422
  1.358043e+00   4.099067e-08   6.036511e-03   2.166178e-10   35298
  1.379037e+00   4.016280e-08   6.039578e-03   2.054529e-10   36650
  1.399851e+00   3.934563e-08   5.982483e-03   1.982190e-10   36992
  1.420647e+00   3.795124e-08   6.036908e-03   1.895683e-10   38730
  1.441452e+00   3.654554e-08   5.888940e-03   1.773701e-10   39246
  1.462129e+00   3.556213e-08   5.983017e-03   1.719244e-10   40466
  1.482704e+00   3.435464e-08   5.833226e-03   1.657822e-10   41170
  1.503437e+00   3.414631e-08   6.086966e-03   1.592241e-10   43534
  1.524223e+00   3.285035e-08   5.862400e-03   1.517145e-10   43650
  1.544837e+00   3.217862e-08   5.934423e-03   1.451378e-10   45272
  1.565723e+00   3.124323e-08   6.039898e-03   1.392160e-10   47098
  1.586565e+00   3.042590e-08   5.935805e-03   1.349140e-10   47746
  1.607253e+00   3.006465e-08   5.972617e-03   1.320094e-10   48870
  1.627839e+00   2.893578e-08   5.826832e-03   1.254105e-10   49682
  1.648381e+00   2.835065e-08   5.863695e-03   1.200771e-10   51222
  1.669152e+00   2.775495e-08   6.077484e-03   1.146064e-10   53378
  1.689858e+00   2.699678e-08   5.840491e-03   1.101092e-10   53634
  1.710744e+00   2.609718e-08   6.148870e-03   1.030933e-10   56888
  1.731685e+00   2.596059e-08   5.927725e-03   1.031780e-10   56650
