# power spectrum of velocity
# redshift z=1.093600
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   6.257328e-07   4.675553e-03   4.766716e-08   18
  5.341665e-02   7.412321e-07   5.655040e-03   2.517725e-08   62
  7.434527e-02   8.034759e-07   3.912110e-03   2.483782e-08   90
  9.415887e-02   6.666868e-07   6.174130e-03   1.811134e-08   170
  1.147788e-01   5.725530e-07   6.417357e-03   1.538772e-08   246
  1.349136e-01   5.767168e-07   6.117973e-03   1.483784e-08   338
  1.547840e-01   4.987900e-07   5.259740e-03   1.347098e-08   432
  1.752496e-01   4.843022e-07   5.388591e-03   1.243797e-08   578
  1.970923e-01   4.266074e-07   6.441711e-03   1.056460e-08   810
  2.191172e-01   3.719978e-07   6.164249e-03   9.444429e-09   950
  2.395018e-01   3.685532e-07   5.502849e-03   9.086202e-09   1002
  2.598830e-01   3.420101e-07   6.293481e-03   7.610209e-09   1334
  2.805077e-01   3.227657e-07   5.893900e-03   7.182437e-09   1410
  3.001415e-01   2.989221e-07   5.888504e-03   6.472108e-09   1652
  3.206634e-01   2.746874e-07   5.811251e-03   5.639671e-09   1974
  3.417217e-01   2.589801e-07   5.695893e-03   5.102626e-09   2234
  3.628382e-01   2.520284e-07   5.992205e-03   4.693384e-09   2554
  3.842991e-01   2.206142e-07   6.271470e-03   3.915944e-09   2950
  4.053164e-01   2.084762e-07   5.870280e-03   3.626100e-09   3042
  4.257258e-01   1.965462e-07   5.986537e-03   3.364882e-09   3422
  4.459920e-01   1.894414e-07   5.777647e-03   3.253204e-09   3618
  4.663977e-01   1.798123e-07   6.014958e-03   2.780251e-09   4172
  4.871509e-01   1.744819e-07   5.818807e-03   2.629800e-09   4470
  5.080134e-01   1.657282e-07   5.946319e-03   2.392944e-09   4970
  5.289512e-01   1.621511e-07   5.973882e-03   2.165945e-09   5334
  5.499014e-01   1.505736e-07   6.136007e-03   1.957346e-09   5810
  5.706020e-01   1.456037e-07   6.096676e-03   1.814175e-09   6114
  5.914387e-01   1.364171e-07   6.212350e-03   1.634858e-09   6782
  6.117516e-01   1.364553e-07   5.667314e-03   1.704685e-09   6684
  6.318846e-01   1.272274e-07   5.857548e-03   1.498076e-09   7574
  6.527619e-01   1.232461e-07   5.916187e-03   1.338698e-09   8154
  6.735722e-01   1.183618e-07   5.885752e-03   1.220342e-09   8618
  6.947297e-01   1.123968e-07   6.168353e-03   1.121131e-09   9494
  7.156903e-01   1.084397e-07   5.950826e-03   1.114118e-09   9618
  7.363700e-01   1.059697e-07   6.045432e-03   1.021930e-09   10306
  7.571525e-01   1.024490e-07   6.100609e-03   9.532346e-10   10942
  7.778692e-01   9.739931e-08   5.956436e-03   9.040921e-10   11452
  7.985669e-01   9.315745e-08   5.851987e-03   8.493388e-10   12046
  8.190852e-01   8.955047e-08   5.749947e-03   8.042649e-10   12522
  8.398421e-01   8.801867e-08   6.009802e-03   7.422266e-10   13562
  8.607721e-01   8.392401e-08   6.115273e-03   7.053895e-10   14182
  8.817291e-01   8.153437e-08   6.174655e-03   6.663240e-10   14986
  9.023242e-01   8.001988e-08   5.872702e-03   6.444884e-10   14982
  9.228786e-01   7.615986e-08   6.104890e-03   5.887721e-10   16388
  9.435923e-01   7.515303e-08   5.865745e-03   5.839118e-10   16626
  9.641656e-01   7.114344e-08   5.950476e-03   5.381838e-10   17678
  9.849050e-01   7.017734e-08   5.858296e-03   5.184256e-10   18354
  1.005560e+00   6.743870e-08   5.907843e-03   4.827993e-10   19034
  1.026288e+00   6.433243e-08   6.055506e-03   4.463399e-10   20142
  1.047361e+00   6.287686e-08   6.194458e-03   4.269740e-10   21386
  1.068199e+00   6.157318e-08   5.931446e-03   4.154272e-10   21318
  1.088858e+00   5.994755e-08   5.993218e-03   3.961059e-10   22676
  1.109675e+00   5.670603e-08   5.931729e-03   3.582245e-10   23322
  1.130327e+00   5.552172e-08   5.857783e-03   3.591501e-10   24134
  1.151021e+00   5.464931e-08   5.961102e-03   3.394542e-10   25146
  1.171751e+00   5.261371e-08   5.933026e-03   3.164906e-10   26030
  1.192371e+00   5.103384e-08   5.965685e-03   3.076114e-10   26674
  1.213218e+00   5.034320e-08   6.132824e-03   2.857689e-10   28570
  1.233909e+00   4.826013e-08   5.927042e-03   2.792681e-10   28224
  1.254671e+00   4.662825e-08   6.129052e-03   2.627476e-10   30626
  1.275440e+00   4.606656e-08   5.735857e-03   2.615818e-10   30158
  1.295885e+00   4.350273e-08   5.877782e-03   2.389530e-10   31674
  1.316679e+00   4.311554e-08   6.072868e-03   2.298974e-10   33306
  1.337368e+00   4.213243e-08   5.882611e-03   2.257814e-10   33422
  1.358043e+00   4.057351e-08   6.036511e-03   2.133092e-10   35298
  1.379037e+00   3.954063e-08   6.039578e-03   2.017634e-10   36650
  1.399851e+00   3.889870e-08   5.982483e-03   1.949141e-10   36992
  1.420647e+00   3.749758e-08   6.036908e-03   1.860622e-10   38730
  1.441452e+00   3.611766e-08   5.888940e-03   1.747224e-10   39246
  1.462129e+00   3.498667e-08   5.983017e-03   1.684022e-10   40466
  1.482704e+00   3.395761e-08   5.833226e-03   1.626164e-10   41170
  1.503437e+00   3.361599e-08   6.086966e-03   1.543482e-10   43534
  1.524223e+00   3.233272e-08   5.862400e-03   1.484286e-10   43650
  1.544837e+00   3.163268e-08   5.934423e-03   1.416909e-10   45272
  1.565723e+00   3.073673e-08   6.039898e-03   1.353642e-10   47098
  1.586565e+00   2.991222e-08   5.935805e-03   1.312117e-10   47746
  1.607253e+00   2.947442e-08   5.972617e-03   1.283571e-10   48870
  1.627839e+00   2.838864e-08   5.826832e-03   1.214242e-10   49682
  1.648381e+00   2.781860e-08   5.863695e-03   1.163668e-10   51222
  1.669152e+00   2.724567e-08   6.077484e-03   1.110493e-10   53378
  1.689858e+00   2.647388e-08   5.840491e-03   1.062494e-10   53634
  1.710744e+00   2.556260e-08   6.148870e-03   9.968430e-11   56888
  1.731685e+00   2.549449e-08   5.927725e-03   1.003367e-10   56650
  1.752473e+00   2.445931e-08   6.059540e-03   9.417473e-11   58786
  1.773212e+00   2.387831e-08   5.895548e-03   9.157605e-11   59214
  1.793888e+00   2.330334e-08   6.104720e-03   8.739580e-11   61250
  1.814521e+00   2.287518e-08   5.925072e-03   8.483725e-11   61686
  1.835084e+00   2.241192e-08   5.944736e-03   8.176678e-11   63626
  1.855898e+00   2.179596e-08   6.055430e-03   7.799445e-11   66204
  1.876801e+00   2.137505e-08   6.069910e-03   7.483345e-11   67094
  1.897511e+00   2.056185e-08   5.934899e-03   7.121018e-11   67890
  1.918254e+00   2.038689e-08   5.898216e-03   6.930807e-11   70334
  1.938972e+00   2.007966e-08   5.803537e-03   6.793941e-11   70626
  1.959535e+00   1.941170e-08   6.044272e-03   6.443231e-11   72554
  1.980239e+00   1.910603e-08   6.064389e-03   6.221827e-11   74550
  2.000951e+00   1.860001e-08   5.948649e-03   6.000482e-11   75674
  2.021650e+00   1.843557e-08   5.907821e-03   5.857463e-11   77564
