# power spectrum of delta
# redshift z=1.796300
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   5.448214e-03   4.675553e-03   5.628151e-04   18
  5.341665e-02   1.976145e-02   5.655040e-03   9.141005e-04   62
  7.434527e-02   4.099762e-02   3.912110e-03   1.295287e-03   90
  9.415887e-02   5.424615e-02   6.174130e-03   1.325872e-03   170
  1.147788e-01   7.167611e-02   6.417357e-03   1.836848e-03   246
  1.349136e-01   1.011346e-01   6.117973e-03   2.355797e-03   338
  1.547840e-01   1.191170e-01   5.259740e-03   2.817090e-03   432
  1.752496e-01   1.461681e-01   5.388591e-03   3.348963e-03   578
  1.970923e-01   1.708205e-01   6.441711e-03   3.818391e-03   810
  2.191172e-01   1.883135e-01   6.164249e-03   4.374603e-03   950
  2.395018e-01   2.226089e-01   5.502849e-03   5.049824e-03   1002
  2.598830e-01   2.521781e-01   6.293481e-03   0.000000e+00   1334
  2.805077e-01   2.853896e-01   5.893900e-03   0.000000e+00   1410
  3.001415e-01   3.052447e-01   5.888504e-03   0.000000e+00   1652
  3.206634e-01   3.276320e-01   5.811251e-03   0.000000e+00   1974
  3.417217e-01   3.570705e-01   5.695893e-03   0.000000e+00   2234
  3.628382e-01   4.037007e-01   5.992205e-03   0.000000e+00   2554
  3.842991e-01   4.048654e-01   6.271470e-03   0.000000e+00   2950
  4.053164e-01   4.393654e-01   5.870280e-03   0.000000e+00   3042
  4.257258e-01   4.539812e-01   5.986537e-03   0.000000e+00   3422
  4.459920e-01   5.080437e-01   5.777647e-03   0.000000e+00   3618
  4.663977e-01   5.324030e-01   6.014958e-03   0.000000e+00   4172
  4.871509e-01   5.788165e-01   5.818807e-03   0.000000e+00   4470
  5.080134e-01   6.096804e-01   5.946319e-03   0.000000e+00   4970
  5.289512e-01   6.511189e-01   5.973882e-03   0.000000e+00   5334
  5.499014e-01   6.749080e-01   6.136007e-03   0.000000e+00   5810
  5.706020e-01   7.286637e-01   6.096676e-03   0.000000e+00   6114
  5.914387e-01   7.415303e-01   6.212350e-03   0.000000e+00   6782
  6.117516e-01   7.974765e-01   5.667314e-03   0.000000e+00   6684
  6.318846e-01   8.119225e-01   5.857548e-03   0.000000e+00   7574
  6.527619e-01   8.632643e-01   5.916187e-03   0.000000e+00   8154
  6.735722e-01   8.914126e-01   5.885752e-03   0.000000e+00   8618
  6.947297e-01   9.439232e-01   6.168353e-03   0.000000e+00   9494
  7.156903e-01   9.901665e-01   5.950826e-03   0.000000e+00   9618
  7.363700e-01   1.026847e+00   6.045432e-03   0.000000e+00   10306
  7.571525e-01   1.069259e+00   6.100609e-03   0.000000e+00   10942
  7.778692e-01   1.123964e+00   5.956436e-03   0.000000e+00   11452
  7.985669e-01   1.143664e+00   5.851987e-03   0.000000e+00   12046
  8.190852e-01   1.180854e+00   5.749947e-03   0.000000e+00   12522
  8.398421e-01   1.246679e+00   6.009802e-03   0.000000e+00   13562
  8.607721e-01   1.319220e+00   6.115273e-03   0.000000e+00   14182
  8.817291e-01   1.347557e+00   6.174655e-03   0.000000e+00   14986
  9.023242e-01   1.410921e+00   5.872702e-03   0.000000e+00   14982
  9.228786e-01   1.432898e+00   6.104890e-03   0.000000e+00   16388
  9.435923e-01   1.518949e+00   5.865745e-03   0.000000e+00   16626
  9.641656e-01   1.553817e+00   5.950476e-03   0.000000e+00   17678
  9.849050e-01   1.617914e+00   5.858296e-03   0.000000e+00   18354
  1.005560e+00   1.647602e+00   5.907843e-03   0.000000e+00   19034
  1.026288e+00   1.709817e+00   6.055506e-03   0.000000e+00   20142
  1.047361e+00   1.756955e+00   6.194458e-03   0.000000e+00   21386
  1.068199e+00   1.853002e+00   5.931446e-03   0.000000e+00   21318
  1.088858e+00   1.892263e+00   5.993218e-03   0.000000e+00   22676
  1.109675e+00   1.933747e+00   5.931729e-03   0.000000e+00   23322
  1.130327e+00   1.975945e+00   5.857783e-03   0.000000e+00   24134
