# power spectrum of velocity
# redshift z=0.892300
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   6.669881e-07   4.675553e-03   5.084591e-08   18
  5.341665e-02   7.884467e-07   5.655040e-03   2.714844e-08   62
  7.434527e-02   8.537848e-07   3.912110e-03   2.724972e-08   90
  9.415887e-02   7.051230e-07   6.174130e-03   2.019705e-08   170
  1.147788e-01   6.013066e-07   6.417357e-03   1.730584e-08   246
  1.349136e-01   6.062645e-07   6.117973e-03   1.653470e-08   338
  1.547840e-01   5.244088e-07   5.259740e-03   1.507964e-08   432
  1.752496e-01   5.091164e-07   5.388591e-03   1.388622e-08   578
  1.970923e-01   4.447691e-07   6.441711e-03   1.170548e-08   810
  2.191172e-01   3.878607e-07   6.164249e-03   1.038431e-08   950
  2.395018e-01   3.858917e-07   5.502849e-03   9.939013e-09   1002
  2.598830e-01   3.570203e-07   6.293481e-03   8.242174e-09   1334
  2.805077e-01   3.376864e-07   5.893900e-03   7.750450e-09   1410
  3.001415e-01   3.128272e-07   5.888504e-03   7.020636e-09   1652
  3.206634e-01   2.872509e-07   5.811251e-03   6.050852e-09   1974
  3.417217e-01   2.686892e-07   5.695893e-03   5.420902e-09   2234
  3.628382e-01   2.612612e-07   5.992205e-03   4.961113e-09   2554
  3.842991e-01   2.282603e-07   6.271470e-03   4.098972e-09   2950
  4.053164e-01   2.165143e-07   5.870280e-03   3.811944e-09   3042
  4.257258e-01   2.045204e-07   5.986537e-03   3.504658e-09   3422
  4.459920e-01   1.953060e-07   5.777647e-03   3.428270e-09   3618
  4.663977e-01   1.867575e-07   6.014958e-03   2.885758e-09   4172
  4.871509e-01   1.795005e-07   5.818807e-03   2.691325e-09   4470
  5.080134e-01   1.707765e-07   5.946319e-03   2.471208e-09   4970
  5.289512e-01   1.665710e-07   5.973882e-03   2.210157e-09   5334
  5.499014e-01   1.555335e-07   6.136007e-03   2.026057e-09   5810
  5.706020e-01   1.486671e-07   6.096676e-03   1.857166e-09   6114
  5.914387e-01   1.401821e-07   6.212350e-03   1.682013e-09   6782
  6.117516e-01   1.393616e-07   5.667314e-03   1.756608e-09   6684
  6.318846e-01   1.302040e-07   5.857548e-03   1.527021e-09   7574
  6.527619e-01   1.259219e-07   5.916187e-03   1.363969e-09   8154
  6.735722e-01   1.209848e-07   5.885752e-03   1.252130e-09   8618
  6.947297e-01   1.140452e-07   6.168353e-03   1.134712e-09   9494
  7.156903e-01   1.100202e-07   5.950826e-03   1.129469e-09   9618
  7.363700e-01   1.076162e-07   6.045432e-03   1.031656e-09   10306
  7.571525e-01   1.039312e-07   6.100609e-03   9.707394e-10   10942
  7.778692e-01   9.797616e-08   5.956436e-03   9.094958e-10   11452
  7.985669e-01   9.431376e-08   5.851987e-03   8.551098e-10   12046
  8.190852e-01   9.027890e-08   5.749947e-03   8.055543e-10   12522
  8.398421e-01   8.834943e-08   6.009802e-03   7.440221e-10   13562
  8.607721e-01   8.460176e-08   6.115273e-03   7.114702e-10   14182
  8.817291e-01   8.156749e-08   6.174655e-03   6.709374e-10   14986
  9.023242e-01   7.949149e-08   5.872702e-03   6.353467e-10   14982
  9.228786e-01   7.619391e-08   6.104890e-03   5.885372e-10   16388
  9.435923e-01   7.521540e-08   5.865745e-03   5.806947e-10   16626
  9.641656e-01   7.068789e-08   5.950476e-03   5.314820e-10   17678
  9.849050e-01   6.965717e-08   5.858296e-03   5.115509e-10   18354
  1.005560e+00   6.664389e-08   5.907843e-03   4.740743e-10   19034
  1.026288e+00   6.375451e-08   6.055506e-03   4.405207e-10   20142
  1.047361e+00   6.160950e-08   6.194458e-03   4.147271e-10   21386
  1.068199e+00   6.037092e-08   5.931446e-03   4.010798e-10   21318
  1.088858e+00   5.909408e-08   5.993218e-03   3.864887e-10   22676
  1.109675e+00   5.554806e-08   5.931729e-03   3.505354e-10   23322
  1.130327e+00   5.444779e-08   5.857783e-03   3.465328e-10   24134
  1.151021e+00   5.324825e-08   5.961102e-03   3.255381e-10   25146
  1.171751e+00   5.138559e-08   5.933026e-03   3.072676e-10   26030
  1.192371e+00   4.986639e-08   5.965685e-03   2.994223e-10   26674
  1.213218e+00   4.867496e-08   6.132824e-03   2.748715e-10   28570
  1.233909e+00   4.666166e-08   5.927042e-03   2.689025e-10   28224
  1.254671e+00   4.524447e-08   6.129052e-03   2.500144e-10   30626
  1.275440e+00   4.476710e-08   5.735857e-03   2.493754e-10   30158
  1.295885e+00   4.180268e-08   5.877782e-03   2.260934e-10   31674
  1.316679e+00   4.170325e-08   6.072868e-03   2.200485e-10   33306
  1.337368e+00   4.065021e-08   5.882611e-03   2.123475e-10   33422
  1.358043e+00   3.907605e-08   6.036511e-03   2.015511e-10   35298
  1.379037e+00   3.768079e-08   6.039578e-03   1.888345e-10   36650
  1.399851e+00   3.723953e-08   5.982483e-03   1.835917e-10   36992
  1.420647e+00   3.594009e-08   6.036908e-03   1.751913e-10   38730
  1.441452e+00   3.481949e-08   5.888940e-03   1.661071e-10   39246
  1.462129e+00   3.349187e-08   5.983017e-03   1.588348e-10   40466
  1.482704e+00   3.258296e-08   5.833226e-03   1.531568e-10   41170
  1.503437e+00   3.203833e-08   6.086966e-03   1.429833e-10   43534
  1.524223e+00   3.083479e-08   5.862400e-03   1.382986e-10   43650
  1.544837e+00   3.022025e-08   5.934423e-03   1.328088e-10   45272
  1.565723e+00   2.939818e-08   6.039898e-03   1.256365e-10   47098
  1.586565e+00   2.847987e-08   5.935805e-03   1.211494e-10   47746
  1.607253e+00   2.798422e-08   5.972617e-03   1.180777e-10   48870
  1.627839e+00   2.704616e-08   5.826832e-03   1.121236e-10   49682
  1.648381e+00   2.643011e-08   5.863695e-03   1.073632e-10   51222
  1.669152e+00   2.593179e-08   6.077484e-03   1.030642e-10   53378
