# power spectrum of velocity
# redshift z=1.595800
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   5.328713e-07   4.675553e-03   4.049325e-08   18
  5.341665e-02   6.334350e-07   5.655040e-03   2.098409e-08   62
  7.434527e-02   6.873893e-07   3.912110e-03   1.995930e-08   90
  9.415887e-02   5.754670e-07   6.174130e-03   1.398907e-08   170
  1.147788e-01   5.015193e-07   6.417357e-03   1.154493e-08   246
  1.349136e-01   5.035812e-07   6.117973e-03   1.131411e-08   338
  1.547840e-01   4.354941e-07   5.259740e-03   1.016675e-08   432
  1.752496e-01   4.223057e-07   5.388591e-03   9.365991e-09   578
  1.970923e-01   3.781796e-07   6.441711e-03   8.066493e-09   810
  2.191172e-01   3.298427e-07   6.164249e-03   7.319628e-09   950
  2.395018e-01   3.234630e-07   5.502849e-03   7.109771e-09   1002
  2.598830e-01   3.021362e-07   6.293481e-03   6.070554e-09   1334
  2.805077e-01   2.835179e-07   5.893900e-03   5.775074e-09   1410
  3.001415e-01   2.627483e-07   5.888504e-03   5.156871e-09   1652
  3.206634e-01   2.424999e-07   5.811251e-03   4.632962e-09   1974
  3.417217e-01   2.310238e-07   5.695893e-03   4.236543e-09   2234
  3.628382e-01   2.246854e-07   5.992205e-03   3.928142e-09   2554
  3.842991e-01   1.979671e-07   6.271470e-03   3.347921e-09   2950
  4.053164e-01   1.862761e-07   5.870280e-03   3.133304e-09   3042
  4.257258e-01   1.740652e-07   5.986537e-03   2.891310e-09   3422
  4.459920e-01   1.704014e-07   5.777647e-03   2.741457e-09   3618
  4.663977e-01   1.604661e-07   6.014958e-03   2.442960e-09   4172
  4.871509e-01   1.575705e-07   5.818807e-03   2.371816e-09   4470
  5.080134e-01   1.496061e-07   5.946319e-03   2.136807e-09   4970
  5.289512e-01   1.467802e-07   5.973882e-03   1.977367e-09   5334
  5.499014e-01   1.348477e-07   6.136007e-03   1.734169e-09   5810
  5.706020e-01   1.331415e-07   6.096676e-03   1.660333e-09   6114
  5.914387e-01   1.237503e-07   6.212350e-03   1.473676e-09   6782
  6.117516e-01   1.235609e-07   5.667314e-03   1.500219e-09   6684
  6.318846e-01   1.154907e-07   5.857548e-03   1.342821e-09   7574
  6.527619e-01   1.127158e-07   5.916187e-03   1.230278e-09   8154
  6.735722e-01   1.072762e-07   5.885752e-03   1.124783e-09   8618
  6.947297e-01   1.035195e-07   6.168353e-03   1.043762e-09   9494
  7.156903e-01   1.003825e-07   5.950826e-03   1.018404e-09   9618
  7.363700e-01   9.724806e-08   6.045432e-03   9.492359e-10   10306
  7.571525e-01   9.374299e-08   6.100609e-03   8.790374e-10   10942
  7.778692e-01   9.090729e-08   5.956436e-03   8.356360e-10   11452
  7.985669e-01   8.670474e-08   5.851987e-03   7.867657e-10   12046
  8.190852e-01   8.277881e-08   5.749947e-03   7.400193e-10   12522
  8.398421e-01   8.204865e-08   6.009802e-03   7.045975e-10   13562
  8.607721e-01   7.922545e-08   6.115273e-03   6.676362e-10   14182
  8.817291e-01   7.652918e-08   6.174655e-03   6.185452e-10   14986
  9.023242e-01   7.569287e-08   5.872702e-03   6.266551e-10   14982
  9.228786e-01   7.195981e-08   6.104890e-03   5.575417e-10   16388
  9.435923e-01   7.110139e-08   5.865745e-03   5.542843e-10   16626
  9.641656e-01   6.818109e-08   5.950476e-03   5.248885e-10   17678
  9.849050e-01   6.664413e-08   5.858296e-03   4.900176e-10   18354
  1.005560e+00   6.462641e-08   5.907843e-03   4.680123e-10   19034
  1.026288e+00   6.212667e-08   6.055506e-03   4.364325e-10   20142
  1.047361e+00   6.085872e-08   6.194458e-03   4.193457e-10   21386
  1.068199e+00   6.010369e-08   5.931446e-03   4.091344e-10   21318
  1.088858e+00   5.746425e-08   5.993218e-03   3.887039e-10   22676
  1.109675e+00   5.575694e-08   5.931729e-03   3.555402e-10   23322
  1.130327e+00   5.383611e-08   5.857783e-03   3.499390e-10   24134
  1.151021e+00   5.409116e-08   5.961102e-03   3.423428e-10   25146
  1.171751e+00   5.183768e-08   5.933026e-03   3.192355e-10   26030
  1.192371e+00   5.010753e-08   5.965685e-03   3.035937e-10   26674
  1.213218e+00   5.003243e-08   6.132824e-03   2.923912e-10   28570
  1.233909e+00   4.802504e-08   5.927042e-03   2.818036e-10   28224
  1.254671e+00   4.677636e-08   6.129052e-03   2.686292e-10   30626
  1.275440e+00   4.536926e-08   5.735857e-03   2.579434e-10   30158
  1.295885e+00   4.434664e-08   5.877782e-03   2.469193e-10   31674
  1.316679e+00   4.303708e-08   6.072868e-03   2.327856e-10   33306
  1.337368e+00   4.221589e-08   5.882611e-03   2.303239e-10   33422
  1.358043e+00   4.093565e-08   6.036511e-03   2.165536e-10   35298
  1.379037e+00   4.049828e-08   6.039578e-03   2.090203e-10   36650
  1.399851e+00   3.929135e-08   5.982483e-03   2.014887e-10   36992
  1.420647e+00   3.824683e-08   6.036908e-03   1.936397e-10   38730
  1.441452e+00   3.706564e-08   5.888940e-03   1.815993e-10   39246
  1.462129e+00   3.636511e-08   5.983017e-03   1.771260e-10   40466
