# power spectrum of delta
# redshift z=0.183000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.055727e-02   2.160200e-02   4.675553e-03   2.223561e-03   18
  5.341665e-02   8.060024e-02   5.655040e-03   4.138413e-03   62
  7.434527e-02   1.684742e-01   3.912110e-03   7.120926e-03   90
  9.415887e-02   2.156088e-01   6.174130e-03   8.146288e-03   170
  1.147788e-01   2.851417e-01   6.417357e-03   1.229170e-02   246
  1.349136e-01   4.106233e-01   6.117973e-03   1.503575e-02   338
  1.547840e-01   5.055941e-01   5.259740e-03   0.000000e+00   432
  1.752496e-01   6.280986e-01   5.388591e-03   0.000000e+00   578
  1.970923e-01   7.290780e-01   6.441711e-03   0.000000e+00   810
  2.191172e-01   8.379682e-01   6.164249e-03   0.000000e+00   950
  2.395018e-01   1.053412e+00   5.502849e-03   0.000000e+00   1002
  2.598830e-01   1.192740e+00   6.293481e-03   0.000000e+00   1334
  2.805077e-01   1.444652e+00   5.893900e-03   0.000000e+00   1410
  3.001415e-01   1.562583e+00   5.888504e-03   0.000000e+00   1652
  3.206634e-01   1.765044e+00   5.811251e-03   0.000000e+00   1974
  3.417217e-01   1.878677e+00   5.695893e-03   0.000000e+00   2234
  3.628382e-01   2.178767e+00   5.992205e-03   0.000000e+00   2554
  3.842991e-01   2.261627e+00   6.271470e-03   0.000000e+00   2950
  4.053164e-01   2.600079e+00   5.870280e-03   0.000000e+00   3042
  4.257258e-01   2.766452e+00   5.986537e-03   0.000000e+00   3422
  4.459920e-01   2.914423e+00   5.777647e-03   0.000000e+00   3618
  4.663977e-01   3.359712e+00   6.014958e-03   0.000000e+00   4172
  4.871509e-01   3.675553e+00   5.818807e-03   0.000000e+00   4470
  5.080134e-01   4.086875e+00   5.946319e-03   0.000000e+00   4970
  5.289512e-01   4.433444e+00   5.973882e-03   0.000000e+00   5334
  5.499014e-01   4.757677e+00   6.136007e-03   0.000000e+00   5810
  5.706020e-01   5.129860e+00   6.096676e-03   0.000000e+00   6114
  5.914387e-01   5.444765e+00   6.212350e-03   0.000000e+00   6782
  6.117516e-01   5.797041e+00   5.667314e-03   0.000000e+00   6684
  6.318846e-01   6.208651e+00   5.857548e-03   0.000000e+00   7574
  6.527619e-01   6.771646e+00   5.916187e-03   0.000000e+00   8154
  6.735722e-01   7.104239e+00   5.885752e-03   0.000000e+00   8618
  6.947297e-01   7.407206e+00   6.168353e-03   0.000000e+00   9494
  7.156903e-01   7.849741e+00   5.950826e-03   0.000000e+00   9618
  7.363700e-01   8.429749e+00   6.045432e-03   0.000000e+00   10306
  7.571525e-01   8.865026e+00   6.100609e-03   0.000000e+00   10942
  7.778692e-01   9.403222e+00   5.956436e-03   0.000000e+00   11452
  7.985669e-01   1.010504e+01   5.851987e-03   0.000000e+00   12046
  8.190852e-01   1.033445e+01   5.749947e-03   0.000000e+00   12522
