# power spectrum of omega (curl v)
# redshift z=0.373200
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   1.202211e-16   1.531908e-05   1.979681e-17   6
  6.611787e-02   4.773969e-16   0.000000e+00   6.709996e-17   12
  8.634636e-02   2.639580e-15   6.199343e-03   6.336551e-16   14
  1.095305e-01   7.151537e-15   4.988736e-03   6.183408e-16   48
  1.379653e-01   2.829863e-14   3.623812e-03   2.583734e-15   42
  1.514521e-01   5.969049e-14   3.607714e-03   6.028030e-15   48
  1.717248e-01   9.136207e-14   4.325071e-03   6.727229e-15   80
  1.946168e-01   2.572160e-13   3.358060e-03   1.596123e-14   90
  2.121306e-01   3.259598e-13   5.273081e-03   1.931916e-14   120
  2.370115e-01   7.175766e-13   4.431434e-03   4.530061e-14   158
  2.534910e-01   1.095554e-12   2.102998e-03   7.754477e-14   120
  2.733454e-01   1.316067e-12   4.700457e-03   6.732056e-14   186
  2.952819e-01   2.303179e-12   6.427987e-03   9.671276e-14   264
  3.131072e-01   2.972747e-12   3.470272e-03   1.891521e-13   168
  3.358507e-01   5.091964e-12   6.202191e-03   1.935646e-13   386
  3.548829e-01   6.220458e-12   3.752994e-03   3.222520e-13   192
  3.736086e-01   8.132270e-12   6.153256e-03   3.007335e-13   390
  3.946460e-01   1.047606e-11   6.442452e-03   3.492986e-13   396
  4.144099e-01   1.477534e-11   6.391635e-03   5.379637e-13   398
  4.361367e-01   2.015409e-11   6.264880e-03   6.285380e-13   576
  4.575177e-01   2.611123e-11   6.355778e-03   9.816949e-13   444
  4.762195e-01   3.006229e-11   5.734461e-03   8.852130e-13   590
  4.975149e-01   4.024084e-11   6.279670e-03   1.148962e-12   648
  5.182859e-01   4.948423e-11   5.557653e-03   1.419170e-12   654
  5.367402e-01   6.173744e-11   4.609866e-03   1.793230e-12   636
  5.573692e-01   6.805954e-11   6.911363e-03   1.851955e-12   830
  5.767253e-01   8.501830e-11   4.974939e-03   2.102587e-12   792
  5.965172e-01   9.466980e-11   5.116634e-03   2.374341e-12   804
  6.167868e-01   1.149148e-10   6.315099e-03   2.522917e-12   1038
  6.364107e-01   1.363980e-10   4.946499e-03   3.227219e-12   936
  6.576805e-01   1.525930e-10   5.779873e-03   3.563276e-12   1130
  6.769590e-01   1.808655e-10   5.367484e-03   3.890265e-12   1104
  6.981214e-01   1.945255e-10   5.967700e-03   3.828092e-12   1230
  7.174733e-01   2.478816e-10   6.064625e-03   4.804843e-12   1260
  7.371340e-01   2.738631e-10   5.239623e-03   5.549794e-12   1286
  7.593700e-01   3.010406e-10   6.358524e-03   4.965545e-12   1728
  7.804400e-01   3.440466e-10   5.625004e-03   6.982617e-12   1392
  8.004659e-01   4.062097e-10   5.328557e-03   7.374979e-12   1626
  8.209915e-01   4.390456e-10   6.316599e-03   7.669747e-12   1760
  8.416011e-01   4.930191e-10   5.219535e-03   8.474285e-12   1686
  8.610302e-01   5.513106e-10   5.296210e-03   9.764578e-12   1812
  8.808962e-01   5.939788e-10   6.114349e-03   1.011534e-11   1862
  9.011988e-01   6.618189e-10   5.445390e-03   1.014650e-11   2160
  9.216262e-01   7.212223e-10   5.566353e-03   1.252394e-11   1956
  9.421785e-01   7.984211e-10   6.253437e-03   1.171996e-11   2454
  9.622347e-01   8.567917e-10   4.877534e-03   1.361512e-11   2048
  9.823639e-01   9.353467e-10   6.349072e-03   1.334941e-11   2538
  1.002233e+00   1.051810e-09   5.321020e-03   1.609923e-11   2400
  1.022315e+00   1.093921e-09   6.332735e-03   1.538424e-11   2526
  1.042353e+00   1.199711e-09   6.275929e-03   1.641885e-11   2856
  1.063253e+00   1.317931e-09   5.882541e-03   1.863458e-11   2804
  1.083895e+00   1.426959e-09   6.121373e-03   1.927090e-11   2958
  1.103540e+00   1.480241e-09   5.939789e-03   1.955104e-11   2976
  1.124272e+00   1.626934e-09   5.941212e-03   2.101116e-11   3194
  1.143681e+00   1.716062e-09   5.923951e-03   2.241771e-11   3120
  1.164704e+00   1.889730e-09   6.004856e-03   2.305181e-11   3606
  1.184769e+00   1.930690e-09   5.478695e-03   2.427389e-11   3276
  1.204316e+00   2.114747e-09   6.204806e-03   2.523078e-11   3600
  1.224425e+00   2.190361e-09   5.440385e-03   2.607716e-11   3638
  1.243784e+00   2.350571e-09   5.805576e-03   2.893227e-11   3744
  1.264728e+00   2.525011e-09   6.014342e-03   2.843866e-11   4170
  1.284748e+00   2.610881e-09   5.682335e-03   3.031971e-11   3984
  1.305140e+00   2.819665e-09   5.798497e-03   3.003668e-11   4334
  1.325261e+00   2.856110e-09   5.324107e-03   2.975599e-11   4284
  1.345130e+00   2.996004e-09   6.399981e-03   3.301637e-11   4374
  1.365905e+00   3.114298e-09   5.716182e-03   3.090883e-11   5016
  1.386367e+00   3.355858e-09   5.467635e-03   3.542577e-11   4580
  1.406763e+00   3.431808e-09   6.461534e-03   3.350461e-11   5142
  1.427570e+00   3.622324e-09   6.220601e-03   3.521190e-11   5184
  1.447942e+00   3.812024e-09   4.848128e-03   3.803916e-11   5058
  1.467517e+00   3.991158e-09   5.757296e-03   3.897252e-11   5384
  1.488450e+00   4.238917e-09   6.524550e-03   3.970390e-11   5622
  1.508642e+00   4.330780e-09   5.506862e-03   4.113772e-11   5736
  1.528750e+00   4.351428e-09   4.940002e-03   4.131172e-11   5596
  1.548951e+00   4.608351e-09   6.254864e-03   4.184432e-11   6070
  1.568987e+00   4.818693e-09   4.803947e-03   4.455773e-11   6096
  1.589893e+00   4.960253e-09   5.944380e-03   4.479914e-11   6474
  1.609233e+00   5.183647e-09   5.725112e-03   4.670642e-11   6024
  1.629918e+00   5.335924e-09   5.762561e-03   4.589491e-11   7070
  1.650412e+00   5.506991e-09   4.723687e-03   4.859350e-11   6516
  1.670069e+00   5.693968e-09   5.644794e-03   4.751484e-11   6936
  1.690589e+00   5.892886e-09   5.721431e-03   4.831567e-11   7110
  1.710438e+00   6.064128e-09   4.243373e-03   5.082221e-11   7244
  1.731436e+00   6.215937e-09   6.253845e-03   4.962442e-11   7878
  1.751774e+00   6.515930e-09   6.023318e-03   5.271891e-11   7344
  1.771468e+00   6.765004e-09   6.264105e-03   5.529259e-11   7694
  1.791987e+00   6.806166e-09   6.030479e-03   5.264532e-11   8412
  1.812592e+00   6.992660e-09   6.298814e-03   5.614395e-11   7920
  1.832175e+00   7.186373e-09   5.329821e-03   5.568738e-11   8118
  1.852109e+00   7.377522e-09   6.138317e-03   5.788311e-11   8548
  1.872388e+00   7.647837e-09   6.296208e-03   5.775256e-11   8710
  1.892498e+00   7.747073e-09   5.417975e-03   5.658487e-11   8928
  1.913141e+00   7.954378e-09   5.931385e-03   5.895049e-11   9186
  1.932944e+00   8.047471e-09   6.493010e-03   5.956993e-11   9200
  1.953359e+00   8.367685e-09   5.515699e-03   6.015663e-11   9438
  1.973261e+00   8.662923e-09   7.787303e-03   6.408761e-11   9564
  1.993716e+00   8.986933e-09   5.957111e-03   6.299627e-11   10296
  2.014657e+00   9.004334e-09   5.296276e-03   6.371031e-11   10126
  2.034275e+00   9.102848e-09   6.543878e-03   6.474367e-11   10024
  2.055142e+00   9.568878e-09   4.600353e-03   6.412910e-11   11082
  2.075629e+00   9.568710e-09   7.129517e-03   6.565100e-11   10632
  2.095653e+00   9.917883e-09   5.150926e-03   6.942879e-11   10734
  2.115883e+00   9.818442e-09   6.292407e-03   6.623032e-11   11276
  2.136105e+00   1.022323e-08   5.678935e-03   6.916542e-11   11352
  2.156515e+00   1.038705e-08   5.889061e-03   6.840040e-11   11550
  2.176548e+00   1.081070e-08   5.555389e-03   7.018514e-11   11772
  2.196879e+00   1.078304e-08   6.851349e-03   6.862995e-11   12038
  2.216960e+00   1.109176e-08   8.456151e-03   7.206643e-11   12096
  2.237319e+00   1.125835e-08   6.746615e-03   7.036945e-11   12582
  2.257454e+00   1.148017e-08   2.100701e-03   7.359345e-11   12620
  2.278050e+00   1.172404e-08   7.168021e-03   7.241158e-11   13320
  2.298208e+00   1.191732e-08   6.474824e-03   7.583657e-11   12654
