# power spectrum of delta
# redshift z=1.188200
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   1.216055e-02   1.531908e-05   4.614521e-03   6
  6.611787e-02   6.560410e-02   0.000000e+00   1.432137e-02   12
  8.634636e-02   7.119099e-02   6.199343e-03   1.290653e-02   14
  1.095305e-01   1.182901e-01   4.988736e-03   1.328439e-02   48
  1.379653e-01   1.525019e-01   3.623812e-03   1.687676e-02   42
  1.514521e-01   1.418261e-01   3.607714e-03   1.923394e-02   48
  1.717248e-01   2.050864e-01   4.325071e-03   2.156959e-02   80
  1.946168e-01   2.812450e-01   3.358060e-03   2.382489e-02   90
  2.121306e-01   2.533731e-01   5.273081e-03   2.569589e-02   120
  2.370115e-01   3.512382e-01   4.431434e-03   2.570644e-02   158
  2.534910e-01   3.872820e-01   2.102998e-03   4.031863e-02   120
  2.733454e-01   4.187431e-01   4.700457e-03   2.885318e-02   186
  2.952819e-01   4.828752e-01   6.427987e-03   2.846601e-02   264
  3.131072e-01   5.779933e-01   3.470272e-03   4.068601e-02   168
  3.358507e-01   6.133648e-01   6.202191e-03   3.405362e-02   386
  3.548829e-01   4.933478e-01   3.752994e-03   3.544238e-02   192
  3.736086e-01   7.373006e-01   6.153256e-03   3.626027e-02   390
  3.946460e-01   6.698745e-01   6.442452e-03   3.500012e-02   396
  4.144099e-01   7.827392e-01   6.391635e-03   4.039463e-02   398
  4.361367e-01   8.046924e-01   6.264880e-03   3.167134e-02   576
  4.575177e-01   8.028020e-01   6.355778e-03   3.931859e-02   444
  4.762195e-01   1.058680e+00   5.734461e-03   4.196109e-02   590
  4.975149e-01   1.040809e+00   6.279670e-03   3.917459e-02   648
  5.182859e-01   1.114848e+00   5.557653e-03   4.735940e-02   654
  5.367402e-01   1.179588e+00   4.609866e-03   4.441267e-02   636
  5.573692e-01   1.249860e+00   6.911363e-03   4.140660e-02   830
  5.767253e-01   1.367833e+00   4.974939e-03   4.721582e-02   792
  5.965172e-01   1.413258e+00   5.116634e-03   5.395150e-02   804
  6.167868e-01   1.553080e+00   6.315099e-03   5.142077e-02   1038
  6.364107e-01   1.560365e+00   4.946499e-03   4.974814e-02   936
  6.576805e-01   1.528234e+00   5.779873e-03   4.496646e-02   1130
  6.769590e-01   1.731342e+00   5.367484e-03   5.179353e-02   1104
  6.981214e-01   1.765571e+00   5.967700e-03   5.116569e-02   1230
  7.174733e-01   1.929582e+00   6.064625e-03   5.164199e-02   1260
  7.371340e-01   1.992287e+00   5.239623e-03   5.528192e-02   1286
  7.593700e-01   1.939405e+00   6.358524e-03   4.737215e-02   1728
  7.804400e-01   2.130679e+00   5.625004e-03   5.907283e-02   1392
  8.004657e-01   2.330017e+00   5.342270e-03   5.619203e-02   1626
  8.209915e-01   2.226413e+00   6.311617e-03   5.463603e-02   1760
  8.416011e-01   2.377730e+00   5.219535e-03   6.018385e-02   1686
  8.610301e-01   2.427266e+00   5.309235e-03   5.676144e-02   1812
  8.808963e-01   2.596032e+00   6.098768e-03   5.811820e-02   1862
  9.011988e-01   2.715876e+00   5.445390e-03   5.688756e-02   2160
  9.216262e-01   2.828004e+00   5.566353e-03   6.737240e-02   1956
  9.421785e-01   2.802132e+00   6.253437e-03   5.550657e-02   2454
  9.622347e-01   3.045768e+00   4.877534e-03   6.503328e-02   2048
  9.823639e-01   3.163668e+00   6.349072e-03   6.297802e-02   2538
  1.002233e+00   3.382774e+00   5.321020e-03   6.761764e-02   2400
  1.022315e+00   3.546551e+00   6.339653e-03   7.250858e-02   2526
  1.042353e+00   3.389325e+00   6.275929e-03   6.333664e-02   2856
  1.063253e+00   3.594869e+00   5.875824e-03   6.615918e-02   2804
  1.083895e+00   3.861153e+00   6.115255e-03   7.312811e-02   2958
  1.103540e+00   4.086532e+00   5.920155e-03   7.382239e-02   2976
  1.124272e+00   4.057554e+00   5.941212e-03   7.086853e-02   3194
  1.143681e+00   4.348733e+00   5.923951e-03   7.954822e-02   3120
  1.164704e+00   4.353647e+00   6.028046e-03   7.451393e-02   3606
  1.184769e+00   4.504921e+00   5.478695e-03   7.709155e-02   3276
  1.204316e+00   4.440112e+00   6.182204e-03   7.163626e-02   3600
  1.224425e+00   4.823611e+00   5.440385e-03   8.265850e-02   3638
  1.243784e+00   5.092704e+00   5.815757e-03   8.146443e-02   3744
  1.264728e+00   5.083678e+00   6.005505e-03   7.954493e-02   4170
  1.284748e+00   5.145612e+00   5.682335e-03   8.451246e-02   3984
  1.305140e+00   5.380279e+00   5.748308e-03   8.343901e-02   4334
  1.325261e+00   5.461490e+00   5.285983e-03   8.186838e-02   4284
  1.345130e+00   5.679927e+00   6.444279e-03   8.645814e-02   4374
  1.365905e+00   6.002485e+00   5.700713e-03   8.747848e-02   5016
  1.386367e+00   5.862875e+00   5.516740e-03   9.314475e-02   4580
  1.406763e+00   6.120761e+00   6.472145e-03   8.705775e-02   5142
  1.427570e+00   6.316857e+00   6.198857e-03   0.000000e+00   5184
  1.447942e+00   6.443950e+00   4.830032e-03   0.000000e+00   5058
  1.467517e+00   6.493792e+00   5.713646e-03   0.000000e+00   5384
  1.488450e+00   6.566983e+00   6.536614e-03   0.000000e+00   5622
  1.508642e+00   6.645564e+00   5.492822e-03   0.000000e+00   5736
  1.528750e+00   7.162893e+00   4.955999e-03   0.000000e+00   5596
  1.548951e+00   7.246341e+00   6.223295e-03   0.000000e+00   6070
  1.568987e+00   7.351534e+00   4.834103e-03   0.000000e+00   6096
  1.589893e+00   7.515488e+00   5.944380e-03   0.000000e+00   6474
  1.609233e+00   7.786179e+00   5.725112e-03   0.000000e+00   6024
  1.629918e+00   7.873239e+00   5.715430e-03   0.000000e+00   7070
  1.650412e+00   8.090098e+00   4.694818e-03   0.000000e+00   6516
  1.670069e+00   8.244767e+00   5.750695e-03   0.000000e+00   6936
  1.690589e+00   8.474615e+00   5.721431e-03   0.000000e+00   7110
  1.710438e+00   8.736945e+00   4.275839e-03   0.000000e+00   7244
  1.731436e+00   8.867158e+00   6.235119e-03   0.000000e+00   7878
  1.751774e+00   8.821938e+00   5.935638e-03   0.000000e+00   7344
  1.771468e+00   9.080688e+00   6.282459e-03   0.000000e+00   7694
  1.791987e+00   9.321794e+00   5.996370e-03   0.000000e+00   8412
  1.812592e+00   9.395754e+00   6.298814e-03   0.000000e+00   7920
  1.832175e+00   9.686962e+00   5.329448e-03   0.000000e+00   8118
