# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     86   1.509246e+01   3.855986e-02   2.719759e+00   0.000000e+00   0.000000e+00
     87   1.518621e+01   3.900186e-02   2.704195e+00   0.000000e+00   0.000000e+00
     88   1.527996e+01   3.944636e-02   2.688809e+00   0.000000e+00   0.000000e+00
     89   1.537371e+01   3.989336e-02   2.673599e+00   0.000000e+00   0.000000e+00
     90   1.546746e+01   4.034287e-02   2.658562e+00   0.000000e+00   0.000000e+00
     91   1.556121e+01   4.079487e-02   2.643694e+00   0.000000e+00   0.000000e+00
     92   1.565496e+01   4.124938e-02   2.628993e+00   0.000000e+00   0.000000e+00
     93   1.574871e+01   4.170639e-02   2.614456e+00   0.000000e+00   0.000000e+00
     94   1.584246e+01   4.216590e-02   2.600080e+00   0.000000e+00   0.000000e+00
     95   1.593621e+01   4.262791e-02   2.585863e+00   0.000000e+00   0.000000e+00
     96   1.602996e+01   4.309242e-02   2.571801e+00   0.000000e+00   0.000000e+00
     97   1.612371e+01   4.355943e-02   2.557893e+00   0.000000e+00   0.000000e+00
     98   1.621746e+01   4.402895e-02   2.544136e+00   0.000000e+00   0.000000e+00
     99   1.631121e+01   4.450097e-02   2.530527e+00   0.000000e+00   0.000000e+00
    100   1.640496e+01   4.497548e-02   2.517065e+00   0.000000e+00   0.000000e+00
    101   1.649871e+01   4.545251e-02   2.503745e+00   0.000000e+00   0.000000e+00
    102   1.659246e+01   4.593203e-02   2.490568e+00   0.000000e+00   0.000000e+00
    103   1.668621e+01   4.641405e-02   2.477529e+00   0.000000e+00   0.000000e+00
    104   1.677996e+01   4.689858e-02   2.464628e+00   0.000000e+00   0.000000e+00
    105   1.687371e+01   4.738561e-02   2.451861e+00   0.000000e+00   0.000000e+00
    106   1.696746e+01   4.787514e-02   2.439227e+00   0.000000e+00   0.000000e+00
    107   1.706121e+01   4.836717e-02   2.426723e+00   0.000000e+00   0.000000e+00
    108   1.715496e+01   4.886171e-02   2.414348e+00   0.000000e+00   0.000000e+00
    109   1.724871e+01   4.935875e-02   2.402100e+00   0.000000e+00   0.000000e+00
    110   1.734246e+01   4.985829e-02   2.389976e+00   0.000000e+00   0.000000e+00
    111   1.743621e+01   5.036033e-02   2.377976e+00   0.000000e+00   0.000000e+00
    112   1.752996e+01   5.086488e-02   2.366096e+00   0.000000e+00   0.000000e+00
    113   1.762371e+01   5.137193e-02   2.354335e+00   0.000000e+00   0.000000e+00
    114   1.771746e+01   5.188148e-02   2.342692e+00   0.000000e+00   0.000000e+00
    115   1.781121e+01   5.239353e-02   2.331164e+00   0.000000e+00   0.000000e+00
    116   1.790496e+01   5.290809e-02   2.319750e+00   0.000000e+00   0.000000e+00
    117   1.799871e+01   5.342515e-02   2.308448e+00   0.000000e+00   0.000000e+00
    118   1.809246e+01   5.394472e-02   2.297257e+00   0.000000e+00   0.000000e+00
    119   1.818621e+01   5.446679e-02   2.286174e+00   0.000000e+00   0.000000e+00
    120   1.827996e+01   5.499136e-02   2.275200e+00   0.000000e+00   0.000000e+00
    121   1.837371e+01   5.551844e-02   2.264330e+00   0.000000e+00   0.000000e+00
    122   1.846746e+01   5.604802e-02   2.253566e+00   0.000000e+00   0.000000e+00
    123   1.856121e+01   5.658010e-02   2.242904e+00   0.000000e+00   0.000000e+00
    124   1.865496e+01   5.711469e-02   2.232343e+00   0.000000e+00   0.000000e+00
    125   1.874871e+01   5.765178e-02   2.221882e+00   0.000000e+00   0.000000e+00
    126   1.884246e+01   5.819138e-02   2.211520e+00   0.000000e+00   0.000000e+00
    127   1.893621e+01   5.873348e-02   2.201254e+00   0.000000e+00   0.000000e+00
    128   1.902996e+01   5.927808e-02   2.191085e+00   0.000000e+00   0.000000e+00
    129   1.912371e+01   5.982519e-02   2.181010e+00   0.000000e+00   0.000000e+00
    130   1.921746e+01   6.037481e-02   2.171028e+00   0.000000e+00   0.000000e+00
    131   1.931121e+01   6.092693e-02   2.161138e+00   0.000000e+00   0.000000e+00
    132   1.940496e+01   6.148156e-02   2.151338e+00   0.000000e+00   0.000000e+00
    133   1.949871e+01   6.203869e-02   2.141628e+00   0.000000e+00   0.000000e+00
    134   1.959246e+01   6.259833e-02   2.132006e+00   0.000000e+00   0.000000e+00
    135   1.968621e+01   6.316047e-02   2.122471e+00   0.000000e+00   0.000000e+00
    136   1.977996e+01   6.372512e-02   2.113021e+00   0.000000e+00   0.000000e+00
    137   1.987371e+01   6.429227e-02   2.103657e+00   0.000000e+00   0.000000e+00
    138   1.996746e+01   6.486193e-02   2.094375e+00   0.000000e+00   0.000000e+00
    139   2.006121e+01   6.543410e-02   2.085176e+00   0.000000e+00   0.000000e+00
    140   2.015496e+01   6.600878e-02   2.076059e+00   0.000000e+00   0.000000e+00
    141   2.024871e+01   6.658596e-02   2.067022e+00   0.000000e+00   0.000000e+00
    142   2.034246e+01   6.716564e-02   2.058064e+00   0.000000e+00   0.000000e+00
    143   2.043621e+01   6.774784e-02   2.049184e+00   0.000000e+00   0.000000e+00
    144   2.052996e+01   6.833254e-02   2.040381e+00   0.000000e+00   0.000000e+00
    145   2.062371e+01   6.891975e-02   2.031654e+00   0.000000e+00   0.000000e+00
    146   2.071746e+01   6.950947e-02   2.023003e+00   0.000000e+00   0.000000e+00
    147   2.081121e+01   7.010170e-02   2.014426e+00   0.000000e+00   0.000000e+00
    148   2.090496e+01   7.069643e-02   2.005922e+00   0.000000e+00   0.000000e+00
    149   2.099871e+01   7.129367e-02   1.997490e+00   0.000000e+00   0.000000e+00
    150   2.109246e+01   7.189343e-02   1.989130e+00   0.000000e+00   0.000000e+00
    151   2.118621e+01   7.249569e-02   1.980840e+00   0.000000e+00   0.000000e+00
    152   2.127996e+01   7.310046e-02   1.972621e+00   0.000000e+00   0.000000e+00
    153   2.137371e+01   7.370774e-02   1.964470e+00   0.000000e+00   0.000000e+00
    154   2.146746e+01   7.431753e-02   1.956386e+00   0.000000e+00   0.000000e+00
    155   2.156121e+01   7.492982e-02   1.948370e+00   0.000000e+00   0.000000e+00
    156   2.165496e+01   7.554463e-02   1.940421e+00   0.000000e+00   0.000000e+00
    157   2.174871e+01   7.616195e-02   1.932536e+00   0.000000e+00   0.000000e+00
    158   2.184246e+01   7.678178e-02   1.924717e+00   0.000000e+00   0.000000e+00
    159   2.193621e+01   7.740412e-02   1.916961e+00   0.000000e+00   0.000000e+00
    160   2.202996e+01   7.802898e-02   1.909269e+00   0.000000e+00   0.000000e+00
    161   2.212371e+01   7.865634e-02   1.901638e+00   0.000000e+00   0.000000e+00
    162   2.221746e+01   7.928622e-02   1.894070e+00   0.000000e+00   0.000000e+00
    163   2.231121e+01   7.991861e-02   1.886562e+00   0.000000e+00   0.000000e+00
    164   2.240496e+01   8.055351e-02   1.879115e+00   0.000000e+00   0.000000e+00
    165   2.249871e+01   8.119092e-02   1.871727e+00   0.000000e+00   0.000000e+00
    166   2.259246e+01   8.183085e-02   1.864398e+00   0.000000e+00   0.000000e+00
    167   2.268621e+01   8.247329e-02   1.857127e+00   0.000000e+00   0.000000e+00
    168   2.277996e+01   8.311824e-02   1.849913e+00   0.000000e+00   0.000000e+00
    169   2.287371e+01   8.376571e-02   1.842756e+00   0.000000e+00   0.000000e+00
    170   2.296746e+01   8.441569e-02   1.835655e+00   0.000000e+00   0.000000e+00
    171   2.306121e+01   8.506819e-02   1.828610e+00   0.000000e+00   0.000000e+00
    172   2.315496e+01   8.572320e-02   1.821619e+00   0.000000e+00   0.000000e+00
    173   2.324871e+01   8.638073e-02   1.814682e+00   0.000000e+00   0.000000e+00
    174   2.334246e+01   8.704077e-02   1.807800e+00   0.000000e+00   0.000000e+00
    175   2.343621e+01   8.770333e-02   1.800970e+00   0.000000e+00   0.000000e+00
    176   2.352996e+01   8.836841e-02   1.794192e+00   0.000000e+00   0.000000e+00
    177   2.362371e+01   8.903600e-02   1.787466e+00   0.000000e+00   0.000000e+00
    178   2.371746e+01   8.970611e-02   1.780792e+00   0.000000e+00   0.000000e+00
    179   2.381121e+01   9.037874e-02   1.774168e+00   0.000000e+00   0.000000e+00
    180   2.390496e+01   9.105389e-02   1.767594e+00   0.000000e+00   0.000000e+00
    181   2.399871e+01   9.173155e-02   1.761070e+00   0.000000e+00   0.000000e+00
    182   2.409246e+01   9.241174e-02   1.754594e+00   0.000000e+00   0.000000e+00
    183   2.418621e+01   9.309444e-02   1.748167e+00   0.000000e+00   0.000000e+00
    184   2.427996e+01   9.377967e-02   1.741788e+00   0.000000e+00   0.000000e+00
    185   2.437371e+01   9.446741e-02   1.735457e+00   0.000000e+00   0.000000e+00
    186   2.446746e+01   9.515768e-02   1.729172e+00   0.000000e+00   0.000000e+00
    187   2.456121e+01   9.585046e-02   1.722934e+00   0.000000e+00   0.000000e+00
    188   2.465496e+01   9.654577e-02   1.716741e+00   0.000000e+00   0.000000e+00
    189   2.474871e+01   9.724360e-02   1.710594e+00   0.000000e+00   0.000000e+00
    190   2.484246e+01   9.794396e-02   1.704492e+00   0.000000e+00   0.000000e+00
    191   2.493621e+01   9.864683e-02   1.698434e+00   0.000000e+00   0.000000e+00
    192   2.502996e+01   9.935224e-02   1.692420e+00   0.000000e+00   0.000000e+00
    193   2.512371e+01   1.000602e-01   1.686450e+00   0.000000e+00   0.000000e+00
    194   2.521746e+01   1.007706e-01   1.680523e+00   0.000000e+00   0.000000e+00
    195   2.531121e+01   1.014836e-01   1.674638e+00   0.000000e+00   0.000000e+00
    196   2.540496e+01   1.021991e-01   1.668796e+00   0.000000e+00   0.000000e+00
    197   2.549871e+01   1.029171e-01   1.662995e+00   0.000000e+00   0.000000e+00
    198   2.559246e+01   1.036377e-01   1.657236e+00   0.000000e+00   0.000000e+00
    199   2.568621e+01   1.043608e-01   1.651517e+00   0.000000e+00   0.000000e+00
    200   2.577996e+01   1.050864e-01   1.645839e+00   0.000000e+00   0.000000e+00
    201   2.587371e+01   1.058145e-01   1.640201e+00   0.000000e+00   0.000000e+00
    202   2.596746e+01   1.065452e-01   1.634603e+00   0.000000e+00   0.000000e+00
    203   2.606121e+01   1.072784e-01   1.629044e+00   0.000000e+00   0.000000e+00
    204   2.615496e+01   1.080141e-01   1.623523e+00   0.000000e+00   0.000000e+00
    205   2.624871e+01   1.087524e-01   1.618041e+00   0.000000e+00   0.000000e+00
    206   2.634246e+01   1.094932e-01   1.612598e+00   0.000000e+00   0.000000e+00
    207   2.643621e+01   1.102365e-01   1.607192e+00   0.000000e+00   0.000000e+00
    208   2.652996e+01   1.109824e-01   1.601823e+00   0.000000e+00   0.000000e+00
    209   2.662371e+01   1.117308e-01   1.596491e+00   0.000000e+00   0.000000e+00
    210   2.671746e+01   1.124817e-01   1.591196e+00   0.000000e+00   0.000000e+00
    211   2.681121e+01   1.132351e-01   1.585937e+00   0.000000e+00   0.000000e+00
    212   2.690496e+01   1.139911e-01   1.580714e+00   0.000000e+00   0.000000e+00
    213   2.699871e+01   1.147497e-01   1.575526e+00   0.000000e+00   0.000000e+00
    214   2.709246e+01   1.155108e-01   1.570374e+00   0.000000e+00   0.000000e+00
    215   2.718621e+01   1.162744e-01   1.565256e+00   0.000000e+00   0.000000e+00
    216   2.727996e+01   1.170405e-01   1.560173e+00   0.000000e+00   0.000000e+00
    217   2.737371e+01   1.178092e-01   1.555125e+00   0.000000e+00   0.000000e+00
    218   2.746746e+01   1.185805e-01   1.550110e+00   0.000000e+00   0.000000e+00
    219   2.756121e+01   1.193542e-01   1.545128e+00   0.000000e+00   0.000000e+00
    220   2.765496e+01   1.201306e-01   1.540180e+00   0.000000e+00   0.000000e+00
    221   2.774871e+01   1.209094e-01   1.535265e+00   0.000000e+00   0.000000e+00
    222   2.784246e+01   1.216908e-01   1.530383e+00   0.000000e+00   0.000000e+00
    223   2.793621e+01   1.224748e-01   1.525532e+00   0.000000e+00   0.000000e+00
    224   2.802996e+01   1.232613e-01   1.520714e+00   0.000000e+00   0.000000e+00
    225   2.812371e+01   1.240503e-01   1.515927e+00   0.000000e+00   0.000000e+00
    226   2.821746e+01   1.248419e-01   1.511172e+00   0.000000e+00   0.000000e+00
    227   2.831121e+01   1.256361e-01   1.506448e+00   0.000000e+00   0.000000e+00
    228   2.840496e+01   1.264328e-01   1.501755e+00   0.000000e+00   0.000000e+00
    229   2.849871e+01   1.272320e-01   1.497093e+00   0.000000e+00   0.000000e+00
    230   2.859246e+01   1.280338e-01   1.492461e+00   0.000000e+00   0.000000e+00
    231   2.868621e+01   1.288381e-01   1.487858e+00   0.000000e+00   0.000000e+00
    232   2.877996e+01   1.296451e-01   1.483286e+00   0.000000e+00   0.000000e+00
    233   2.887371e+01   1.304545e-01   1.478743e+00   0.000000e+00   0.000000e+00
    234   2.896746e+01   1.312665e-01   1.474229e+00   0.000000e+00   0.000000e+00
    235   2.906121e+01   1.320811e-01   1.469744e+00   0.000000e+00   0.000000e+00
    236   2.915496e+01   1.328982e-01   1.465288e+00   0.000000e+00   0.000000e+00
    237   2.924871e+01   1.337179e-01   1.460861e+00   0.000000e+00   0.000000e+00
    238   2.934246e+01   1.345401e-01   1.456461e+00   0.000000e+00   0.000000e+00
    239   2.943621e+01   1.353650e-01   1.452090e+00   0.000000e+00   0.000000e+00
    240   2.952996e+01   1.361923e-01   1.447746e+00   0.000000e+00   0.000000e+00
    241   2.962371e+01   1.370223e-01   1.443430e+00   0.000000e+00   0.000000e+00
    242   2.971746e+01   1.378548e-01   1.439141e+00   0.000000e+00   0.000000e+00
    243   2.981121e+01   1.386898e-01   1.434879e+00   0.000000e+00   0.000000e+00
    244   2.990496e+01   1.395274e-01   1.430644e+00   0.000000e+00   0.000000e+00
    245   2.999871e+01   1.403676e-01   1.426435e+00   0.000000e+00   0.000000e+00
    246   3.009246e+01   1.412104e-01   1.422253e+00   0.000000e+00   0.000000e+00
    247   3.018621e+01   1.420558e-01   1.418096e+00   0.000000e+00   0.000000e+00
    248   3.027996e+01   1.429037e-01   1.413966e+00   0.000000e+00   0.000000e+00
    249   3.037371e+01   1.437541e-01   1.409861e+00   0.000000e+00   0.000000e+00
    250   3.046746e+01   1.446072e-01   1.405782e+00   0.000000e+00   0.000000e+00
    251   3.056121e+01   1.454628e-01   1.401728e+00   0.000000e+00   0.000000e+00
    252   3.065496e+01   1.463211e-01   1.397699e+00   0.000000e+00   0.000000e+00
    253   3.074871e+01   1.471818e-01   1.393695e+00   0.000000e+00   0.000000e+00
    254   3.084246e+01   1.480452e-01   1.389716e+00   0.000000e+00   0.000000e+00
    255   3.093621e+01   1.489112e-01   1.385761e+00   0.000000e+00   0.000000e+00
    256   3.102996e+01   1.497797e-01   1.381830e+00   0.000000e+00   0.000000e+00
    257   3.112371e+01   1.506508e-01   1.377923e+00   0.000000e+00   0.000000e+00
    258   3.121746e+01   1.515245e-01   1.374040e+00   0.000000e+00   0.000000e+00
    259   3.131121e+01   1.524008e-01   1.370180e+00   0.000000e+00   0.000000e+00
    260   3.140496e+01   1.532797e-01   1.366345e+00   0.000000e+00   0.000000e+00
    261   3.149871e+01   1.541612e-01   1.362532e+00   0.000000e+00   0.000000e+00
    262   3.159246e+01   1.550453e-01   1.358742e+00   0.000000e+00   0.000000e+00
    263   3.168621e+01   1.559319e-01   1.354976e+00   0.000000e+00   0.000000e+00
    264   3.177996e+01   1.568212e-01   1.351232e+00   0.000000e+00   0.000000e+00
    265   3.187371e+01   1.577130e-01   1.347510e+00   0.000000e+00   0.000000e+00
    266   3.196746e+01   1.586075e-01   1.343811e+00   0.000000e+00   0.000000e+00
    267   3.206121e+01   1.595045e-01   1.340134e+00   0.000000e+00   0.000000e+00
    268   3.215496e+01   1.604042e-01   1.336480e+00   0.000000e+00   0.000000e+00
    269   3.224871e+01   1.613065e-01   1.332847e+00   0.000000e+00   0.000000e+00
    270   3.234246e+01   1.622113e-01   1.329235e+00   0.000000e+00   0.000000e+00
    271   3.243621e+01   1.631188e-01   1.325646e+00   0.000000e+00   0.000000e+00
    272   3.252996e+01   1.640289e-01   1.322077e+00   0.000000e+00   0.000000e+00
    273   3.262371e+01   1.649416e-01   1.318530e+00   0.000000e+00   0.000000e+00
    274   3.271746e+01   1.658569e-01   1.315004e+00   0.000000e+00   0.000000e+00
    275   3.281121e+01   1.667748e-01   1.311498e+00   0.000000e+00   0.000000e+00
    276   3.290496e+01   1.676954e-01   1.308014e+00   0.000000e+00   0.000000e+00
    277   3.299871e+01   1.686185e-01   1.304550e+00   0.000000e+00   0.000000e+00
    278   3.309246e+01   1.695443e-01   1.301106e+00   0.000000e+00   0.000000e+00
    279   3.318621e+01   1.704727e-01   1.297683e+00   0.000000e+00   0.000000e+00
    280   3.327996e+01   1.714037e-01   1.294279e+00   0.000000e+00   0.000000e+00
    281   3.337371e+01   1.723374e-01   1.290896e+00   0.000000e+00   0.000000e+00
    282   3.346746e+01   1.732737e-01   1.287533e+00   0.000000e+00   0.000000e+00
    283   3.356121e+01   1.742126e-01   1.284189e+00   0.000000e+00   0.000000e+00
    284   3.365496e+01   1.751541e-01   1.280865e+00   0.000000e+00   0.000000e+00
    285   3.374871e+01   1.760983e-01   1.277560e+00   0.000000e+00   0.000000e+00
    286   3.384246e+01   1.770451e-01   1.274274e+00   0.000000e+00   0.000000e+00
    287   3.393621e+01   1.779946e-01   1.271008e+00   0.000000e+00   0.000000e+00
    288   3.402996e+01   1.789467e-01   1.267760e+00   0.000000e+00   0.000000e+00
    289   3.412371e+01   1.799015e-01   1.264531e+00   0.000000e+00   0.000000e+00
    290   3.421746e+01   1.808589e-01   1.261321e+00   0.000000e+00   0.000000e+00
    291   3.431121e+01   1.818189e-01   1.258130e+00   0.000000e+00   0.000000e+00
    292   3.440496e+01   1.827816e-01   1.254957e+00   0.000000e+00   0.000000e+00
    293   3.449871e+01   1.837469e-01   1.251803e+00   0.000000e+00   0.000000e+00
    294   3.459246e+01   1.847150e-01   1.248666e+00   0.000000e+00   0.000000e+00
    295   3.468621e+01   1.856856e-01   1.245548e+00   0.000000e+00   0.000000e+00
    296   3.477996e+01   1.866590e-01   1.242448e+00   0.000000e+00   0.000000e+00
    297   3.487371e+01   1.876349e-01   1.239365e+00   0.000000e+00   0.000000e+00
    298   3.496746e+01   1.886136e-01   1.236301e+00   0.000000e+00   0.000000e+00
    299   3.506121e+01   1.895949e-01   1.233254e+00   0.000000e+00   0.000000e+00
    300   3.515496e+01   1.905789e-01   1.230224e+00   0.000000e+00   0.000000e+00
    301   3.524871e+01   1.915656e-01   1.227212e+00   0.000000e+00   0.000000e+00
    302   3.534246e+01   1.925550e-01   1.224217e+00   0.000000e+00   0.000000e+00
    303   3.543621e+01   1.935470e-01   1.221239e+00   0.000000e+00   0.000000e+00
    304   3.552996e+01   1.945417e-01   1.218278e+00   0.000000e+00   0.000000e+00
    305   3.562371e+01   1.955391e-01   1.215334e+00   0.000000e+00   0.000000e+00
    306   3.571746e+01   1.965392e-01   1.212407e+00   0.000000e+00   0.000000e+00
    307   3.581121e+01   1.975420e-01   1.209496e+00   0.000000e+00   0.000000e+00
    308   3.590496e+01   1.985475e-01   1.206602e+00   0.000000e+00   0.000000e+00
    309   3.599871e+01   1.995557e-01   1.203725e+00   0.000000e+00   0.000000e+00
    310   3.609246e+01   2.005665e-01   1.200864e+00   0.000000e+00   0.000000e+00
    311   3.618621e+01   2.015801e-01   1.198019e+00   0.000000e+00   0.000000e+00
    312   3.627996e+01   2.025964e-01   1.195191e+00   0.000000e+00   0.000000e+00
    313   3.637371e+01   2.036154e-01   1.192378e+00   0.000000e+00   0.000000e+00
    314   3.646746e+01   2.046371e-01   1.189582e+00   0.000000e+00   0.000000e+00
    315   3.656121e+01   2.056615e-01   1.186801e+00   0.000000e+00   0.000000e+00
    316   3.665496e+01   2.066887e-01   1.184036e+00   0.000000e+00   0.000000e+00
    317   3.674871e+01   2.077186e-01   1.181287e+00   0.000000e+00   0.000000e+00
    318   3.684246e+01   2.087512e-01   1.178554e+00   0.000000e+00   0.000000e+00
    319   3.693621e+01   2.097865e-01   1.175836e+00   0.000000e+00   0.000000e+00
    320   3.702996e+01   2.108246e-01   1.173133e+00   0.000000e+00   0.000000e+00
    321   3.712371e+01   2.118654e-01   1.170446e+00   0.000000e+00   0.000000e+00
    322   3.721746e+01   2.129089e-01   1.167773e+00   0.000000e+00   0.000000e+00
