# power spectrum of delta
# redshift z=0.476200
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   2.273045e-02   1.531908e-05   8.677215e-03   6
  6.611787e-02   1.225895e-01   0.000000e+00   2.647107e-02   12
  8.634636e-02   1.286740e-01   6.199343e-03   2.239404e-02   14
  1.095305e-01   2.278616e-01   4.988736e-03   2.440957e-02   48
  1.379653e-01   2.979141e-01   3.623812e-03   3.487709e-02   42
  1.514521e-01   2.758560e-01   3.607714e-03   3.588811e-02   48
  1.717248e-01   4.040547e-01   4.325071e-03   3.989942e-02   80
  1.946168e-01   5.406667e-01   3.358060e-03   4.739228e-02   90
  2.121306e-01   5.014862e-01   5.273081e-03   4.807495e-02   120
  2.370115e-01   6.716905e-01   4.431434e-03   4.840740e-02   158
  2.534910e-01   7.980524e-01   2.102998e-03   8.296676e-02   120
  2.733454e-01   8.495316e-01   4.700457e-03   5.956009e-02   186
  2.952819e-01   9.908261e-01   6.427987e-03   5.869539e-02   264
  3.131072e-01   1.179710e+00   3.470272e-03   8.043433e-02   168
  3.358507e-01   1.277813e+00   6.202191e-03   6.819799e-02   386
  3.548829e-01   1.149250e+00   3.752994e-03   8.858784e-02   192
  3.736086e-01   1.665217e+00   6.153256e-03   8.393438e-02   390
  3.946460e-01   1.571180e+00   6.442452e-03   7.629423e-02   396
  4.144099e-01   1.753472e+00   6.391635e-03   8.615252e-02   398
  4.361367e-01   1.899809e+00   6.264880e-03   7.652816e-02   576
  4.575177e-01   1.802711e+00   6.355778e-03   8.506662e-02   444
  4.762195e-01   2.468667e+00   5.734461e-03   9.223956e-02   590
  4.975149e-01   2.421569e+00   6.279670e-03   9.266783e-02   648
  5.182859e-01   2.698258e+00   5.557653e-03   1.081702e-01   654
  5.367402e-01   2.689918e+00   4.609866e-03   1.012933e-01   636
  5.573692e-01   3.051130e+00   6.911363e-03   1.043148e-01   830
  5.767253e-01   3.242296e+00   4.974939e-03   1.086294e-01   792
  5.965172e-01   3.446904e+00   5.116634e-03   1.161419e-01   804
  6.167868e-01   4.086323e+00   6.315099e-03   1.384525e-01   1038
  6.364107e-01   3.865461e+00   4.946499e-03   1.215823e-01   936
  6.576805e-01   4.050289e+00   5.779873e-03   1.134758e-01   1130
  6.769590e-01   4.326506e+00   5.367484e-03   1.283661e-01   1104
  6.981213e-01   4.473340e+00   5.970839e-03   1.325650e-01   1230
  7.174733e-01   5.058088e+00   6.064625e-03   1.344681e-01   1260
  7.371340e-01   5.245238e+00   5.239623e-03   1.502149e-01   1286
  7.593700e-01   5.274837e+00   6.358524e-03   1.259782e-01   1728
  7.804400e-01   5.927271e+00   5.625004e-03   1.513219e-01   1392
  8.004659e-01   5.918148e+00   5.322162e-03   1.481425e-01   1626
  8.209915e-01   6.333293e+00   6.316599e-03   1.457425e-01   1760
  8.416011e-01   6.431594e+00   5.219535e-03   1.471935e-01   1686
  8.610301e-01   6.738669e+00   5.309235e-03   1.563561e-01   1812
  8.808962e-01   7.269155e+00   6.125037e-03   1.707663e-01   1862
  9.011988e-01   7.283579e+00   5.445390e-03   1.486207e-01   2160
  9.216262e-01   7.643615e+00   5.566353e-03   1.739282e-01   1956
  9.421785e-01   8.101657e+00   6.253437e-03   1.688717e-01   2454
  9.622347e-01   8.472735e+00   4.877534e-03   1.862633e-01   2048
  9.823638e-01   8.391921e+00   6.360152e-03   1.656915e-01   2538
  1.002233e+00   9.009876e+00   5.321020e-03   1.848120e-01   2400
  1.022315e+00   9.366841e+00   6.332735e-03   0.000000e+00   2526
  1.042353e+00   9.074625e+00   6.275929e-03   0.000000e+00   2856
  1.063253e+00   9.635543e+00   5.882541e-03   0.000000e+00   2804
  1.083895e+00   1.026147e+01   6.115255e-03   0.000000e+00   2958
  1.103540e+00   1.113062e+01   5.946049e-03   0.000000e+00   2976
  1.124272e+00   1.129448e+01   5.941212e-03   0.000000e+00   3194
