# power spectrum of delta
# redshift z=1.591400
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   8.989344e-03   1.531908e-05   3.395786e-03   6
  6.611787e-02   4.848163e-02   0.000000e+00   1.061020e-02   12
  8.634636e-02   5.327212e-02   6.199343e-03   9.815123e-03   14
  1.095305e-01   8.653050e-02   4.988736e-03   9.883297e-03   48
  1.379653e-01   1.110382e-01   3.623812e-03   1.216239e-02   42
  1.514521e-01   1.036359e-01   3.607714e-03   1.421264e-02   48
  1.717248e-01   1.486364e-01   4.325071e-03   1.594807e-02   80
  1.946168e-01   2.063052e-01   3.358060e-03   1.729943e-02   90
  2.121306e-01   1.845447e-01   5.273081e-03   1.891299e-02   120
  2.370115e-01   2.581606e-01   4.431434e-03   1.884081e-02   158
  2.534910e-01   2.750936e-01   2.102998e-03   2.881336e-02   120
  2.733454e-01   3.014157e-01   4.700457e-03   2.089598e-02   186
  2.952819e-01   3.455969e-01   6.427987e-03   2.060819e-02   264
  3.131072e-01   4.140452e-01   3.470272e-03   2.973082e-02   168
  3.358507e-01   4.336083e-01   6.202191e-03   2.397934e-02   386
  3.548829e-01   3.435589e-01   3.752994e-03   2.373734e-02   192
  3.736086e-01   5.050634e-01   6.153256e-03   2.447160e-02   390
  3.946460e-01   4.510061e-01   6.442452e-03   2.388340e-02   396
  4.144099e-01   5.444285e-01   6.391635e-03   2.865102e-02   398
  4.361367e-01   5.581945e-01   6.264880e-03   2.199921e-02   576
  4.575177e-01   5.718004e-01   6.355778e-03   2.818694e-02   444
  4.762195e-01   7.237232e-01   5.736507e-03   2.925499e-02   590
  4.975149e-01   7.102559e-01   6.279670e-03   2.782690e-02   648
  5.182859e-01   7.600726e-01   5.557653e-03   3.178919e-02   654
  5.367402e-01   8.153975e-01   4.609866e-03   3.091815e-02   636
  5.573692e-01   8.402126e-01   6.911363e-03   2.818524e-02   830
  5.767253e-01   9.061141e-01   4.974939e-03   3.174579e-02   792
  5.965172e-01   9.473832e-01   5.116634e-03   3.671474e-02   804
  6.167868e-01   9.958653e-01   6.315099e-03   3.329274e-02   1038
  6.364107e-01   1.047435e+00   4.946499e-03   3.343932e-02   936
  6.576805e-01   9.998445e-01   5.779873e-03   2.925314e-02   1130
  6.769590e-01   1.116702e+00   5.367484e-03   3.349147e-02   1104
  6.981214e-01   1.183025e+00   5.967700e-03   3.508580e-02   1230
  7.174733e-01   1.275438e+00   6.064625e-03   3.500702e-02   1260
  7.371340e-01   1.261252e+00   5.243729e-03   3.490833e-02   1286
  7.593700e-01   1.229571e+00   6.358524e-03   2.985854e-02   1728
  7.804400e-01   1.376397e+00   5.625004e-03   3.926342e-02   1392
  8.004658e-01   1.505003e+00   5.330215e-03   3.714467e-02   1626
  8.209915e-01   1.414104e+00   6.316599e-03   3.491341e-02   1760
  8.416011e-01   1.507549e+00   5.219535e-03   3.710317e-02   1686
  8.610301e-01   1.551879e+00   5.309235e-03   3.759135e-02   1812
  8.808962e-01   1.632900e+00   6.109484e-03   3.599805e-02   1862
  9.011988e-01   1.700490e+00   5.445390e-03   3.606288e-02   2160
