# power spectrum of velocity
# redshift z=0.060300
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   4.750597e-07   1.531908e-05   1.714162e-07   6
  6.611787e-02   1.166378e-06   0.000000e+00   2.723293e-07   12
  8.634636e-02   6.394649e-07   6.199343e-03   1.246731e-07   14
  1.095305e-01   6.663810e-07   4.988736e-03   6.553920e-08   48
  1.379653e-01   5.395036e-07   3.623812e-03   6.061054e-08   42
  1.514521e-01   3.988785e-07   3.607714e-03   5.131702e-08   48
  1.717248e-01   4.791349e-07   4.325071e-03   5.010964e-08   80
  1.946168e-01   4.604775e-07   3.358060e-03   4.309164e-08   90
  2.121306e-01   3.209104e-07   5.273081e-03   2.981500e-08   120
  2.370115e-01   3.406039e-07   4.431434e-03   2.357776e-08   158
  2.534910e-01   3.263136e-07   2.102998e-03   3.386687e-08   120
  2.733454e-01   2.922804e-07   4.700457e-03   1.919949e-08   186
  2.952819e-01   2.693938e-07   6.427987e-03   1.807110e-08   264
  3.131072e-01   2.892890e-07   3.470272e-03   2.063113e-08   168
  3.358507e-01   2.458445e-07   6.202191e-03   1.239498e-08   386
  3.548829e-01   2.078105e-07   3.752994e-03   1.619080e-08   192
  3.736086e-01   2.295564e-07   6.153256e-03   1.234769e-08   390
  3.946460e-01   1.915115e-07   6.442452e-03   8.792667e-09   396
  4.144099e-01   1.903231e-07   6.391635e-03   8.808233e-09   398
  4.361367e-01   1.774700e-07   6.264880e-03   7.107556e-09   576
  4.575177e-01   1.620630e-07   6.355778e-03   7.236341e-09   444
  4.762195e-01   1.729312e-07   5.734461e-03   6.657431e-09   590
  4.975149e-01   1.406395e-07   6.279670e-03   5.802141e-09   648
  5.182859e-01   1.399187e-07   5.557653e-03   5.385907e-09   654
  5.367402e-01   1.333774e-07   4.609866e-03   4.872823e-09   636
  5.573692e-01   1.275570e-07   6.911363e-03   4.400819e-09   830
  5.767253e-01   1.143940e-07   4.974939e-03   3.839779e-09   792
  5.965172e-01   1.169465e-07   5.116634e-03   4.025379e-09   804
  6.167868e-01   1.206719e-07   6.315099e-03   4.140736e-09   1038
  6.364107e-01   9.499263e-08   4.946499e-03   3.065439e-09   936
  6.576805e-01   1.011174e-07   5.779873e-03   3.062565e-09   1130
  6.769590e-01   8.619269e-08   5.367484e-03   2.603836e-09   1104
  6.981213e-01   8.440528e-08   5.970839e-03   2.332845e-09   1230
  7.174733e-01   8.228290e-08   6.064625e-03   2.202516e-09   1260
  7.371339e-01   7.497842e-08   5.246161e-03   2.110989e-09   1286
  7.593700e-01   7.544031e-08   6.358524e-03   1.697680e-09   1728
  7.804400e-01   7.229031e-08   5.625004e-03   1.877045e-09   1392
  8.004659e-01   6.676520e-08   5.322162e-03   1.599993e-09   1626
  8.209915e-01   6.770581e-08   6.311617e-03   1.469459e-09   1760
  8.416011e-01   6.182767e-08   5.219535e-03   1.456303e-09   1686
  8.610301e-01   5.722994e-08   5.309235e-03   1.344329e-09   1812
  8.808962e-01   5.705122e-08   6.104615e-03   1.312758e-09   1862
