# power spectrum of theta (div v)
# redshift z=0.680900
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   4.934562e-10   1.531908e-05   1.783355e-10   6
  6.611787e-02   2.498894e-09   0.000000e+00   5.753508e-10   12
  8.634636e-02   2.502294e-09   6.199343e-03   4.672027e-10   14
  1.095305e-01   3.985926e-09   4.988736e-03   4.241933e-10   48
  1.379653e-01   5.168920e-09   3.623812e-03   5.761753e-10   42
  1.514521e-01   4.719327e-09   3.607714e-03   6.188103e-10   48
  1.717248e-01   7.047282e-09   4.325071e-03   7.265875e-10   80
  1.946168e-01   9.117175e-09   3.358060e-03   7.950528e-10   90
  2.121306e-01   7.613085e-09   5.273081e-03   7.593995e-10   120
  2.370115e-01   1.046624e-08   4.431434e-03   7.159093e-10   158
  2.534910e-01   1.121017e-08   2.102998e-03   1.144316e-09   120
  2.733454e-01   1.179050e-08   4.700457e-03   7.769662e-10   186
  2.952819e-01   1.298021e-08   6.427987e-03   8.161437e-10   264
  3.131072e-01   1.592880e-08   3.470272e-03   1.150725e-09   168
  3.358507e-01   1.545430e-08   6.202191e-03   7.985382e-10   386
  3.548829e-01   1.339153e-08   3.752994e-03   9.496486e-10   192
  3.736086e-01   1.819937e-08   6.153256e-03   9.230013e-10   390
  3.946460e-01   1.613101e-08   6.442452e-03   8.015138e-10   396
  4.144099e-01   1.867596e-08   6.391635e-03   9.030637e-10   398
  4.361367e-01   1.801250e-08   6.264880e-03   6.969478e-10   576
  4.575177e-01   1.861085e-08   6.355778e-03   8.661960e-10   444
  4.762195e-01   2.305809e-08   5.734461e-03   8.759514e-10   590
  4.975149e-01   2.021464e-08   6.279670e-03   7.808867e-10   648
  5.182859e-01   2.145192e-08   5.557653e-03   8.658849e-10   654
  5.367402e-01   2.226486e-08   4.609866e-03   8.161750e-10   636
  5.573692e-01   2.335952e-08   6.911363e-03   8.095252e-10   830
  5.767253e-01   2.307982e-08   4.974939e-03   7.660401e-10   792
  5.965172e-01   2.442722e-08   5.116634e-03   9.001543e-10   804
  6.167868e-01   2.643655e-08   6.315099e-03   9.156746e-10   1038
  6.364107e-01   2.423933e-08   4.946499e-03   7.645387e-10   936
  6.576805e-01   2.453922e-08   5.779873e-03   7.496566e-10   1130
  6.769590e-01   2.557300e-08   5.367484e-03   7.739405e-10   1104
  6.981213e-01   2.598556e-08   5.970839e-03   7.572494e-10   1230
  7.174733e-01   2.673057e-08   6.064625e-03   6.985870e-10   1260
  7.371340e-01   2.772423e-08   5.239623e-03   7.985867e-10   1286
  7.593700e-01   2.754981e-08   6.358524e-03   6.521693e-10   1728
  7.804400e-01   2.880460e-08   5.625004e-03   7.553810e-10   1392
  8.004658e-01   2.908703e-08   5.330215e-03   7.418551e-10   1626
  8.209915e-01   2.865818e-08   6.311617e-03   6.817858e-10   1760
  8.416011e-01   2.909858e-08   5.219535e-03   6.935985e-10   1686
  8.610302e-01   2.753081e-08   5.290437e-03   5.965766e-10   1812
  8.808962e-01   2.915046e-08   6.125037e-03   6.877315e-10   1862
  9.011989e-01   2.856050e-08   5.436457e-03   5.799578e-10   2160
  9.216262e-01   2.964607e-08   5.566353e-03   6.994270e-10   1956
  9.421785e-01   2.946695e-08   6.253437e-03   5.938141e-10   2454
  9.622347e-01   3.005175e-08   4.888607e-03   6.527254e-10   2048
  9.823638e-01   3.055608e-08   6.353289e-03   6.097770e-10   2538
  1.002233e+00   2.988810e-08   5.321020e-03   6.055144e-10   2400
  1.022315e+00   3.005410e-08   6.328431e-03   6.234242e-10   2526
  1.042353e+00   2.640345e-08   6.275929e-03   4.984505e-10   2856
  1.063253e+00   3.010945e-08   5.902122e-03   5.781860e-10   2804
  1.083895e+00   3.114000e-08   6.121373e-03   5.901981e-10   2958
  1.103540e+00   3.201982e-08   5.920155e-03   5.809655e-10   2976
  1.124271e+00   2.962205e-08   5.956160e-03   5.191794e-10   3194
  1.143681e+00   3.060237e-08   5.923951e-03   5.454965e-10   3120
  1.164704e+00   2.915844e-08   6.004856e-03   4.680196e-10   3606
  1.184769e+00   3.038328e-08   5.463245e-03   5.074072e-10   3276
  1.204316e+00   2.893057e-08   6.204806e-03   4.621260e-10   3600
  1.224425e+00   3.013018e-08   5.451564e-03   5.100306e-10   3638
  1.243784e+00   3.032171e-08   5.805576e-03   4.888454e-10   3744
  1.264728e+00   2.883058e-08   6.031509e-03   4.538840e-10   4170
  1.284748e+00   2.869368e-08   5.682335e-03   4.387978e-10   3984
  1.305140e+00   2.918611e-08   5.765086e-03   4.471490e-10   4334
  1.325261e+00   2.892795e-08   5.305507e-03   4.520830e-10   4284
  1.345130e+00   2.922459e-08   6.444279e-03   4.374253e-10   4374
  1.365905e+00   2.855593e-08   5.716182e-03   4.009121e-10   5016
  1.386367e+00   2.816501e-08   5.485294e-03   4.204713e-10   4580
  1.406763e+00   2.941979e-08   6.461534e-03   4.148470e-10   5142
  1.427570e+00   3.017257e-08   6.198857e-03   4.253859e-10   5184
  1.447942e+00   2.789708e-08   4.848128e-03   3.928466e-10   5058
  1.467517e+00   2.848146e-08   5.713646e-03   3.941447e-10   5384
  1.488450e+00   2.858891e-08   6.536614e-03   3.856811e-10   5622
  1.508642e+00   2.705717e-08   5.492822e-03   3.535740e-10   5736
  1.528750e+00   2.863864e-08   4.986692e-03   3.835021e-10   5596
  1.548951e+00   2.781985e-08   6.199800e-03   3.611685e-10   6070
  1.568987e+00   2.686601e-08   4.803947e-03   3.436391e-10   6096
  1.589893e+00   2.622638e-08   5.944380e-03   3.258905e-10   6474
  1.609233e+00   2.725377e-08   5.699368e-03   3.460006e-10   6024
  1.629918e+00   2.637872e-08   5.784263e-03   3.176388e-10   7070
  1.650412e+00   2.697403e-08   4.694818e-03   3.360067e-10   6516
  1.670069e+00   2.668991e-08   5.644794e-03   3.194621e-10   6936
  1.690589e+00   2.583079e-08   5.714799e-03   3.030318e-10   7110
  1.710438e+00   2.664603e-08   4.177684e-03   3.203482e-10   7244
  1.731437e+00   2.592219e-08   6.197499e-03   3.000360e-10   7878
  1.751774e+00   2.692693e-08   6.043311e-03   3.124706e-10   7344
  1.771468e+00   2.551082e-08   6.264105e-03   2.930455e-10   7694
  1.791987e+00   2.541676e-08   6.012991e-03   2.710012e-10   8412
  1.812592e+00   2.503138e-08   6.261971e-03   2.839296e-10   7920
  1.832175e+00   2.546652e-08   5.308933e-03   2.864239e-10   8118
  1.852109e+00   2.511602e-08   6.155177e-03   2.760304e-10   8548
  1.872388e+00   2.476742e-08   6.231258e-03   2.627931e-10   8710
  1.892498e+00   2.464020e-08   5.417975e-03   2.591181e-10   8928
  1.913141e+00   2.519372e-08   5.898778e-03   2.618978e-10   9186
  1.932944e+00   2.459553e-08   6.463282e-03   2.464111e-10   9200
  1.953359e+00   2.553341e-08   5.515699e-03   2.561860e-10   9438
  1.973261e+00   2.413198e-08   7.811055e-03   2.500132e-10   9564
  1.993716e+00   2.419620e-08   5.957111e-03   2.325470e-10   10296
  2.014657e+00   2.370638e-08   5.296276e-03   2.353494e-10   10126
  2.034275e+00   2.391904e-08   6.636453e-03   2.416603e-10   10024
  2.055142e+00   2.420056e-08   4.600353e-03   2.314168e-10   11082
  2.075629e+00   2.381276e-08   7.176112e-03   2.283480e-10   10632
  2.095653e+00   2.421123e-08   5.150926e-03   2.362612e-10   10734
  2.115882e+00   2.391721e-08   6.389197e-03   2.209219e-10   11276
  2.136105e+00   2.357642e-08   5.651386e-03   2.233093e-10   11352
  2.156514e+00   2.352025e-08   5.973259e-03   2.167265e-10   11550
  2.176549e+00   2.355559e-08   5.506858e-03   2.156606e-10   11772
  2.196880e+00   2.359174e-08   6.843589e-03   2.158035e-10   12038
  2.216960e+00   2.353407e-08   8.443861e-03   2.157584e-10   12096
