# power spectrum of omega (curl v)
# redshift z=0.269700
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   1.536481e-16   1.531908e-05   2.365780e-17   6
  6.611787e-02   6.693964e-16   0.000000e+00   9.973179e-17   12
  8.634636e-02   3.234444e-15   6.199343e-03   7.630925e-16   14
  1.095305e-01   9.159243e-15   4.988736e-03   8.969323e-16   48
  1.379653e-01   3.503864e-14   3.623812e-03   3.361836e-15   42
  1.514521e-01   7.396425e-14   3.607714e-03   8.445230e-15   48
  1.717248e-01   1.211939e-13   4.325071e-03   8.841605e-15   80
  1.946168e-01   3.443081e-13   3.358060e-03   2.193115e-14   90
  2.121306e-01   4.261058e-13   5.273081e-03   2.427672e-14   120
  2.370115e-01   9.158086e-13   4.431434e-03   5.767596e-14   158
  2.534910e-01   1.387543e-12   2.102998e-03   9.518717e-14   120
  2.733454e-01   1.768864e-12   4.700457e-03   8.997603e-14   186
  2.952819e-01   2.943940e-12   6.427987e-03   1.260636e-13   264
  3.131072e-01   3.862819e-12   3.470272e-03   2.431756e-13   168
  3.358507e-01   6.208008e-12   6.202191e-03   2.190448e-13   386
  3.548829e-01   7.787609e-12   3.752994e-03   3.880465e-13   192
  3.736086e-01   1.025177e-11   6.153256e-03   3.723675e-13   390
  3.946460e-01   1.312123e-11   6.442452e-03   4.408275e-13   396
  4.144099e-01   1.839025e-11   6.391635e-03   6.558562e-13   398
  4.361367e-01   2.401702e-11   6.264880e-03   7.389929e-13   576
  4.575177e-01   3.213898e-11   6.355778e-03   1.161229e-12   444
  4.762195e-01   3.714884e-11   5.734461e-03   1.106710e-12   590
  4.975149e-01   5.058790e-11   6.279670e-03   1.420871e-12   648
  5.182859e-01   5.911474e-11   5.557653e-03   1.678115e-12   654
  5.367402e-01   7.504780e-11   4.609866e-03   2.117530e-12   636
  5.573692e-01   8.329284e-11   6.911363e-03   2.248901e-12   830
  5.767253e-01   1.028751e-10   4.974939e-03   2.513209e-12   792
  5.965172e-01   1.153877e-10   5.116634e-03   2.908134e-12   804
  6.167868e-01   1.374010e-10   6.315099e-03   3.075943e-12   1038
  6.364107e-01   1.638513e-10   4.946499e-03   3.690836e-12   936
  6.576805e-01   1.815588e-10   5.779873e-03   4.243675e-12   1130
  6.769590e-01   2.160985e-10   5.367484e-03   4.773300e-12   1104
  6.981214e-01   2.289874e-10   5.967700e-03   4.375754e-12   1230
  7.174733e-01   2.946896e-10   6.064625e-03   5.803139e-12   1260
  7.371340e-01   3.256678e-10   5.239623e-03   6.417011e-12   1286
  7.593700e-01   3.550354e-10   6.358524e-03   5.956635e-12   1728
  7.804400e-01   4.088900e-10   5.621468e-03   8.256909e-12   1392
  8.004657e-01   4.766708e-10   5.342270e-03   8.680870e-12   1626
  8.209915e-01   5.191890e-10   6.311617e-03   8.922216e-12   1760
  8.416011e-01   5.723079e-10   5.219535e-03   9.963552e-12   1686
  8.610302e-01   6.415948e-10   5.290437e-03   1.146269e-11   1812
  8.808962e-01   7.040193e-10   6.104615e-03   1.184732e-11   1862
  9.011988e-01   7.762027e-10   5.445390e-03   1.192842e-11   2160
  9.216262e-01   8.338543e-10   5.566353e-03   1.426072e-11   1956
  9.421785e-01   9.116902e-10   6.253437e-03   1.338566e-11   2454
  9.622347e-01   1.002495e-09   4.877534e-03   1.639260e-11   2048
  9.823638e-01   1.087549e-09   6.360152e-03   1.530289e-11   2538
  1.002233e+00   1.194206e-09   5.321020e-03   1.844171e-11   2400
  1.022315e+00   1.247322e-09   6.328431e-03   1.770989e-11   2526
  1.042353e+00   1.389802e-09   6.275929e-03   1.862400e-11   2856
  1.063253e+00   1.492932e-09   5.902122e-03   2.051875e-11   2804
  1.083895e+00   1.645865e-09   6.115255e-03   2.211057e-11   2958
  1.103540e+00   1.677430e-09   5.931161e-03   2.186301e-11   2976
  1.124272e+00   1.844404e-09   5.941212e-03   2.372169e-11   3194
  1.143681e+00   1.980491e-09   5.923951e-03   2.578025e-11   3120
  1.164704e+00   2.138485e-09   6.004856e-03   2.631811e-11   3606
  1.184769e+00   2.196494e-09   5.478695e-03   2.659739e-11   3276
  1.204316e+00   2.413846e-09   6.204806e-03   2.840737e-11   3600
  1.224425e+00   2.462953e-09   5.451564e-03   2.854604e-11   3638
  1.243784e+00   2.668349e-09   5.805576e-03   3.282024e-11   3744
  1.264728e+00   2.830234e-09   6.040307e-03   3.111418e-11   4170
  1.284748e+00   2.943380e-09   5.652081e-03   3.404555e-11   3984
  1.305140e+00   3.193646e-09   5.748308e-03   3.394343e-11   4334
  1.325261e+00   3.224233e-09   5.324107e-03   3.384748e-11   4284
  1.345130e+00   3.415755e-09   6.429547e-03   3.692836e-11   4374
  1.365905e+00   3.551599e-09   5.700713e-03   3.455470e-11   5016
  1.386367e+00   3.762992e-09   5.485294e-03   3.940288e-11   4580
  1.406763e+00   3.887117e-09   6.461534e-03   3.818119e-11   5142
  1.427570e+00   4.084569e-09   6.220601e-03   3.958442e-11   5184
  1.447942e+00   4.255007e-09   4.866158e-03   4.181485e-11   5058
  1.467517e+00   4.490872e-09   5.757296e-03   4.324159e-11   5384
  1.488450e+00   4.766540e-09   6.536614e-03   4.475705e-11   5622
  1.508642e+00   4.832478e-09   5.492822e-03   4.556762e-11   5736
  1.528750e+00   4.859319e-09   4.940002e-03   4.570531e-11   5596
  1.548951e+00   5.227891e-09   6.254864e-03   4.644653e-11   6070
  1.568987e+00   5.372253e-09   4.803947e-03   4.827687e-11   6096
  1.589893e+00   5.522664e-09   5.987912e-03   4.797639e-11   6474
  1.609233e+00   5.720821e-09   5.751760e-03   5.126099e-11   6024
  1.629918e+00   5.950421e-09   5.784263e-03   5.043015e-11   7070
  1.650412e+00   6.142943e-09   4.687364e-03   5.487369e-11   6516
  1.670069e+00   6.343690e-09   5.671455e-03   5.316974e-11   6936
  1.690589e+00   6.505484e-09   5.764820e-03   5.408028e-11   7110
  1.710438e+00   6.698737e-09   4.177684e-03   5.654602e-11   7244
  1.731437e+00   6.872092e-09   6.197499e-03   5.547254e-11   7878
  1.751774e+00   7.156241e-09   6.003258e-03   5.901258e-11   7344
  1.771468e+00   7.363202e-09   6.264105e-03   6.045143e-11   7694
  1.791987e+00   7.382023e-09   6.047916e-03   5.721597e-11   8412
  1.812592e+00   7.640070e-09   6.298814e-03   6.119935e-11   7920
  1.832175e+00   7.809606e-09   5.329448e-03   6.134113e-11   8118
  1.852109e+00   8.079394e-09   6.155177e-03   6.265016e-11   8548
  1.872388e+00   8.165962e-09   6.231258e-03   6.209820e-11   8710
  1.892497e+00   8.323348e-09   5.484779e-03   6.225873e-11   8928
  1.913141e+00   8.627688e-09   5.963814e-03   6.424564e-11   9186
  1.932944e+00   8.539483e-09   6.463282e-03   6.281598e-11   9200
  1.953359e+00   9.088020e-09   5.515699e-03   6.534541e-11   9438
  1.973260e+00   9.295781e-09   7.888526e-03   6.770483e-11   9564
  1.993716e+00   9.523124e-09   5.974167e-03   6.698494e-11   10296
  2.014657e+00   9.612964e-09   5.296276e-03   6.853611e-11   10126
  2.034275e+00   9.822787e-09   6.570832e-03   6.996845e-11   10024
  2.055142e+00   1.016023e-08   4.600353e-03   6.885469e-11   11082
  2.075629e+00   1.028341e-08   7.098797e-03   7.023366e-11   10632
  2.095653e+00   1.047054e-08   5.135726e-03   7.144041e-11   10734
  2.115883e+00   1.051619e-08   6.292407e-03   7.149499e-11   11276
  2.136105e+00   1.071063e-08   5.651386e-03   7.205410e-11   11352
  2.156515e+00   1.109198e-08   5.862955e-03   7.335595e-11   11550
  2.176549e+00   1.138058e-08   5.479459e-03   7.410893e-11   11772
  2.196880e+00   1.140396e-08   6.886466e-03   7.268088e-11   12038
  2.216960e+00   1.159067e-08   8.490724e-03   7.516860e-11   12096
  2.237319e+00   1.199522e-08   6.746615e-03   7.464687e-11   12582
  2.257454e+00   1.222930e-08   1.767011e-03   7.708762e-11   12620
  2.278051e+00   1.241938e-08   7.023870e-03   7.709794e-11   13320
  2.298208e+00   1.254066e-08   6.517929e-03   7.949331e-11   12654
  2.317980e+00   1.276966e-08   1.473761e-03   7.953445e-11   13236
  2.338046e+00   1.286675e-08   9.384894e-03   7.832128e-11   13438
  2.358324e+00   1.296202e-08   9.192875e-03   7.480117e-11   14344
  2.379338e+00   1.330353e-08   5.763604e-03   7.812812e-11   14226
  2.399191e+00   1.342595e-08   4.561739e-03   8.119481e-11   14088
  2.419304e+00   1.375152e-08   0.000000e+00   8.160458e-11   14328
  2.439465e+00   1.399695e-08   6.331474e-03   8.083679e-11   14954
  2.459901e+00   1.414243e-08   4.867558e-03   8.184174e-11   15480
  2.480418e+00   1.436940e-08   6.579717e-03   8.387224e-11   14862
  2.499856e+00   1.451962e-08   7.943830e-03   8.339403e-11   15296
  2.520269e+00   1.464372e-08   7.572760e-03   8.179305e-11   15954
  2.540272e+00   1.488093e-08   6.254756e-03   8.424257e-11   15720
  2.560277e+00   1.492022e-08   2.873963e-03   8.380782e-11   16296
  2.580887e+00   1.545587e-08   4.232099e-03   8.406339e-11   17010
  2.600899e+00   1.554863e-08   3.491782e-03   8.624513e-11   16328
  2.621031e+00   1.574607e-08   3.219408e-03   8.634671e-11   17094
  2.641224e+00   1.589708e-08   8.317268e-03   8.489256e-11   17436
  2.661647e+00   1.607275e-08   8.507681e-03   8.581020e-11   17862
  2.682155e+00   1.646908e-08   7.376388e-03   8.627813e-11   18200
  2.702815e+00   1.639551e-08   1.286778e-03   8.519992e-11   18450
  2.723025e+00   1.678910e-08   3.516343e-03   8.779431e-11   18384
  2.743187e+00   1.706656e-08   5.651112e-03   8.920344e-11   18504
  2.763326e+00   1.693004e-08   4.273030e-03   8.639336e-11   19142
  2.783870e+00   1.746507e-08   5.949170e-03   8.826313e-11   19692
  2.804196e+00   1.737078e-08   5.745834e-03   8.916578e-11   19062
