# power spectrum of theta (div v)
# redshift z=0.269700
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   5.307506e-10   1.531908e-05   1.915763e-10   6
  6.611787e-02   2.637515e-09   0.000000e+00   6.127451e-10   12
  8.634636e-02   2.523099e-09   6.199343e-03   4.650156e-10   14
  1.095305e-01   4.125863e-09   4.988736e-03   4.222323e-10   48
  1.379653e-01   5.416580e-09   3.623812e-03   6.149550e-10   42
  1.514521e-01   4.857530e-09   3.607714e-03   6.323040e-10   48
  1.717248e-01   7.282516e-09   4.325071e-03   7.330945e-10   80
  1.946168e-01   9.212920e-09   3.358060e-03   8.355520e-10   90
  2.121306e-01   7.703128e-09   5.273081e-03   7.413353e-10   120
  2.370115e-01   1.030706e-08   4.431434e-03   7.107917e-10   158
  2.534910e-01   1.118354e-08   2.102998e-03   1.148511e-09   120
  2.733454e-01   1.170261e-08   4.700457e-03   7.643505e-10   186
  2.952819e-01   1.269366e-08   6.427987e-03   8.321616e-10   264
  3.131072e-01   1.553257e-08   3.470272e-03   1.114753e-09   168
  3.358507e-01   1.498391e-08   6.202191e-03   7.597772e-10   386
  3.548829e-01   1.373330e-08   3.752994e-03   1.038020e-09   192
  3.736086e-01   1.759015e-08   6.153256e-03   9.319427e-10   390
  3.946460e-01   1.612684e-08   6.442452e-03   7.514316e-10   396
  4.144099e-01   1.790603e-08   6.391635e-03   8.345901e-10   398
  4.361367e-01   1.802450e-08   6.264880e-03   7.094763e-10   576
  4.575177e-01   1.813859e-08   6.355778e-03   8.234034e-10   444
  4.762195e-01   2.184169e-08   5.734461e-03   8.212233e-10   590
  4.975149e-01   1.911169e-08   6.279670e-03   7.761268e-10   648
  5.182859e-01   2.045864e-08   5.557653e-03   7.980843e-10   654
  5.367402e-01   2.100284e-08   4.609866e-03   7.711695e-10   636
  5.573692e-01   2.211691e-08   6.911363e-03   7.633420e-10   830
  5.767253e-01   2.102931e-08   4.974939e-03   6.992502e-10   792
  5.965172e-01   2.269015e-08   5.116634e-03   7.921610e-10   804
  6.167868e-01   2.548212e-08   6.315099e-03   8.928521e-10   1038
  6.364107e-01   2.169041e-08   4.946499e-03   7.057627e-10   936
  6.576805e-01   2.342842e-08   5.779873e-03   7.193125e-10   1130
  6.769590e-01   2.243661e-08   5.367484e-03   6.820217e-10   1104
  6.981214e-01   2.311326e-08   5.967700e-03   6.616836e-10   1230
  7.174733e-01   2.382220e-08   6.064625e-03   6.277484e-10   1260
  7.371340e-01   2.335071e-08   5.239623e-03   6.773332e-10   1286
  7.593700e-01   2.424792e-08   6.353483e-03   5.484743e-10   1728
  7.804400e-01   2.531877e-08   5.625004e-03   6.798624e-10   1392
  8.004657e-01   2.425430e-08   5.342270e-03   6.133727e-10   1626
  8.209915e-01   2.560847e-08   6.311617e-03   5.841296e-10   1760
  8.416011e-01   2.475704e-08   5.219535e-03   5.928679e-10   1686
  8.610301e-01   2.394068e-08   5.303477e-03   5.506804e-10   1812
  8.808962e-01   2.518531e-08   6.109484e-03   6.062964e-10   1862
  9.011988e-01   2.461845e-08   5.440681e-03   5.107442e-10   2160
  9.216262e-01   2.468382e-08   5.561266e-03   5.604231e-10   1956
  9.421785e-01   2.422646e-08   6.253437e-03   4.881157e-10   2454
  9.622347e-01   2.480979e-08   4.877534e-03   5.580151e-10   2048
  9.823638e-01   2.587308e-08   6.360152e-03   5.049542e-10   2538
  1.002233e+00   2.396439e-08   5.321020e-03   4.908335e-10   2400
  1.022315e+00   2.409913e-08   6.339653e-03   4.533698e-10   2526
  1.042353e+00   2.152620e-08   6.275929e-03   3.988874e-10   2856
  1.063253e+00   2.396236e-08   5.902122e-03   4.704251e-10   2804
  1.083895e+00   2.444152e-08   6.121373e-03   4.505821e-10   2958
  1.103540e+00   2.438802e-08   5.946049e-03   4.241181e-10   2976
  1.124272e+00   2.254999e-08   5.941212e-03   3.908440e-10   3194
  1.143681e+00   2.283021e-08   5.923951e-03   4.024044e-10   3120
  1.164704e+00   2.281932e-08   6.004856e-03   3.681810e-10   3606
  1.184769e+00   2.269307e-08   5.478695e-03   3.992810e-10   3276
  1.204316e+00   2.283661e-08   6.182204e-03   3.801285e-10   3600
  1.224425e+00   2.246042e-08   5.451564e-03   3.725722e-10   3638
  1.243784e+00   2.274390e-08   5.805576e-03   3.788939e-10   3744
  1.264728e+00   2.136149e-08   6.040307e-03   3.262198e-10   4170
  1.284748e+00   2.175929e-08   5.682335e-03   3.411040e-10   3984
  1.305140e+00   2.238531e-08   5.765086e-03   3.402211e-10   4334
  1.325261e+00   2.141735e-08   5.324107e-03   3.349618e-10   4284
  1.345130e+00   2.131402e-08   6.413777e-03   3.281164e-10   4374
  1.365905e+00   2.151311e-08   5.700713e-03   3.105637e-10   5016
  1.386367e+00   2.116649e-08   5.485294e-03   3.162825e-10   4580
  1.406763e+00   2.166575e-08   6.458822e-03   3.016986e-10   5142
  1.427570e+00   2.102511e-08   6.212626e-03   2.970990e-10   5184
  1.447942e+00   2.092779e-08   4.830032e-03   2.976418e-10   5058
  1.467517e+00   2.079399e-08   5.757296e-03   2.826529e-10   5384
  1.488450e+00   2.059458e-08   6.559647e-03   2.733013e-10   5622
  1.508642e+00   2.045606e-08   5.492822e-03   2.656672e-10   5736
  1.528750e+00   2.043449e-08   4.940002e-03   2.760995e-10   5596
  1.548951e+00   1.999532e-08   6.223295e-03   2.572760e-10   6070
  1.568987e+00   1.971399e-08   4.874332e-03   2.473361e-10   6096
  1.589893e+00   1.964990e-08   5.921316e-03   2.503374e-10   6474
  1.609233e+00   2.044909e-08   5.777270e-03   2.665730e-10   6024
  1.629918e+00   1.996008e-08   5.762561e-03   2.364604e-10   7070
  1.650412e+00   2.031287e-08   4.694818e-03   2.576650e-10   6516
  1.670069e+00   2.058884e-08   5.802920e-03   2.445747e-10   6936
  1.690589e+00   1.958847e-08   5.764820e-03   2.358121e-10   7110
  1.710438e+00   2.019230e-08   4.177684e-03   2.331571e-10   7244
  1.731437e+00   2.021643e-08   6.197499e-03   2.289613e-10   7878
  1.751774e+00   1.973049e-08   6.021005e-03   2.319602e-10   7344
  1.771468e+00   1.982598e-08   6.245698e-03   2.316113e-10   7694
  1.791987e+00   2.020901e-08   6.030479e-03   2.161744e-10   8412
  1.812592e+00   2.019236e-08   6.261971e-03   2.325334e-10   7920
  1.832175e+00   1.951106e-08   5.329448e-03   2.197391e-10   8118
  1.852109e+00   2.005649e-08   6.155177e-03   2.195647e-10   8548
  1.872388e+00   1.982037e-08   6.263817e-03   2.131000e-10   8710
  1.892498e+00   1.969985e-08   5.381223e-03   2.213381e-10   8928
  1.913141e+00   2.055107e-08   5.898778e-03   2.173250e-10   9186
  1.932944e+00   2.029972e-08   6.463282e-03   2.154570e-10   9200
  1.953358e+00   2.034815e-08   5.570021e-03   2.129695e-10   9438
  1.973260e+00   2.065819e-08   7.827950e-03   2.121249e-10   9564
  1.993716e+00   2.043194e-08   5.974167e-03   1.993877e-10   10296
  2.014657e+00   1.992262e-08   5.296276e-03   1.962810e-10   10126
  2.034275e+00   2.036130e-08   6.543878e-03   1.980145e-10   10024
  2.055142e+00   2.081685e-08   4.600353e-03   1.970266e-10   11082
  2.075629e+00   2.116999e-08   7.152853e-03   2.044326e-10   10632
  2.095653e+00   2.053240e-08   5.118781e-03   1.949603e-10   10734
  2.115883e+00   2.128729e-08   6.292407e-03   1.982067e-10   11276
  2.136105e+00   2.084209e-08   5.651386e-03   1.913334e-10   11352
  2.156515e+00   2.163857e-08   5.862955e-03   2.047216e-10   11550
  2.176549e+00   2.160495e-08   5.479459e-03   2.019551e-10   11772
  2.196879e+00   2.178046e-08   6.930843e-03   2.026268e-10   12038
  2.216960e+00   2.196268e-08   8.409096e-03   1.986302e-10   12096
  2.237319e+00   2.181586e-08   6.842042e-03   1.957646e-10   12582
  2.257454e+00   2.241236e-08   1.962493e-03   1.993110e-10   12620
  2.278050e+00   2.227955e-08   7.168021e-03   1.901740e-10   13320
  2.298208e+00   2.259442e-08   6.405709e-03   2.024637e-10   12654
  2.317980e+00   2.299131e-08   1.279274e-03   1.998469e-10   13236
  2.338046e+00   2.292269e-08   9.384894e-03   1.991073e-10   13438
  2.358325e+00   2.278275e-08   9.131280e-03   1.890013e-10   14344
  2.379338e+00   2.378700e-08   5.676513e-03   2.048299e-10   14226
  2.399191e+00   2.345237e-08   4.561739e-03   2.003712e-10   14088
  2.419304e+00   2.393677e-08   6.457685e-04   2.078695e-10   14328
  2.439465e+00   2.381372e-08   6.293938e-03   1.980651e-10   14954
  2.459901e+00   2.424749e-08   4.914360e-03   1.997181e-10   15480
  2.480418e+00   2.415732e-08   6.579717e-03   1.997626e-10   14862
  2.499857e+00   2.472531e-08   7.881109e-03   2.064128e-10   15296
  2.520270e+00   2.474055e-08   7.481855e-03   1.974325e-10   15954
  2.540272e+00   2.520311e-08   6.254756e-03   1.998091e-10   15720
