# power spectrum of delta
# redshift z=0.782800
# k              Pk             sigma(k)       sigma(Pk)      count
  4.675239e-02   1.712211e-02   1.531908e-05   6.514458e-03   6
  6.611787e-02   9.237756e-02   0.000000e+00   2.004160e-02   12
  8.634636e-02   9.856585e-02   6.199343e-03   1.747233e-02   14
  1.095305e-01   1.690423e-01   4.988736e-03   1.851672e-02   48
  1.379653e-01   2.194046e-01   3.623812e-03   2.485161e-02   42
  1.514521e-01   2.034045e-01   3.607714e-03   2.702282e-02   48
  1.717248e-01   2.965600e-01   4.325071e-03   3.021099e-02   80
  1.946168e-01   4.010848e-01   3.358060e-03   3.450288e-02   90
  2.121306e-01   3.662849e-01   5.273081e-03   3.619006e-02   120
  2.370115e-01   4.998004e-01   4.431434e-03   3.642581e-02   158
  2.534910e-01   5.741863e-01   2.102998e-03   5.953546e-02   120
  2.733454e-01   6.133859e-01   4.700457e-03   4.230481e-02   186
  2.952819e-01   7.120802e-01   6.427987e-03   4.182566e-02   264
  3.131072e-01   8.527340e-01   3.470272e-03   5.870005e-02   168
  3.358507e-01   9.140295e-01   6.202191e-03   5.002153e-02   386
  3.548829e-01   7.704506e-01   3.752994e-03   5.787435e-02   192
  3.736086e-01   1.145930e+00   6.153256e-03   5.729252e-02   390
  3.946460e-01   1.064744e+00   6.442452e-03   5.368661e-02   396
  4.144099e-01   1.203727e+00   6.391635e-03   6.044698e-02   398
  4.361367e-01   1.266816e+00   6.264880e-03   5.031582e-02   576
  4.575177e-01   1.214443e+00   6.355778e-03   5.811148e-02   444
  4.762194e-01   1.666707e+00   5.739784e-03   6.342247e-02   590
  4.975149e-01   1.638993e+00   6.279670e-03   6.134262e-02   648
  5.182859e-01   1.775613e+00   5.557653e-03   7.424604e-02   654
  5.367402e-01   1.815765e+00   4.609866e-03   6.874431e-02   636
  5.573692e-01   2.002309e+00   6.911363e-03   6.666240e-02   830
  5.767253e-01   2.185597e+00   4.974939e-03   7.293862e-02   792
  5.965172e-01   2.261651e+00   5.116634e-03   8.132736e-02   804
  6.167868e-01   2.624549e+00   6.315099e-03   8.762779e-02   1038
  6.364107e-01   2.498872e+00   4.946499e-03   7.952708e-02   936
  6.576805e-01   2.546386e+00   5.775633e-03   7.365150e-02   1130
  6.769590e-01   2.848422e+00   5.367484e-03   8.360377e-02   1104
  6.981214e-01   2.851286e+00   5.967700e-03   8.230300e-02   1230
  7.174733e-01   3.178988e+00   6.064625e-03   8.317324e-02   1260
  7.371339e-01   3.404179e+00   5.246161e-03   9.693845e-02   1286
  7.593700e-01   3.301935e+00   6.358524e-03   8.079684e-02   1728
  7.804400e-01   3.655123e+00   5.625004e-03   9.531144e-02   1392
  8.004659e-01   3.817259e+00   5.328557e-03   9.447228e-02   1626
  8.209915e-01   3.856622e+00   6.316599e-03   9.298444e-02   1760
  8.416011e-01   4.009454e+00   5.219535e-03   9.721272e-02   1686
  8.610301e-01   4.142514e+00   5.309235e-03   9.338453e-02   1812
  8.808962e-01   4.461314e+00   6.104615e-03   1.025343e-01   1862
  9.011989e-01   4.601014e+00   5.436457e-03   9.639464e-02   2160
  9.216262e-01   4.820079e+00   5.566353e-03   1.132450e-01   1956
  9.421785e-01   4.979753e+00   6.253437e-03   1.020892e-01   2454
  9.622347e-01   5.273088e+00   4.877534e-03   1.125610e-01   2048
  9.823639e-01   5.310707e+00   6.349072e-03   1.072748e-01   2538
  1.002233e+00   5.758589e+00   5.321020e-03   1.149651e-01   2400
  1.022315e+00   5.938087e+00   6.339653e-03   1.231558e-01   2526
  1.042353e+00   5.676357e+00   6.275929e-03   1.060059e-01   2856
  1.063253e+00   6.115263e+00   5.895426e-03   1.127603e-01   2804
  1.083895e+00   6.635180e+00   6.121373e-03   1.211278e-01   2958
  1.103540e+00   7.141326e+00   5.937431e-03   1.309605e-01   2976
  1.124272e+00   7.209951e+00   5.941212e-03   1.256728e-01   3194
  1.143681e+00   7.413259e+00   5.908199e-03   1.320587e-01   3120
  1.164704e+00   7.560521e+00   6.004856e-03   0.000000e+00   3606
  1.184769e+00   8.052454e+00   5.478695e-03   1.343397e-01   3276
  1.204316e+00   7.767203e+00   6.204806e-03   1.238037e-01   3600
  1.224425e+00   8.501308e+00   5.440385e-03   0.000000e+00   3638
  1.243784e+00   8.826299e+00   5.783239e-03   0.000000e+00   3744
  1.264728e+00   8.765078e+00   5.988264e-03   0.000000e+00   4170
  1.284748e+00   9.264146e+00   5.682335e-03   0.000000e+00   3984
  1.305140e+00   9.526560e+00   5.765086e-03   0.000000e+00   4334
  1.325261e+00   1.003787e+01   5.324107e-03   0.000000e+00   4284
  1.345130e+00   1.051551e+01   6.429547e-03   0.000000e+00   4374
  1.365905e+00   1.069172e+01   5.700713e-03   0.000000e+00   5016
  1.386367e+00   1.044178e+01   5.485294e-03   0.000000e+00   4580
  1.406763e+00   1.129832e+01   6.493314e-03   0.000000e+00   5142
  1.427570e+00   1.164400e+01   6.198857e-03   0.000000e+00   5184
  1.447942e+00   1.188355e+01   4.848128e-03   0.000000e+00   5058
  1.467517e+00   1.183190e+01   5.713646e-03   0.000000e+00   5384
  1.488450e+00   1.203991e+01   6.524550e-03   0.000000e+00   5622
  1.508642e+00   1.206777e+01   5.492822e-03   0.000000e+00   5736
  1.528750e+00   1.304802e+01   4.940002e-03   0.000000e+00   5596
  1.548951e+00   1.322908e+01   6.254864e-03   0.000000e+00   6070
  1.568987e+00   1.346472e+01   4.834103e-03   0.000000e+00   6096
  1.589893e+00   1.328304e+01   5.965016e-03   0.000000e+00   6474
  1.609233e+00   1.443813e+01   5.699368e-03   0.000000e+00   6024
  1.629918e+00   1.392092e+01   5.740776e-03   0.000000e+00   7070
  1.650412e+00   1.518078e+01   4.687364e-03   0.000000e+00   6516
  1.670069e+00   1.495158e+01   5.750695e-03   0.000000e+00   6936
  1.690589e+00   1.549395e+01   5.764820e-03   0.000000e+00   7110
  1.710438e+00   1.584728e+01   4.403311e-03   0.000000e+00   7244
  1.731436e+00   1.641851e+01   6.235119e-03   0.000000e+00   7878
  1.751774e+00   1.666211e+01   6.003258e-03   0.000000e+00   7344
  1.771468e+00   1.687571e+01   6.264105e-03   0.000000e+00   7694
  1.791987e+00   1.741682e+01   6.047916e-03   0.000000e+00   8412
  1.812592e+00   1.770470e+01   6.298814e-03   0.000000e+00   7920
  1.832175e+00   1.825381e+01   5.329821e-03   0.000000e+00   8118
  1.852109e+00   1.822422e+01   6.138317e-03   0.000000e+00   8548
  1.872388e+00   1.887576e+01   6.231258e-03   0.000000e+00   8710
  1.892497e+00   1.928537e+01   5.448478e-03   0.000000e+00   8928
  1.913141e+00   1.992179e+01   5.898778e-03   0.000000e+00   9186
  1.932944e+00   1.993218e+01   6.571762e-03   0.000000e+00   9200
  1.953359e+00   2.010428e+01   5.481559e-03   0.000000e+00   9438
  1.973260e+00   2.017108e+01   7.827950e-03   0.000000e+00   9564
  1.993716e+00   2.030887e+01   6.002902e-03   0.000000e+00   10296
  2.014657e+00   2.090551e+01   5.296276e-03   0.000000e+00   10126
  2.034275e+00   2.097278e+01   6.477319e-03   0.000000e+00   10024
  2.055141e+00   2.163940e+01   4.651449e-03   0.000000e+00   11082
  2.075629e+00   2.155711e+01   7.075283e-03   0.000000e+00   10632
  2.095653e+00   2.278140e+01   5.150926e-03   0.000000e+00   10734
  2.115882e+00   2.202479e+01   6.339822e-03   0.000000e+00   11276
  2.136105e+00   2.253222e+01   5.678935e-03   0.000000e+00   11352
  2.156514e+00   2.287619e+01   5.973259e-03   0.000000e+00   11550
  2.176549e+00   2.330748e+01   5.479459e-03   0.000000e+00   11772
  2.196879e+00   2.346450e+01   6.894178e-03   0.000000e+00   12038
  2.216960e+00   2.482752e+01   8.490724e-03   0.000000e+00   12096
  2.237319e+00   2.411401e+01   6.800756e-03   0.000000e+00   12582
  2.257454e+00   2.454294e+01   2.100701e-03   0.000000e+00   12620
  2.278050e+00   2.457109e+01   7.168021e-03   0.000000e+00   13320
  2.298208e+00   2.578070e+01   6.405709e-03   0.000000e+00   12654
  2.317980e+00   2.565714e+01   9.867981e-04   0.000000e+00   13236
  2.338046e+00   2.634494e+01   9.384894e-03   0.000000e+00   13438
  2.358325e+00   2.655482e+01   9.104187e-03   0.000000e+00   14344
  2.379338e+00   2.683151e+01   5.720224e-03   0.000000e+00   14226
  2.399191e+00   2.725184e+01   4.741579e-03   0.000000e+00   14088
  2.419304e+00   2.702739e+01   0.000000e+00   0.000000e+00   14328
  2.439465e+00   2.780511e+01   6.412958e-03   0.000000e+00   14954
  2.459901e+00   2.779035e+01   4.867558e-03   0.000000e+00   15480
  2.480418e+00   2.849540e+01   6.543381e-03   0.000000e+00   14862
  2.499857e+00   2.831373e+01   7.881109e-03   0.000000e+00   15296
  2.520270e+00   2.827747e+01   7.481855e-03   0.000000e+00   15954
  2.540272e+00   2.880791e+01   6.290691e-03   0.000000e+00   15720
