# power spectrum of velocity
# redshift z=1.608200
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   3.414004e-07   1.693076e-05   1.237860e-07   6
  7.307396e-02   8.850035e-07   0.000000e+00   2.012591e-07   12
  9.543063e-02   5.527979e-07   6.851560e-03   1.091635e-07   14
  1.210540e-01   5.310861e-07   5.513588e-03   5.766654e-08   48
  1.524803e-01   4.189265e-07   4.005064e-03   4.547651e-08   42
  1.673860e-01   3.273440e-07   3.987272e-03   4.315729e-08   48
  1.897915e-01   3.829278e-07   4.780100e-03   4.344710e-08   80
  2.150919e-01   3.970237e-07   3.711353e-03   3.327411e-08   90
  2.344483e-01   2.792818e-07   5.827848e-03   2.815805e-08   120
  2.619469e-01   3.175650e-07   4.897654e-03   2.166839e-08   158
  2.801601e-01   2.872634e-07   2.324249e-03   2.978137e-08   120
  3.021033e-01   2.673548e-07   5.194979e-03   1.831120e-08   186
  3.263478e-01   2.539463e-07   7.104259e-03   1.575467e-08   264
  3.460484e-01   2.743388e-07   3.835370e-03   2.019425e-08   168
  3.711847e-01   2.369581e-07   6.854707e-03   1.250497e-08   386
  3.922192e-01   1.754020e-07   4.147837e-03   1.151449e-08   192
  4.129151e-01   2.150300e-07   6.800624e-03   1.008650e-08   390
  4.361657e-01   1.638569e-07   7.120246e-03   8.535131e-09   396
  4.580089e-01   1.879137e-07   7.064082e-03   9.544390e-09   398
  4.820215e-01   1.640615e-07   6.923992e-03   6.489332e-09   576
  5.056520e-01   1.608333e-07   7.024453e-03   7.678719e-09   444
  5.263213e-01   1.750684e-07   6.337769e-03   6.904761e-09   590
  5.498572e-01   1.479887e-07   6.940338e-03   5.830638e-09   648
  5.728135e-01   1.425701e-07   6.142360e-03   5.893821e-09   654
  5.932093e-01   1.403108e-07   5.094857e-03   5.183073e-09   636
  6.160086e-01   1.295105e-07   7.638490e-03   4.502954e-09   830
  6.374011e-01   1.245945e-07   5.498339e-03   4.166952e-09   792
  6.592753e-01   1.245852e-07   5.654942e-03   4.629467e-09   804
  6.816774e-01   1.166030e-07   6.979494e-03   3.921676e-09   1038
  7.033658e-01   1.134170e-07   5.466907e-03   3.580307e-09   936
  7.268733e-01   1.050925e-07   6.387959e-03   3.016779e-09   1130
  7.481801e-01   1.037318e-07   5.932183e-03   3.087960e-09   1104
  7.715689e-01   1.030728e-07   6.595546e-03   3.010990e-09   1230
  7.929568e-01   1.029836e-07   6.702668e-03   2.917878e-09   1260
  8.146859e-01   9.491328e-08   5.790870e-03   2.624499e-09   1286
  8.392614e-01   8.684568e-08   7.027488e-03   2.077614e-09   1728
  8.625481e-01   8.868530e-08   6.212888e-03   2.443865e-09   1392
  8.846806e-01   8.569086e-08   5.904316e-03   2.163625e-09   1626
  9.073659e-01   7.976037e-08   6.975646e-03   1.880342e-09   1760
  9.301438e-01   7.752005e-08   5.768668e-03   1.837571e-09   1686
  9.516169e-01   7.291311e-08   5.867806e-03   1.693760e-09   1812
  9.735730e-01   7.306381e-08   6.752246e-03   1.664582e-09   1862
  9.960116e-01   6.973923e-08   6.018286e-03   1.457056e-09   2160
  1.018588e+00   6.990981e-08   6.151975e-03   1.728427e-09   1956
  1.041303e+00   6.495328e-08   6.911344e-03   1.281265e-09   2454
  1.063469e+00   6.912081e-08   5.390687e-03   1.495811e-09   2048
  1.085716e+00   6.399529e-08   7.029288e-03   1.287023e-09   2538
  1.107675e+00   6.333336e-08   5.880830e-03   1.268119e-09   2400
  1.129871e+00   6.195534e-08   7.006632e-03   1.231909e-09   2526
  1.152016e+00   5.846722e-08   6.936203e-03   1.133035e-09   2856
  1.175115e+00   5.700550e-08   6.501428e-03   1.099026e-09   2804
  1.197929e+00   5.462323e-08   6.765387e-03   9.773628e-10   2958
  1.219641e+00   5.529391e-08   6.562093e-03   9.593186e-10   2976
