# power spectrum of delta
# redshift z=1.608200
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   8.988015e-03   1.693076e-05   3.380874e-03   6
  7.307396e-02   4.847571e-02   0.000000e+00   1.056499e-02   12
  9.543063e-02   5.326775e-02   6.851560e-03   9.777059e-03   14
  1.210540e-01   8.651812e-02   5.513588e-03   9.841471e-03   48
  1.524803e-01   1.110286e-01   4.005064e-03   1.210753e-02   42
  1.673860e-01   1.036267e-01   3.987272e-03   1.415195e-02   48
  1.897915e-01   1.486164e-01   4.780100e-03   1.587939e-02   80
  2.150919e-01   2.062862e-01   3.711353e-03   1.722227e-02   90
  2.344483e-01   1.845243e-01   5.827848e-03   1.883058e-02   120
  2.619469e-01   2.581236e-01   4.897654e-03   1.875703e-02   158
  2.801601e-01   2.750565e-01   2.324249e-03   2.867751e-02   120
  3.021033e-01   3.013747e-01   5.194979e-03   2.080158e-02   186
  3.263478e-01   3.455399e-01   7.104259e-03   2.051483e-02   264
  3.460484e-01   4.139811e-01   3.835370e-03   2.959903e-02   168
  3.711847e-01   4.335367e-01   6.854707e-03   2.385795e-02   386
  3.922192e-01   3.435002e-01   4.147837e-03   2.360722e-02   192
  4.129151e-01   5.049616e-01   6.800624e-03   2.433622e-02   390
  4.361657e-01   4.509107e-01   7.120246e-03   2.375305e-02   396
  4.580089e-01   5.443227e-01   7.064082e-03   2.851089e-02   398
  4.820215e-01   5.580792e-01   6.923992e-03   2.188996e-02   576
  5.056520e-01   5.716962e-01   7.024453e-03   2.805344e-02   444
  5.263213e-01   7.235630e-01   6.337769e-03   2.910105e-02   590
  5.498572e-01   7.100836e-01   6.940338e-03   2.769337e-02   648
  5.728135e-01   7.598851e-01   6.142360e-03   3.160687e-02   654
  5.932093e-01   8.151918e-01   5.094857e-03   3.075752e-02   636
  6.160086e-01   8.399806e-01   7.638490e-03   2.803059e-02   830
  6.374011e-01   9.058450e-01   5.498339e-03   3.155715e-02   792
  6.592753e-01   9.471186e-01   5.654942e-03   3.650410e-02   804
  6.816774e-01   9.955486e-01   6.979494e-03   3.308969e-02   1038
  7.033658e-01   1.047116e+00   5.466907e-03   3.324879e-02   936
  7.268733e-01   9.995172e-01   6.387959e-03   2.907196e-02   1130
  7.481801e-01   1.116324e+00   5.932183e-03   3.327801e-02   1104
  7.715689e-01   1.182627e+00   6.595546e-03   3.488843e-02   1230
  7.929568e-01   1.274992e+00   6.702668e-03   3.480698e-02   1260
  8.146859e-01   1.260765e+00   5.790870e-03   3.467815e-02   1286
  8.392614e-01   1.229103e+00   7.027488e-03   2.966216e-02   1728
  8.625481e-01   1.375876e+00   6.216797e-03   3.902345e-02   1392
  8.846809e-01   1.504372e+00   5.882093e-03   3.692098e-02   1626
  9.073659e-01   1.413524e+00   6.975646e-03   3.469265e-02   1760
  9.301438e-01   1.506881e+00   5.768668e-03   3.683299e-02   1686
  9.516169e-01   1.551181e+00   5.867806e-03   3.735708e-02   1812
  9.735730e-01   1.632155e+00   6.757624e-03   3.575051e-02   1862
  9.960116e-01   1.699672e+00   6.018286e-03   3.582502e-02   2160
  1.018588e+00   1.759870e+00   6.157856e-03   4.150921e-02   1956
  1.041303e+00   1.750986e+00   6.903365e-03   3.462386e-02   2454
  1.063469e+00   1.920726e+00   5.390687e-03   4.125193e-02   2048
  1.085716e+00   2.012501e+00   7.009443e-03   4.083205e-02   2538
  1.107675e+00   2.101401e+00   5.880830e-03   4.234213e-02   2400
  1.129871e+00   2.229066e+00   7.006632e-03   4.553380e-02   2526
  1.152016e+00   2.150373e+00   6.936203e-03   4.066917e-02   2856
  1.175115e+00   2.234912e+00   6.523069e-03   4.296833e-02   2804
  1.197929e+00   2.311701e+00   6.765387e-03   4.360537e-02   2958
  1.219641e+00   2.483184e+00   6.555163e-03   4.404317e-02   2976
  1.242553e+00   2.434531e+00   6.566272e-03   4.331822e-02   3194
  1.264005e+00   2.619173e+00   6.547194e-03   4.699232e-02   3120
  1.287240e+00   2.617031e+00   6.636612e-03   4.467888e-02   3606
  1.309415e+00   2.665698e+00   6.055094e-03   4.709950e-02   3276
  1.331018e+00   2.702696e+00   6.882487e-03   4.534944e-02   3600
