# power spectrum of omega (curl v)
# redshift z=0.136700
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   1.512124e-16   1.693076e-05   1.491388e-17   6
  7.307396e-02   1.566851e-15   0.000000e+00   2.532955e-16   12
  9.543063e-02   6.909770e-15   6.851560e-03   1.678817e-15   14
  1.210540e-01   1.754869e-14   5.513588e-03   1.493767e-15   48
  1.524803e-01   6.642075e-14   4.005064e-03   5.693974e-15   42
  1.673860e-01   1.398956e-13   3.987272e-03   2.019340e-14   48
  1.897915e-01   2.081508e-13   4.780100e-03   1.542192e-14   80
  2.150919e-01   6.051689e-13   3.711353e-03   4.703411e-14   90
  2.344483e-01   7.660526e-13   5.827848e-03   5.039392e-14   120
  2.619469e-01   1.554822e-12   4.897654e-03   8.867260e-14   158
  2.801601e-01   2.568398e-12   2.324249e-03   1.781014e-13   120
  3.021033e-01   3.216386e-12   5.194979e-03   1.818805e-13   186
  3.263478e-01   5.351966e-12   7.104259e-03   2.387135e-13   264
  3.460484e-01   7.040106e-12   3.835370e-03   4.374864e-13   168
  3.711847e-01   1.068317e-11   6.854707e-03   3.697190e-13   386
  3.922192e-01   1.400391e-11   4.147837e-03   7.078672e-13   192
  4.129151e-01   1.805276e-11   6.800624e-03   6.609095e-13   390
  4.361657e-01   2.328562e-11   7.120246e-03   8.163161e-13   396
  4.580089e-01   3.138928e-11   7.064082e-03   1.015144e-12   398
  4.820215e-01   3.953866e-11   6.923992e-03   1.215193e-12   576
  5.056520e-01   5.419650e-11   7.024453e-03   1.868108e-12   444
  5.263213e-01   6.197042e-11   6.337769e-03   1.840247e-12   590
  5.498572e-01   8.641354e-11   6.940338e-03   2.386155e-12   648
  5.728135e-01   9.582515e-11   6.142360e-03   2.777778e-12   654
  5.932093e-01   1.238687e-10   5.094857e-03   3.363937e-12   636
  6.160086e-01   1.387742e-10   7.638490e-03   3.648448e-12   830
  6.374011e-01   1.647946e-10   5.498339e-03   4.166388e-12   792
  6.592753e-01   1.947339e-10   5.654942e-03   4.982069e-12   804
  6.816774e-01   2.233003e-10   6.979494e-03   5.132725e-12   1038
  7.033658e-01   2.547377e-10   5.466907e-03   5.711051e-12   936
  7.268733e-01   2.906707e-10   6.387959e-03   6.386918e-12   1130
  7.481801e-01   3.437158e-10   5.932183e-03   7.519601e-12   1104
  7.715689e-01   3.623200e-10   6.595546e-03   6.896318e-12   1230
  7.929568e-01   4.494861e-10   6.702668e-03   9.090350e-12   1260
  8.146859e-01   5.011366e-10   5.798096e-03   9.808258e-12   1286
  8.392614e-01   5.368611e-10   7.027488e-03   9.756156e-12   1728
