# power spectrum of theta (div v)
# redshift z=1.906600
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   3.414495e-10   1.693076e-05   1.238650e-10   6
  7.307396e-02   1.778076e-09   0.000000e+00   4.031379e-10   12
  9.543063e-02   1.916019e-09   6.851560e-03   3.689490e-10   14
  1.210540e-01   2.933998e-09   5.513588e-03   3.348627e-10   48
  1.524803e-01   3.743977e-09   4.005064e-03   4.178866e-10   42
  1.673860e-01   3.510180e-09   3.987272e-03   4.725009e-10   48
  1.897915e-01   5.108832e-09   4.780100e-03   5.520694e-10   80
  2.150919e-01   6.997194e-09   3.711353e-03   5.856235e-10   90
  2.344483e-01   5.979141e-09   5.827848e-03   6.121267e-10   120
  2.619469e-01   8.378478e-09   4.897654e-03   5.746599e-10   158
  2.801601e-01   8.534155e-09   2.324249e-03   8.835301e-10   120
  3.021033e-01   9.298526e-09   5.194979e-03   6.396567e-10   186
  3.263478e-01   1.032827e-08   7.104259e-03   6.471369e-10   264
  3.460484e-01   1.255578e-08   3.835370e-03   9.308719e-10   168
  3.711847e-01   1.238641e-08   6.854707e-03   6.430794e-10   386
  3.922192e-01   1.032983e-08   4.147837e-03   6.736274e-10   192
  4.129151e-01   1.382164e-08   6.800624e-03   6.438864e-10   390
  4.361657e-01   1.169641e-08   7.120246e-03   6.092695e-10   396
  4.580089e-01   1.502441e-08   7.064082e-03   7.672021e-10   398
  4.820215e-01   1.480496e-08   6.923992e-03   5.917886e-10   576
  5.056520e-01   1.593981e-08   7.024453e-03   7.654413e-10   444
  5.263213e-01   1.845298e-08   6.337769e-03   7.202040e-10   590
  5.498572e-01   1.723633e-08   6.940338e-03   6.931250e-10   648
  5.728135e-01   1.799172e-08   6.142360e-03   7.367928e-10   654
  5.932093e-01   1.892800e-08   5.094857e-03   7.022485e-10   636
  6.160086e-01   1.869440e-08   7.638490e-03   6.537163e-10   830
  6.374011e-01   1.928197e-08   5.498339e-03   6.429434e-10   792
  6.592753e-01   2.055167e-08   5.654942e-03   7.584732e-10   804
  6.816774e-01   2.052912e-08   6.979494e-03   6.905974e-10   1038
  7.033658e-01   2.153096e-08   5.466907e-03   6.838212e-10   936
  7.268733e-01   2.141504e-08   6.387959e-03   6.048268e-10   1130
  7.481801e-01   2.230196e-08   5.932183e-03   6.721220e-10   1104
  7.715689e-01   2.362809e-08   6.595546e-03   6.911629e-10   1230
  7.929568e-01   2.496209e-08   6.702668e-03   7.089263e-10   1260
  8.146859e-01   2.393761e-08   5.790870e-03   6.543835e-10   1286
  8.392614e-01   2.322902e-08   7.027488e-03   5.639136e-10   1728
  8.625481e-01   2.530271e-08   6.216797e-03   6.900027e-10   1392
  8.846809e-01   2.521556e-08   5.889160e-03   6.364068e-10   1626
  9.073659e-01   2.517210e-08   6.975646e-03   6.021260e-10   1760
  9.301438e-01   2.552447e-08   5.768668e-03   6.093268e-10   1686
  9.516169e-01   2.542987e-08   5.867806e-03   6.052444e-10   1812
  9.735730e-01   2.654815e-08   6.746865e-03   5.964210e-10   1862
  9.960116e-01   2.661045e-08   6.013081e-03   5.643282e-10   2160
  1.018588e+00   2.777052e-08   6.151975e-03   6.743576e-10   1956
  1.041303e+00   2.708180e-08   6.903365e-03   5.431020e-10   2454
  1.063469e+00   3.015011e-08   5.390687e-03   6.574605e-10   2048
  1.085716e+00   2.906653e-08   7.029288e-03   5.923003e-10   2538
  1.107675e+00   3.016455e-08   5.871240e-03   6.137059e-10   2400
  1.129871e+00   3.009538e-08   7.006632e-03   5.985420e-10   2526
  1.152016e+00   3.008940e-08   6.936203e-03   5.914801e-10   2856
  1.175115e+00   3.030971e-08   6.523069e-03   5.862142e-10   2804
  1.197929e+00   3.015892e-08   6.765387e-03   5.427434e-10   2958
  1.219641e+00   3.136777e-08   6.571618e-03   5.505165e-10   2976
  1.242553e+00   3.084572e-08   6.566272e-03   5.463202e-10   3194
  1.264005e+00   3.268388e-08   6.560423e-03   5.723243e-10   3120
  1.287240e+00   3.173668e-08   6.636612e-03   5.226545e-10   3606
  1.309415e+00   3.152156e-08   6.072121e-03   5.661431e-10   3276
  1.331019e+00   3.209758e-08   6.857598e-03   5.240116e-10   3600
  1.353243e+00   3.272006e-08   6.012754e-03   5.188485e-10   3638
  1.374639e+00   3.419034e-08   6.416366e-03   5.458418e-10   3744
  1.397786e+00   3.400278e-08   6.647095e-03   5.316764e-10   4170
  1.419913e+00   3.275146e-08   6.280159e-03   5.113797e-10   3984
