# power spectrum of velocity
# redshift z=0.914700
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   4.335369e-07   1.693076e-05   1.571070e-07   6
  7.307396e-02   1.105594e-06   0.000000e+00   2.541565e-07   12
  9.543063e-02   6.623085e-07   6.851560e-03   1.300322e-07   14
  1.210540e-01   6.521285e-07   5.513588e-03   6.839955e-08   48
  1.524803e-01   5.179371e-07   4.005064e-03   5.621958e-08   42
  1.673860e-01   3.978738e-07   3.987272e-03   5.177929e-08   48
  1.897915e-01   4.735417e-07   4.780100e-03   5.224702e-08   80
  2.150919e-01   4.745785e-07   3.711353e-03   4.099737e-08   90
  2.344483e-01   3.288807e-07   5.827848e-03   3.278796e-08   120
  2.619469e-01   3.699370e-07   4.897654e-03   2.518361e-08   158
  2.801601e-01   3.450351e-07   2.324249e-03   3.549209e-08   120
  3.021033e-01   3.136601e-07   5.194979e-03   2.093135e-08   186
  3.263478e-01   2.969203e-07   7.104259e-03   1.849733e-08   264
  3.460484e-01   3.229550e-07   3.835370e-03   2.340642e-08   168
  3.711847e-01   2.756959e-07   6.854707e-03   1.449663e-08   386
  3.922192e-01   2.088786e-07   4.147837e-03   1.446474e-08   192
  4.129151e-01   2.589114e-07   6.800624e-03   1.286985e-08   390
  4.361657e-01   2.030508e-07   7.120246e-03   1.033645e-08   396
  4.580089e-01   2.184894e-07   7.064082e-03   1.081102e-08   398
  4.820215e-01   1.876079e-07   6.923992e-03   7.254495e-09   576
  5.056520e-01   1.792029e-07   7.024453e-03   8.401745e-09   444
  5.263213e-01   2.039605e-07   6.337769e-03   7.896690e-09   590
  5.498572e-01   1.655941e-07   6.940338e-03   6.313066e-09   648
  5.728135e-01   1.612564e-07   6.142360e-03   6.606465e-09   654
  5.932093e-01   1.571746e-07   5.094857e-03   5.761728e-09   636
  6.160086e-01   1.509124e-07   7.638490e-03   5.236250e-09   830
  6.374011e-01   1.417635e-07   5.498339e-03   4.729495e-09   792
  6.592753e-01   1.409147e-07   5.654942e-03   5.273973e-09   804
  6.816774e-01   1.383909e-07   6.979494e-03   4.731521e-09   1038
  7.033658e-01   1.239613e-07   5.466907e-03   3.883898e-09   936
  7.268733e-01   1.158086e-07   6.387959e-03   3.491941e-09   1130
  7.481801e-01   1.156032e-07   5.932183e-03   3.445603e-09   1104
  7.715688e-01   1.112709e-07   6.599015e-03   3.223886e-09   1230
  7.929568e-01   1.088733e-07   6.702668e-03   2.910879e-09   1260
  8.146859e-01   1.065073e-07   5.790870e-03   3.025432e-09   1286
  8.392614e-01   9.904925e-08   7.027488e-03   2.349617e-09   1728
  8.625481e-01   9.779991e-08   6.216797e-03   2.577530e-09   1392
  8.846806e-01   9.603238e-08   5.904316e-03   2.435531e-09   1626
  9.073659e-01   8.779912e-08   6.975646e-03   2.077979e-09   1760
  9.301438e-01   8.616364e-08   5.768668e-03   2.062740e-09   1686
  9.516169e-01   7.799000e-08   5.861442e-03   1.699781e-09   1812
  9.735730e-01   7.883469e-08   6.746865e-03   1.831517e-09   1862
  9.960116e-01   7.470301e-08   6.018286e-03   1.519820e-09   2160
  1.018588e+00   7.489727e-08   6.151975e-03   1.785047e-09   1956
  1.041303e+00   7.073303e-08   6.903365e-03   1.379706e-09   2454
  1.063469e+00   7.065363e-08   5.390687e-03   1.517209e-09   2048
  1.085716e+00   6.766918e-08   7.021702e-03   1.333404e-09   2538
  1.107675e+00   6.475102e-08   5.880830e-03   1.286546e-09   2400
  1.129871e+00   6.353518e-08   6.994229e-03   1.299128e-09   2526
  1.152016e+00   5.487167e-08   6.936203e-03   1.025428e-09   2856
