# power spectrum of omega (curl v)
# redshift z=0.328400
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   1.707239e-16   1.693076e-05   2.879264e-17   6
  7.307396e-02   7.216373e-16   0.000000e+00   1.073616e-16   12
  9.543063e-02   3.555813e-15   6.851560e-03   8.516064e-16   14
  1.210540e-01   1.019222e-14   5.513588e-03   9.865869e-16   48
  1.524803e-01   3.896809e-14   4.005064e-03   3.733200e-15   42
  1.673860e-01   8.174165e-14   3.987272e-03   9.403887e-15   48
  1.897915e-01   1.335901e-13   4.780100e-03   9.835941e-15   80
  2.150919e-01   3.821664e-13   3.711353e-03   2.454007e-14   90
  2.344483e-01   4.727984e-13   5.827848e-03   2.715830e-14   120
  2.619469e-01   1.015544e-12   4.897654e-03   6.421534e-14   158
  2.801601e-01   1.541094e-12   2.324249e-03   1.065454e-13   120
  3.021033e-01   1.958472e-12   5.194979e-03   1.004067e-13   186
  3.263478e-01   3.269861e-12   7.104259e-03   1.410560e-13   264
  3.460484e-01   4.283733e-12   3.835370e-03   2.703564e-13   168
  3.711847e-01   6.892280e-12   6.854707e-03   2.445117e-13   386
  3.922192e-01   8.631159e-12   4.147837e-03   4.338520e-13   192
  4.129151e-01   1.135259e-11   6.800624e-03   4.138973e-13   390
  4.361657e-01   1.453902e-11   7.120246e-03   4.909750e-13   396
  4.580089e-01   2.041603e-11   7.064082e-03   7.306354e-13   398
  4.820215e-01   2.663924e-11   6.923992e-03   8.238512e-13   576
  5.056520e-01   3.566976e-11   7.024453e-03   1.292796e-12   444
  5.263213e-01   4.117127e-11   6.337769e-03   1.230948e-12   590
  5.498572e-01   5.600023e-11   6.940338e-03   1.578176e-12   648
  5.728135e-01   6.556796e-11   6.142360e-03   1.867977e-12   654
  5.932093e-01   8.314175e-11   5.094857e-03   2.355019e-12   636
  6.160086e-01   9.231439e-11   7.638490e-03   2.504658e-12   830
  6.374011e-01   1.139328e-10   5.498339e-03   2.789875e-12   792
  6.592753e-01   1.277340e-10   5.654942e-03   3.234484e-12   804
  6.816774e-01   1.523862e-10   6.979494e-03   3.427416e-12   1038
  7.033658e-01   1.814899e-10   5.466907e-03   4.104032e-12   936
  7.268733e-01   2.010925e-10   6.387959e-03   4.717351e-12   1130
  7.481801e-01   2.395904e-10   5.932183e-03   5.318784e-12   1104
  7.715689e-01   2.536472e-10   6.595546e-03   4.863457e-12   1230
  7.929568e-01   3.262369e-10   6.702668e-03   6.445692e-12   1260
  8.146859e-01   3.605554e-10   5.798096e-03   7.145706e-12   1286
  8.392614e-01   3.932942e-10   7.027488e-03   6.625679e-12   1728
  8.625481e-01   4.525922e-10   6.212888e-03   9.176727e-12   1392
  8.846807e-01   5.278106e-10   5.898049e-03   9.639428e-12   1626
  9.073659e-01   5.747833e-10   6.981152e-03   9.911379e-12   1760
