# power spectrum of delta
# redshift z=1.807100
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   7.831668e-03   1.693076e-05   2.942320e-03   6
  7.307396e-02   4.223122e-02   0.000000e+00   9.219668e-03   12
  9.543063e-02   4.664057e-02   6.851560e-03   8.624506e-03   14
  1.210540e-01   7.507712e-02   5.513588e-03   8.605621e-03   48
  1.524803e-01   9.616406e-02   4.005064e-03   1.048233e-02   42
  1.673860e-01   8.992290e-02   3.987272e-03   1.233794e-02   48
  1.897915e-01   1.284644e-01   4.780100e-03   1.384054e-02   80
  2.150919e-01   1.792579e-01   3.711353e-03   1.493520e-02   90
  2.344483e-01   1.600378e-01   5.827848e-03   1.637753e-02   120
  2.619469e-01   2.244958e-01   4.897654e-03   1.629391e-02   158
  2.801601e-01   2.358145e-01   2.324249e-03   2.470067e-02   120
  3.021033e-01   2.599510e-01   5.194979e-03   1.803071e-02   186
  3.263478e-01   2.972412e-01   7.104259e-03   1.779362e-02   264
  3.460484e-01   3.565827e-01   3.835370e-03   2.573753e-02   168
  3.711847e-01   3.706847e-01   6.854707e-03   2.032046e-02   386
  3.922192e-01   2.936479e-01   4.147837e-03   1.992723e-02   192
  4.129151e-01   4.263170e-01   6.800624e-03   2.046950e-02   390
  4.361657e-01   3.785438e-01   7.120246e-03   2.001182e-02   396
  4.580089e-01   4.630401e-01   7.064082e-03   2.445739e-02   398
  4.820215e-01   4.766027e-01   6.923992e-03   1.879569e-02   576
  5.056520e-01   4.914740e-01   7.024453e-03   2.417106e-02   444
  5.263213e-01   6.110266e-01   6.337769e-03   2.464029e-02   590
  5.498572e-01   5.992184e-01   6.940338e-03   2.383285e-02   648
  5.728135e-01   6.415730e-01   6.142360e-03   2.642422e-02   654
  5.932093e-01   6.885758e-01   5.094857e-03   2.614890e-02   636
  6.160086e-01   7.023836e-01   7.638490e-03   2.363265e-02   830
  6.374011e-01   7.520680e-01   5.498339e-03   2.619153e-02   792
  6.592753e-01   7.896847e-01   5.654942e-03   3.047131e-02   804
  6.816774e-01   8.185401e-01   6.979494e-03   2.743187e-02   1038
  7.033658e-01   8.734312e-01   5.466907e-03   2.789685e-02   936
  7.268732e-01   8.288577e-01   6.396444e-03   2.403044e-02   1130
  7.481801e-01   9.189194e-01   5.932183e-03   2.736704e-02   1104
  7.715688e-01   9.858741e-01   6.599015e-03   2.923360e-02   1230
  7.929568e-01   1.058161e+00   6.702668e-03   2.911762e-02   1260
  8.146859e-01   1.030545e+00   5.790870e-03   2.827375e-02   1286
  8.392614e-01   1.004060e+00   7.027488e-03   2.429330e-02   1728
  8.625481e-01   1.136322e+00   6.212888e-03   3.223621e-02   1392
  8.846806e-01   1.228360e+00   5.904316e-03   3.065044e-02   1626
  9.073659e-01   1.155020e+00   6.975646e-03   2.863209e-02   1760
  9.301438e-01   1.223185e+00   5.768668e-03   2.952463e-02   1686
  9.516169e-01   1.267764e+00   5.867806e-03   3.086386e-02   1812
  9.735730e-01   1.326411e+00   6.757624e-03   2.909776e-02   1862
  9.960116e-01   1.379513e+00   6.018286e-03   2.938436e-02   2160
  1.018588e+00   1.424940e+00   6.151975e-03   3.341075e-02   1956
  1.041303e+00   1.424376e+00   6.903365e-03   2.833463e-02   2454
  1.063469e+00   1.560823e+00   5.390687e-03   3.405358e-02   2048
  1.085716e+00   1.635305e+00   7.029288e-03   3.354066e-02   2538
  1.107675e+00   1.692521e+00   5.880830e-03   3.461039e-02   2400
  1.129871e+00   1.780752e+00   7.006632e-03   3.657039e-02   2526
  1.152016e+00   1.736138e+00   6.936203e-03   3.312717e-02   2856
  1.175115e+00   1.796798e+00   6.472266e-03   3.504455e-02   2804
  1.197929e+00   1.834530e+00   6.765387e-03   3.416464e-02   2958
  1.219640e+00   1.972297e+00   6.609584e-03   3.488142e-02   2976
  1.242553e+00   1.936656e+00   6.566272e-03   3.459271e-02   3194
  1.264005e+00   2.082771e+00   6.547194e-03   3.717603e-02   3120
  1.287240e+00   2.072884e+00   6.610882e-03   3.530044e-02   3606
  1.309415e+00   2.119009e+00   6.055094e-03   3.777552e-02   3276
  1.331019e+00   2.168104e+00   6.832617e-03   3.676964e-02   3600
  1.353243e+00   2.246351e+00   6.012754e-03   3.626511e-02   3638
  1.374639e+00   2.342447e+00   6.416366e-03   3.705234e-02   3744
  1.397786e+00   2.420607e+00   6.637329e-03   3.842768e-02   4170
  1.419913e+00   2.407877e+00   6.280159e-03   3.801128e-02   3984
  1.442450e+00   2.521336e+00   6.361812e-03   3.932023e-02   4334
  1.464688e+00   2.501211e+00   5.884242e-03   3.790356e-02   4284
  1.486648e+00   2.617033e+00   7.055797e-03   4.011853e-02   4374
  1.509609e+00   2.672672e+00   6.280177e-03   3.754588e-02   5016
