# power spectrum of omega (curl v)
# redshift z=1.013400
# k              Pk             sigma(k)       sigma(Pk)      count
  5.167109e-02   1.061364e-17   1.693076e-05   8.236792e-19   6
  7.307396e-02   1.095231e-16   0.000000e+00   1.986975e-17   12
  9.543063e-02   7.007751e-16   6.851560e-03   1.645972e-16   14
  1.210540e-01   1.349204e-15   5.513588e-03   1.468409e-16   48
  1.524803e-01   5.517703e-15   4.005064e-03   5.879480e-16   42
  1.673860e-01   1.301378e-14   3.987272e-03   1.107212e-15   48
  1.897915e-01   2.008746e-14   4.780100e-03   1.434076e-15   80
  2.150919e-01   4.613156e-14   3.711353e-03   2.783311e-15   90
  2.344483e-01   7.254159e-14   5.827848e-03   4.037043e-15   120
  2.619469e-01   1.570510e-13   4.897654e-03   9.014232e-15   158
  2.801601e-01   2.415158e-13   2.324249e-03   1.457274e-14   120
  3.021033e-01   3.088022e-13   5.194979e-03   1.871013e-14   186
  3.263478e-01   5.051440e-13   7.104259e-03   2.139304e-14   264
  3.460484e-01   7.210788e-13   3.835370e-03   4.074695e-14   168
  3.711847e-01   1.231477e-12   6.854707e-03   4.932893e-14   386
  3.922192e-01   1.481564e-12   4.147837e-03   6.119386e-14   192
  4.129151e-01   2.064641e-12   6.800624e-03   8.101737e-14   390
  4.361657e-01   2.651978e-12   7.120246e-03   9.483461e-14   396
  4.580089e-01   3.394765e-12   7.064082e-03   1.265202e-13   398
  4.820215e-01   5.461258e-12   6.923992e-03   1.654723e-13   576
  5.056520e-01   6.800142e-12   7.024453e-03   2.434843e-13   444
  5.263213e-01   7.568692e-12   6.337769e-03   2.342039e-13   590
  5.498573e-01   1.013523e-11   6.937367e-03   2.857469e-13   648
  5.728135e-01   1.239828e-11   6.142360e-03   3.638479e-13   654
  5.932093e-01   1.621852e-11   5.094857e-03   4.784986e-13   636
  6.160086e-01   1.765897e-11   7.638490e-03   4.443719e-13   830
  6.374011e-01   2.186989e-11   5.498339e-03   5.690995e-13   792
  6.592753e-01   2.429474e-11   5.654942e-03   5.999848e-13   804
  6.816774e-01   3.142582e-11   6.979494e-03   6.732776e-13   1038
  7.033658e-01   3.761512e-11   5.466907e-03   9.307620e-13   936
  7.268733e-01   4.402093e-11   6.387959e-03   9.973259e-13   1130
  7.481801e-01   4.781994e-11   5.932183e-03   1.068163e-12   1104
  7.715688e-01   5.777174e-11   6.594848e-03   1.193977e-12   1230
  7.929567e-01   6.739457e-11   6.709173e-03   1.271990e-12   1260
  8.146859e-01   7.965759e-11   5.790870e-03   1.686504e-12   1286
  8.392614e-01   8.762526e-11   7.027488e-03   1.516659e-12   1728
  8.625481e-01   9.899080e-11   6.216797e-03   2.023058e-12   1392
  8.846809e-01   1.147812e-10   5.889160e-03   2.066261e-12   1626
  9.073659e-01   1.272713e-10   6.981152e-03   2.176684e-12   1760
  9.301438e-01   1.420018e-10   5.768668e-03   2.389864e-12   1686
  9.516169e-01   1.609829e-10   5.847030e-03   2.702370e-12   1812
  9.735730e-01   1.744406e-10   6.758697e-03   2.869397e-12   1862
  9.960117e-01   1.992965e-10   6.008412e-03   3.009142e-12   2160
  1.018588e+00   2.132928e-10   6.151975e-03   3.714661e-12   1956
  1.041303e+00   2.505481e-10   6.895376e-03   3.624565e-12   2454
  1.063469e+00   2.558024e-10   5.390687e-03   4.048768e-12   2048
  1.085716e+00   2.882114e-10   7.029288e-03   4.021303e-12   2538
  1.107675e+00   3.278399e-10   5.880830e-03   4.773265e-12   2400
  1.129871e+00   3.582837e-10   7.006632e-03   4.903147e-12   2526
  1.152016e+00   3.777724e-10   6.943027e-03   5.083658e-12   2856
  1.175115e+00   4.095116e-10   6.523069e-03   5.407855e-12   2804
  1.197929e+00   4.523635e-10   6.765387e-03   6.010678e-12   2958
  1.219641e+00   4.884663e-10   6.571618e-03   6.616262e-12   2976
  1.242553e+00   5.472490e-10   6.566272e-03   6.896566e-12   3194
  1.264005e+00   5.568878e-10   6.547194e-03   7.171880e-12   3120
  1.287240e+00   6.241276e-10   6.636612e-03   7.355291e-12   3606
